date,FLT UN Equity
2017-10-23,-0.0061
2017-10-24,-0.5101
2017-10-25,0.3479
2017-10-26,-0.1582
2017-10-27,0.7494
2017-10-28,
2017-10-29,
2017-10-30,-1.0099
2017-10-31,0.9591
2017-11-01,-0.5809
2017-11-02,10.9549
2017-11-03,-1.9253
2017-11-04,
2017-11-05,
2017-11-06,0.5928
2017-11-07,-1.5901
2017-11-08,-0.5932
2017-11-09,0.5968
2017-11-10,2.0056
2017-11-11,
2017-11-12,
2017-11-13,0.4819
2017-11-14,-1.5103
2017-11-15,-1.2313
2017-11-16,1.2296
2017-11-17,0.0224
2017-11-18,
2017-11-19,
2017-11-20,0.0224
2017-11-21,0.6658
2017-11-22,-0.7114
2017-11-23,
2017-11-24,0.8621
2017-11-25,
2017-11-26,
2017-11-27,-0.8936
2017-11-28,0.8736
2017-11-29,-0.3386
2017-11-30,1.309
2017-12-01,-0.5663
2017-12-02,
2017-12-03,
2017-12-04,1.5262
2017-12-05,0.1471
2017-12-06,0.3318
2017-12-07,0.6722
2017-12-08,0.3823
2017-12-09,
2017-12-10,
2017-12-11,1.4483
2017-12-12,0.0846
2017-12-13,0.2324
2017-12-14,-0.6483
2017-12-15,0.8541
2017-12-16,
2017-12-17,
2017-12-18,0.2998
2017-12-19,-0.9545
2017-12-20,0.6936
2017-12-21,0.5311
2017-12-22,-0.3766
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,0.462
2017-12-27,0.047
2017-12-28,1.0186
2017-12-29,-0.4913
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,0.7483
2018-01-03,0.5622
2018-01-04,0.2565
2018-01-05,0.7879
2018-01-06,
2018-01-07,
2018-01-08,0.0812
2018-01-09,-0.1268
2018-01-10,2.0314
2018-01-11,0.8312
2018-01-12,0.3406
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,-0.7232
2018-01-17,0.7929
2018-01-18,-0.0737
2018-01-19,1.6728
2018-01-20,
2018-01-21,
2018-01-22,0.0581
2018-01-23,1.0059
2018-01-24,-0.4884
2018-01-25,2.0642
2018-01-26,-0.0424
2018-01-27,
2018-01-28,
2018-01-29,-0.9574
2018-01-30,-0.1952
2018-01-31,1.3884
2018-02-01,-0.5882
2018-02-02,-1.7704
2018-02-03,
2018-02-04,
2018-02-05,-3.4553
2018-02-06,1.5524
2018-02-07,-0.0639
2018-02-08,-4.2839
2018-02-09,-2.4099
2018-02-10,
2018-02-11,
2018-02-12,1.4585
2018-02-13,0.7836
2018-02-14,0.2935
2018-02-15,0.8163
2018-02-16,1.1408
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,0.428
2018-02-21,2.1008
2018-02-22,0.2112
2018-02-23,1.034
2018-02-24,
2018-02-25,
2018-02-26,-1.0767
2018-02-27,-1.2944
2018-02-28,-0.6904
2018-03-01,-0.09
2018-03-02,0.8511
2018-03-03,
2018-03-04,
2018-03-05,1.1169
2018-03-06,-0.1375
2018-03-07,0.8554
2018-03-08,0.6629
2018-03-09,1.3945
2018-03-10,
2018-03-11,
2018-03-12,-0.3391
2018-03-13,-0.4265
2018-03-14,0.0481
2018-03-15,-0.5387
2018-03-16,1.0784
2018-03-17,
2018-03-18,
2018-03-19,-1.8564
2018-03-20,1.5405
2018-03-21,0.168
2018-03-22,-2.7799
2018-03-23,-2.2727
2018-03-24,
2018-03-25,
2018-03-26,1.9977
2018-03-27,-1.7706
2018-03-28,-0.9969
2018-03-29,2.9853
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,-2.1432
2018-04-03,0.4895
2018-04-04,0.0402
2018-04-05,0.502
2018-04-06,-1.933
2018-04-07,
2018-04-08,
2018-04-09,0.0764
2018-04-10,1.883
2018-04-11,-0.0599
2018-04-12,0.3049
2018-04-13,0.1495
2018-04-14,
2018-04-15,
2018-04-16,0.9205
2018-04-17,3.0666
2018-04-18,0.8802
2018-04-19,-0.569
2018-04-20,-0.3529
2018-04-21,
2018-04-22,
2018-04-23,-1.2252
2018-04-24,-0.3052
2018-04-25,-2.1724
2018-04-26,2.3697
2018-04-27,0.8104
2018-04-28,
2018-04-29,
2018-04-30,-0.2166
2018-05-01,1.4811
2018-05-02,0.057
2018-05-03,-0.0143
2018-05-04,-4.942
2018-05-05,
2018-05-06,
2018-05-07,1.5147
2018-05-08,0.0886
2018-05-09,0.4231
2018-05-10,0.0637
2018-05-11,-0.8128
2018-05-12,
2018-05-13,
2018-05-14,-0.1382
2018-05-15,-0.0494
2018-05-16,0.5589
2018-05-17,1.0672
2018-05-18,-0.5012
2018-05-19,
2018-05-20,
2018-05-21,-0.4597
2018-05-22,-1.9407
2018-05-23,0.5111
2018-05-24,0.8774
2018-05-25,-0.1186
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,-1.0687
2018-05-30,0.6851
2018-05-31,-0.9835
2018-06-01,0.6672
2018-06-02,
2018-06-03,
2018-06-04,0.7774
2018-06-05,0.9494
2018-06-06,1.6409
2018-06-07,-3.5468
2018-06-08,1.1741
2018-06-09,
2018-06-10,
2018-06-11,0.1531
2018-06-12,1.07
2018-06-13,1.3074
2018-06-14,-1.0257
2018-06-15,0.759
2018-06-16,
2018-06-17,
2018-06-18,6.4465
2018-06-19,-0.1633
2018-06-20,0.7452
2018-06-21,-1.308
2018-06-22,-1.1471
2018-06-23,
2018-06-24,
2018-06-25,-2.4641
2018-06-26,-0.1564
2018-06-27,-1.0634
2018-06-28,1.2044
2018-06-29,-0.128
2018-06-30,
2018-07-01,
2018-07-02,0.9067
2018-07-03,0.7715
2018-07-04,
2018-07-05,-0.014
2018-07-06,1.2233
2018-07-07,
2018-07-08,
2018-07-09,0.8072
2018-07-10,0.4072
2018-07-11,-0.0911
2018-07-12,0.5793
2018-07-13,-0.1224
2018-07-14,
2018-07-15,
2018-07-16,-1.839
2018-07-17,0.0185
2018-07-18,0.7724
2018-07-19,0.0505
2018-07-20,0.5
2018-07-21,
2018-07-22,
2018-07-23,0.0913
2018-07-24,1.0124
2018-07-25,1.8237999999999999
2018-07-26,-0.7271
2018-07-27,-1.38
2018-07-28,
2018-07-29,
2018-07-30,-1.8431
2018-07-31,0.1153
2018-08-01,0.5668
2018-08-02,1.5305
2018-08-03,-2.4868
2018-08-04,
2018-08-05,
2018-08-06,0.3656
2018-08-07,0.3274
2018-08-08,0.0735
2018-08-09,-0.8359
2018-08-10,0.755
2018-08-11,
2018-08-12,
2018-08-13,-1.2458
2018-08-14,0.1769
2018-08-15,-1.1989
2018-08-16,0.6726
2018-08-17,0.0654
2018-08-18,
2018-08-19,
2018-08-20,0.4482
2018-08-21,0.3997
2018-08-22,0.7222
2018-08-23,-0.671
2018-08-24,0.9162
2018-08-25,
2018-08-26,
2018-08-27,0.6098
2018-08-28,-1.2852000000000001
2018-08-29,-0.0323
2018-08-30,-1.0253
2018-08-31,-0.266
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,0.7345
2018-09-05,-0.2229
2018-09-06,0.6284
2018-09-07,-0.6106
2018-09-08,
2018-09-09,
2018-09-10,1.2799
2018-09-11,-0.1838
2018-09-12,1.7495
2018-09-13,0.2851
2018-09-14,-0.2527
2018-09-15,
2018-09-16,
2018-09-17,-1.0539
2018-09-18,1.0331
2018-09-19,-0.4887
2018-09-20,1.0231
2018-09-21,0.045
2018-09-22,
2018-09-23,
2018-09-24,-0.126
2018-09-25,1.6622
2018-09-26,-0.2481
2018-09-27,1.0172
2018-09-28,0.1847
2018-09-29,
2018-09-30,
2018-10-01,-0.79
2018-10-02,-0.6194
2018-10-03,0.6499
2018-10-04,-2.2689
2018-10-05,-1.1404
2018-10-06,
2018-10-07,
2018-10-08,-0.7507
2018-10-09,-0.761
2018-10-10,-4.5919
2018-10-11,-2.2798
2018-10-12,3.8185000000000002
2018-10-13,
2018-10-14,
2018-10-15,0.1441
2018-10-16,2.5556
2018-10-17,-0.4675
2018-10-18,-2.8935
2018-10-19,-1.2770000000000001
2018-10-20,
2018-10-21,
2018-10-22,-0.2646
2018-10-23,-1.0857
2018-10-24,-4.5545
2018-10-25,1.4727000000000001
2018-10-26,-3.3846
2018-10-27,
2018-10-28,
2018-10-29,-2.7442
2018-10-30,1.1024
2018-10-31,7.9784
2018-11-01,-0.095
2018-11-02,-1.251
2018-11-03,
2018-11-04,
2018-11-05,0.0709
2018-11-06,0.0608
2018-11-07,3.3603
2018-11-08,0.1665
2018-11-09,-2.3266999999999998
2018-11-10,
2018-11-11,
2018-11-12,-3.0678
2018-11-13,0.4388
2018-11-14,-1.8401999999999998
2018-11-15,3.7965999999999998
2018-11-16,-0.0101
2018-11-17,
2018-11-18,
2018-11-19,-3.5572
2018-11-20,-1.4806
2018-11-21,-0.1062
2018-11-22,
2018-11-23,-2.1264
2018-11-24,
2018-11-25,
2018-11-26,2.656
2018-11-27,-0.6455
2018-11-28,2.7479
2018-11-29,-0.6531
2018-11-30,0.8973
2018-12-01,
2018-12-02,
2018-12-03,1.4271
2018-12-04,-3.2015000000000002
2018-12-05,
2018-12-06,-0.4845
2018-12-07,-1.0743
2018-12-08,
2018-12-09,
2018-12-10,-0.5671
2018-12-11,-1.7915999999999999
2018-12-12,-0.619
2018-12-13,-0.9592
2018-12-14,-1.5361
2018-12-15,
2018-12-16,
2018-12-17,0.7688
2018-12-18,0.4544
2018-12-19,0.4914
2018-12-20,-1.0169
2018-12-21,-0.9712
2018-12-22,
2018-12-23,
2018-12-24,-0.5102
2018-12-25,
2018-12-26,4.1595
2018-12-27,1.2582
2018-12-28,-0.8698
2018-12-29,
2018-12-30,
2018-12-31,1.2153
2019-01-01,
2019-01-02,-0.0915
2019-01-03,-2.1288
2019-01-04,1.8392
2019-01-05,
2019-01-06,
2019-01-07,0.5894
2019-01-08,0.7633
2019-01-09,1.131
2019-01-10,0.2585
2019-01-11,-0.5577
2019-01-12,
2019-01-13,
2019-01-14,-0.1376
2019-01-15,1.2239
2019-01-16,0.1361
2019-01-17,0.6795
2019-01-18,2.9645
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,-1.2001
2019-01-23,0.541
2019-01-24,-0.2132
2019-01-25,1.6227
2019-01-26,
2019-01-27,
2019-01-28,-0.6357
2019-01-29,-0.4685
2019-01-30,2.551
2019-01-31,-0.3948
2019-02-01,0.5847
2019-02-02,
2019-02-03,
2019-02-04,-0.4779
2019-02-05,1.391
2019-02-06,0.1709
2019-02-07,6.2823
2019-02-08,-0.3806
2019-02-09,
2019-02-10,
2019-02-11,0.0092
2019-02-12,0.7457
2019-02-13,0.233
2019-02-14,0.5059
2019-02-15,1.6099999999999999
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,0.9016
2019-02-20,0.6325
2019-02-21,-0.7692
2019-02-22,1.1872
2019-02-23,
2019-02-24,
2019-02-25,0.8011
2019-02-26,0.6471
2019-02-27,-0.0216
2019-02-28,0.6819
2019-03-01,0.0214
2019-03-02,
2019-03-03,
2019-03-04,-0.5443
2019-03-05,-0.3103
2019-03-06,-0.2161
2019-03-07,-1.4469
2019-03-08,0.1407
2019-03-09,
2019-03-10,
2019-03-11,1.3212
2019-03-12,0.4202
2019-03-13,1.3676
2019-03-14,0.6937
2019-03-15,1.1285
2019-03-16,
2019-03-17,
2019-03-18,0.6185
2019-03-19,0.054
2019-03-20,-1.1001
2019-03-21,1.3894
2019-03-22,-1.6892
2019-03-23,
2019-03-24,
2019-03-25,0.1011
2019-03-26,1.4472
2019-03-27,0.423
2019-03-28,0.5864
2019-03-29,1.2357
2019-03-30,
2019-03-31,
2019-04-01,1.0017
2019-04-02,0.4176
2019-04-03,-0.052
2019-04-04,-0.6601
2019-04-05,0.8014
2019-04-06,
2019-04-07,
2019-04-08,0.2277
2019-04-09,-0.2392
2019-04-10,-0.0519
2019-04-11,-0.0919
2019-04-12,0.5842
2019-04-13,
2019-04-14,
2019-04-15,0.0756
2019-04-16,0.2067
2019-04-17,-0.3649
2019-04-18,0.0995
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,0.4296
2019-04-23,1.6515
2019-04-24,-0.1286
2019-04-25,0.3433
2019-04-26,0.2527
2019-04-27,
2019-04-28,
2019-04-29,0.9113
2019-04-30,0.2805
2019-05-01,-1.2953000000000001
2019-05-02,-0.2834
2019-05-03,0.3543
2019-05-04,
2019-05-05,
2019-05-06,-0.4345
2019-05-07,-3.1056
2019-05-08,7.0498
2019-05-09,0.0
2019-05-10,-0.9617
2019-05-11,
2019-05-12,
2019-05-13,-2.4807
2019-05-14,2.9328
2019-05-15,-0.17
2019-05-16,2.6308
2019-05-17,-0.6897
2019-05-18,
2019-05-19,
2019-05-20,1.0473
2019-05-21,0.5403
2019-05-22,0.5264
2019-05-23,-3.0256
2019-05-24,0.0487
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,0.3448
2019-05-29,-2.8836
2019-05-30,0.2654
2019-05-31,-0.9513
2019-06-01,
2019-06-02,
2019-06-03,-3.075
2019-06-04,1.3505
2019-06-05,-0.7885
2019-06-06,-0.1272
2019-06-07,3.0478
2019-06-08,
2019-06-09,
2019-06-10,2.7916
2019-06-11,0.1878
2019-06-12,0.2774
2019-06-13,2.0265
2019-06-14,-0.0806
2019-06-15,
2019-06-16,
2019-06-17,-1.533
2019-06-18,1.799
2019-06-19,1.5806
2019-06-20,0.0504
2019-06-21,0.4824
2019-06-22,
2019-06-23,
2019-06-24,0.0287
2019-06-25,-0.6662
2019-06-26,-0.0757
2019-06-27,0.7542
2019-06-28,0.5874
2019-06-29,
2019-06-30,
2019-07-01,0.8261
2019-07-02,1.0065
2019-07-03,1.2517
2019-07-04,
2019-07-05,0.7493
2019-07-06,
2019-07-07,
2019-07-08,-0.3222
2019-07-09,1.2482
2019-07-10,-0.7369
2019-07-11,0.3763
2019-07-12,-0.4192
2019-07-13,
2019-07-14,
2019-07-15,0.1266
2019-07-16,-0.523
2019-07-17,-0.4364
2019-07-18,0.2658
2019-07-19,-0.5749
2019-07-20,
2019-07-21,
2019-07-22,-0.1593
2019-07-23,0.5583
2019-07-24,-0.5656
2019-07-25,-0.9919
2019-07-26,0.613
2019-07-27,
2019-07-28,
2019-07-29,-0.181
2019-07-30,-1.0464
2019-07-31,0.1621
2019-08-01,-0.9044
2019-08-02,-1.2251
2019-08-03,
2019-08-04,
2019-08-05,-4.1021
2019-08-06,0.9372
2019-08-07,8.2046
2019-08-08,1.73
2019-08-09,-0.2193
2019-08-10,
2019-08-11,
2019-08-12,-2.2657
2019-08-13,2.3701
2019-08-14,-3.4137
2019-08-15,0.3359
2019-08-16,1.5834000000000001
2019-08-17,
2019-08-18,
2019-08-19,2.1698
2019-08-20,-0.6351
2019-08-21,1.7856
2019-08-22,-0.1761
2019-08-23,-2.4896
2019-08-24,
2019-08-25,
2019-08-26,-0.1638
2019-08-27,0.0274
2019-08-28,1.0186
2019-08-29,1.2722
2019-08-30,-0.304
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-1.8365
2019-09-04,1.7718
2019-09-05,1.4827
2019-09-06,0.0364
2019-09-07,
2019-09-08,
2019-09-09,-3.9948
2019-09-10,-1.4765
2019-09-11,-0.1607
2019-09-12,1.1022
2019-09-13,1.0971
2019-09-14,
2019-09-15,
2019-09-16,1.9649
2019-09-17,-0.2014
2019-09-18,-0.7132
2019-09-19,-1.0977999999999999
2019-09-20,-0.9592
2019-09-21,
2019-09-22,
2019-09-23,-0.4773
2019-09-24,-0.6291
2019-09-25,1.9796
2019-09-26,0.3876
2019-09-27,-1.6057000000000001
2019-09-28,
2019-09-29,
2019-09-30,-0.4236
2019-10-01,-1.3111
2019-10-02,-1.2861
2019-10-03,0.6872
2019-10-04,2.9932
2019-10-05,
2019-10-06,
2019-10-07,-1.7707000000000002
2019-10-08,-1.6656
2019-10-09,0.997
2019-10-10,2.0521
2019-10-11,0.9881
2019-10-12,
2019-10-13,
2019-10-14,-0.2197
2019-10-15,1.8132000000000001
2019-10-16,-0.3683
2019-10-17,-0.3222
2019-10-18,-0.6976
2019-10-19,
2019-10-20,
2019-10-21,0.1268
2019-10-22,-2.026
2019-10-23,1.7989000000000002
2019-10-24,1.6505
2019-10-25,0.8912
2019-10-26,
2019-10-27,
2019-10-28,1.0606
2019-10-29,-1.1455
2019-10-30,0.4823
2019-10-31,-1.9365
2019-11-01,0.0408
2019-11-02,
2019-11-03,
2019-11-04,-0.4417
2019-11-05,-0.447
2019-11-06,0.8021
2019-11-07,0.8535
2019-11-08,-1.0554
2019-11-09,
2019-11-10,
2019-11-11,-0.8349
2019-11-12,-0.0928
2019-11-13,0.0963
2019-11-14,0.8247
2019-11-15,1.3394
2019-11-16,
2019-11-17,
2019-11-18,0.3868
2019-11-19,1.1491
2019-11-20,-0.3047
2019-11-21,-1.9037
2019-11-22,-0.0305
2019-11-23,
2019-11-24,
2019-11-25,1.4703
2019-11-26,2.6376
2019-11-27,-0.1757
2019-11-28,
2019-11-29,0.013
2019-11-30,
2019-12-01,
2019-12-02,0.4887
2019-12-03,-0.8236
2019-12-04,0.1079
2019-12-05,-0.9895
2019-12-06,1.5173
2019-12-07,
2019-12-08,
2019-12-09,-1.6764999999999999
2019-12-10,-0.0264
2019-12-11,0.1719
2019-12-12,-0.5082
2019-12-13,1.0613
2019-12-14,
2019-12-15,
2019-12-16,0.9484
2019-12-17,-1.2971
2019-12-18,-2.2495
2019-12-19,-2.6686
2019-12-20,0.495
2019-12-21,
2019-12-22,
2019-12-23,-1.9773
2019-12-24,0.3198
2019-12-25,
2019-12-26,-0.8652
2019-12-27,0.9965
2019-12-28,
2019-12-29,
2019-12-30,0.1539
2019-12-31,0.51
2020-01-01,
2020-01-02,0.007
2020-01-03,1.0669
2020-01-04,
2020-01-05,
2020-01-06,-0.5571
2020-01-07,0.8852
2020-01-08,1.8063
2020-01-09,0.5016
2020-01-10,-2.0468
2020-01-11,
2020-01-12,
2020-01-13,2.394
2020-01-14,-1.0755
2020-01-15,2.3297
2020-01-16,1.9434
2020-01-17,0.3463
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,0.3032
2020-01-22,2.3538
2020-01-23,-0.5027
2020-01-24,1.2409
2020-01-25,
2020-01-26,
2020-01-27,-2.3017
2020-01-28,1.3408
2020-01-29,0.6615
2020-01-30,0.5101
2020-01-31,-1.8525
2020-02-01,
2020-02-02,
2020-02-03,1.2213
2020-02-04,1.52
2020-02-05,0.9076
2020-02-06,0.6057
2020-02-07,-6.7173
2020-02-08,
2020-02-09,
2020-02-10,2.2558
2020-02-11,0.6599
2020-02-12,0.1995
2020-02-13,0.3793
2020-02-14,0.2676
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,0.672
2020-02-19,0.1684
2020-02-20,-1.1585
2020-02-21,-2.6686
2020-02-22,
2020-02-23,
2020-02-24,-3.3989
2020-02-25,-3.3644
2020-02-26,-1.4495
2020-02-27,-6.5201
2020-02-28,0.0452
2020-02-29,
2020-03-01,
2020-03-02,6.1138
2020-03-03,-5.5418
2020-03-04,0.6907
2020-03-05,-5.7894
2020-03-06,-1.4087
2020-03-07,
2020-03-08,
2020-03-09,-10.6638
2020-03-10,6.7748
2020-03-11,-6.3954
2020-03-12,-3.614
2020-03-13,9.8074
2020-03-14,
2020-03-15,
2020-03-16,-10.4264
2020-03-17,6.3676
2020-03-18,-10.6223
2020-03-19,-3.5958
2020-03-20,-3.2437
2020-03-21,
2020-03-22,
2020-03-23,-8.1859
2020-03-24,10.8956
2020-03-25,11.5003
2020-03-26,0.0141
2020-03-27,-7.6190999999999995
2020-03-28,
2020-03-29,
2020-03-30,-1.101
2020-03-31,-3.8552999999999997
2020-04-01,-7.1406
2020-04-02,4.7916
2020-04-03,1.7959
2020-04-04,
2020-04-05,
2020-04-06,11.5326
2020-04-07,2.0719
2020-04-08,4.73
2020-04-09,2.1243
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-3.0046
2020-04-14,1.6542
2020-04-15,-4.6745
2020-04-16,-1.0545
2020-04-17,6.8582
2020-04-18,
2020-04-19,
2020-04-20,-4.231
2020-04-21,-4.5907
2020-04-22,4.5962
2020-04-23,2.3024
2020-04-24,1.8343
2020-04-25,
2020-04-26,
2020-04-27,4.3302
2020-04-28,1.4337
2020-04-29,5.2464
2020-04-30,-2.7022
2020-05-01,-3.4902
2020-05-02,
2020-05-03,
2020-05-04,-0.4639
2020-05-05,1.8641
2020-05-06,1.9062000000000001
2020-05-07,3.3961
2020-05-08,-3.5137
2020-05-09,
2020-05-10,
2020-05-11,-1.2917
2020-05-12,-3.5627
2020-05-13,-5.826
2020-05-14,2.9607
2020-05-15,0.4605
2020-05-16,
2020-05-17,
2020-05-18,6.8437
2020-05-19,-1.6360000000000001
2020-05-20,2.8689999999999998
2020-05-21,-0.3117
2020-05-22,-0.246
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,3.6196
2020-05-27,0.8269
2020-05-28,-1.0042
2020-05-29,-1.4791
2020-05-30,
2020-05-31,
2020-06-01,1.0829
2020-06-02,1.404
2020-06-03,2.7332
2020-06-04,0.2298
2020-06-05,9.7625
2020-06-06,
2020-06-07,
2020-06-08,-1.8801
2020-06-09,-0.184
2020-06-10,-1.2075
2020-06-11,-6.1661
2020-06-12,1.0023
2020-06-13,
2020-06-14,
2020-06-15,-0.1004
2020-06-16,1.4223
2020-06-17,-1.5853000000000002
2020-06-18,1.1926
2020-06-19,1.1441
2020-06-20,
2020-06-21,
2020-06-22,0.0113
2020-06-23,-0.1627
2020-06-24,-6.6422
2020-06-25,0.2029
2020-06-26,-3.3902
2020-06-27,
2020-06-28,
2020-06-29,3.1989
2020-06-30,2.1857
2020-07-01,1.2563
2020-07-02,0.0589
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,0.5297
2020-07-07,-1.3349
2020-07-08,0.3442
2020-07-09,-0.1222
2020-07-10,-0.1263
2020-07-11,
2020-07-12,
2020-07-13,-1.8616000000000001
2020-07-14,0.3222
2020-07-15,6.7001
2020-07-16,-2.0693
2020-07-17,-0.4687
2020-07-18,
2020-07-19,
2020-07-20,0.1467
2020-07-21,-0.4972
2020-07-22,1.5572
2020-07-23,-1.0832
2020-07-24,-0.4858
2020-07-25,
2020-07-26,
2020-07-27,0.155
2020-07-28,-0.8743
2020-07-29,3.3331
2020-07-30,-1.9905
2020-07-31,-0.3545
2020-08-01,
2020-08-02,
2020-08-03,1.7945
2020-08-04,-1.7742
2020-08-05,2.6108000000000002
2020-08-06,-0.8632
2020-08-07,-8.5133
2020-08-08,
2020-08-09,
2020-08-10,-1.7497
2020-08-11,-0.6937
2020-08-12,-1.7848000000000002
2020-08-13,1.7609
2020-08-14,2.408
2020-08-15,
2020-08-16,
2020-08-17,2.1475
2020-08-18,-0.7089
2020-08-19,0.4801
2020-08-20,-1.4947
2020-08-21,-1.053
2020-08-22,
2020-08-23,
2020-08-24,0.595
2020-08-25,0.9413
2020-08-26,1.0109
2020-08-27,1.3072
2020-08-28,2.8226
2020-08-29,
2020-08-30,
2020-08-31,-1.3921999999999999
2020-09-01,-0.5806
2020-09-02,1.4641
2020-09-03,-2.9529
2020-09-04,-3.2987
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-2.5752
2020-09-09,1.3152
2020-09-10,-0.7448
2020-09-11,-0.9476
2020-09-12,
2020-09-13,
2020-09-14,1.7489
2020-09-15,-1.1572
2020-09-16,0.9341
2020-09-17,0.6141
2020-09-18,2.5135
2020-09-19,
2020-09-20,
2020-09-21,-2.6544
2020-09-22,0.2548
2020-09-23,-0.8643
2020-09-24,-0.1709
2020-09-25,1.417
2020-09-26,
2020-09-27,
2020-09-28,2.0261
2020-09-29,-0.3972
2020-09-30,-1.1007
2020-10-01,-0.3864
2020-10-02,-1.1468
2020-10-03,
2020-10-04,
2020-10-05,1.9022000000000001
2020-10-06,0.0084
2020-10-07,0.8203
2020-10-08,1.7518
2020-10-09,0.8118
2020-10-10,
2020-10-11,
2020-10-12,1.6551
2020-10-13,-0.9713
2020-10-14,0.5749
2020-10-15,-1.4708999999999999
2020-10-16,1.2494
2020-10-17,
2020-10-18,
2020-10-19,-3.2213
2020-10-20,0.5299
2020-10-21,2.2444
2020-10-22,3.4477
2020-10-23,0.9189
2020-10-24,
2020-10-25,
2020-10-26,-6.9406
2020-10-27,-3.9468
2020-10-28,-4.3463
2020-10-29,-0.9972
2020-10-30,0.6837
2020-10-31,
2020-11-01,
2020-11-02,4.3547
2020-11-03,1.9997
2020-11-04,0.8718
2020-11-05,1.1847
2020-11-06,-3.2875
2020-11-07,
2020-11-08,
2020-11-09,15.945
2020-11-10,3.6824
2020-11-11,-4.5371
2020-11-12,-2.26
2020-11-13,-0.0192
2020-11-14,
2020-11-15,
2020-11-16,1.8479
2020-11-17,1.0863
2020-11-18,-2.0038
2020-11-19,-0.891
2020-11-20,-2.4397
2020-11-21,
2020-11-22,
2020-11-23,0.2875
2020-11-24,4.8692
2020-11-25,0.9848
2020-11-26,
2020-11-27,-0.775
2020-11-28,
2020-11-29,
2020-11-30,-0.8931
2020-12-01,0.773
2020-12-02,-1.2909
2020-12-03,-0.5989
2020-12-04,2.2194
2020-12-05,
2020-12-06,
2020-12-07,2.078
2020-12-08,-1.9405999999999999
2020-12-09,-0.4659
2020-12-10,2.3703
2020-12-11,0.1061
2020-12-12,
2020-12-13,
2020-12-14,-0.9208
2020-12-15,1.7628
2020-12-16,1.3735
2020-12-17,0.8151
2020-12-18,-0.9007
2020-12-19,
2020-12-20,
2020-12-21,-2.7266
2020-12-22,-0.8792
2020-12-23,0.0705
2020-12-24,0.3115
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,1.0906
2020-12-29,-0.8192
2020-12-30,-0.4314
2020-12-31,1.0369
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-2.529
2021-01-05,0.4024
2021-01-06,1.9588
2021-01-07,1.4069
2021-01-08,-0.0797
2021-01-09,
2021-01-10,
2021-01-11,-1.983
2021-01-12,1.0652
2021-01-13,0.9076
2021-01-14,-2.9195
2021-01-15,-0.9153
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,0.5844
2021-01-20,0.3186
2021-01-21,0.8033
2021-01-22,-0.8785
2021-01-23,
2021-01-24,
2021-01-25,-2.3709
2021-01-26,-0.0153
