date,ADNT UN Equity
2020-03-19,30.1685
2020-03-20,1.2941
2020-03-21,
2020-03-22,
2020-03-23,10.5691
2020-03-24,21.5336
2020-03-25,-1.0372
2020-03-26,1.4847000000000001
2020-03-27,-21.0843
2020-03-28,
2020-03-29,
2020-03-30,1.9628999999999999
2020-03-31,-2.9947
2020-04-01,-16.6483
2020-04-02,1.1905000000000001
2020-04-03,-3.9215999999999998
2020-04-04,
2020-04-05,
2020-04-06,27.2109
2020-04-07,-0.4278
2020-04-08,16.4339
2020-04-09,15.2214
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-9.8479
2020-04-14,-0.7993
2020-04-15,-5.9087
2020-04-16,-1.7127
2020-04-17,8.3253
2020-04-18,
2020-04-19,
2020-04-20,-3.9321
2020-04-21,7.5349
2020-04-22,-2.5952
2020-04-23,7.9929
2020-04-24,1.6447
2020-04-25,
2020-04-26,
2020-04-27,5.3398
2020-04-28,7.2965
2020-04-29,13.1711
2020-04-30,-5.2498
2020-05-01,-4.2056000000000004
2020-05-02,
2020-05-03,
2020-05-04,3.2056
2020-05-05,2.8359
2020-05-06,-0.394
2020-05-07,2.0435
2020-05-08,14.6641
2020-05-09,
2020-05-10,
2020-05-11,-2.8731999999999998
2020-05-12,-3.1323
2020-05-13,-7.3653
2020-05-14,0.3878
2020-05-15,2.3181
2020-05-16,
2020-05-17,
2020-05-18,6.9855
2020-05-19,-4.0
2020-05-20,2.2059
2020-05-21,0.7794
2020-05-22,0.1785
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,4.0974
2020-05-27,3.7079
2020-05-28,-5.8856
2020-05-29,-0.5845
2020-05-30,
2020-05-31,
2020-06-01,3.8801
2020-06-02,5.9423
2020-06-03,5.1816
2020-06-04,-0.0508
2020-06-05,8.689
2020-06-06,
2020-06-07,
2020-06-08,4.1608
2020-06-09,-6.1939
2020-06-10,-5.0718
2020-06-11,-15.2722
2020-06-12,7.9714
2020-06-13,
2020-06-14,
2020-06-15,1.1019
2020-06-16,-1.5804
2020-06-17,-5.4264
2020-06-18,-1.4052
2020-06-19,2.0784
2020-06-20,
2020-06-21,
2020-06-22,-1.6289
2020-06-23,0.9462
2020-06-24,-7.6743
2020-06-25,1.0152
2020-06-26,-3.3291
2020-06-27,
2020-06-28,
2020-06-29,3.3138
2020-06-30,3.2704
2020-07-01,-2.497
2020-07-02,3.3104
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,2.6602
2020-07-07,1.8256999999999999
2020-07-08,-2.2556
2020-07-09,-5.2663
2020-07-10,3.4978
2020-07-11,
2020-07-12,
2020-07-13,1.4484
2020-07-14,6.5437
2020-07-15,1.8425
2020-07-16,-0.7127
2020-07-17,-1.767
2020-07-18,
2020-07-19,
2020-07-20,-2.3047
2020-07-21,1.7837
2020-07-22,2.2612
2020-07-23,0.2211
2020-07-24,-1.3237999999999999
2020-07-25,
2020-07-26,
2020-07-27,3.4097
2020-07-28,-1.4054
2020-07-29,0.8224
2020-07-30,-6.634
2020-07-31,-3.0868
2020-08-01,
2020-08-02,
2020-08-03,2.8846
2020-08-04,2.979
2020-08-05,3.8571
2020-08-06,-14.4184
2020-08-07,-2.3612
2020-08-08,
2020-08-09,
2020-08-10,7.5163
2020-08-11,4.0729
2020-08-12,3.0374
2020-08-13,0.1701
2020-08-14,3.2258
2020-08-15,
2020-08-16,
2020-08-17,0.6031
2020-08-18,-3.9782
2020-08-19,-0.9648
2020-08-20,0.1719
2020-08-21,-0.6865
2020-08-22,
2020-08-23,
2020-08-24,2.0737
2020-08-25,-0.7901
2020-08-26,-1.0808
2020-08-27,0.6901
2020-08-28,1.3135
2020-08-29,
2020-08-30,
2020-08-31,-2.2548
2020-09-01,2.2491
2020-09-02,5.3582
2020-09-03,-4.0685
2020-09-04,-0.279
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-2.5182
2020-09-09,4.7072
2020-09-10,-1.6996
2020-09-11,0.6135
2020-09-12,
2020-09-13,
2020-09-14,3.3259
2020-09-15,-0.6438
2020-09-16,-5.0756
2020-09-17,0.6826
2020-09-18,-3.3333
2020-09-19,
2020-09-20,
2020-09-21,-2.2209
2020-09-22,-1.5541
2020-09-23,1.0929
2020-09-24,-2.042
2020-09-25,-1.4715
2020-09-26,
2020-09-27,
2020-09-28,6.7828
2020-09-29,-0.1748
2020-09-30,1.1675
2020-10-01,12.0023
2020-10-02,1.8032
2020-10-03,
2020-10-04,
2020-10-05,7.9453
2020-10-06,-1.2658
2020-10-07,3.8936
2020-10-08,1.0512
2020-10-09,-1.8091
2020-10-10,
2020-10-11,
2020-10-12,-0.2764
2020-10-13,-0.6928
2020-10-14,-2.9302
2020-10-15,1.9645000000000001
2020-10-16,1.2218
2020-10-17,
2020-10-18,
2020-10-19,-1.1142
2020-10-20,2.77
2020-10-21,3.9287
2020-10-22,3.6484
2020-10-23,2.2053
2020-10-24,
2020-10-25,
2020-10-26,-5.3527000000000005
2020-10-27,-0.263
2020-10-28,-1.978
2020-10-29,-0.2691
2020-10-30,-4.5863
2020-10-31,
2020-11-01,
2020-11-02,1.9321000000000002
2020-11-03,7.2584
2020-11-04,-0.431
2020-11-05,6.7532
2020-11-06,1.5004
2020-11-07,
2020-11-08,
2020-11-09,6.0727
2020-11-10,4.4444
2020-11-11,-1.5507
2020-11-12,-2.2711
2020-11-13,1.4993
2020-11-14,
2020-11-15,
2020-11-16,7.2747
2020-11-17,-3.6145
2020-11-18,-0.3214
2020-11-19,-0.2508
2020-11-20,-1.4368
2020-11-21,
2020-11-22,
2020-11-23,7.7623999999999995
2020-11-24,8.8603
2020-11-25,-4.3181
2020-11-26,
2020-11-27,3.8312
2020-11-28,
2020-11-29,
2020-11-30,-2.1576
2020-12-01,5.8485
2020-12-02,-1.1775
2020-12-03,5.6829
2020-12-04,4.51
2020-12-05,
2020-12-06,
2020-12-07,0.7469
2020-12-08,1.6474
2020-12-09,0.8914
2020-12-10,-0.9639
2020-12-11,-4.6229
2020-12-12,
2020-12-13,
2020-12-14,-0.9921
2020-12-15,4.0939
2020-12-16,-1.3476
2020-12-17,0.1394
2020-12-18,-0.8073
2020-12-19,
2020-12-20,
2020-12-21,-2.4137
2020-12-22,-0.115
2020-12-23,0.7774
2020-12-24,-1.2
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,-0.2603
2020-12-29,-0.7828
2020-12-30,2.8346
2020-12-31,-1.1935
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-2.9911
2021-01-05,3.5873
2021-01-06,4.98
2021-01-07,1.145
2021-01-08,0.2426
2021-01-09,
2021-01-10,
2021-01-11,-1.3982
2021-01-12,1.4726
2021-01-13,-2.0425
2021-01-14,0.1372
2021-01-15,-3.8082000000000003
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,-0.6836
2021-01-20,2.9252000000000002
2021-01-21,-1.7832
2021-01-22,0.3121
2021-01-23,
2021-01-24,
2021-01-25,-4.5532
2021-01-26,-2.9036999999999997
