date,NWS UW Equity
2020-05-10,
2020-05-11,-2.4
2020-05-12,-1.6393
2020-05-13,1.2037
2020-05-14,0.6404
2020-05-15,0.0909
2020-05-16,
2020-05-17,
2020-05-18,2.4523
2020-05-19,0.0
2020-05-20,3.2801
2020-05-21,-0.8584
2020-05-22,0.6926
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,3.1814
2020-05-27,2.5
2020-05-28,-2.2763999999999998
2020-05-29,1.9967000000000001
2020-05-30,
2020-05-31,
2020-06-01,-0.1631
2020-06-02,0.6536
2020-06-03,5.276
2020-06-04,-1.0023
2020-06-05,1.5575999999999999
2020-06-06,
2020-06-07,
2020-06-08,2.9141
2020-06-09,-3.7258
2020-06-10,-3.7152
2020-06-11,-8.0386
2020-06-12,2.7098
2020-06-13,
2020-06-14,
2020-06-15,0.766
2020-06-16,2.3649
2020-06-17,2.1452
2020-06-18,-3.231
2020-06-19,-0.8765
2020-06-20,
2020-06-21,
2020-06-22,0.9684
2020-06-23,0.6672
2020-06-24,-3.1483
2020-06-25,0.6843
2020-06-26,-1.9541
2020-06-27,
2020-06-28,
2020-06-29,1.6463999999999999
2020-06-30,1.8755
2020-07-01,1.4226
2020-07-02,-0.165
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,0.9091
2020-07-07,-1.4742
2020-07-08,-1.2469000000000001
2020-07-09,-1.2626
2020-07-10,2.1313
2020-07-11,
2020-07-12,
2020-07-13,-0.1669
2020-07-14,3.5117000000000003
2020-07-15,2.7464
2020-07-16,0.5503
2020-07-17,0.0782
2020-07-18,
2020-07-19,
2020-07-20,-0.5469
2020-07-21,0.2357
2020-07-22,0.6661
2020-07-23,-0.8953
2020-07-24,-0.1571
2020-07-25,
2020-07-26,
2020-07-27,1.5735999999999999
2020-07-28,-1.3942999999999999
2020-07-29,1.0212
2020-07-30,0.4666
2020-07-31,-1.2384
2020-08-01,
2020-08-02,
2020-08-03,1.7241
2020-08-04,3.0817
2020-08-05,-0.5232
2020-08-06,1.4275
2020-08-07,6.0741
2020-08-08,
2020-08-09,
2020-08-10,4.3994
2020-08-11,-0.0669
2020-08-12,2.1419
2020-08-13,1.114
2020-08-14,0.0
2020-08-15,
2020-08-16,
2020-08-17,-1.5554000000000001
2020-08-18,0.6583
2020-08-19,-0.2616
2020-08-20,-0.3934
2020-08-21,-3.6866
2020-08-22,
2020-08-23,
2020-08-24,1.5038
2020-08-25,0.7407
2020-08-26,0.1337
2020-08-27,0.267
2020-08-28,1.4647000000000001
2020-08-29,
2020-08-30,
2020-08-31,-1.1155
2020-09-01,0.1991
2020-09-02,0.6623
2020-09-03,-0.2961
2020-09-04,-1.5177
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-2.1106
2020-09-09,3.6619
2020-09-10,-1.8818000000000001
2020-09-11,1.2786
2020-09-12,
2020-09-13,
2020-09-14,0.9967
2020-09-15,0.8553
2020-09-16,-1.6415
2020-09-17,1.2016
2020-09-18,2.1108
2020-09-19,
2020-09-20,
2020-09-21,-6.5245
2020-09-22,1.3822
2020-09-23,-3.4765
2020-09-24,-1.3418
2020-09-25,0.1432
2020-09-26,
2020-09-27,
2020-09-28,2.0729
2020-09-29,-3.5714
2020-09-30,1.5251000000000001
2020-10-01,1.216
2020-10-02,0.1413
2020-10-03,
2020-10-04,
2020-10-05,1.0586
2020-10-06,-0.6983
2020-10-07,-0.4219
2020-10-08,1.2711999999999999
2020-10-09,-1.2901
2020-10-10,
2020-10-11,
2020-10-12,-0.0353
2020-10-13,0.53
2020-10-14,-0.7733
2020-10-15,-1.5939999999999999
2020-10-16,0.36
2020-10-17,
2020-10-18,
2020-10-19,-1.8651
2020-10-20,0.8772
2020-10-21,0.4348
2020-10-22,0.0722
2020-10-23,0.2884
2020-10-24,
2020-10-25,
2020-10-26,-2.3005
2020-10-27,-1.766
2020-10-28,-3.5206
2020-10-29,0.6211
2020-10-30,0.463
2020-10-31,
2020-11-01,
2020-11-02,1.3057
2020-11-03,1.4405000000000001
2020-11-04,-0.0747
2020-11-05,3.9641
2020-11-06,8.9209
2020-11-07,
2020-11-08,
2020-11-09,4.5575
2020-11-10,4.1061
2020-11-11,4.6117
2020-11-12,-3.7702999999999998
2020-11-13,3.5564
2020-11-14,
2020-11-15,
2020-11-16,2.4447
2020-11-17,1.1932
2020-11-18,-1.0107
2020-11-19,0.0
2020-11-20,-0.3971
2020-11-21,
2020-11-22,
2020-11-23,2.164
2020-11-24,1.3378
2020-11-25,-0.9351
2020-11-26,
2020-11-27,-1.1105
2020-11-28,
2020-11-29,
2020-11-30,0.0
2020-12-01,2.4705
2020-12-02,1.0411
2020-12-03,0.705
2020-12-04,0.5385
2020-12-05,
2020-12-06,
2020-12-07,-1.0712
2020-12-08,-0.1624
2020-12-09,-0.8677
2020-12-10,-0.1641
2020-12-11,-2.137
2020-12-12,
2020-12-13,
2020-12-14,-1.2878
2020-12-15,2.2405
2020-12-16,-2.1359
2020-12-17,-0.2834
2020-12-18,-1.7055
2020-12-19,
2020-12-20,
2020-12-21,1.2724
2020-12-22,0.0571
2020-12-23,-0.1142
2020-12-24,1.0286
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,2.2907
2020-12-29,-1.2993999999999999
2020-12-30,0.3361
2020-12-31,-0.7817
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,1.0692
2021-01-05,0.5568
2021-01-06,4.1528
2021-01-07,-2.8177
2021-01-08,-0.6565
2021-01-09,
2021-01-10,
2021-01-11,0.6057
2021-01-12,-1.0947
2021-01-13,-0.6087
2021-01-14,2.0601
2021-01-15,-0.0546
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,0.0546
2021-01-20,1.6367
2021-01-21,0.5904
2021-01-22,-2.6681
2021-01-23,
2021-01-24,
2021-01-25,0.6031
2021-01-26,2.1798
