date,VTRS UW Equity
2015-11-08,
2015-11-09,0.4004
2015-11-10,0.6646
2015-11-11,-2.0907
2015-11-12,-2.8994999999999997
2015-11-13,12.9167
2015-11-14,
2015-11-15,
2015-11-16,2.501
2015-11-17,1.32
2015-11-18,2.6846
2015-11-19,-1.5379
2015-11-20,1.2690000000000001
2015-11-21,
2015-11-22,
2015-11-23,-1.9085999999999999
2015-11-24,-0.9631
2015-11-25,2.7982
2015-11-26,
2015-11-27,-0.1158
2015-11-28,
2015-11-29,
2015-11-30,-0.8504
2015-12-01,3.4698
2015-12-02,-1.8839000000000001
2015-12-03,-1.9393
2015-12-04,0.6658
2015-12-05,
2015-12-06,
2015-12-07,-0.6224
2015-12-08,0.3327
2015-12-09,-1.0925
2015-12-10,4.3984
2015-12-11,-0.699
2015-12-12,
2015-12-13,
2015-12-14,1.5411000000000001
2015-12-15,1.1617
2015-12-16,0.7409
2015-12-17,-2.6108000000000002
2015-12-18,0.3776
2015-12-19,
2015-12-20,
2015-12-21,0.884
2015-12-22,1.0254
2015-12-23,1.1072
2015-12-24,0.0548
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,-0.8938
2015-12-29,1.7486000000000002
2015-12-30,-1.1939
2015-12-31,-1.007
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,-1.4611
2016-01-05,1.5203
2016-01-06,-1.3496000000000001
2016-01-07,-3.2796
2016-01-08,-4.2434
2016-01-09,
2016-01-10,
2016-01-11,0.1619
2016-01-12,1.1919
2016-01-13,-2.3957
2016-01-14,3.7022
2016-01-15,-1.9527
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,1.026
2016-01-20,2.3497
2016-01-21,0.0778
2016-01-22,3.2465
2016-01-23,
2016-01-24,
2016-01-25,-0.9226
2016-01-26,2.4895
2016-01-27,-5.0065
2016-01-28,-1.5615999999999999
2016-01-29,4.4815
2016-01-30,
2016-01-31,
2016-02-01,-0.6453
2016-02-02,-2.9226
2016-02-03,2.8335
2016-02-04,0.0957
2016-02-05,-1.7587000000000002
2016-02-06,
2016-02-07,
2016-02-08,-1.8291
2016-02-09,0.5748
2016-02-10,-0.3942
2016-02-11,-18.0451
2016-02-12,0.9778
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,3.168
2016-02-17,7.2306
2016-02-18,-3.3715
2016-02-19,1.4091
2016-02-20,
2016-02-21,
2016-02-22,3.2422
2016-02-23,-0.2136
2016-02-24,-0.2355
2016-02-25,1.7597
2016-02-26,-0.5905
2016-02-27,
2016-02-28,
2016-02-29,-4.3911999999999995
2016-03-01,2.1966
2016-03-02,0.1303
2016-03-03,-0.8456
2016-03-04,-2.0774
2016-03-05,
2016-03-06,
2016-03-07,3.0371
2016-03-08,-3.0126
2016-03-09,4.0223
2016-03-10,1.5897000000000001
2016-03-11,2.7701000000000002
2016-03-12,
2016-03-13,
2016-03-14,-1.5021
2016-03-15,-4.0735
2016-03-16,1.0453
2016-03-17,-4.6983
2016-03-18,1.877
2016-03-19,
2016-03-20,
2016-03-21,0.9101
2016-03-22,1.6498
2016-03-23,-1.7311999999999999
2016-03-24,1.035
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,-1.4821
2016-03-29,4.0044
2016-03-30,-1.2976
2016-03-31,-0.1078
2016-04-01,2.4811
2016-04-02,
2016-04-03,
2016-04-04,-0.5684
2016-04-05,-2.7737
2016-04-06,5.27
2016-04-07,-0.5585
2016-04-08,-2.2259
2016-04-09,
2016-04-10,
2016-04-11,-3.0638
2016-04-12,1.5145
2016-04-13,2.0973
2016-04-14,0.7836
2016-04-15,-1.4708999999999999
2016-04-16,
2016-04-17,
2016-04-18,1.5142
2016-04-19,0.3571
2016-04-20,0.3349
2016-04-21,1.8151000000000002
2016-04-22,-1.0451
2016-04-23,
2016-04-24,
2016-04-25,-6.7716
2016-04-26,-0.0666
2016-04-27,-1.1336
2016-04-28,-4.2266
2016-04-29,-2.0892
2016-04-30,
2016-05-01,
2016-05-02,2.3975
2016-05-03,2.2945
2016-05-04,-4.0055
2016-05-05,-1.2876
2016-05-06,-4.2271
2016-05-07,
2016-05-08,
2016-05-09,2.8247
2016-05-10,0.0981
2016-05-11,-2.8669000000000002
2016-05-12,-2.5732
2016-05-13,1.3982
2016-05-14,
2016-05-15,
2016-05-16,3.2942
2016-05-17,1.4091
2016-05-18,2.4866
2016-05-19,-2.1884
2016-05-20,0.9484
2016-05-21,
2016-05-22,
2016-05-23,-0.7227
2016-05-24,2.9847
2016-05-25,0.5655
2016-05-26,0.4217
2016-05-27,0.4666
2016-05-28,
2016-05-29,
2016-05-30,
2016-05-31,0.6503
2016-06-01,2.5842
2016-06-02,1.1246
2016-06-03,-0.9786
2016-06-04,
2016-06-05,
2016-06-06,4.4924
2016-06-07,0.1935
2016-06-08,-0.2145
2016-06-09,-1.6126
2016-06-10,-2.6879
2016-06-11,
2016-06-12,
2016-06-13,0.539
2016-06-14,0.2234
2016-06-15,-0.2897
2016-06-16,0.6929
2016-06-17,-0.0888
2016-06-18,
2016-06-19,
2016-06-20,0.822
2016-06-21,-1.1018
2016-06-22,0.2674
2016-06-23,2.5778
2016-06-24,-5.6326
2016-06-25,
2016-06-26,
2016-06-27,-4.0174
2016-06-28,2.4157
2016-06-29,0.9341
2016-06-30,0.0463
2016-07-01,0.555
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,-1.8629
2016-07-06,2.0389
2016-07-07,0.3675
2016-07-08,1.9222000000000001
2016-07-09,
2016-07-10,
2016-07-11,0.0225
2016-07-12,1.3692
2016-07-13,0.31
2016-07-14,0.1766
2016-07-15,0.1543
2016-07-16,
2016-07-17,
2016-07-18,0.176
2016-07-19,-1.3178
2016-07-20,5.0523
2016-07-21,-0.7203
2016-07-22,-0.5762
2016-07-23,
2016-07-24,
2016-07-25,1.4809999999999999
2016-07-26,-1.692
2016-07-27,0.9682
2016-07-28,-0.4475
2016-07-29,0.1498
2016-07-30,
2016-07-31,
2016-08-01,-0.1069
2016-08-02,-0.4493
2016-08-03,4.0404
2016-08-04,0.2892
2016-08-05,-0.1854
2016-08-06,
2016-08-07,
2016-08-08,0.1444
2016-08-09,2.8642
2016-08-10,-2.2636
2016-08-11,-0.164
2016-08-12,-0.5132
2016-08-13,
2016-08-14,
2016-08-15,0.5984
2016-08-16,-0.4513
2016-08-17,0.7624
2016-08-18,0.8589
2016-08-19,-1.3382
2016-08-20,
2016-08-21,
2016-08-22,-1.5619
2016-08-23,-4.7599
2016-08-24,-5.4143
2016-08-25,-0.6952
2016-08-26,0.4201
2016-08-27,
2016-08-28,
2016-08-29,0.4416
2016-08-30,-1.0875
2016-08-31,-0.9123
2016-09-01,-1.0387
2016-09-02,-4.6517
2016-09-03,
2016-09-04,
2016-09-05,
2016-09-06,1.0758
2016-09-07,-0.2228
2016-09-08,0.645
2016-09-09,-1.6761
2016-09-10,
2016-09-11,
2016-09-12,3.6099
2016-09-13,-1.0162
2016-09-14,-0.1711
2016-09-15,1.5916000000000001
2016-09-16,0.7231
2016-09-17,
2016-09-18,
2016-09-19,-0.7179
2016-09-20,-0.5544
2016-09-21,1.5754000000000001
2016-09-22,1.6225
2016-09-23,-1.2444
2016-09-24,
2016-09-25,
2016-09-26,-2.0922
2016-09-27,0.3157
2016-09-28,-2.6386
2016-09-29,-4.3511
2016-09-30,-0.9098
2016-10-01,
2016-10-02,
2016-10-03,0.2099
2016-10-04,-0.6021
2016-10-05,0.158
2016-10-06,-3.1291
2016-10-07,-2.443
2016-10-08,
2016-10-09,
2016-10-10,8.1525
2016-10-11,-1.4407
2016-10-12,-3.2368
2016-10-13,2.1851
2016-10-14,-3.6695
2016-10-15,
2016-10-16,
2016-10-17,-0.137
2016-10-18,2.607
2016-10-19,-0.5082
2016-10-20,1.1022
2016-10-21,-1.5687
2016-10-22,
2016-10-23,
2016-10-24,1.4586999999999999
2016-10-25,2.9819
2016-10-26,-1.5512000000000001
2016-10-27,-0.1576
2016-10-28,-2.1831
2016-10-29,
2016-10-30,
2016-10-31,-1.8553
2016-11-01,1.8082
2016-11-02,-1.3186
2016-11-03,-6.8994
2016-11-04,2.519
2016-11-05,
2016-11-06,
2016-11-07,4.5429
2016-11-08,1.4212
2016-11-09,4.8774
2016-11-10,-1.6444
2016-11-11,-0.9143
2016-11-12,
2016-11-13,
2016-11-14,1.3446
2016-11-15,0.5723
2016-11-16,-1.9659
2016-11-17,-0.8971
2016-11-18,-2.902
2016-11-19,
2016-11-20,
2016-11-21,0.5758
2016-11-22,-0.9815
2016-11-23,1.4593
2016-11-24,
2016-11-25,-0.4613
2016-11-26,
2016-11-27,
2016-11-28,0.1636
2016-11-29,-1.8508
2016-11-30,1.5252
2016-12-01,-1.5843
2016-12-02,-0.111
2016-12-03,
2016-12-04,
2016-12-05,-0.9447
2016-12-06,0.5891
2016-12-07,-3.7925
2016-12-08,4.5217
2016-12-09,1.2479
2016-12-10,
2016-12-11,
2016-12-12,1.6982
2016-12-13,3.1511
2016-12-14,-1.5927
2016-12-15,0.1857
2016-12-16,0.1589
2016-12-17,
2016-12-18,
2016-12-19,-0.8726
2016-12-20,-0.5335
2016-12-21,0.6168
2016-12-22,-0.5597
2016-12-23,0.5092
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,0.2133
2016-12-28,-0.9846
2016-12-29,0.4569
2016-12-30,2.0599
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,2.5164
2017-01-04,1.3296000000000001
2017-01-05,-1.186
2017-01-06,-1.6854
2017-01-07,
2017-01-08,
2017-01-09,1.1688
2017-01-10,0.0
2017-01-11,-4.2875
2017-01-12,-1.3679999999999999
2017-01-13,-0.1088
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,0.9257
2017-01-18,0.3237
2017-01-19,-0.6453
2017-01-20,0.3248
2017-01-21,
2017-01-22,
2017-01-23,-2.8055
2017-01-24,-0.6106
2017-01-25,1.871
2017-01-26,-1.0417
2017-01-27,1.5512000000000001
2017-01-28,
2017-01-29,
2017-01-30,-0.8729
2017-01-31,4.7056000000000004
2017-02-01,1.6032
2017-02-02,0.8795
2017-02-03,0.5385
2017-02-04,
2017-02-05,
2017-02-06,1.9638
2017-02-07,-1.4757
2017-02-08,-0.5077
2017-02-09,0.2807
2017-02-10,0.0254
2017-02-11,
2017-02-12,
2017-02-13,1.1956
2017-02-14,2.4384
2017-02-15,4.1472
2017-02-16,-1.0368
2017-02-17,0.119
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,0.5945
2017-02-22,-0.7092
2017-02-23,0.7857
2017-02-24,-0.4016
2017-02-25,
2017-02-26,
2017-02-27,0.6641
2017-02-28,-1.3902
2017-03-01,7.2162
2017-03-02,0.9138
2017-03-03,-0.2208
2017-03-04,
2017-03-05,
2017-03-06,-2.5232
2017-03-07,-1.6122
2017-03-08,0.3231
2017-03-09,-0.5521
2017-03-10,0.3932
2017-03-11,
2017-03-12,
2017-03-13,-0.9677
2017-03-14,-0.4886
2017-03-15,0.1403
2017-03-16,-0.7938
2017-03-17,-1.0826
2017-03-18,
2017-03-19,
2017-03-20,0.3331
2017-03-21,-1.1857
2017-03-22,0.072
2017-03-23,-0.2278
2017-03-24,-1.5503
2017-03-25,
2017-03-26,
2017-03-27,1.8311
2017-03-28,0.024
2017-03-29,-3.2838
2017-03-30,-1.8835
2017-03-31,-1.5154999999999998
2017-04-01,
2017-04-02,
2017-04-03,0.0513
2017-04-04,-0.7947
2017-04-05,0.3101
2017-04-06,0.3606
2017-04-07,1.6427
2017-04-08,
2017-04-09,
2017-04-10,-0.8838
2017-04-11,-2.0382
2017-04-12,-1.0663
2017-04-13,-0.9727
2017-04-14,
2017-04-15,
2017-04-16,
2017-04-17,-0.3186
2017-04-18,-1.3848
2017-04-19,-0.189
2017-04-20,0.3247
2017-04-21,-0.6742
2017-04-22,
2017-04-23,
2017-04-24,1.7377
2017-04-25,-1.6547
2017-04-26,1.6011
2017-04-27,0.7479
2017-04-28,-0.9809
2017-04-29,
2017-04-30,
2017-05-01,0.1339
2017-05-02,2.0588
2017-05-03,-2.5675
2017-05-04,2.2049
2017-05-05,-0.2894
2017-05-06,
2017-05-07,
2017-05-08,-1.3719999999999999
2017-05-09,1.6854
2017-05-10,0.5262
2017-05-11,3.1929
2017-05-12,-1.2427
2017-05-13,
2017-05-14,
2017-05-15,-0.6677
2017-05-16,1.2151
2017-05-17,-1.2771
2017-05-18,-1.2937
2017-05-19,-0.5505
2017-05-20,
2017-05-21,
2017-05-22,1.845
2017-05-23,2.4586
2017-05-24,-1.0356
2017-05-25,1.659
2017-05-26,-0.2762
2017-05-27,
2017-05-28,
2017-05-29,
2017-05-30,-0.9063
2017-05-31,-0.9654
2017-06-01,1.4879
2017-06-02,-1.2133
2017-06-03,
2017-06-04,
2017-06-05,-1.1259000000000001
2017-06-06,-0.2329
2017-06-07,2.0493
2017-06-08,0.9405
2017-06-09,0.9569
2017-06-10,
2017-06-11,
2017-06-12,-3.0182
2017-06-13,-2.8548999999999998
2017-06-14,0.2912
2017-06-15,-2.3759
2017-06-16,-0.7031
2017-06-17,
2017-06-18,
2017-06-19,1.3889
2017-06-20,0.5103
2017-06-21,2.2715
2017-06-22,1.9336
2017-06-23,0.0513
2017-06-24,
2017-06-25,
2017-06-26,0.0
2017-06-27,-1.5373
2017-06-28,1.6654
2017-06-29,-0.7934
2017-06-30,0.1548
2017-07-01,
2017-07-02,
2017-07-03,-0.0258
2017-07-04,
2017-07-05,-0.8761
2017-07-06,-2.1315
2017-07-07,-0.1062
2017-07-08,
2017-07-09,
2017-07-10,0.2925
2017-07-11,-0.1856
2017-07-12,2.4701
2017-07-13,1.2182
2017-07-14,0.4097
2017-07-15,
2017-07-16,
2017-07-17,-1.1732
2017-07-18,-1.6516
2017-07-19,0.6035
2017-07-20,2.9995000000000003
2017-07-21,-0.8103
2017-07-22,
2017-07-23,
2017-07-24,-1.0467
2017-07-25,0.1548
2017-07-26,0.9531
2017-07-27,-1.7862
2017-07-28,0.6495
2017-07-29,
2017-07-30,
2017-07-31,0.6453
2017-08-01,-1.0259
2017-08-02,-4.3275
2017-08-03,-6.013
2017-08-04,-5.1297
2017-08-05,
2017-08-06,
2017-08-07,-2.7946999999999997
2017-08-08,-0.6563
2017-08-09,0.9122
2017-08-10,0.6546
2017-08-11,-4.3667
2017-08-12,
2017-08-13,
2017-08-14,-4.0479
2017-08-15,1.6875
2017-08-16,1.1284
2017-08-17,0.2954
2017-08-18,0.5236
2017-08-19,
2017-08-20,
2017-08-21,-0.9115
2017-08-22,0.9527
2017-08-23,-1.3342
2017-08-24,-0.3628
2017-08-25,1.0593
2017-08-26,
2017-08-27,
2017-08-28,0.9826
2017-08-29,-1.0704
2017-08-30,0.2951
2017-08-31,2.9093999999999998
2017-09-01,0.2859
2017-09-02,
2017-09-03,
2017-09-04,
2017-09-05,0.0634
2017-09-06,2.0576
2017-09-07,-1.0236
2017-09-08,0.5954
2017-09-09,
2017-09-10,
2017-09-11,2.9283
2017-09-12,1.6949
2017-09-13,-0.119
2017-09-14,-2.056
2017-09-15,-2.5555
2017-09-16,
2017-09-17,
2017-09-18,-1.6547
2017-09-19,-1.6508
2017-09-20,1.3234
2017-09-21,-0.4779
2017-09-22,0.1921
2017-09-23,
2017-09-24,
2017-09-25,0.5751
2017-09-26,-1.1118
2017-09-27,2.5699
2017-09-28,-3.3511
2017-09-29,1.6526
2017-09-30,
2017-10-01,
2017-10-02,3.2515
2017-10-03,0.4322
2017-10-04,16.2004
2017-10-05,0.3175
2017-10-06,0.9757
2017-10-07,
2017-10-08,
2017-10-09,-0.1045
2017-10-10,0.5229
2017-10-11,-0.4161
2017-10-12,-1.3841999999999999
2017-10-13,0.5032
2017-10-14,
2017-10-15,
2017-10-16,0.6061
2017-10-17,0.9429
2017-10-18,-2.6725
2017-10-19,2.0794
2017-10-20,0.5746
2017-10-21,
2017-10-22,
2017-10-23,-0.1039
2017-10-24,1.1697
2017-10-25,0.2569
2017-10-26,-1.1533
2017-10-27,-0.5704
2017-10-28,
2017-10-29,
2017-10-30,-0.2868
2017-10-31,-6.6161
2017-11-01,3.1924
2017-11-02,-4.0977
2017-11-03,1.0753
2017-11-04,
2017-11-05,
2017-11-06,4.6753
2017-11-07,-1.9256
2017-11-08,1.5544
2017-11-09,2.2556
2017-11-10,0.2101
2017-11-11,
2017-11-12,
2017-11-13,-1.5461
2017-11-14,0.7453
2017-11-15,-0.1321
2017-11-16,-0.7937
2017-11-17,0.24
2017-11-18,
2017-11-19,
2017-11-20,-2.8997
2017-11-21,2.0
2017-11-22,0.1343
2017-11-23,
2017-11-24,0.2414
2017-11-25,
2017-11-26,
2017-11-27,-2.4351
2017-11-28,1.1519
2017-11-29,-0.0542
2017-11-30,-0.8953
2017-12-01,4.3526
2017-12-02,
2017-12-03,
2017-12-04,-1.7838
2017-12-05,-0.0801
2017-12-06,-1.1227
2017-12-07,1.0273
2017-12-08,3.4787
2017-12-09,
2017-12-10,
2017-12-11,2.1205
2017-12-12,-0.5065
2017-12-13,0.6108
2017-12-14,1.2143
2017-12-15,1.2747
2017-12-16,
2017-12-17,
2017-12-18,2.8381
2017-12-19,-1.0319
2017-12-20,-0.0485
2017-12-21,1.7952
2017-12-22,0.2145
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,0.5232
2017-12-27,-0.6388
2017-12-28,-0.3333
2017-12-29,1.075
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,1.8908
2018-01-03,0.0696
2018-01-04,2.7121
2018-01-05,0.5191
2018-01-06,
2018-01-07,
2018-01-08,0.0449
2018-01-09,-0.6059
2018-01-10,0.2258
2018-01-11,5.2264
2018-01-12,0.4068
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,-0.5544
2018-01-17,0.3002
2018-01-18,-0.5772
2018-01-19,0.473
2018-01-20,
2018-01-21,
2018-01-22,1.9474
2018-01-23,-1.6583
2018-01-24,-1.5582
2018-01-25,-0.2819
2018-01-26,0.4566
2018-01-27,
2018-01-28,
2018-01-29,-0.4762
2018-01-30,-4.2627
2018-01-31,-2.6579
2018-02-01,0.4667
2018-02-02,-2.2067
2018-02-03,
2018-02-04,
2018-02-05,-4.2043
2018-02-06,1.6117
2018-02-07,-1.2933
2018-02-08,-2.9666
2018-02-09,0.0764
2018-02-10,
2018-02-11,
2018-02-12,3.3605
2018-02-13,-0.468
2018-02-14,2.3014
2018-02-15,0.7499
2018-02-16,1.1764999999999999
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,-1.8984
2018-02-21,-0.3145
2018-02-22,0.1699
2018-02-23,0.4118
2018-02-24,
2018-02-25,
2018-02-26,0.7961
2018-02-27,-1.6036000000000001
2018-02-28,-1.9217
2018-03-01,0.9177
2018-03-02,0.6881
2018-03-03,
2018-03-04,
2018-03-05,1.3913
2018-03-06,4.0684
2018-03-07,-1.7118
2018-03-08,-1.1297
2018-03-09,1.1902
2018-03-10,
2018-03-11,
2018-03-12,0.6351
2018-03-13,-1.0051
2018-03-14,-0.7792
2018-03-15,-0.8329
2018-03-16,0.144
2018-03-17,
2018-03-18,
2018-03-19,-2.2286
2018-03-20,-0.9559
2018-03-21,1.8559999999999999
2018-03-22,-3.1341
2018-03-23,-2.5082
2018-03-24,
2018-03-25,
2018-03-26,2.547
2018-03-27,-0.8279
2018-03-28,2.4538
2018-03-29,1.6543
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,-3.9592
2018-04-03,2.1497
2018-04-04,1.0151
2018-04-05,-0.8578
2018-04-06,-2.2991
2018-04-07,
2018-04-08,
2018-04-09,0.835
2018-04-10,4.1907
2018-04-11,-2.7216
2018-04-12,2.154
2018-04-13,-1.5511
2018-04-14,
2018-04-15,
2018-04-16,0.2462
2018-04-17,0.6385
2018-04-18,-0.5857
2018-04-19,0.1718
2018-04-20,-0.2205
2018-04-21,
2018-04-22,
2018-04-23,0.1473
2018-04-24,-1.2997
2018-04-25,-3.2547
2018-04-26,1.4381
2018-04-27,-0.4051
2018-04-28,
2018-04-29,
2018-04-30,-1.4743
2018-05-01,0.0516
2018-05-02,-5.1831
2018-05-03,-1.9581
2018-05-04,-0.1942
2018-05-05,
2018-05-06,
2018-05-07,0.3613
2018-05-08,-2.0493
2018-05-09,3.8167999999999997
2018-05-10,3.2135
2018-05-11,1.3456000000000001
2018-05-12,
2018-05-13,
2018-05-14,-0.3905
2018-05-15,0.6273
2018-05-16,1.7662
2018-05-17,2.2971
2018-05-18,-1.0479
2018-05-19,
2018-05-20,
2018-05-21,-0.2774
2018-05-22,-0.8597
2018-05-23,1.0712
2018-05-24,-0.757
2018-05-25,0.1271
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,-1.7776
2018-05-30,2.0683
2018-05-31,-2.5836
2018-06-01,0.988
2018-06-02,
2018-06-03,
2018-06-04,-0.8754
2018-06-05,3.8442
2018-06-06,1.2506
2018-06-07,1.3093
2018-06-08,0.8535
2018-06-09,
2018-06-10,
2018-06-11,0.9913
2018-06-12,0.2155
2018-06-13,-0.4539
2018-06-14,-5.1836
2018-06-15,-1.2908
2018-06-16,
2018-06-17,
2018-06-18,-1.0769
2018-06-19,0.3888
2018-06-20,0.3615
2018-06-21,-0.6174
2018-06-22,-0.8284
2018-06-23,
2018-06-24,
2018-06-25,-0.5221
2018-06-26,0.4723
2018-06-27,-2.1938
2018-06-28,-2.9907
2018-06-29,-0.523
2018-06-30,
2018-07-01,
2018-07-02,1.3558
2018-07-03,-1.8291
2018-07-04,
2018-07-05,0.8899
2018-07-06,0.9647
2018-07-07,
2018-07-08,
2018-07-09,1.3104
2018-07-10,-1.1857
2018-07-11,-1.4181
2018-07-12,0.1936
2018-07-13,0.9939
2018-07-14,
2018-07-15,
2018-07-16,-0.4921
2018-07-17,-0.0824
2018-07-18,-1.2373
2018-07-19,-0.7795
2018-07-20,-0.3086
2018-07-21,
2018-07-22,
2018-07-23,0.4222
2018-07-24,1.7096
2018-07-25,0.7991
2018-07-26,-1.3122
2018-07-27,0.3324
2018-07-28,
2018-07-29,
2018-07-30,1.2147999999999999
2018-07-31,1.7730000000000001
2018-08-01,0.5092
2018-08-02,-2.6132999999999997
2018-08-03,5.2848
2018-08-04,
2018-08-05,
2018-08-06,-1.8726
2018-08-07,2.1468
2018-08-08,1.7903
2018-08-09,-6.6786
2018-08-10,1.6389
2018-08-11,
2018-08-12,
2018-08-13,0.8869
2018-08-14,2.6105
2018-08-15,-1.8172000000000001
2018-08-16,0.0793
2018-08-17,0.7926
2018-08-18,
2018-08-19,
2018-08-20,0.6815
2018-08-21,0.8852
2018-08-22,-0.4645
2018-08-23,-1.8408
2018-08-24,2.1923
2018-08-25,
2018-08-26,
2018-08-27,0.4911
2018-08-28,0.7973
2018-08-29,0.2041
2018-08-30,0.1528
2018-08-31,-0.5085
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,0.0767
2018-09-05,0.8172
2018-09-06,-1.3931
2018-09-07,-1.7724
2018-09-08,
2018-09-09,
2018-09-10,-0.6538
2018-09-11,-0.9213
2018-09-12,0.186
2018-09-13,0.8751
2018-09-14,-1.4721
2018-09-15,
2018-09-16,
2018-09-17,-0.7204
2018-09-18,1.6125
2018-09-19,1.1373
2018-09-20,1.2814
2018-09-21,0.6713
2018-09-22,
2018-09-23,
2018-09-24,-2.0518
2018-09-25,-1.4925
2018-09-26,-1.3557000000000001
2018-09-27,-0.1078
2018-09-28,-1.2679
2018-09-29,
2018-09-30,
2018-10-01,-0.3279
2018-10-02,1.8092000000000001
2018-10-03,-1.454
2018-10-04,-1.5574
2018-10-05,-2.0538
2018-10-06,
2018-10-07,
2018-10-08,0.0567
2018-10-09,-1.9824000000000002
2018-10-10,-0.0867
2018-10-11,-5.7259
2018-10-12,-1.5030999999999999
2018-10-13,
2018-10-14,
2018-10-15,0.8097
2018-10-16,2.2861000000000002
2018-10-17,-0.2718
2018-10-18,-1.8171
2018-10-19,-0.6477
2018-10-20,
2018-10-21,
2018-10-22,-1.7075
2018-10-23,1.4214
2018-10-24,-4.9206
2018-10-25,1.5722
2018-10-26,0.9029
2018-10-27,
2018-10-28,
2018-10-29,-0.3516
2018-10-30,0.4169
2018-10-31,-0.1916
2018-11-01,3.776
2018-11-02,-2.3127
2018-11-03,
2018-11-04,
2018-11-05,-0.9785
2018-11-06,16.1301
2018-11-07,0.3294
2018-11-08,1.6416
2018-11-09,-0.5384
2018-11-10,
2018-11-11,
2018-11-12,-2.7334
2018-11-13,-0.5008
2018-11-14,-4.2785
2018-11-15,2.6585
2018-11-16,-0.6261
2018-11-17,
2018-11-18,
2018-11-19,-0.9164
2018-11-20,-1.9942
2018-11-21,-1.563
2018-11-22,
2018-11-23,0.3295
2018-11-24,
2018-11-25,
2018-11-26,-0.0597
2018-11-27,0.0598
2018-11-28,1.6423
2018-11-29,0.0
2018-11-30,-0.5288
2018-12-01,
2018-12-02,
2018-12-03,0.7088
2018-12-04,-3.3431
2018-12-05,
2018-12-06,-3.3981
2018-12-07,-4.0515
2018-12-08,
2018-12-09,
2018-12-10,-0.8183
2018-12-11,-2.2442
2018-12-12,2.6671
2018-12-13,-1.2167
2018-12-14,-3.2956
2018-12-15,
2018-12-16,
2018-12-17,-0.7229
2018-12-18,-0.0347
2018-12-19,-3.8502
2018-12-20,-1.2987
2018-12-21,-3.2895
2018-12-22,
2018-12-23,
2018-12-24,-0.9448
2018-12-25,
2018-12-26,5.723
2018-12-27,-1.0105
2018-12-28,-0.5833
2018-12-29,
2018-12-30,
2018-12-31,0.4767
2019-01-01,
2019-01-02,1.8978000000000002
2019-01-03,-2.4713
2019-01-04,5.9126
2019-01-05,
2019-01-06,
2019-01-07,3.1553
2019-01-08,0.4034
2019-01-09,-3.1135
2019-01-10,0.5874
2019-01-11,1.5114999999999998
2019-01-12,
2019-01-13,
2019-01-14,-0.1354
2019-01-15,-0.5422
2019-01-16,-0.3066
2019-01-17,0.9911
2019-01-18,0.1354
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,-2.3657
2019-01-23,-2.873
2019-01-24,0.5346
2019-01-25,2.9422
2019-01-26,
2019-01-27,
2019-01-28,-1.7562
2019-01-29,0.8412
2019-01-30,7.1255
2019-01-31,-2.8228
2019-02-01,2.7045
2019-02-02,
2019-02-03,
2019-02-04,0.2276
2019-02-05,0.8109
2019-02-06,-0.3539
2019-02-07,-2.0019
2019-02-08,0.3954
2019-02-09,
2019-02-10,
2019-02-11,1.8707
2019-02-12,2.2552
2019-02-13,-1.5438
2019-02-14,0.864
2019-02-15,1.0152
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,0.8166
2019-02-20,-1.4953
2019-02-21,-1.771
2019-02-22,0.6439
2019-02-23,
2019-02-24,
2019-02-25,-0.9277
2019-02-26,-1.1301
2019-02-27,-15.0555
2019-02-28,1.461
2019-03-01,4.0167
2019-03-02,
2019-03-03,
2019-03-04,2.2951
2019-03-05,-2.4573
2019-03-06,-1.2048
2019-03-07,-0.8869
2019-03-08,-0.783
2019-03-09,
2019-03-10,
2019-03-11,2.0669
2019-03-12,0.7732
2019-03-13,0.3654
2019-03-14,1.9294
2019-03-15,0.3214
2019-03-16,
2019-03-17,
2019-03-18,0.3204
2019-03-19,1.5614
2019-03-20,0.3145
2019-03-21,1.8809
2019-03-22,-1.9144999999999999
2019-03-23,
2019-03-24,
2019-03-25,-1.2896
2019-03-26,-0.4944
2019-03-27,0.2484
2019-03-28,-0.0354
2019-03-29,0.3541
2019-03-30,
2019-03-31,
2019-04-01,0.4587
2019-04-02,-3.0207
2019-04-03,-2.2818
2019-04-04,1.6308
2019-04-05,0.7659
2019-04-06,
2019-04-07,
2019-04-08,0.5067
