date,MJN UN Equity
2015-12-29,1.2175
2015-12-30,-0.6014
2015-12-31,-0.479
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,-0.9753
2016-01-05,-0.8058
2016-01-06,-0.0645
2016-01-07,-2.4
2016-01-08,-3.3712
2016-01-09,
2016-01-10,
2016-01-11,-3.4752
2016-01-12,0.1701
2016-01-13,-2.2357
2016-01-14,0.1158
2016-01-15,0.8241
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,-0.7169
2016-01-20,-1.7764
2016-01-21,-0.544
2016-01-22,3.7256
2016-01-23,
2016-01-24,
2016-01-25,-1.7816
2016-01-26,1.7704
2016-01-27,-2.752
2016-01-28,2.9326
2016-01-29,3.2621
2016-01-30,
2016-01-31,
2016-02-01,-0.7725
2016-02-02,-4.1151
2016-02-03,-0.058
2016-02-04,1.03
2016-02-05,3.3027
2016-02-06,
2016-02-07,
2016-02-08,-5.171
2016-02-09,-0.4398
2016-02-10,4.1225
2016-02-11,-2.121
2016-02-12,1.8925
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,2.8357
2016-02-17,3.3917
2016-02-18,-0.4401
2016-02-19,0.1741
2016-02-20,
2016-02-21,
2016-02-22,-1.0563
2016-02-23,-1.4729999999999999
2016-02-24,-0.3155
2016-02-25,0.9494
2016-02-26,-0.5452
2016-02-27,
2016-02-28,
2016-02-29,1.0826
2016-03-01,0.3932
2016-03-02,-1.2019
2016-03-03,3.4172000000000002
2016-03-04,2.0883
2016-03-05,
2016-03-06,
2016-03-07,-1.8773
2016-03-08,-1.5436999999999999
2016-03-09,0.536
2016-03-10,1.323
2016-03-11,-0.2778
2016-03-12,
2016-03-13,
2016-03-14,0.0663
2016-03-15,11.0551
2016-03-16,-1.1578
2016-03-17,-0.9057
2016-03-18,1.4745
2016-03-19,
2016-03-20,
2016-03-21,-2.1256
2016-03-22,-0.6012
2016-03-23,0.8517
2016-03-24,0.3427
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,0.7685
2016-03-29,1.4768
2016-03-30,1.3838
2016-03-31,-0.0235
2016-04-01,1.2828
2016-04-02,
2016-04-03,
2016-04-04,-1.4292
2016-04-05,-1.6503999999999999
2016-04-06,1.8578000000000001
2016-04-07,-0.9885
2016-04-08,0.5111
2016-04-09,
2016-04-10,
2016-04-11,-0.1419
2016-04-12,-0.1658
2016-04-13,0.7591
2016-04-14,-1.5892
2016-04-15,0.7775
2016-04-16,
2016-04-17,
2016-04-18,0.0
2016-04-19,-0.0119
2016-04-20,-0.3561
2016-04-21,-1.1078999999999999
2016-04-22,1.0722
2016-04-23,
2016-04-24,
2016-04-25,0.1669
2016-04-26,0.3213
2016-04-27,0.7354
2016-04-28,3.5205
2016-04-29,-0.8758
2016-04-30,
2016-05-01,
2016-05-02,0.3557
2016-05-03,-2.7098
2016-05-04,-0.2585
2016-05-05,0.0589
2016-05-06,0.1531
2016-05-07,
2016-05-08,
2016-05-09,-0.5879
2016-05-10,1.7623
2016-05-11,-1.139
2016-05-12,0.0118
2016-05-13,-1.5987
2016-05-14,
2016-05-15,
2016-05-16,1.3618000000000001
2016-05-17,-1.8268
2016-05-18,-0.7683
2016-05-19,0.1573
2016-05-20,-0.7126
2016-05-21,
2016-05-22,
2016-05-23,-0.0243
2016-05-24,0.3407
2016-05-25,0.4123
2016-05-26,0.0242
2016-05-27,0.483
2016-05-28,
2016-05-29,
2016-05-30,
2016-05-31,-1.1295
2016-06-01,0.8508
2016-06-02,0.2892
2016-06-03,-0.012
2016-06-04,
2016-06-05,
2016-06-06,-0.0481
2016-06-07,0.517
2016-06-08,0.0239
2016-06-09,0.6577
2016-06-10,-0.4515
2016-06-11,
2016-06-12,
2016-06-13,-0.3222
2016-06-14,-1.1015
2016-06-15,2.724
2016-06-16,0.9929
2016-06-17,1.0788
2016-06-18,
2016-06-19,
2016-06-20,1.3457
2016-06-21,1.2019
2016-06-22,-1.0859
2016-06-23,1.3265
2016-06-24,-1.1963
2016-06-25,
2016-06-26,
2016-06-27,-3.6094
2016-06-28,2.2278000000000002
2016-06-29,1.5996000000000001
2016-06-30,3.5368
2016-07-01,-0.5179
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,-1.6061
2016-07-06,0.4616
2016-07-07,-1.468
2016-07-08,1.6263
2016-07-09,
2016-07-10,
2016-07-11,0.4588
2016-07-12,0.8466
2016-07-13,0.4639
2016-07-14,0.8246
2016-07-15,-0.349
2016-07-16,
2016-07-17,
2016-07-18,-0.197
2016-07-19,-0.0768
2016-07-20,0.1207
2016-07-21,0.0
2016-07-22,0.6795
2016-07-23,
2016-07-24,
2016-07-25,0.4354
2016-07-26,0.8021
2016-07-27,-1.5053999999999998
2016-07-28,-1.8668
2016-07-29,-0.7676
2016-07-30,
2016-07-31,
2016-08-01,-1.6592
2016-08-02,-0.4902
2016-08-03,1.1456
2016-08-04,-0.9401
2016-08-05,0.1829
2016-08-06,
2016-08-07,
2016-08-08,0.3081
2016-08-09,0.8192
2016-08-10,-0.158
2016-08-11,0.3504
2016-08-12,0.1915
2016-08-13,
2016-08-14,
2016-08-15,0.3935
2016-08-16,-1.7021
2016-08-17,-1.3784
2016-08-18,-0.8086
2016-08-19,0.0349
2016-08-20,
2016-08-21,
2016-08-22,-0.8149
2016-08-23,-0.4108
2016-08-24,-1.1078000000000001
2016-08-25,-0.7866
2016-08-26,0.0
2016-08-27,
2016-08-28,
2016-08-29,0.5285
2016-08-30,0.0717
2016-08-31,1.5760999999999998
2016-09-01,-2.0571
2016-09-02,1.0562
2016-09-03,
2016-09-04,
2016-09-05,
2016-09-06,0.5226
2016-09-07,-5.5293
2016-09-08,0.0375
2016-09-09,-3.0129
2016-09-10,
2016-09-11,
2016-09-12,2.23
2016-09-13,-2.4839
2016-09-14,0.1552
2016-09-15,0.3131
2016-09-16,-0.6987
2016-09-17,
2016-09-18,
2016-09-19,0.7818
2016-09-20,-0.7628
2016-09-21,1.7978
2016-09-22,1.4205
2016-09-23,-1.1356
2016-09-24,
2016-09-25,
2016-09-26,-1.8507
2016-09-27,-0.156
2016-09-28,1.9927000000000001
2016-09-29,-0.0894
2016-09-30,0.9842
2016-10-01,
2016-10-02,
2016-10-03,0.0886
2016-10-04,-0.5817
2016-10-05,0.6233
2016-10-06,1.7318
2016-10-07,-0.3852
2016-10-08,
2016-10-09,
2016-10-10,0.3493
2016-10-11,-0.7458
2016-10-12,0.4258
2016-10-13,0.5736
2016-10-14,0.3844
2016-10-15,
2016-10-16,
2016-10-17,-1.6675
2016-10-18,0.6281
2016-10-19,-0.2372
2016-10-20,-0.6507
2016-10-21,0.5668
2016-10-22,
2016-10-23,
2016-10-24,-0.7138
2016-10-25,2.0182
2016-10-26,-0.3833
2016-10-27,-7.3476
2016-10-28,2.0764
2016-10-29,
2016-10-30,
2016-10-31,-1.8766
2016-11-01,-0.2407
2016-11-02,-1.9171
2016-11-03,0.6014
2016-11-04,-1.25
2016-11-05,
2016-11-06,
2016-11-07,0.9769
2016-11-08,0.7222
2016-11-09,0.3923
2016-11-10,-4.7433
2016-11-11,1.5702
2016-11-12,
2016-11-13,
2016-11-14,0.6267
2016-11-15,-0.872
2016-11-16,1.0332
2016-11-17,-1.0641
2016-11-18,-0.8241
2016-11-19,
2016-11-20,
2016-11-21,1.831
2016-11-22,-0.0968
2016-11-23,0.2215
2016-11-24,
2016-11-25,0.2763
2016-11-26,
2016-11-27,
2016-11-28,-1.1847
2016-11-29,1.0874
2016-11-30,-0.5792
2016-12-01,-1.0542
2016-12-02,-0.1823
2016-12-03,
2016-12-04,
2016-12-05,1.3764
2016-12-06,-1.7041
2016-12-07,2.5088
2016-12-08,-0.3712
2016-12-09,1.7113
2016-12-10,
2016-12-11,
2016-12-12,-2.3066
2016-12-13,-0.0278
2016-12-14,1.2086999999999999
2016-12-15,-1.2629000000000001
2016-12-16,-0.0973
2016-12-17,
2016-12-18,
2016-12-19,0.5984
2016-12-20,-0.3182
2016-12-21,0.0173
2016-12-22,-0.7675
2016-12-23,0.1969
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,0.8702
2016-12-28,-1.5445
2016-12-29,0.1272
2016-12-30,-0.127
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,0.961
2017-01-04,0.4759
2017-01-05,-0.1532
2017-01-06,-0.0977
2017-01-07,
2017-01-08,
2017-01-09,0.0
2017-01-10,-0.6145
2017-01-11,-1.054
2017-01-12,0.2556
2017-01-13,-0.2833
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,1.4917
2017-01-18,5.3331
2017-01-19,-0.5316
2017-01-20,-0.0134
2017-01-21,
2017-01-22,
2017-01-23,-0.2272
2017-01-24,0.3348
2017-01-25,0.0
2017-01-26,-2.5093
2017-01-27,-2.4644
2017-01-28,
2017-01-29,
2017-01-30,-1.5581
2017-01-31,0.4706
2017-02-01,-1.3625
2017-02-02,21.4101
2017-02-03,-0.3555
2017-02-04,
2017-02-05,
2017-02-06,-0.2498
2017-02-07,-0.0358
2017-02-08,0.1431
2017-02-09,-1.0838
2017-02-10,5.6231
2017-02-11,
2017-02-12,
2017-02-13,0.5472
2017-02-14,-0.1814
2017-02-15,-0.4089
2017-02-16,-0.0912
2017-02-17,-0.1142
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,-0.0343
2017-02-22,0.0343
2017-02-23,0.1257
2017-02-24,0.3196
2017-02-25,
2017-02-26,
2017-02-27,-0.0455
2017-02-28,-0.0683
2017-03-01,0.3645
2017-03-02,-0.1475
2017-03-03,0.1364
2017-03-04,
2017-03-05,
2017-03-06,0.2724
2017-03-07,-0.0113
2017-03-08,-0.3283
2017-03-09,0.071
2017-03-10,0.0456
2017-03-11,
2017-03-12,
2017-03-13,0.0798
2017-03-14,-0.1139
2017-03-15,0.0342
2017-03-16,0.0228
2017-03-17,-0.1368
2017-03-18,
2017-03-19,
2017-03-20,0.2739
2017-03-21,0.3187
2017-03-22,0.0681
2017-03-23,0.0907
2017-03-24,0.0793
2017-03-25,
2017-03-26,
2017-03-27,0.0905
2017-03-28,-0.147
2017-03-29,0.0793
2017-03-30,0.7015
2017-03-31,0.0899
2017-04-01,
2017-04-02,
2017-04-03,0.1235
2017-04-04,0.2355
2017-04-05,-0.1119
2017-04-06,0.0224
2017-04-07,0.0112
2017-04-08,
2017-04-09,
2017-04-10,-0.0112
2017-04-11,-0.6605
2017-04-12,-0.0451
2017-04-13,-0.0226
2017-04-14,
2017-04-15,
2017-04-16,
2017-04-17,0.1804
2017-04-18,-0.0901
2017-04-19,-0.0113
2017-04-20,0.0451
2017-04-21,-0.0225
2017-04-22,
2017-04-23,
2017-04-24,0.2253
2017-04-25,-0.1799
2017-04-26,-0.0225
2017-04-27,-0.0338
2017-04-28,-0.0338
2017-04-29,
2017-04-30,
2017-05-01,0.0338
2017-05-02,0.0563
2017-05-03,0.0563
2017-05-04,-0.0338
2017-05-05,0.0338
2017-05-06,
2017-05-07,
2017-05-08,-0.0113
2017-05-09,0.0113
2017-05-10,0.0338
2017-05-11,0.135
2017-05-12,-0.0562
2017-05-13,
2017-05-14,
2017-05-15,0.045
2017-05-16,-0.0225
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0337
2017-05-20,
2017-05-21,
2017-05-22,0.0225
2017-05-23,0.0225
2017-05-24,0.0786
2017-05-25,0.0898
2017-05-26,0.1121
2017-05-27,
2017-05-28,
2017-05-29,
2017-05-30,0.0672
2017-05-31,0.0783
2017-06-01,0.425
2017-06-02,0.2116
2017-06-03,
2017-06-04,
2017-06-05,-0.0333
2017-06-06,-0.0222
2017-06-07,0.0556
2017-06-08,-0.0111
2017-06-09,-0.0111
2017-06-10,
2017-06-11,
2017-06-12,0.0111
2017-06-13,0.0111
2017-06-14,-0.0111
