ticker,VLLX US Equity
2015-03-02,0.0
2015-03-27,-4.6875
2015-04-14,-1.6393
2015-04-15,0.0
2015-04-17,2.3333
2015-04-28,0.9772
2015-05-15,-3.5484
2015-05-19,2.0067
2015-05-27,-2.623
2015-05-29,1.0101
2015-06-03,0.0
2015-06-08,-2.0
2015-06-26,0.0
2015-08-24,-1.3605
2015-08-26,0.0
2015-09-03,3.3793
2015-10-21,-3.2688
2015-10-23,0.0
2015-11-10,2.3448
2015-11-11,0.0
2015-11-12,-0.9434
2015-11-16,0.9524
2015-11-18,-0.6065
2015-12-04,-1.6949
2015-12-15,0.6207
2015-12-16,-0.4112
2015-12-17,-1.927
2015-12-23,-0.7018
2015-12-24,0.0
2015-12-29,4.5936
2016-01-11,-1.9595
2016-01-13,-4.8932
2016-01-14,1.4493
2016-01-15,-3.2143
2016-01-26,-0.369
2016-01-28,3.7037
2016-05-02,16.0714
2016-05-04,0.0
2016-05-11,-1.5385
2016-05-18,-1.5625
2016-05-19,0.0
2016-06-29,-1.5873
2016-07-22,-3.5484
2016-07-25,2.0067
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,2.623
2016-08-05,0.0
2016-08-10,-2.2364
2016-08-15,1.9607999999999999
2016-08-18,0.641
2016-08-23,-0.9554
2016-08-24,0.6431
2016-08-30,-1.5974
2016-08-31,-0.6494
2016-09-15,0.6536
2016-09-20,-0.6494
2016-09-26,0.6536
2016-10-18,-0.6494
2016-10-24,-1.9607999999999999
2016-11-02,2.6667
2016-11-07,-0.9091
2016-11-09,0.9174
2016-11-14,0.5844
2016-11-16,9.7482
2016-11-23,-7.3529
2016-12-06,4.7619
2016-12-07,0.0
2016-12-08,-1.5152
2016-12-16,1.3846
2016-12-19,0.1517
2016-12-22,1.8182
2017-01-04,4.1071
2017-01-05,0.0572
2017-01-09,0.2857
2017-01-11,1.7094
2017-01-13,-0.9709
2017-01-17,-0.3773
2017-01-18,1.6468
2017-01-20,1.9553
2017-01-26,-1.3699
2017-02-02,-1.1111
2017-02-10,5.3371
2017-02-13,12.0
2017-02-15,0.0
2017-02-16,3.5714
2017-02-21,-3.4483
2017-02-24,-4.7619
2017-03-01,5.0
2017-03-22,-2.3810000000000002
2017-03-28,2.9268
2017-03-31,1.8957000000000002
2017-05-16,2.5581
2017-05-18,6.576
2017-05-23,-2.1277
2017-06-01,-1.087
2017-06-15,7.6923
2017-07-11,2.0408
2017-07-12,-3.0
2017-07-17,0.0
2017-08-04,9.2784
2017-08-11,1.8868
2017-08-21,-2.7778
2017-09-11,-4.7619
2017-09-26,6.0
2017-09-29,-3.7736
2017-10-10,0.3922
2017-10-17,-2.1484
2017-10-20,1.5968
2017-10-30,2.1611
2017-11-01,-1.5385
2017-11-06,0.0
2017-11-13,1.5625
2017-11-15,-1.5385
2017-11-22,5.4688
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,1.8519
2017-12-05,0.0
2017-12-07,5.4545
2017-12-11,0.0
2017-12-15,5.0
2018-01-08,3.4483
2018-01-09,0.0
2018-01-10,0.0
2018-01-12,0.0
2018-01-17,0.0
2018-01-18,-3.3333
2018-01-24,-4.8276
2018-02-09,0.1812
2018-02-21,1.2658
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-03-09,0.0
2018-03-12,1.7856999999999998
2018-03-13,3.5088
2018-03-14,0.0
2018-03-16,0.0
2018-03-19,-1.3525
2018-03-20,0.512
2018-03-21,-0.8547
2018-03-23,1.6897
2018-03-29,-1.6582
2018-04-03,0.8586
2018-04-04,-2.5641
2018-04-05,2.807
2018-04-06,-0.1706
2018-04-23,0.0
2018-04-24,2.5641
2018-04-25,6.6667
2018-04-27,6.25
2018-05-01,-7.9412
2018-05-15,2.2364
2018-05-18,1.5625
2018-05-23,-1.5385
2018-06-20,4.6875
2018-07-23,1.4925
2018-07-25,0.0
2018-07-27,0.0
2018-07-31,-1.4706000000000001
2018-08-13,0.7463
2018-08-14,-1.9259
2018-08-24,2.719
2018-09-05,0.0
2018-09-18,0.0
2018-09-20,0.0
2018-09-26,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-10,-0.7353
2018-10-11,-3.4074
2018-10-12,-0.3067
2018-10-18,1.5385
2018-10-24,-2.2727
2018-10-26,-0.7752
2018-10-30,-1.5625
2018-10-31,1.5873
2018-11-01,-2.1875
2018-11-02,1.9169
2018-11-06,1.0972
2018-11-08,3.7209
2018-11-09,1.6442
2018-11-19,0.8824
2018-11-23,-6.9971
2018-11-29,0.3135
2018-11-30,0.0
2018-12-04,0.1562
2018-12-11,-0.78
2018-12-12,0.4717
2018-12-17,-1.0955
2018-12-18,0.0
2018-12-20,0.9494
2018-12-26,0.0
2018-12-27,-1.2539
2019-01-07,7.9365
2019-01-08,-5.8824
2019-01-09,6.25
2019-01-10,-2.9412000000000003
2019-01-11,3.0303
2019-01-16,0.0
2019-01-22,0.0
2019-01-30,0.0
2019-02-08,-4.3235
2019-02-14,1.4447999999999999
2019-02-26,1.5152
2019-03-08,0.7463
2019-03-14,0.7404
2019-03-15,0.0003
2019-03-18,0.0
2019-03-19,-2.9412000000000003
2019-03-21,0.1515
2019-03-25,-0.1513
2019-04-03,0.0
2019-04-10,0.0
2019-04-23,0.0
2019-04-26,0.0
2019-05-07,-5.1515
2019-05-08,2.2364
2019-05-09,0.0
2019-05-16,-3.125
2019-05-20,0.0
2019-05-23,-0.0323
2019-05-31,0.0
2019-06-04,0.0323
2019-06-10,-2.0
2019-06-13,-0.4279
2019-06-14,-0.8264
2019-06-20,-0.6667
2019-06-27,-0.8389
2019-07-08,0.0003
2019-07-09,0.0
2019-07-10,0.1689
2019-07-12,0.8446
2019-07-15,0.5025
2019-07-16,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-25,-0.8333
2019-08-14,-0.1345
2019-08-15,-0.7065
2019-08-16,-0.0003
2019-08-19,0.0
2019-08-22,1.1186
2019-09-06,-0.6034
2019-09-09,-0.3373
2019-09-11,-1.6917
2019-09-12,1.5143
2019-09-13,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,0.1695
2019-09-27,0.0
2019-09-30,-1.2525
2019-10-07,-2.8968
2019-10-10,-0.2648
2019-10-11,-0.3186
2019-10-18,-0.5682
2019-10-23,0.0
2019-10-30,-2.6786
2019-11-04,0.1835
2019-11-18,0.1832
2019-11-22,-0.3656
2019-11-25,-0.367
2019-11-27,-0.5525
2019-12-02,0.037
2019-12-03,-0.037
2019-12-04,0.9259
2019-12-09,0.0
2019-12-11,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-23,-0.7339
2019-12-24,-1.1091
2019-12-27,-5.9439
2019-12-30,7.3132
2019-12-31,-3.6667
2020-01-02,3.4218
2020-01-07,-1.1152
2020-01-08,-0.188
2020-01-09,-0.9416
2020-01-10,0.0384
2020-01-16,0.7218
2020-01-17,0.3774
2020-01-21,0.0004
2020-01-22,0.3756
2020-01-29,-1.4228
2020-02-03,2.2033
2020-02-11,-1.1152
2020-02-12,-0.5639
2020-02-14,-1.7013
2020-02-18,0.0
2020-02-25,-1.5769
2020-02-26,1.6021999999999998
2020-03-09,-1.5769
2020-03-11,-5.9789
2020-03-12,-0.2494
2020-03-17,-20.2083
2020-03-18,4.4386
2020-03-19,0.0
2020-03-20,-5.0
2020-03-23,-4.6842
2020-03-24,-1.9879
2020-03-25,1.0141
2020-03-26,2.5098000000000003
2020-03-27,-3.1556
2020-03-31,-1.4045
2020-04-01,-0.2849
2020-04-02,-1.4285999999999999
2020-04-03,-1.8551
2020-04-06,-0.3544
2020-04-07,-2.1932
2020-04-09,0.6061
2020-04-14,-1.2048
2020-04-16,0.9146
2020-04-17,2.1148
2020-04-20,0.4734
2020-04-21,0.0
2020-04-22,0.4122
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,1.173
2020-04-28,5.7971
2020-04-29,0.0
2020-04-30,0.0
2020-05-05,1.0959
2020-05-12,0.271
2020-05-13,2.7027
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,-0.2632
2020-06-01,-4.4855
2020-06-03,2.7624
2020-06-05,1.8817
2020-06-11,-1.0554
2020-06-12,0.0
2020-06-17,-0.5333
2020-07-01,1.8767
2020-07-06,5.2626
2020-07-08,-0.2495
2020-07-09,-3.5088
2020-07-14,1.2987
2020-07-21,-2.5641
2020-07-28,-0.7368
2020-07-29,5.6204
