ticker,EVARF US Equity
2020-03-20,-74.7984
2020-03-24,-20.0
2020-03-26,0.0
2020-03-30,500.0
2020-03-31,-83.3333
2020-04-02,0.0
2020-04-08,0.0
2020-04-09,150.0
2020-04-13,-60.0
2020-04-14,500.0
2020-04-15,-79.1667
2020-04-17,300.0
2020-04-20,20.0
2020-04-23,66.6667
2020-04-24,25.5
2020-04-27,-40.239
2020-04-28,-33.3333
2020-04-29,-35.0
2020-04-30,100.0
2020-05-01,15.3846
2020-05-04,0.0
2020-05-05,-3.3333
2020-05-06,-31.0345
2020-05-07,98.7
2020-05-08,-25.5159
2020-05-11,-52.7027
2020-05-12,43.7143
2020-05-13,0.3976
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,3.9604
2020-05-20,-14.2857
2020-05-21,-31.1111
2020-05-22,12.9032
2020-05-29,-12.857099999999999
2020-06-02,-16.3934
2020-06-03,0.0
2020-06-04,47.0588
2020-06-09,-32.0
2020-06-11,-50.9804
2020-06-12,20.0
2020-06-23,0.0
2020-07-07,-13.3333
2020-07-13,0.0
2020-07-15,3.8462
2020-07-16,77.7778
2020-07-20,0.0
2020-07-22,45.8333
2020-07-23,0.0
2020-07-30,114.2857
2020-07-31,-33.3333
