ticker,CRTO US Equity
2018-03-14,0.4957
2018-03-15,-0.0329
2018-03-16,-1.25
2018-03-19,-0.0333
2018-03-20,-0.3665
2018-03-21,-3.0435
2018-03-22,-1.2073
2018-03-23,-0.4539
2018-03-26,-3.3322
2018-03-27,0.1451
2018-03-28,-2.029
2018-03-29,-4.4379
2018-04-02,-2.0124
2018-04-03,1.3033000000000001
2018-04-04,4.0936
2018-04-05,-0.2247
2018-04-06,0.2252
2018-04-09,0.9363
2018-04-10,2.4119
2018-04-11,0.3261
2018-04-12,0.0361
2018-04-13,-0.6498
2018-04-16,1.0901
2018-04-17,0.4313
2018-04-18,-0.0358
2018-04-19,-0.179
2018-04-20,-1.1836
2018-04-23,2.0327
2018-04-24,-0.4269
2018-04-25,-0.5002
2018-04-26,-7.5763
2018-04-27,0.1166
2018-04-30,0.0
2018-05-01,1.1641
2018-05-02,1.5727
2018-05-03,-0.7931
2018-05-04,3.6924
2018-05-07,-1.0646
2018-05-08,-0.7792
2018-05-09,1.6829
2018-05-10,-0.7356
2018-05-11,-1.1115
2018-05-14,-2.6227
2018-05-15,-2.6549
2018-05-16,-0.3953
2018-05-17,-3.5714
2018-05-18,-1.1522999999999999
2018-05-21,0.8326
2018-05-22,6.2758
2018-05-23,1.7871000000000001
2018-05-24,-3.0916
2018-05-25,-0.1969
2018-05-29,-3.7096
2018-05-30,0.2869
2018-05-31,-1.3077
2018-06-01,0.4969
2018-06-04,6.0157
2018-06-05,0.855
2018-06-06,4.1233
2018-06-07,2.0725
2018-06-08,0.979
2018-06-11,3.842
2018-06-12,1.6252
2018-06-13,1.0208
2018-06-14,-2.5935
2018-06-15,1.2793999999999999
2018-06-18,1.2974
2018-06-19,1.7863
2018-06-20,8.1126
2018-06-21,0.7963
2018-06-22,2.8867000000000003
2018-06-25,-0.8565
2018-06-26,-1.0426
2018-06-27,0.0
2018-06-28,-2.2276
2018-06-29,1.1392
2018-07-02,-0.3044
2018-07-03,0.1527
2018-07-05,1.0976
2018-07-06,0.9349
2018-07-09,4.3322
2018-07-10,0.3723
2018-07-11,-0.2282
2018-07-12,-1.0295
2018-07-13,-1.7625
2018-07-16,-1.9706000000000001
2018-07-17,1.0501
2018-07-18,2.2862
2018-07-19,-0.4064
2018-07-20,1.2533
2018-07-23,0.5757
2018-07-24,-1.6314
2018-07-25,4.7425
2018-07-26,0.75
2018-07-27,-3.8324
2018-07-30,-3.8131
2018-07-31,-4.2325
2018-08-01,-19.141
2018-08-02,1.1162
2018-08-03,0.5329
2018-08-06,0.9845
2018-08-07,2.1747
2018-08-08,0.1835
2018-08-09,1.1355
2018-08-10,-3.7668
2018-08-13,0.6398
2018-08-14,1.6829
2018-08-15,-0.8091
2018-08-16,-0.2595
2018-08-17,0.4275
2018-08-20,-0.3146
2018-08-21,-0.1857
2018-08-22,-0.4092
2018-08-23,-1.5689
2018-08-24,-0.2277
2018-08-27,0.7988
2018-08-28,-1.434
2018-08-29,0.6891
2018-08-30,-3.2319
2018-08-31,-2.5147
2018-09-04,4.9174
2018-09-05,-2.1129
2018-09-06,-0.0392
2018-09-07,-9.1088
2018-09-10,-0.7775
2018-09-11,-0.1741
2018-09-12,-0.8286
2018-09-13,4.9252
2018-09-14,-4.694
2018-09-17,-0.4837
2018-09-18,3.8886
2018-09-19,2.6372
2018-09-20,1.8235000000000001
2018-09-21,-3.0118
2018-09-24,-1.0071
2018-09-25,1.3989
2018-09-26,0.0836
2018-09-27,0.2089
2018-09-28,-4.3768
2018-10-01,-2.7027
2018-10-02,-0.1792
2018-10-03,1.4811
2018-10-04,-0.8846
2018-10-05,3.079
2018-10-08,-0.5195
2018-10-09,-0.8703
2018-10-10,-1.3608
2018-10-11,-3.7382999999999997
2018-10-12,3.2362
2018-10-15,1.1196
2018-10-16,3.1001
2018-10-17,-1.1598
2018-10-18,-1.9122
2018-10-19,-3.6774
2018-10-22,-0.736
2018-10-23,1.2974999999999999
2018-10-24,-6.3129
2018-10-25,3.8086
2018-10-26,-3.5278
2018-10-29,-2.5353
2018-10-30,3.2016
2018-10-31,9.1614
2018-11-01,-1.421
2018-11-02,-0.5856
2018-11-05,0.0453
2018-11-06,-2.0833
2018-11-07,-0.9713
2018-11-08,-2.4755
2018-11-09,-3.2567
2018-11-12,0.9901
2018-11-13,6.1765
2018-11-14,0.3693
2018-11-15,0.874
2018-11-16,0.3648
2018-11-19,-1.5901999999999998
2018-11-20,1.2004
2018-11-21,2.6916
2018-11-23,-0.311
2018-11-26,0.0
2018-11-27,-1.426
2018-11-28,3.5262000000000002
2018-11-29,3.5371
2018-11-30,-1.7292
2018-12-03,3.5193
2018-12-04,-4.2703
2018-12-06,0.5197
2018-12-07,-0.7755
2018-12-10,-0.825
2018-12-11,2.2767
2018-12-12,4.5377
2018-12-13,0.819
2018-12-14,-4.2242
2018-12-17,0.5089
2018-12-18,0.3376
2018-12-19,-2.6913
2018-12-20,-0.7779
2018-12-21,-0.4791
2018-12-24,1.0941
2018-12-26,1.039
2018-12-27,-1.1568
2018-12-28,-1.7772000000000001
2018-12-31,0.2648
2019-01-02,4.5775
2019-01-03,-0.2525
2019-01-04,-0.0422
2019-01-07,-0.5488
2019-01-08,1.4856
2019-01-09,3.6386
2019-01-10,-0.2825
2019-01-11,1.6592
2019-01-14,0.1592
2019-01-15,-0.5564
2019-01-16,0.5995
2019-01-17,-0.5562
2019-01-18,-0.3196
2019-01-22,-3.8477
2019-01-23,-0.0417
2019-01-24,2.2102
2019-01-25,1.4687999999999999
2019-01-28,-1.0052
2019-01-29,-0.8123
2019-01-30,1.5152
2019-01-31,0.4437
2019-02-01,2.3293
2019-02-04,1.0989
2019-02-05,2.795
2019-02-06,0.4532
2019-02-07,-1.3158
2019-02-08,0.6095
2019-02-11,-6.2855
2019-02-12,3.6768
2019-02-13,8.4178
2019-02-14,-1.8692
2019-02-15,-0.0733
2019-02-19,0.2566
2019-02-20,-1.6453
2019-02-21,-0.7435
2019-02-22,2.8839
2019-02-25,-0.4004
2019-02-26,-0.731
2019-02-27,0.81
2019-02-28,-0.8766
2019-03-01,0.0368
2019-03-04,-2.3204000000000002
2019-03-05,2.6772
2019-03-06,0.9548
2019-03-07,0.9822
2019-03-08,1.621
2019-03-11,0.1418
2019-03-12,-0.6726
2019-03-13,0.4633
2019-03-14,-1.4189
2019-03-15,-1.0076
2019-03-18,-3.1988
2019-03-19,-2.1404
2019-03-20,-0.9593
2019-03-21,2.7121
2019-03-22,-5.281
2019-03-25,-12.4652
2019-03-26,-17.1975
2019-03-27,5.1648
2019-03-28,-0.1567
2019-03-29,4.8142
2019-04-01,0.0
2019-04-02,0.1498
2019-04-03,1.2463
2019-04-04,-0.5416
2019-04-05,1.3366
2019-04-08,-0.8793
2019-04-09,0.5914
2019-04-10,-0.49
2019-04-11,-1.5263
2019-04-12,4.3
2019-04-15,0.9108
2019-04-16,3.2304
2019-04-17,0.7823
2019-04-18,0.3196
2019-04-22,1.2745
2019-04-23,2.382
2019-04-24,-3.029
2019-04-25,0.1811
2019-04-26,-0.0904
2019-04-29,1.5377999999999998
2019-04-30,-11.8931
2019-05-01,-3.8928000000000003
2019-05-02,0.3156
2019-05-03,1.4683
2019-05-06,0.2584
2019-05-07,-1.3402
2019-05-08,9.3521
2019-05-09,-1.0033
2019-05-10,-4.1988
2019-05-13,-1.8639999999999999
2019-05-14,-0.4107
2019-05-15,1.8041
2019-05-16,1.0127
2019-05-17,1.9548999999999999
2019-05-20,-2.2616
2019-05-21,1.5091
2019-05-22,-1.8335
2019-05-23,-3.6345
2019-05-24,2.1477
2019-05-28,-1.6923
2019-05-29,-0.5216
2019-05-30,-1.3634
2019-05-31,-2.3923
2019-06-03,-1.5795
2019-06-04,2.1583
2019-06-05,2.7627
2019-06-06,-1.7923
2019-06-07,1.1272
2019-06-10,-1.6985000000000001
2019-06-11,1.9438
2019-06-12,-3.072
2019-06-13,0.8743
2019-06-14,0.6501
2019-06-17,-0.1615
2019-06-18,0.0
2019-06-19,0.0539
2019-06-20,0.0539
2019-06-21,-0.8616
2019-06-24,-1.8468
2019-06-25,-0.6087
2019-06-26,-7.5167
2019-06-27,3.0102
2019-06-28,0.5845
2019-07-01,0.6392
2019-07-02,2.4249
2019-07-03,0.0
2019-07-05,2.0857
2019-07-08,-1.767
2019-07-09,1.1804000000000001
2019-07-10,-0.1667
2019-07-11,0.0
2019-07-12,-0.2782
2019-07-15,-0.6138
2019-07-16,-0.0561
2019-07-17,-0.0562
2019-07-18,-0.4497
2019-07-19,-0.847
2019-07-22,0.2278
2019-07-23,1.6477
2019-07-24,0.7267
2019-07-25,0.6104
2019-07-26,1.9857
2019-07-29,0.1082
2019-07-30,-0.054
2019-07-31,2.5404999999999998
2019-08-01,4.6389
2019-08-02,0.5038
2019-08-05,-1.6541000000000001
2019-08-06,1.3252
2019-08-07,-0.8551
2019-08-08,1.4713
2019-08-09,-2.65
2019-08-12,0.7704
2019-08-13,-0.4587
2019-08-14,-6.042
2019-08-15,1.3624
2019-08-16,2.5269
2019-08-19,1.2061
2019-08-20,0.1554
2019-08-21,0.5173
2019-08-22,-0.8749
2019-08-23,-3.8422
2019-08-26,-0.378
2019-08-27,-0.4336
2019-08-28,1.8508
2019-08-29,3.3672
2019-08-30,0.4137
2019-09-03,-4.2225
2019-09-04,-1.6667
2019-09-05,3.8819
2019-09-06,-0.4211
2019-09-09,1.1099
2019-09-10,1.0977999999999999
2019-09-11,-0.8273
2019-09-12,1.2513
2019-09-13,0.4119
2019-09-16,-0.4103
2019-09-17,1.4933
2019-09-18,-0.761
2019-09-19,-0.2556
2019-09-20,0.0
2019-09-23,-0.1025
2019-09-24,-2.0523
2019-09-25,1.8334000000000001
2019-09-26,-0.2572
2019-09-27,-4.4353
2019-09-30,0.8635
2019-10-01,1.0166
2019-10-02,-0.3708
2019-10-03,-2.4455
2019-10-04,-3.1063
2019-10-07,1.5748
2019-10-08,-1.8826
2019-10-09,0.9594
2019-10-10,0.9503
2019-10-11,2.1041
2019-10-14,0.8677
2019-10-15,-1.8279999999999998
2019-10-16,-0.6572
2019-10-17,4.5204
2019-10-18,0.3165
2019-10-21,1.7875999999999999
2019-10-22,-0.3099
2019-10-23,0.5181
2019-10-24,1.1856
2019-10-25,2.8018
2019-10-28,0.7929
2019-10-29,1.3274
2019-10-30,-14.459
2019-10-31,-5.2751
2019-11-01,2.0958
2019-11-04,2.2874
2019-11-05,3.8417
2019-11-06,-0.6074
2019-11-07,1.4444
2019-11-08,-2.1906
2019-11-11,-1.5118
2019-11-12,-0.9665
2019-11-13,-1.2055
2019-11-14,-1.627
2019-11-15,-2.1264
2019-11-18,0.9053
2019-11-19,0.7775
2019-11-20,0.0
2019-11-21,0.9496
2019-11-22,1.6461000000000001
2019-11-25,-1.2146
2019-11-26,0.0585
2019-11-27,0.5851
2019-11-29,3.8394
2019-12-02,-1.0084
2019-12-03,-1.1885
2019-12-04,-0.9737
2019-12-05,0.694
2019-12-06,0.2872
2019-12-09,-0.4009
2019-12-10,-0.1725
2019-12-11,-0.288
2019-12-12,-0.5199
2019-12-13,-0.4065
2019-12-16,0.1166
2019-12-17,0.4077
2019-12-18,-0.464
2019-12-19,0.9324
2019-12-20,-1.0393
2019-12-23,-0.4084
2019-12-24,1.5231
2019-12-26,-0.2308
2019-12-27,-0.4627
2019-12-30,-0.3486
2019-12-31,1.0496
2020-01-02,-0.6924
2020-01-03,1.4526
2020-01-06,0.1145
2020-01-07,-0.2288
2020-01-08,0.1147
2020-01-09,2.1764
2020-01-10,0.8969
2020-01-13,0.9444
2020-01-14,-15.8503
2020-01-15,-9.6795
2020-01-16,1.3034
2020-01-17,0.2144
2020-01-21,2.7817
2020-01-22,2.4289
2020-01-23,1.5583
2020-01-24,-1.2675
2020-01-27,1.9595
2020-01-28,3.9099
2020-01-29,-0.3189
2020-01-30,-0.5758
2020-01-31,-0.9653
2020-02-03,1.3645
2020-02-04,-1.3462
2020-02-05,2.0793
2020-02-06,-0.4456
2020-02-07,-2.9412000000000003
2020-02-10,-1.1199
2020-02-11,-6.5956
2020-02-12,-3.709
2020-02-13,2.2222
2020-02-14,0.5797
2020-02-18,-1.1527
2020-02-19,-0.1458
2020-02-20,-4.2336
2020-02-21,1.0671
2020-02-24,-5.9578
2020-02-25,2.6464
2020-02-26,-1.4062999999999999
2020-02-27,0.317
2020-02-28,0.079
2020-03-02,-2.6046
2020-03-03,-5.4295
2020-03-04,0.5998
2020-03-05,-7.0698
2020-03-06,-4.2163
2020-03-09,-5.1675
2020-03-10,-2.0182
2020-03-11,-1.9567
2020-03-12,-15.8613
2020-03-13,13.1086
2020-03-16,-15.7837
2020-03-17,-11.4024
2020-03-18,-5.6213
2020-03-19,7.6803
2020-03-20,1.8923
2020-03-23,-3.1429
2020-03-24,10.0295
2020-03-25,7.2386
2020-03-26,-9.375
2020-03-27,8.5517
2020-03-30,-1.9060000000000001
2020-03-31,2.9793
2020-04-01,-5.1572
2020-04-02,13.2626
2020-04-03,-0.4684
2020-04-06,1.1764999999999999
2020-04-07,3.3721
2020-04-08,1.0124
2020-04-09,7.7951
2020-04-13,-3.0992
2020-04-14,0.3198
2020-04-15,-7.7577
2020-04-16,-2.9954
2020-04-17,8.1948
2020-04-20,3.7321999999999997
2020-04-21,-4.5503
2020-04-22,4.3237
2020-04-23,2.3379
2020-04-24,0.2077
2020-04-27,5.285
2020-04-28,-1.6732
2020-04-29,2.7027
2020-04-30,-3.2164
2020-05-01,-4.2296
2020-05-04,0.8412
2020-05-05,-2.8154
2020-05-06,4.0773
2020-05-07,-1.3402
2020-05-08,4.9112
2020-05-11,-3.5857
2020-05-12,-4.6488
2020-05-13,-3.6836
2020-05-14,3.3746
2020-05-15,1.8498
2020-05-18,7.906
2020-05-19,-1.4851
2020-05-20,-1.1055
2020-05-21,0.0
2020-05-22,-0.3049
2020-05-26,2.2426
2020-05-27,0.3988
2020-05-28,-3.3764
2020-05-29,5.3443
2020-06-01,1.7561
2020-06-02,6.7114
2020-06-03,19.0476
2020-06-04,6.0377
2020-06-05,4.0569
2020-06-08,0.2052
2020-06-09,-6.8942
2020-06-10,-2.4927
2020-06-11,-4.1353
2020-06-12,-1.098
2020-06-15,-0.2379
2020-06-16,-1.0334
2020-06-17,0.9639
2020-06-18,-0.9547
2020-06-19,0.1606
2020-06-22,-0.6415
2020-06-23,5.4076
2020-06-24,-15.6202
2020-06-25,4.4465
2020-06-26,-3.0408
2020-06-29,1.2545
2020-06-30,0.7965
2020-07-01,1.4047
2020-07-02,-1.5584
2020-07-06,16.5347
2020-07-07,-3.5472
2020-07-08,2.2692
2020-07-09,-2.9074
2020-07-10,0.0788
2020-07-13,-6.7717
2020-07-14,0.5068
2020-07-15,2.3529
2020-07-16,1.3957
2020-07-17,2.834
2020-07-20,0.0
2020-07-21,2.0472
2020-07-22,-3.6265
2020-07-23,1.0408
2020-07-24,4.3582
2020-07-27,2.126
2020-07-28,0.5204
2020-07-29,-4.7337
2020-07-30,1.2422
2020-07-31,4.9847
