ticker,SYBX US Equity
2020-03-13,14.3885
2020-03-16,0.6289
2020-03-17,63.75
2020-03-18,-22.9008
2020-03-19,-0.9901
2020-03-20,-8.5
2020-03-23,4.3716
2020-03-24,7.3298
2020-03-25,-4.3902
2020-03-26,2.551
2020-03-27,-7.9602
2020-03-30,-0.5405
2020-03-31,-6.5217
2020-04-01,-4.0698
2020-04-02,-3.6364
2020-04-03,0.6289
2020-04-06,10.0
2020-04-07,-1.7045
2020-04-08,2.3121
2020-04-09,3.3898
2020-04-13,-1.6393
2020-04-14,14.4444
2020-04-15,-2.4272
2020-04-16,-6.9652
2020-04-17,5.3476
2020-04-20,5.5838
2020-04-21,-2.8846
2020-04-22,-4.4554
2020-04-23,-3.1088
2020-04-24,24.5989
2020-04-27,0.0
2020-04-28,-8.5837
2020-04-29,6.5728
2020-04-30,-8.37
2020-05-01,-2.4038
2020-05-04,8.867
2020-05-05,-8.5973
2020-05-06,3.9604
2020-05-07,6.6667
2020-05-08,-2.6786
2020-05-11,-0.4587
2020-05-12,1.8433000000000002
2020-05-13,-0.4525
2020-05-14,-0.4545
2020-05-15,0.9132
2020-05-18,0.905
2020-05-19,4.4843
2020-05-20,4.2918
2020-05-21,-7.8189
2020-05-22,3.5714
2020-05-26,5.1724
2020-05-27,0.0
2020-05-28,0.4098
2020-05-29,2.449
2020-06-01,-3.1873
2020-06-02,1.6461000000000001
2020-06-03,-4.4534
2020-06-04,-5.9322
2020-06-05,6.3063
2020-06-08,1.6949
2020-06-09,-2.9167
2020-06-10,-1.2876
2020-06-11,-12.1739
2020-06-12,7.4257
2020-06-15,2.765
2020-06-16,-2.6906
2020-06-17,-1.3825
2020-06-18,-0.9346
2020-06-19,1.8868
2020-06-22,0.0
2020-06-23,2.7778
2020-06-24,-8.5586
2020-06-25,2.2167
2020-06-26,-3.6145
2020-06-29,0.0
2020-06-30,1.5
2020-07-01,-1.4778
2020-07-02,-2.5
2020-07-06,4.6154
2020-07-07,0.9804
2020-07-08,2.4272
2020-07-09,-3.7915
2020-07-10,-1.4778
2020-07-13,-6.5
2020-07-14,-1.0695000000000001
2020-07-15,9.1892
2020-07-16,5.4455
2020-07-17,2.8169
2020-07-20,4.5662
2020-07-21,-1.31
2020-07-22,-0.4425
2020-07-23,-2.6667
2020-07-24,1.8265
2020-07-27,3.1390000000000002
2020-07-28,-1.3043
2020-07-29,-0.8811
2020-07-30,1.7778
2020-07-31,-1.31
