ticker,BEEI US Equity
2019-12-02,-99.0
2019-12-16,9900.0
2019-12-18,0.0
2020-01-07,900.0
2020-01-09,0.0
2020-01-13,-99.9
2020-02-05,9900.0
2020-02-14,-99.0
2020-04-17,9900.0
2020-04-23,-99.0
2020-05-05,9900.0
2020-05-28,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-30,-99.0
2020-07-06,9900.0
2020-07-13,100.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-20,-50.0
