ticker,TKCI US Equity
2014-06-24,0.7353
2014-06-25,2.1898
2014-06-26,1.7856999999999998
2014-06-27,0.3509
2014-06-30,0.0
2014-07-01,1.3986
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,0.1724
2014-07-08,0.0
2014-07-09,-0.1721
2014-07-10,0.0
2014-07-11,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-24,0.0
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-04,-1.7241
2014-08-05,1.7544
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,0.0
2014-08-14,0.0
2014-08-15,0.0
2014-08-20,-1.7241
2014-08-21,1.7544
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,0.0
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,0.3448
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,0.1718
2014-09-19,-0.6861
2014-09-24,0.5181
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,0.0
2014-10-06,-0.3436
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,-0.6897
2014-10-10,-2.7778
2014-10-16,0.0
2014-10-17,0.0
2014-10-20,0.0
2014-10-21,-6.7857
2014-10-22,-16.4751
2014-10-23,-26.6055
2014-10-24,2.5
2014-10-27,-3.0488
2014-10-28,0.0
2014-10-30,-31.4465
2014-11-03,-8.2683
2014-11-04,0.0125
2014-11-05,-1.0
2014-11-07,0.0
2014-11-12,-1.0101
2014-11-17,-4.0816
2014-11-18,1.0638
2014-11-19,3.1579
2014-11-25,-13.2653
2014-11-26,3.5294
2014-11-28,11.3636
2014-12-03,0.0
2014-12-04,1.0204
2014-12-09,-1.0101
2014-12-17,0.0
2014-12-19,0.0
2014-12-23,-8.1633
2014-12-24,6.6667
2014-12-26,2.0833
2015-01-06,1.8367
2015-01-15,-6.8136
2015-01-20,-3.2258
2015-01-26,0.0
2015-02-11,-11.1111
2015-02-12,0.0
2015-02-17,0.0
2015-02-19,-12.5
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-26,0.0
2015-02-27,-14.2857
2015-03-02,16.6667
2015-03-03,0.0
2015-03-04,21.4286
2015-03-05,5.8824
2015-03-06,0.0
2015-03-09,0.0
2015-03-10,-11.1111
2015-03-11,-1.25
2015-03-12,1.2658
2015-03-13,-2.4766
2015-03-16,2.5395
2015-03-19,0.0
2015-03-20,0.0
2015-03-25,0.0
2015-03-26,0.0
2015-04-06,-12.5
2015-04-09,0.0
2015-04-13,0.0
2015-04-14,7.1429
2015-04-16,-6.6667
2015-04-20,114.2857
2015-04-21,-0.6667
2015-04-22,67.7852
2015-04-24,-77.2
2015-04-27,108.7719
2015-04-28,-13.4454
2015-04-29,5.8252
2015-04-30,7.3394
2015-05-11,-14.5406
2015-05-12,-7.9885
2015-05-13,8.6957
2015-05-19,0.0
2015-05-20,-25.0
2015-05-21,26.6667
2015-05-22,15.7895
2015-05-26,0.0
2015-05-29,-0.9091
2015-06-01,-3.6696999999999997
2015-06-02,-0.9524
2015-06-03,-1.9231
2015-06-05,-0.9804
2015-06-09,0.9901
2015-06-11,-0.9804
2015-06-15,0.0
2015-06-16,0.0
2015-06-19,-0.9901
2015-06-23,1.0
2015-06-24,0.9901
2015-06-25,-19.6078
2015-06-30,-2.439
2015-07-02,-3.75
2015-07-09,0.0
2015-07-16,-0.0162
2015-07-17,-9.0761
2015-07-22,0.0
2015-08-06,-1.4285999999999999
2015-08-14,-1.4493
2015-08-17,-30.8824
2015-08-18,17.0213
2015-08-19,-18.1818
2015-08-21,-5.5556
2015-08-24,20.0
2015-08-25,0.0
2015-08-26,9.8039
2015-08-28,-23.2143
2015-08-31,25.5814
2015-09-02,-5.5556
2015-09-03,-3.9215999999999998
2015-09-08,12.2449
2015-09-15,-10.9091
2015-09-23,-28.5714
2015-09-24,14.2857
2015-09-25,12.5
2015-09-28,-4.4444
2015-09-30,-34.8837
2015-10-01,14.2857
2015-10-05,0.0
2015-10-07,0.0
2015-10-09,-21.875
2015-10-12,20.0
2015-10-20,-16.7083
2015-10-21,0.0
2015-10-23,0.0
2015-10-26,0.0
2015-10-27,-0.075
2015-10-28,0.0
2015-10-30,16.1452
2015-11-03,3.4483
2015-11-04,50.0
2015-11-05,33.3333
2015-11-06,0.0
2015-11-10,-3.3333
2015-12-03,-9.4828
2015-12-10,-5.7143
2015-12-11,-39.3939
2015-12-14,75.0
2015-12-15,10.4762
2015-12-17,-17.2414
2015-12-18,20.8333
2015-12-22,0.0
2015-12-23,-23.2759
2015-12-24,7.8370999999999995
2015-12-28,-6.2516
2015-12-29,11.142
2015-12-30,2.0
2015-12-31,7.8186
2016-01-04,-33.6213
2016-01-07,58.9041
2016-01-26,-47.4138
2016-01-27,-11.4754
2016-02-02,-25.9259
2016-02-03,151.6875
2016-02-04,0.0
2016-02-24,-65.2347
2016-02-25,60.0
2016-03-01,-42.8571
2016-03-02,75.0
2016-03-03,-28.5714
2016-03-04,-17.9063
2016-03-07,12.9045
2016-03-08,-5.7991
2016-03-15,-14.1016
2016-03-16,2.6667
2016-03-21,9.9026
2016-03-22,12.26
2016-03-28,-21.0526
2016-03-30,0.0
2016-03-31,16.6667
2016-04-05,2.8571
2016-04-28,37.2222
2016-05-02,0.0
2016-05-03,-25.5061
2016-05-04,-18.4783
2016-05-05,73.3333
2016-05-11,-19.2308
2016-05-12,-30.4762
2016-05-16,19.1781
2016-05-18,36.2069
2016-05-20,5.4325
2016-05-24,-5.5527999999999995
2016-05-25,0.0
2016-07-07,-17.5053
2016-08-03,-13.1942
2016-08-04,15.3846
2016-08-09,-13.3333
2016-08-11,11.8343
2016-08-26,-41.7328
2016-08-29,-18.2747
2016-08-31,-11.1111
2016-09-06,0.0
2016-09-09,128.125
2016-09-12,-56.1644
2016-09-13,128.125
2016-09-15,-61.6438
2016-09-19,92.4107
2016-10-17,-55.4524
2016-10-18,0.0
2016-10-21,-16.6667
2016-10-24,0.0
2016-11-28,-20.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,12.5
2016-12-09,-11.1111
2016-12-12,-12.5
2016-12-16,128.5714
2016-12-19,-62.5
2016-12-20,166.6667
2016-12-29,-37.5
2016-12-30,59.75
2017-01-19,-62.4413
2017-01-20,118.3333
2017-01-24,6.8702
2017-02-13,-6.4286
2017-02-17,-38.9313
2017-02-24,25.0
2017-03-01,-5.0
2017-03-23,-46.8421
2017-03-24,125.7426
2017-03-30,-56.1404
2017-04-07,0.0
2017-04-10,-20.0
2017-04-12,0.0
2017-04-18,45.0
2017-04-27,3.4483
2017-05-08,0.0
2017-05-09,0.0
2017-06-07,-33.0
2017-06-23,-0.2488
2017-07-12,383.7905
2017-07-13,3.0928
2017-07-14,49.0
2017-07-17,4.8322
2017-07-18,5.9539
2017-07-19,2.719
2017-07-20,-35.2941
2017-07-21,4.5455
2017-07-24,13.0435
2017-07-25,-7.6923
2017-07-26,-33.3333
2017-07-28,12.5
2017-08-02,0.0
2017-08-08,0.0
2017-08-11,163.3333
2017-08-17,-19.8312
2017-08-25,-52.6842
2017-08-31,11.2347
2017-09-01,-50.5
2017-09-05,-8.5556
2017-09-06,-2.7946999999999997
2017-09-07,0.4545
2017-09-08,11.991
2017-09-12,-19.1919
2017-09-18,-7.5
2017-09-19,21.6216
2017-09-22,-27.7778
2017-10-04,38.4615
2017-10-05,0.0
2017-10-06,11.1111
2017-10-10,80.0
2017-10-11,8.8889
2017-10-12,-18.3673
2017-10-13,68.125
2017-10-16,-7.0632
2017-10-17,0.0
2017-10-18,-4.0
2017-10-20,-19.1667
2017-10-23,37.1134
2017-10-26,-2.2556
2017-10-27,-15.3846
2017-10-31,-36.3636
2017-11-01,0.0
2017-11-03,42.7143
2017-11-06,0.1001
2017-11-15,-39.9
2017-11-16,59.7338
2017-11-27,4.1667
2017-11-30,-36.0
2017-12-01,0.0
2017-12-06,21.875
2017-12-07,-23.0769
2017-12-08,-16.6667
2017-12-11,-25.0
2017-12-12,25.3333
2017-12-13,-14.8936
2017-12-14,-25.0
2017-12-18,66.6667
2017-12-19,-50.0
2017-12-20,-38.0
2017-12-21,93.5484
2017-12-27,-16.6667
2017-12-28,0.0
2017-12-29,20.0
2018-01-02,-8.3333
2018-01-03,118.1818
2018-01-04,-16.6667
2018-01-05,-10.0
2018-01-08,-22.2222
2018-01-09,0.0
2018-01-10,-25.1429
2018-01-11,3.4351
2018-01-12,11.0701
2018-01-16,-0.3322
2018-01-19,50.0
2018-01-22,7.3333
2018-01-23,-17.1843
2018-01-24,0.0
2018-01-26,0.0
2018-01-29,2.5
2018-01-30,-10.9756
2018-01-31,-15.0685
2018-02-08,9.6774
2018-02-12,0.0
2018-02-14,-7.9412
2018-02-15,8.6262
2018-02-16,0.0
2018-02-23,-20.0
2018-03-08,6.6176
2018-03-12,-6.8966
2018-03-13,124.1111
2018-03-14,-66.9476
2018-03-15,100.0
2018-03-19,-37.5
2018-03-20,-20.0
2018-04-04,10.5
2018-04-11,4.0724
2018-04-12,73.913
2018-04-17,-40.0
2018-04-19,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-18,-6.25
2018-05-21,-34.6667
2018-05-24,4.0816
2018-05-30,226.7974
2018-05-31,360.0
2018-06-01,-9.7826
2018-06-04,-28.6265
2018-06-05,8.0351
2018-06-06,-9.3125
2018-06-07,-6.9607
2018-06-08,-14.8148
2018-06-11,-4.3478
2018-06-12,-10.9091
2018-06-13,53.0612
2018-06-14,-10.0
2018-06-15,-47.4074
2018-06-18,-14.0845
2018-06-19,-13.6066
2018-06-20,0.0
2018-06-21,89.7533
2018-06-25,0.0
2018-06-26,-35.3
2018-06-27,62.9057
2018-06-28,-39.2789
2018-06-29,25.0
2018-07-02,-37.5
2018-07-05,12.0
2018-07-10,13.392900000000001
2018-07-11,-21.2598
2018-07-12,3.0
2018-07-13,23.301
2018-07-18,-21.2598
2018-07-19,-30.0
2018-07-23,85.7143
2018-07-25,0.0
2018-07-26,-46.1538
2018-07-27,0.0
2018-07-31,-28.5714
2018-08-01,20.0
2018-08-06,66.6667
2018-08-10,96.0
2018-08-13,-31.1224
2018-08-14,40.7407
2018-08-17,0.0
2018-08-20,-21.0526
2018-08-21,-38.6667
2018-08-22,30.4348
2018-08-27,-3.3333
2018-08-28,70.6897
2018-08-29,-9.0909
2018-08-31,-10.0
2018-09-04,-44.321
2018-09-05,108.4257
2018-09-11,13.8298
2018-09-12,-27.1028
2018-09-13,24.359
2018-09-18,0.0
2018-09-21,0.0
2018-09-26,-63.4021
2018-09-27,31.5493
2018-10-05,64.8822
2018-10-08,0.0
2018-10-09,-45.4545
2018-10-23,0.0
2018-10-24,-28.5714
2018-10-26,16.6667
2018-11-08,1.4285999999999999
2018-11-26,-43.662
2018-11-28,-25.0
2018-11-29,19.3333
2018-12-07,145.8101
2018-12-10,0.0
2018-12-14,-31.8182
2018-12-17,18.3333
2018-12-18,21.1268
2018-12-26,-6.9767
2018-12-28,-47.5
2018-12-31,0.0
2019-01-02,0.0
2019-01-11,77.1429
2019-01-14,-43.5484
2019-01-28,0.0
2019-01-30,-47.619
2019-01-31,127.2727
2019-02-01,-47.6
2019-02-04,83.2061
2019-02-12,-41.6667
2019-03-01,35.7143
2019-03-06,57.8947
2019-03-07,33.3333
2019-03-08,-7.5
2019-03-19,-24.5946
2019-03-20,-3.2258
2019-03-22,62.963
2019-04-04,-38.6364
2019-04-09,-29.037
2019-04-11,129.6451
2019-04-17,-28.8636
2019-04-22,-4.1534
2019-04-23,10.0
2019-04-24,-42.5455
2019-04-26,78.27
2019-05-01,0.0
2019-05-07,-49.7041
2019-05-13,11.7647
2019-05-17,77.8947
2019-05-21,-43.787
2019-05-23,-5.2632
2019-05-24,-16.6667
2019-05-28,-6.6667
2019-06-03,7.1429
2019-06-04,0.0
2019-06-07,6.6667
2019-06-21,48.75
2019-06-27,-7.7731
2019-07-01,-27.1071
2019-07-08,12.5
2019-07-10,-11.1111
2019-07-12,37.5
2019-07-17,0.0
2019-07-23,0.0
2019-07-24,-1.1636
2019-08-06,1.1773
2019-08-12,-14.5455
2019-08-20,1.0638
2019-09-06,0.0
2019-09-12,-33.6842
2019-09-16,46.0317
2019-09-17,1.625
2019-09-27,-46.5212
2019-09-30,0.0
2019-10-02,0.0
2019-10-03,6.95
2019-10-08,21.5521
2019-10-11,2.3077
2019-10-14,-2.2556
2019-10-23,0.0
2019-11-01,0.0
2019-11-12,15.3846
2019-11-18,26.6667
2019-11-21,18.4211
2019-11-27,-11.1111
2019-12-06,-8.5
2019-12-17,-18.0328
2019-12-19,33.3333
2020-01-16,-7.5
2020-01-23,6.4865
2020-02-06,-6.0914
2020-02-07,-31.8919
2020-02-10,0.0
2020-02-11,32.5397
2020-03-18,5.3892
2020-04-17,-3.4091
2020-04-28,-47.0588
2020-05-12,0.0
2020-05-15,33.3333
2020-06-26,-25.0
2020-07-01,11.1111
2020-07-30,249.0
