ticker,ECMT US Equity
2004-03-26,0.0
2004-05-20,0.0
2004-06-14,0.0
2004-08-04,0.0
2004-10-07,0.0
2004-10-20,0.0
2004-10-22,0.0
2004-12-02,0.0
2004-12-07,0.0
2004-12-08,0.0
2004-12-29,0.0
2005-01-06,0.0
2005-01-11,0.0
2005-02-07,0.0
2005-02-25,0.0
2005-03-02,0.0
2005-03-28,0.0
2005-05-02,0.0
2005-06-22,0.0
2005-07-25,0.0
2005-07-27,0.0
2005-08-12,0.0
2005-10-03,0.0
2005-10-06,0.0
2005-10-24,0.0
2005-11-01,0.0
2005-11-29,0.0
2005-12-28,0.0
2005-12-30,0.0
2006-01-10,0.0
2006-03-08,0.0
2006-03-17,0.0
2006-04-04,0.0
2006-05-31,0.0
2006-06-07,0.0
2006-06-19,11900.0
2006-06-20,-98.75
2006-06-21,7900.0
2006-06-23,-98.75
2006-06-28,5233.3333
2006-06-29,0.0
2006-07-03,0.0
2006-07-06,0.0
2006-07-07,0.0
2006-07-10,100.0
2006-07-14,0.0
2006-07-19,0.0
2006-08-04,0.0
2006-08-08,0.0
2006-09-25,25.0
2006-10-03,0.0
2006-10-05,0.0
2006-10-12,0.0
2006-10-13,0.0
2006-10-31,0.0
2006-11-06,0.0
2006-11-09,0.0
2006-11-13,2.0
2006-11-21,-80.3922
2006-12-27,0.0
2006-12-29,80.0
2007-01-10,11.1111
2007-01-17,0.0
2007-01-19,0.0
2007-01-23,10.0
2007-02-20,0.0
2007-02-27,36.3636
2007-02-28,0.0
2007-03-01,0.0
2007-03-02,0.0
2007-03-13,0.0
2007-03-14,-26.6667
2007-03-26,0.0
2007-03-29,0.0
2007-03-30,-36.3636
2007-04-02,0.0
2007-04-04,0.0
2007-04-11,0.0
2007-04-25,0.0
2007-04-30,28.5714
2007-06-05,0.0
2007-07-17,66.6667
2007-08-06,-33.3333
2007-08-30,0.0
2007-09-25,0.0
2007-10-02,0.0
2007-10-08,0.0
2007-10-12,0.0
2007-10-22,-30.0
2007-10-26,-14.2857
2007-11-12,0.0
2007-11-19,16.6667
2007-11-20,-14.2857
2007-11-21,0.0
2007-12-18,0.0
2007-12-24,0.0
2007-12-28,0.0
2008-01-08,16.6667
2008-01-22,0.0
2008-02-14,0.0
2008-02-19,0.0
2008-03-03,0.0
2008-04-04,0.0
2008-05-27,0.0
2008-06-17,0.0
2008-06-25,0.0
2008-07-18,0.0
2008-07-30,0.0
2008-08-13,0.0
2008-08-25,14.2857
2008-08-29,0.0
2008-09-04,0.0
2008-11-06,0.0
2008-11-11,0.0
2008-11-14,0.0
2008-11-17,25.0
2008-11-19,-20.0
2008-12-02,25.0
2009-01-09,0.0
2009-01-12,0.0
2009-01-20,0.0
2009-02-02,-50.0
2009-02-20,0.0
2009-04-03,-77.5
2009-04-16,0.0
2009-04-24,0.0
2009-05-05,-55.5556
2009-06-12,125.0
2009-06-17,788.8889
2009-06-18,-25.0
2009-06-23,-20.0
2009-06-29,50.0
2009-07-08,-33.3333
2009-07-16,-81.25
2009-07-23,344.4444
2009-08-03,0.0
2009-08-13,0.0
2009-08-25,0.0
2009-09-01,-60.0
2009-09-08,0.0
2009-09-18,50.0
2009-09-23,33.3333
2009-09-24,0.0
2009-10-09,0.0
2009-10-20,-50.0
2009-10-23,100.0
2009-11-11,275.0
2009-11-12,-80.0
2009-11-13,66.6667
2009-11-16,-27.5
2009-12-01,-6.8966
2009-12-03,0.0
2009-12-07,0.0
2009-12-09,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-28,0.0
2009-12-31,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-02-03,-5.5556
2010-02-11,0.0
2010-02-23,0.0
2010-02-26,3.9215999999999998
2010-03-05,0.0
2010-04-15,0.0
2010-04-16,-39.6226
2010-04-29,6.25
2010-05-04,0.0
2010-05-05,214.7059
2010-05-06,-68.2243
2010-05-19,511.7647
2010-05-25,-91.3462
2010-06-11,1055.5556
2010-06-14,-91.3462
2010-07-12,0.0
2010-08-06,0.0
2010-08-18,1055.5556
2010-09-10,-91.3462
2010-09-22,966.6667
2010-09-27,-90.1042
2010-10-06,0.0
2010-10-07,910.5263
2010-12-03,-89.0625
2010-12-06,738.0952
2010-12-29,-45.4545
2011-01-05,153.125
2011-01-06,44.856
2011-01-07,-31.8182
2011-01-18,66.6667
2011-01-19,-12.0
2011-01-26,90.9091
2011-01-31,-82.8869
2011-02-01,108.6957
2011-02-08,-60.0
2011-02-10,-14.5833
2011-03-03,36.5854
2011-03-17,-26.7857
2011-03-24,0.0
2011-03-28,0.0
2011-03-29,739.0244
2011-04-07,-88.8081
2011-04-27,211.6883
2011-05-11,-62.0833
2011-05-26,5.4945
2011-06-07,2.0833
2011-08-15,3.0612
2011-12-01,2.9703
2011-12-14,-7.6923
2011-12-27,-30.2083
2012-02-24,2.9851
2012-02-27,0.0
2012-03-28,0.0
2012-04-03,-57.971
2012-05-03,17.2414
2012-05-15,0.0
2012-08-07,0.0
2012-10-17,0.0
2012-12-14,17.647100000000002
2012-12-18,20.0
2012-12-26,0.0
2013-01-11,12.5
2013-02-01,0.0
2013-02-08,3.7037
2013-03-13,0.0
2013-03-27,3.5714
2013-04-08,0.0
2013-05-24,1279.3103
2013-05-28,-92.375
2013-06-05,-21.3115
2013-06-11,150.0
2013-06-14,0.0
2013-06-19,-66.6667
2013-07-08,0.0
2013-08-27,55.0
2013-09-16,0.0
2013-10-11,0.0
2013-11-14,0.0
2013-11-21,158.0645
2013-11-27,-50.0
2013-12-06,0.0
2013-12-31,0.0
2014-01-09,0.0
2014-01-23,0.0
2014-02-18,0.0
2014-02-25,0.0
2014-04-14,0.0
2014-04-15,0.0
2014-05-07,-57.5
2014-06-18,364.7059
2014-06-24,0.0
2014-09-04,-76.5823
2014-09-22,2.7027
2014-10-27,10.526299999999999
2014-11-26,2.3810000000000002
2014-12-08,0.0
2014-12-22,11.6279
2014-12-29,0.0
2014-12-30,233.3333
2014-12-31,-48.75
2015-01-09,134.1463
2015-02-25,-4.1667
2015-03-11,-46.1957
2015-03-12,0.0
2015-05-05,2.0202
2015-06-12,-47.5248
2015-07-17,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-11-12,0.0
2015-11-18,0.0
2015-12-31,0.0
2016-01-22,0.0
2016-01-26,0.0
2016-01-28,0.0
2016-02-17,0.0
2016-03-30,1.8868
2016-04-11,0.0
2016-04-12,0.0
2016-04-26,0.0
2016-05-17,0.0
2016-05-25,0.0
2016-10-20,190.7407
2016-11-09,-63.0573
2016-12-20,0.0
2017-01-10,0.0
2017-01-24,0.0
2017-02-02,0.0
2017-03-02,0.0
2017-03-14,170.6897
2017-05-19,-62.4204
2017-06-09,0.339
2017-06-30,440.5405
2017-07-07,-65.0
2017-07-10,2757.1429
2017-07-11,-55.0
2017-07-12,11.1111
2017-07-13,-15.4
2017-07-17,-17.2577
2017-07-20,0.0
2017-07-24,42.8571
2017-07-27,-11.0
2017-07-28,-10.1124
2017-07-31,0.0
2017-08-02,112.5
2017-08-10,-41.1765
2017-08-11,-20.0
2017-08-21,-12.5
2017-08-30,0.0
2017-08-31,3.2857
2017-09-01,-3.1812
2017-09-08,14.2857
2017-09-11,0.0
2017-09-12,-25.0
2017-10-03,44.85
2017-10-05,-16.3042
2017-10-16,23.5909
2017-10-18,-22.1357
2017-10-19,25.5857
2017-10-23,-20.3731
2017-10-25,0.0
2017-10-26,0.0
2017-10-31,-28.5714
2017-11-03,0.0
2017-11-06,0.0
2017-11-10,36.0
2017-11-13,2.9412000000000003
2017-11-15,-14.2857
2017-12-05,-16.6667
2017-12-07,-20.0
2017-12-15,-35.0
2017-12-18,0.0
2017-12-21,15.3846
2017-12-26,33.3333
2017-12-28,50.0
2017-12-29,-33.3333
2018-01-11,0.0
2018-01-19,42.5
2018-01-23,38.5965
2018-01-30,0.0
2018-02-02,-49.3671
2018-02-05,45.0
2018-02-09,-30.8621
2018-02-26,2.2444
2018-03-21,2.9268
2018-03-23,-2.8436
2018-03-27,0.0
2018-03-28,-2.439
2018-03-29,0.0
2018-04-11,-22.5
2018-04-17,0.0
2018-05-11,83.871
2018-05-30,5.0877
2018-06-07,-0.1669
2018-06-27,0.3344
2018-07-13,-33.3333
2018-07-17,0.0
2018-07-18,75.0
2018-07-19,0.0
2018-08-02,-48.5714
2018-08-07,94.4444
2018-08-16,-14.2857
2018-08-17,83.1667
2018-08-20,-45.4049
2018-08-21,16.6667
2018-08-22,-28.5714
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,79.8
2018-08-28,0.1112
2018-09-11,-66.1111
2018-09-14,16.2295
2018-09-17,-15.3738
2018-10-04,66.6667
2018-10-12,-32.0
2018-11-13,47.0588
2018-11-14,0.0
2018-11-16,54.0
2018-11-19,16.8831
2018-12-04,-44.4444
2018-12-13,40.0
2019-01-04,-28.5714
2019-01-17,1.0
2019-01-24,-0.9901
2019-02-01,0.0
2019-02-06,0.0
2019-03-15,0.0
2019-03-19,20.0
2019-03-20,0.0
2019-04-15,66.6667
2019-06-04,-34.0
2019-06-17,-9.0909
2019-06-21,0.0
2019-06-27,0.0
2019-07-01,0.0
2019-07-03,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-23,16.6667
2019-07-25,-14.2857
2019-07-30,16.6667
2019-08-13,-14.2857
2019-08-15,0.0
2019-08-16,0.0
2019-08-19,16.6667
2019-08-27,-14.2857
2019-08-28,0.0
2019-08-30,0.0
2019-09-05,0.0
2019-09-13,-8.3333
2019-09-16,-6.3636
2019-09-17,0.0
2019-09-24,10.6796
2019-09-25,5.2632
2019-10-14,0.0
2019-10-15,16.6667
2019-10-16,0.0
2019-10-17,28.5714
2019-10-23,11.1111
2019-10-24,0.0
2019-10-28,30.0
2019-10-29,7.6923
2019-10-30,-28.5714
2019-10-31,0.0
2019-11-01,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-15,-10.0
2019-11-20,0.0
2019-11-27,0.0
2019-12-05,-21.1111
2019-12-09,0.0
2019-12-10,0.0
2019-12-13,-4.9296
2019-12-16,-7.4074
2019-12-24,0.0
2019-12-30,4.0
2019-12-31,15.3846
2020-01-02,-16.6667
2020-01-10,0.0
2020-01-23,-20.0
2020-01-28,-10.0
2020-02-14,0.0
2020-02-19,11.1111
2020-02-26,20.0
2020-03-06,-16.6667
2020-03-09,-10.0
2020-03-11,44.4444
2020-03-12,-23.0769
2020-03-13,0.0
2020-04-01,0.0
2020-04-09,10.0
2020-04-14,-27.2727
2020-05-08,12.5
2020-05-11,-11.1111
2020-05-12,0.0
2020-05-19,0.0
2020-05-26,12.5
2020-06-01,0.0
2020-06-03,22.2222
2020-06-19,9.0909
2020-06-29,0.0
2020-07-17,-33.3333
