ticker,RNWB US Equity
2016-05-16,-20.0
2016-05-20,-18.75
2016-10-25,23.0769
2016-10-27,-12.5
2016-12-05,-7.1429
2016-12-09,0.0
2017-01-13,46.1538
2017-03-06,-15.7895
2017-03-31,0.0
2017-07-11,0.0
2017-09-19,0.0
2017-10-30,0.0
2017-12-28,-99.9
2018-03-08,119900.0
2018-03-21,0.0
2018-03-26,-8.3333
2018-09-14,-9.0909
2018-12-12,-99.9
2019-01-28,149900.0004
2019-04-30,-93.3333
2019-05-15,-90.0
2019-09-17,-90.0
2019-11-12,0.0
2020-04-22,900.0
2020-06-19,19900.0005
2020-06-22,145.0
2020-06-23,-75.5102
2020-06-24,-50.0
2020-07-07,-16.6667
2020-07-16,0.0
2020-07-17,680.0
2020-07-21,-10.2564
2020-07-27,-88.5714
2020-07-30,575.0
2020-07-31,22.2222
