ticker,EXTN US Equity
2020-03-19,-1.3752
2020-03-20,0.0
2020-03-23,-6.1753
2020-03-24,18.896
2020-03-25,-8.0357
2020-03-26,5.0485
2020-03-27,-5.3604
2020-03-30,-9.7656
2020-03-31,3.8961
2020-04-01,-10.0
2020-04-02,-1.6204
2020-04-03,-17.1765
2020-04-06,18.4659
2020-04-07,1.9184999999999999
2020-04-08,10.1176
2020-04-09,6.1966
2020-04-13,7.4447
2020-04-14,-1.6854
2020-04-15,0.5714
2020-04-16,-18.5606
2020-04-17,10.0
2020-04-20,0.6342
2020-04-21,-5.2521
2020-04-22,0.8869
2020-04-23,8.7912
2020-04-24,-2.4242
2020-04-27,3.3125999999999998
2020-04-28,14.8297
2020-04-29,9.9476
2020-04-30,7.9365
2020-05-01,-8.8235
2020-05-04,-9.0323
2020-05-05,-2.305
2020-05-06,-7.6225000000000005
2020-05-07,3.1434
2020-05-08,5.7143
2020-05-11,2.5225
2020-05-12,-9.6661
2020-05-13,-5.4475
2020-05-14,-1.8519
2020-05-15,0.6289
2020-05-18,6.25
2020-05-19,2.7451
2020-05-20,3.2443
2020-05-21,0.3697
2020-05-22,5.1565
2020-05-26,13.31
2020-05-27,12.5193
2020-05-28,-3.1593
2020-05-29,-8.9362
2020-06-01,5.1402
2020-06-02,9.1852
2020-06-03,-2.0353
2020-06-04,4.9861
2020-06-05,8.7071
2020-06-08,3.3981
2020-06-09,1.9952999999999999
2020-06-10,-13.809
2020-06-11,-17.757
2020-06-12,1.2987
2020-06-15,-0.641
2020-06-16,-0.4839
2020-06-17,-6.1588
2020-06-18,-0.5181
2020-06-19,0.3472
2020-06-22,-5.0173
2020-06-23,4.3716
2020-06-24,-5.5846
2020-06-25,-0.1848
2020-06-26,-1.8519
2020-06-29,1.8868
2020-06-30,-0.1852
2020-07-01,-0.9276
2020-07-02,-1.1236
2020-07-06,-0.1894
2020-07-07,-3.7951
2020-07-08,1.3807
2020-07-09,-4.6693
2020-07-10,-2.449
2020-07-13,-2.0921
2020-07-14,4.4872
2020-07-15,5.1125
2020-07-16,0.0
2020-07-17,-0.1946
2020-07-20,-3.7037
2020-07-21,2.834
2020-07-22,1.1811
2020-07-23,2.7237
2020-07-24,0.7576
2020-07-27,-6.9549
2020-07-28,0.8081
2020-07-29,1.8035999999999999
2020-07-30,2.7559
2020-07-31,-4.7893
