ticker,DPSM US Equity
2020-06-22,18.3333
2020-06-23,1.4085
2020-06-26,-5.5556
2020-06-29,2.9412000000000003
2020-06-30,28.5714
2020-07-01,-21.1111
2020-07-02,35.2113
2020-07-06,0.0
2020-07-07,-3.125
2020-07-08,-10.8602
2020-07-09,20.627299999999998
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,-25.0
2020-07-15,0.0
2020-07-16,33.3333
2020-07-17,-17.0
2020-07-20,-19.2771
2020-07-21,43.2836
2020-07-22,1.0417
2020-07-23,-14.5361
2020-07-28,19.421
2020-07-29,11.1111
2020-07-30,0.0
2020-07-31,0.0
