ticker,BHLL US Equity
2018-07-23,-3.5317
2018-07-24,8.9363
2018-07-26,-6.1921
2018-07-30,-5.952
2018-08-01,-7.0186
2018-08-02,-9.1613
2018-08-07,46.6619
2018-08-08,-5.9806
2018-08-09,-6.1808
2018-08-10,7.9879
2018-08-13,24.9619
2018-08-14,8.8283
2018-08-15,-4.3551
2018-08-16,-6.9767
2018-08-20,-12.8151
2018-08-21,19.2289
2018-08-27,-7.0331
2018-08-28,-1.3477999999999999
2018-08-29,2.6884
2018-08-31,-18.927
2018-09-06,-15.6961
2018-09-07,-12.7159
2018-09-10,-8.9568
2018-09-13,-4.7412
2018-09-19,6.6363
2018-09-20,25.5932
2018-09-21,-3.6544
2018-09-24,-2.1536
2018-09-25,-11.3009
2018-09-26,-12.592600000000001
2018-10-03,-11.8644
2018-10-04,-1.9231
2018-10-10,-7.2549
2018-10-22,-89.4292
2018-10-24,0.0
2018-10-29,0.0
2018-12-03,134.0
2018-12-07,49.5726
2018-12-10,-5.8571
2018-12-11,-28.2246
2018-12-12,-15.4334
2018-12-14,18.25
2018-12-17,2.9598
2018-12-18,-13.5524
2018-12-19,0.2375
2018-12-20,58.7678
2018-12-21,-28.209
2018-12-24,43.0353
2018-12-27,-50.2907
2018-12-31,9.3567
2019-01-04,12.8342
2019-01-31,136.9668
2019-02-04,-20.0
2019-02-06,-2.125
2019-02-08,-5.4917
2019-02-22,-24.7297
2019-02-25,-28.1867
2019-02-27,20.75
2019-03-20,-17.1843
2019-03-28,25.0
2019-03-29,-52.0
2019-04-04,14.1667
2019-04-05,0.0
2019-05-02,-27.7372
2019-05-07,1.0101
2019-05-10,75.0
2019-05-14,-51.1429
2019-06-13,-76.5497
2019-07-12,-0.2494
2019-08-19,25.0
2019-08-22,0.0
2019-10-23,400.0
2019-10-24,101.024
2019-11-27,-23.9593
2019-12-03,2.0542
2019-12-10,17.6923
2019-12-11,0.1525
2019-12-27,-65.1947
2020-01-03,162.5
2020-01-29,21.4286
2020-02-26,-7.8431
2020-03-02,-21.4191
2020-03-03,0.1814
2020-03-19,-17.8649
2020-03-20,5.2978
2020-05-20,40.625
2020-05-21,46.6667
2020-06-05,12.0182
2020-06-08,0.3219
2020-06-09,-0.2292
2020-06-12,0.0
2020-06-18,-2.1216
2020-06-19,-37.871
2020-06-24,64.4444
2020-06-25,-0.4378
2020-07-13,-38.2933
2020-07-23,-33.3964
2020-07-27,-17.4373
2020-07-28,13.76
2020-07-29,23.0661
2020-07-30,-3.1429
2020-07-31,9.5221
