ticker,PFGC US Equity
2020-03-02,1.9104
2020-03-03,-1.458
2020-03-04,1.6674
2020-03-05,-8.2698
2020-03-06,-1.9391
2020-03-09,-10.9913
2020-03-10,5.5684000000000005
2020-03-11,-18.0377
2020-03-12,-23.9413
2020-03-13,12.363
2020-03-16,-42.5673
2020-03-17,-21.4674
2020-03-18,-1.2111
2020-03-19,59.1068
2020-03-20,-12.2179
2020-03-23,16.4263
2020-03-24,19.9246
2020-03-25,18.6798
2020-03-26,6.0916
2020-03-27,-8.1669
2020-03-30,-2.0971
2020-03-31,-1.9437
2020-04-01,-9.0615
2020-04-02,2.1797
2020-04-03,-5.4419
2020-04-06,16.6206
2020-04-07,2.0134
2020-04-08,4.8762
2020-04-09,8.0443
2020-04-13,-5.5328
2020-04-14,-6.2545
2020-04-15,-7.4431
2020-04-16,-8.9583
2020-04-17,6.8192
2020-04-20,3.3847
2020-04-21,-3.3154
2020-04-22,7.1153
2020-04-23,-5.1621
2020-04-24,5.7806
2020-04-27,7.0203
2020-04-28,4.2117
2020-04-29,10.4435
2020-04-30,-4.9547
2020-05-01,-8.3135
2020-05-04,0.1115
2020-05-05,-9.7996
2020-05-06,-3.8272
2020-05-07,2.0111
2020-05-08,1.5101
2020-05-11,-5.5372
2020-05-12,-6.9116
2020-05-13,0.3759
2020-05-14,2.7622
2020-05-15,-3.0068
2020-05-18,16.7215
2020-05-19,-2.8571
2020-05-20,3.0655
2020-05-21,-3.2958
2020-05-22,-3.2003
2020-05-26,12.7952
2020-05-27,5.8622
2020-05-28,-5.6455
2020-05-29,1.5625
2020-06-01,0.6754
2020-06-02,1.6027
2020-06-03,5.5759
2020-06-04,-1.3899
2020-06-05,10.7822
2020-06-08,4.1985
2020-06-09,-8.8217
2020-06-10,-6.6622
2020-06-11,-9.2181
2020-06-12,4.2671
2020-06-15,3.4104
2020-06-16,3.4078
2020-06-17,-5.8469
2020-06-18,0.7151
2020-06-19,-2.2422
2020-06-22,-1.185
2020-06-23,15.5899
2020-06-24,-6.1245
2020-06-25,1.7112
2020-06-26,-2.2782999999999998
2020-06-29,4.5552
2020-06-30,-0.0343
2020-07-01,-4.8044
2020-07-02,-4.6864
2020-07-06,2.118
2020-07-07,-1.7778
2020-07-08,-1.2821
2020-07-09,-3.4377
2020-07-10,4.1139
2020-07-13,-0.3419
2020-07-14,0.5719
2020-07-15,8.0364
2020-07-16,-3.8947000000000003
2020-07-17,-1.862
2020-07-20,-2.1577
2020-07-21,4.981
2020-07-22,1.7747000000000002
2020-07-23,-0.2847
2020-07-24,-0.3926
2020-07-27,-1.3973
2020-07-28,-2.4346
2020-07-29,2.8305
2020-07-30,0.5071
2020-07-31,0.973
