ticker,PTI US Equity
2020-07-08,2.2059
2020-07-09,-3.5971
2020-07-10,-0.7463
2020-07-13,-3.0075
2020-07-14,-1.5504
2020-07-15,4.7244
2020-07-16,6.015
2020-07-17,6.383
2020-07-20,0.6667
2020-07-21,-3.3113
2020-07-22,-2.0548
2020-07-23,-6.2937
2020-07-24,5.2239
2020-07-27,1.4184
2020-07-28,-0.6993
2020-07-29,0.0
2020-07-30,2.1127
2020-07-31,1.3793
