ticker,HMPQ US Equity
2019-11-27,2.6531000000000002
2019-11-29,-0.5964
2019-12-02,2.0
2019-12-03,-3.9215999999999998
2019-12-04,-5.2041
2019-12-05,7.6426
2019-12-06,-6.0
2019-12-09,0.0
2019-12-10,2.234
2019-12-11,4.0583
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,2.0
2019-12-17,-0.9804
2019-12-18,-4.9505
2019-12-19,0.0
2019-12-20,-4.1667
2019-12-23,3.2609
2019-12-24,0.4211
2019-12-26,-7.7568
2019-12-27,-11.3636
2019-12-30,-2.5641
2019-12-31,-7.8947
2020-01-02,-2.8571
2020-01-03,8.8235
2020-01-06,-2.7027
2020-01-07,2.7778
2020-01-08,-7.8378
2020-01-09,26.0997
2020-01-10,0.0
2020-01-13,4.6512
2020-01-14,11.1111
2020-01-15,-18.0
2020-01-16,2.439
2020-01-17,11.9048
2020-01-21,-10.6383
2020-01-22,14.2857
2020-01-23,0.0
2020-01-24,6.25
2020-01-27,-3.9215999999999998
2020-01-28,0.0
2020-01-29,-3.8776
2020-01-30,-7.431
2020-01-31,0.9174
2020-02-03,-9.0909
2020-02-04,2.5
2020-02-05,3.6585
2020-02-06,5.8824
2020-02-07,-2.2222
2020-02-10,-11.3636
2020-02-11,5.1282
2020-02-12,0.0
2020-02-13,-2.439
2020-02-14,0.0
2020-02-18,0.0
2020-02-19,-5.0
2020-02-20,5.2632
2020-02-21,-3.25
2020-02-24,-1.8088
2020-02-25,-5.3947
2020-02-26,-6.2587
2020-02-27,-22.8487
2020-02-28,-3.8462
2020-03-02,-16.0
2020-03-03,4.7619
2020-03-04,13.6364
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,-12.0
2020-03-10,-4.5455
2020-03-11,0.0
2020-03-12,-4.7619
2020-03-13,-10.0
2020-03-16,-5.5556
2020-03-17,23.5294
2020-03-18,-4.7619
2020-03-19,10.0
2020-03-20,6.8182
2020-03-23,-14.8936
2020-03-24,7.0
2020-03-25,2.8037
2020-03-26,-13.6364
2020-03-27,-3.1579
2020-03-30,8.6957
2020-03-31,-3.0
2020-04-01,5.4124
2020-04-02,7.5795
2020-04-03,-18.1818
2020-04-06,11.1111
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,-5.0
2020-04-13,0.0
2020-04-14,5.2632
2020-04-15,-5.0
2020-04-16,5.2632
2020-04-17,0.0
2020-04-20,-5.0
2020-04-21,0.0
2020-04-22,-2.6316
2020-04-23,-2.7027
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,1.6667
2020-04-30,3.8251
2020-05-01,-5.2632
2020-05-04,5.5556
2020-05-05,0.0
2020-05-06,5.2632
2020-05-07,-6.5
2020-05-08,6.9519
2020-05-11,-5.0
2020-05-12,5.2632
2020-05-13,-5.0
2020-05-14,0.0
2020-05-15,-10.526299999999999
2020-05-18,17.647100000000002
2020-05-19,-10.0
2020-05-20,11.1111
2020-05-21,-5.0
2020-05-22,0.0
2020-05-26,15.7895
2020-05-27,22.7273
2020-05-28,-7.4074
2020-05-29,-16.0
2020-06-01,14.2857
2020-06-02,4.1667
2020-06-03,-8.0
2020-06-04,8.6957
2020-06-05,0.0
2020-06-08,-4.0
2020-06-09,4.1667
2020-06-10,4.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,-3.8462
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,-4.0
2020-06-19,-4.1667
2020-06-22,4.3478
2020-06-23,-4.1667
2020-06-24,4.3478
2020-06-25,-12.5
2020-06-26,9.5238
2020-06-29,-4.3478
2020-06-30,1.5909
2020-07-01,0.0
2020-07-02,0.6711
2020-07-06,-0.8889
2020-07-07,3.1390000000000002
2020-07-08,0.0
2020-07-09,-10.0
2020-07-10,-13.0435
2020-07-13,11.1111
2020-07-14,8.5
2020-07-15,-7.8341
2020-07-16,4.0
2020-07-17,-3.8462
2020-07-20,-10.0
2020-07-21,11.1111
2020-07-22,0.0
2020-07-23,2.5
2020-07-24,4.878
2020-07-27,-2.3256
2020-07-28,-9.5238
2020-07-29,5.2632
2020-07-30,-5.0
2020-07-31,5.2632
