ticker,PDSB US Equity
2020-02-13,3.0303
2020-02-14,-0.7353
2020-02-18,0.3704
2020-02-19,1.107
2020-02-20,0.0
2020-02-21,-4.3796
2020-02-24,-0.7634
2020-02-25,0.0
2020-02-26,-1.5385
2020-02-27,-1.5625
2020-02-28,-6.3492
2020-03-02,2.5423999999999998
2020-03-03,6.6116
2020-03-04,0.7752
2020-03-05,-1.5385
2020-03-06,-6.25
2020-03-09,-14.1667
2020-03-10,-6.7864
2020-03-11,-4.1662
2020-03-12,0.5326
2020-03-13,-3.7838000000000003
2020-03-16,-3.6292
2020-03-17,-9.0591
2020-03-18,-10.2564
2020-03-19,5.7143
2020-03-20,-9.4595
2020-03-23,4.4776
2020-03-24,-3.5714
2020-03-25,3.7037
2020-03-26,4.7
2020-03-27,0.9551
2020-03-30,1.365
2020-03-31,-2.8667
2020-04-01,-7.385
2020-04-02,-3.7645999999999997
2020-04-03,3.4345
2020-04-06,7.2067
2020-04-07,1.2778
2020-04-08,-1.2617
2020-04-09,0.0
2020-04-13,4.1667
2020-04-14,11.44
2020-04-15,-0.6939
2020-04-16,32.5301
2020-04-17,-9.5818
2020-04-20,-4.4842
2020-04-21,-1.3474
2020-04-22,-2.9023
2020-04-23,3.8352
2020-04-24,0.5397
2020-04-27,-0.1895
2020-04-28,2.2991
2020-04-29,-2.0619
2020-04-30,0.0
2020-05-01,-4.2105
2020-05-04,-3.2967
2020-05-05,-2.5568
2020-05-06,-3.4869
2020-05-07,5.1112
2020-05-08,-0.9196
2020-05-11,9.5255
2020-05-12,-3.776
2020-05-13,-3.8702
2020-05-14,1.5918
2020-05-15,-0.8004
2020-05-18,1.3182
2020-05-19,4.2843
2020-05-20,11.8521
2020-05-21,17.3077
2020-05-22,-3.2787
2020-05-26,-0.8475
2020-05-27,3.8462
2020-05-28,2.8807
2020-05-29,4.8
2020-06-01,-6.8702
2020-06-02,5.7377
2020-06-03,6.9767
2020-06-04,1.4493
2020-06-05,-4.2857
2020-06-08,11.194
2020-06-09,3.3557
2020-06-10,-7.1429
2020-06-11,-16.7832
2020-06-12,6.3025
2020-06-15,2.7668
2020-06-16,6.1538
2020-06-17,4.3478
2020-06-18,-0.6944
2020-06-19,1.3986
2020-06-22,-4.8276
2020-06-23,5.0725
2020-06-24,-6.8966
2020-06-25,2.2222
2020-06-26,17.3913
2020-06-29,60.4938
2020-06-30,-22.6923
2020-07-01,-14.4279
2020-07-02,-2.907
2020-07-06,2.3952
2020-07-07,19.883
2020-07-08,-7.3171
2020-07-09,4.7368
2020-07-10,1.5074999999999998
2020-07-13,-7.4257
2020-07-14,9.0909
2020-07-15,33.3333
2020-07-16,-8.0882
2020-07-17,20.4
2020-07-20,39.2027
2020-07-21,-13.6038
2020-07-22,4.9724
2020-07-23,0.2632
2020-07-24,-6.0367
2020-07-27,8.6592
2020-07-28,-5.6555
2020-07-29,-2.1798
2020-07-30,7.2423
2020-07-31,-4.9351
