ticker,TTEN US Equity
2017-04-10,-2.5937
2017-04-11,-0.5917
2017-04-12,-1.7856999999999998
2017-04-13,0.0
2017-04-17,-0.2424
2017-04-18,-14.9453
2017-04-19,-5.3571
2017-04-20,-1.8868
2017-04-21,-3.8462
2017-04-24,-8.0
2017-04-25,-4.7826
2017-04-26,-13.242
2017-04-27,-8.4211
2017-04-28,3.4483
2017-05-03,0.0
2017-05-05,14.3333
2017-05-09,-0.0972
2017-05-10,-4.6693
2017-05-11,3.5714
2017-05-12,-1.4778
2017-05-16,0.5
2017-05-17,1.4925
2017-05-18,-0.098
2017-05-19,0.0981
2017-05-22,-1.0784
2017-05-26,-0.9911
2017-05-30,-3.3033
2017-05-31,-2.1739
2017-06-02,-3.7037
2017-06-08,-25.8242
2017-06-09,28.8889
2017-06-12,-3.1034
2017-06-13,-0.3559
2017-06-22,-4.7619
2017-06-26,-0.625
2017-06-28,-5.6604
2017-06-29,2.5333
2017-06-30,0.7802
2017-07-05,-8.3871
2017-07-06,2.8169
2017-07-07,-0.6849
2017-07-10,0.0
2017-07-11,-0.1379
2017-07-12,-1.9337
2017-07-14,0.0
2017-07-18,-4.2254
2017-07-19,-4.4118
2017-07-20,3.8462
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,-3.7037
2017-07-28,2.3077
2017-07-31,-0.7519
2017-08-01,-1.5152
2017-08-02,-3.8462
2017-08-03,-4.0
2017-08-04,-2.6667
2017-08-07,-2.3973
2017-08-08,-5.2632
2017-08-09,-0.9259
2017-08-10,2.6168
2017-08-11,-3.4608
2017-08-15,0.0
2017-08-16,-1.8868
2017-08-17,-5.7692
2017-08-18,0.0
2017-08-21,-3.0612
2017-08-22,-5.2632
2017-08-23,0.0
2017-08-24,8.6667
2017-08-25,-7.9755
2017-08-28,-2.2222
2017-08-30,-22.5
2017-08-31,-12.0235
2017-09-01,13.3333
2017-09-05,2.9412000000000003
2017-09-06,14.0
2017-09-07,12.782
2017-09-08,1.7778
2017-09-13,-7.2052
2017-09-14,5.8824
2017-09-15,0.0
2017-09-18,-5.5556
2017-09-19,0.0
2017-09-25,0.0
2017-09-26,2.3529
2017-09-27,0.0
2017-09-29,3.4483
2017-10-02,-3.3333
2017-10-05,3.2184
2017-10-11,-8.2628
2017-10-12,-0.4613
2017-10-13,0.4878
2017-10-23,-0.4854
2017-10-24,-2.439
2017-10-26,-3.75
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-03,-2.8571
2017-11-06,2.9412000000000003
2017-11-07,-3.6364
2017-11-08,-5.6604
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,-7.1429
2017-11-14,1.2308
2017-11-15,-5.7751
2017-11-16,-3.5484
2017-11-17,-15.3846
2017-11-20,-1.9763
2017-11-21,0.0
2017-11-22,-11.6976
2017-11-24,0.4612
2017-11-27,-1.8182
2017-11-28,-3.2407
2017-11-29,-6.6986
2017-11-30,-23.0769
2017-12-01,-13.3333
2017-12-04,-23.0769
2017-12-05,-1.0
2017-12-06,-4.0404
2017-12-07,-5.2632
2017-12-08,-11.1111
2017-12-11,0.0
2017-12-12,100.0
2017-12-13,-8.75
2017-12-14,-30.8219
2017-12-15,8.9109
2017-12-18,19.0909
2017-12-19,-11.4504
2017-12-20,7.7586
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,5.28
2017-12-28,1.0638
2017-12-29,14.2857
2018-01-03,5.2632
2018-01-04,-8.75
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,-0.6849
2018-01-10,-0.6897
2018-01-11,0.6944
2018-01-12,0.6897
2018-01-16,0.0
2018-01-17,-3.4247
2018-01-19,-0.7092
2018-01-22,1.4285999999999999
2018-01-23,0.2817
2018-01-24,1.8258
2018-01-25,3.4483
2018-01-29,0.0
2018-01-30,-6.6667
2018-02-06,3.2857
2018-02-12,3.7344
2018-02-13,13.3333
2018-02-15,2.9412000000000003
2018-02-21,-0.5714
2018-02-22,-10.3506
2018-02-23,-0.6347
2018-02-26,-21.9355
2018-02-27,-4.9587
2018-02-28,-34.7826
2018-03-01,14.6667
2018-03-02,4.6512
2018-03-06,0.0
2018-03-07,-16.6556
2018-03-08,1.3197999999999999
2018-03-12,5.2632
2018-03-13,-6.25
2018-03-14,20.0
2018-03-15,-5.5556
2018-03-16,18.8235
2018-03-20,8.9109
2018-03-22,-9.0909
2018-03-23,11.0
2018-03-26,3.6036
2018-03-27,0.0
2018-03-28,0.8696
2018-03-29,-5.1724
2018-04-02,10.0
2018-04-03,2.4793
2018-04-04,-2.4194
2018-04-05,23.9669
2018-04-06,-19.3333
2018-04-10,21.4876
2018-04-18,19.0476
2018-04-19,0.5714
2018-04-20,-5.625
2018-04-23,5.9603
2018-04-24,0.0
2018-04-30,-11.931799999999999
2018-05-03,-8.4516
2018-05-04,-0.6342
2018-05-07,0.0
2018-05-09,6.383
2018-05-10,-9.0
2018-05-11,-0.3663
2018-05-14,-0.7353
2018-05-15,0.0
2018-05-16,-3.7037
2018-05-21,-2.3077
2018-05-22,-13.3858
2018-05-29,0.0
2018-05-30,-4.5455
2018-05-31,3.8095
2018-06-01,-12.844
2018-06-04,-6.3158
2018-06-05,1.1236
2018-06-11,0.0
2018-06-13,0.0
2018-06-14,-5.5556
2018-06-15,-4.7059
2018-06-18,-22.2222
2018-06-19,-7.9365
2018-06-20,-31.0345
2018-06-21,0.0
2018-06-28,-5.0
2018-07-02,-18.4211
2018-07-03,29.0323
2018-07-05,-12.5
2018-07-06,-25.7143
2018-07-10,96.1538
2018-07-20,-33.3333
2018-07-24,8.8235
2018-07-25,13.5135
2018-07-26,-26.1905
2018-07-27,0.0
2018-08-03,41.9355
2018-08-09,0.0
2018-08-13,-18.1818
2018-08-14,25.0
2018-08-15,0.0
2018-08-17,0.0
2018-08-22,11.1111
2018-08-23,0.0
2018-08-27,-28.0
2018-08-29,8.3333
2018-08-31,15.3846
2018-09-04,-17.7778
2018-09-06,-18.9189
2018-09-07,13.3333
2018-09-10,17.647100000000002
2018-09-18,-14.975
2018-09-19,17.6125
2018-09-20,50.0
2018-09-21,0.0
2018-09-24,-33.3333
2018-09-25,0.0
2018-09-28,2.5
2018-10-04,0.0
2018-10-10,-2.439
2018-10-30,-12.5
2018-10-31,-14.2857
2018-11-02,83.3333
2018-11-14,0.0
2018-11-28,18.1818
2018-12-14,-38.4615
2018-12-18,-25.0
2018-12-20,0.0
2018-12-28,0.0333
2018-12-31,-0.0333
2019-01-02,0.0
2019-01-07,-60.0
2019-01-08,66.6667
2019-01-09,60.0
2019-01-22,-68.7813
2019-01-23,-59.96
2019-01-24,18.75
2019-01-25,5.2632
2019-01-28,0.0
2019-01-29,60.0
2019-01-30,-25.125
2019-01-31,-8.1803
2019-02-01,2.7273
2019-02-04,0.0
2019-02-05,32.7434
2019-02-06,-6.6667
2019-02-07,-19.2857
2019-02-08,23.8938
2019-02-12,-35.7143
2019-02-13,20.0
2019-02-14,11.1111
2019-02-19,8.3333
2019-02-28,-23.0769
2019-03-01,-20.0
2019-03-04,7.5
2019-03-07,62.7907
2019-03-08,-27.1429
2019-03-12,-1.9607999999999999
2019-03-13,10.0
2019-03-14,9.0909
2019-03-15,-16.6667
2019-03-18,30.0
2019-03-19,-38.4615
2019-03-20,37.5
2019-03-21,81.6364
2019-03-22,0.0
2019-03-26,-59.96
2019-03-27,149.75
2019-04-01,0.1001
2019-04-18,-10.0
2019-04-29,-60.0
2019-05-01,0.0
2019-05-02,94.4444
2019-05-03,-68.6429
2019-05-06,50.3417
2019-05-10,21.2121
2019-05-13,0.0
2019-05-17,0.0
2019-05-20,-35.0
2019-05-21,41.9231
2019-05-22,-4.8374
2019-05-24,10.7789
2019-06-03,-22.8792
2019-06-04,30.0
2019-06-21,-2.3077
2019-07-11,-16.9291
2019-07-15,42.1801
2019-07-16,0.0
2019-07-17,11.1111
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,-20.0
2019-07-26,37.5
2019-07-29,-30.4182
2019-08-01,43.7157
2019-08-16,0.0
2019-08-26,-19.1818
2019-08-27,-10.5737
2019-08-29,20.7547
2019-08-30,0.0
2019-09-05,-34.375
2019-09-10,0.0
2019-09-12,31.4286
2019-09-25,-23.913
2019-09-27,0.0
2019-10-01,0.0
2019-10-02,19.5556
2019-10-07,22.9421
2019-10-09,-13.6069
2019-10-15,0.0
2019-10-21,14.75
2019-10-22,-36.8192
2019-10-28,55.1724
2019-11-12,-11.1111
2019-11-26,-19.075
2019-12-03,23.5712
2019-12-11,0.0
2019-12-12,0.0
2019-12-23,0.0
2019-12-30,-27.25
2019-12-31,0.0
2020-01-02,3.0928
2020-01-03,66.6667
2020-01-16,-12.0
2020-01-17,2.2727
2020-01-28,5.5556
2020-01-29,-5.2632
2020-01-30,0.0
2020-02-13,0.0
2020-02-27,11.1111
2020-03-09,-20.0
2020-03-16,-6.3125
2020-03-18,-19.9466
2020-03-31,2.0
2020-04-09,6.1438
2020-04-14,32.3892
2020-04-15,-6.9767
2020-04-20,-10.0
2020-04-24,11.1111
2020-04-27,-7.5
2020-05-04,8.1081
2020-05-08,-2.5
2020-05-11,0.0
2020-05-13,0.0
2020-05-14,-10.2564
2020-05-21,28.5714
2020-05-22,0.0
2020-05-26,-13.7778
2020-05-27,-20.1031
2020-06-03,5.1613
2020-06-10,13.4969
2020-06-11,10.8108
2020-06-17,139.0244
2020-06-19,-1.1224
2020-07-09,-48.4004
2020-07-13,0.0
2020-07-15,20.0
2020-07-16,-16.6667
2020-07-23,-20.0
2020-07-27,0.0
2020-07-29,0.0
2020-07-31,0.0
