ticker,SNDX US Equity
2020-07-15,2.3513
2020-07-16,-6.0811
2020-07-17,-1.7626
2020-07-20,1.5013
2020-07-21,-0.6494
2020-07-22,1.1619
2020-07-23,-2.7279
2020-07-24,-1.1808
2020-07-27,5.1531
2020-07-28,-1.9886
2020-07-29,-0.2174
2020-07-30,4.5752
2020-07-31,-2.0139
