ticker,CCRC US Equity
2020-06-30,-2.9474
2020-07-01,0.4338
2020-07-02,-0.216
2020-07-06,1.2987
2020-07-07,4.0598
2020-07-08,-0.8214
2020-07-09,3.5197000000000003
2020-07-10,-6.0
2020-07-13,2.683
2020-07-14,-3.8561
2020-07-15,7.1121
2020-07-16,0.4024
2020-07-17,-3.4068
2020-07-20,-1.4523
2020-07-21,0.0
2020-07-22,-1.0526
2020-07-23,-0.9574
2020-07-24,0.043
2020-07-27,-3.7986
2020-07-28,3.3459
2020-07-29,-2.5918
2020-07-30,-0.8869
2020-07-31,2.6242
