ticker,CCR US Equity
2019-12-03,1.0689
2019-12-04,2.5852
2019-12-05,1.26
2019-12-06,1.81
2019-12-09,-0.8889
2019-12-10,5.3812
2019-12-11,-0.9574
2019-12-12,2.0408
2019-12-13,-1.5789
2019-12-16,3.6364
2019-12-17,4.7472
2019-12-18,4.1379
2019-12-19,1.9868000000000001
2019-12-20,-1.2059
2019-12-23,1.9718
2019-12-24,-1.8416000000000001
2019-12-26,-4.7842
2019-12-27,-1.4778
2019-12-30,-4.3
2019-12-31,-1.7764
2020-01-02,5.0
2020-01-03,1.8237
2020-01-06,5.5721
2020-01-07,-4.147
2020-01-08,-0.7866
2020-01-09,2.775
2020-01-10,-2.6037
2020-01-13,0.297
2020-01-14,2.6654
2020-01-15,-0.6731
2020-01-16,0.8712
2020-01-17,0.6718
2020-01-21,-3.9085
2020-01-22,-2.0833
2020-01-23,-0.1013
2020-01-24,1.4199
2020-01-27,1.6
2020-01-28,1.1811
2020-01-29,3.1128
2020-01-30,-0.6604
2020-01-31,-0.5698
2020-02-03,0.5731
2020-02-04,5.3181
2020-02-05,5.5005
2020-02-06,0.1709
2020-02-07,-5.7806999999999995
2020-02-10,-7.6923
2020-02-11,-8.4362
2020-02-12,-2.6966
2020-02-13,-5.0808
2020-02-14,-6.326
2020-02-18,6.6234
2020-02-19,-0.2436
2020-02-20,-3.5409
2020-02-21,-3.5443
2020-02-24,3.4121
2020-02-25,-1.1421000000000001
2020-02-26,-0.2567
2020-02-27,-5.148
2020-02-28,-1.0855
2020-03-02,10.6996
2020-03-03,1.3866
2020-03-04,-0.2677
2020-03-05,2.2059
2020-03-06,-5.2758
2020-03-09,-16.3291
2020-03-10,10.2874
2020-03-11,-9.0535
2020-03-12,-15.9879
2020-03-13,2.5135
2020-03-16,7.5306
2020-03-17,0.8143
2020-03-18,-19.2246
2020-03-19,0.0
2020-03-20,3.6
2020-03-23,-6.5637
2020-03-24,4.1322
2020-03-25,17.6587
2020-03-26,8.6003
2020-03-27,-8.229800000000001
2020-03-30,-0.3384
2020-03-31,-3.2258
2020-04-01,-10.526299999999999
2020-04-02,8.2353
2020-04-03,-1.6303999999999998
2020-04-06,2.9466
2020-04-07,-3.0411
2020-04-08,-5.9041
2020-04-09,3.3333
2020-04-13,-0.9488
2020-04-14,2.4904
2020-04-15,-7.8505
2020-04-16,-0.8114
2020-04-17,6.3395
2020-04-20,-1.9231
2020-04-21,1.3725
2020-04-22,-0.9671
2020-04-23,2.0703
2020-04-24,6.5825
2020-04-27,-10.4129
2020-04-28,-0.2004
2020-04-29,2.008
2020-04-30,7.4940999999999995
2020-05-01,-8.0704
2020-05-04,5.1793
2020-05-05,-4.3561
2020-05-06,-4.5545
2020-05-07,-4.9793
2020-05-08,6.5502
2020-05-11,-2.8689
2020-05-12,-8.2278
2020-05-13,-5.7471
2020-05-14,1.2195
2020-05-15,-1.2048
2020-05-18,4.1463
2020-05-19,2.8103
2020-05-20,2.9613
2020-05-21,-1.1792
2020-05-22,-5.747
2020-05-26,1.4252
2020-05-27,1.8500999999999999
2020-05-28,-0.4369
2020-05-29,-1.388
2020-06-01,-1.0515
2020-06-02,-2.4852
2020-06-03,5.5825
2020-06-04,-0.2299
2020-06-05,5.8525
2020-06-08,10.3613
2020-06-09,-5.1282
2020-06-10,-3.9917
2020-06-11,-2.9882999999999997
2020-06-12,-2.6786
2020-06-15,1.6055000000000001
2020-06-16,-0.6772
2020-06-17,0.0
2020-06-18,1.5909
2020-06-19,-1.5659999999999998
2020-06-22,3.8636
2020-06-23,-8.5339
2020-06-24,-0.7153
2020-06-25,1.6843
2020-06-26,0.9479
2020-06-29,-0.4695
2020-06-30,-3.5377
2020-07-01,0.0
2020-07-02,-1.3447
2020-07-06,-0.8674
2020-07-07,-0.25
2020-07-08,-1.2530999999999999
2020-07-09,1.0152
2020-07-10,-0.1382
2020-07-13,-2.8809
2020-07-14,-3.3679
2020-07-15,2.681
2020-07-16,4.4386
2020-07-17,-5.75
2020-07-20,-1.3263
2020-07-21,1.3441
2020-07-22,3.183
2020-07-23,3.599
2020-07-24,-2.4814
2020-07-27,0.7634
2020-07-28,-0.5051
2020-07-29,-1.0152
2020-07-30,1.0256
2020-07-31,-0.7614
