ticker,PNGM US Equity
2019-01-16,0.0
2019-01-22,-14.2857
2019-01-28,40.0
2019-02-01,-1.4285999999999999
2019-02-07,0.0
2019-02-08,-0.9662
2019-02-14,21.4634
2019-02-15,-1.6064
2019-02-19,-8.1633
2019-02-22,-15.5556
2019-02-25,-2.6316
2019-03-06,0.0
2019-03-07,8.1081
2019-03-08,-2.5
2019-03-14,-5.1282
2019-03-19,-5.4054
2019-03-20,-31.4286
2019-04-01,-58.3333
2019-04-03,100.0
2019-04-08,-60.0
2019-04-12,0.0
2019-04-16,0.0
2019-04-23,0.0
2019-04-26,275.0
2019-05-01,0.0
2019-05-03,0.0
2019-05-07,0.0
2019-05-14,-60.0
2019-05-16,48.75
2019-05-29,-4.7619
2019-06-04,0.0
2019-06-20,50.0
2019-06-21,9.8039
2019-06-25,-42.8571
2019-07-10,0.0
2019-07-17,0.0
2019-07-18,-18.75
2019-07-31,61.5385
2019-08-02,-4.7619
2019-08-07,-15.0
2019-08-09,82.3529
2019-08-13,-54.8387
2019-08-21,57.1429
2019-08-22,-27.2727
2019-08-28,112.5
2019-08-29,23.5294
2019-08-30,-30.9524
2019-09-17,-48.2759
2019-09-18,6.6667
2019-09-24,0.0
2019-09-27,0.0
2019-10-03,0.0
2019-10-07,0.0
2019-10-10,0.0
2019-10-15,0.0
2019-10-18,18.75
2019-10-22,-15.7895
2019-10-23,0.0
2019-10-28,0.0
2019-10-29,212.5
2019-10-30,-60.0
2019-10-31,0.0
2019-11-01,5.0
2019-11-05,-0.7143
2019-11-06,52.9976
2019-11-07,-5.9561
2019-11-08,0.0
2019-11-11,0.0
2019-11-13,33.3333
2019-11-19,25.0
2019-11-20,-20.0
2019-11-26,-35.0
2019-12-03,25.0
2019-12-06,-13.8462
2019-12-09,60.7143
2019-12-18,-44.4444
2019-12-20,0.0
2019-12-23,0.0
2019-12-26,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-08,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-17,1.2
2020-01-22,117.3913
2020-01-24,-54.5455
2020-01-28,0.0
2020-01-30,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-11,0.0
2020-03-09,0.0
2020-03-10,-28.0
2020-03-12,44.4444
2020-03-17,15.3846
2020-03-20,-43.3333
2020-03-23,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-04-07,0.0
2020-04-09,135.2941
2020-04-20,0.0
2020-04-21,-10.0
2020-04-22,-2.7778
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-29,-14.2857
2020-04-30,-33.3333
2020-05-01,0.0
2020-05-05,-15.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,-11.7647
2020-05-26,173.3333
2020-06-05,-51.2195
2020-06-10,-20.0
2020-06-30,12.5
2020-07-02,0.0
2020-07-07,0.0
2020-07-10,0.0
2020-07-16,0.0
