ticker,AMHV US Equity
2014-04-04,-33.5
2014-04-07,-21.0526
2014-04-08,-47.619
2014-04-09,-10.9091
2014-04-10,2.0408
2014-04-14,-10.0
2014-04-15,-33.3333
2014-04-16,16.6667
2014-04-17,-14.2857
2014-04-21,33.3333
2014-04-22,-24.9688
2014-04-23,13.2861
2014-04-24,-11.7647
2014-04-25,26.6667
2014-04-30,7.3355
2014-05-01,-50.1992
2014-05-05,42.7692
2014-05-06,0.0
2014-05-07,0.0
2014-05-09,0.0
2014-05-12,41.3793
2014-05-13,0.0
2014-05-14,2.439
2014-05-15,0.0
2014-05-20,0.0
2014-05-27,-2.3810000000000002
2014-05-28,0.0
2014-05-29,-0.0457
2014-05-30,70.8098
2014-06-02,7.1429
2014-06-03,5.3333
2014-06-04,-5.0633
2014-06-05,-6.6667
2014-06-10,14.2857
2014-06-11,-2.5
2014-06-12,-16.6667
2014-06-13,18.4615
2014-06-16,-2.5974
2014-06-17,-10.6667
2014-06-18,-40.2985
2014-06-19,35.0
2014-06-20,11.1111
2014-06-23,-15.0
2014-06-24,-11.7647
2014-06-25,-51.1111
2014-06-26,0.0
2014-06-27,59.0909
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,-1.4285999999999999
2014-07-03,1.4493
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,42.8571
2014-07-11,-2.025
2014-07-14,0.0
2014-07-16,-0.2041
2014-07-22,-7.9902999999999995
2014-07-24,-42.1981
2014-07-25,65.3846
2014-07-28,0.0
2014-07-29,-27.907
2014-07-30,38.7097
2014-08-04,-4.6512
2014-08-05,-14.6341
2014-08-07,0.0
2014-08-08,-37.1429
2014-08-11,77.2727
2014-08-13,-53.8462
2014-08-14,38.8889
2014-08-15,56.0
2014-08-19,-28.2051
2014-08-20,0.0
2014-08-22,35.7143
2014-08-25,-44.7368
2014-08-26,-4.7024
2014-08-27,14.9282
2014-08-28,4.3478
2014-09-02,-29.1667
2014-09-03,0.0
2014-09-04,2.9412000000000003
2014-09-05,37.0714
2014-09-08,4.2209
2014-09-09,-41.2
2014-09-10,8.8435
2014-09-11,51.4453
2014-09-12,-1.0059
2014-09-15,0.0
2014-09-16,-2.0844
2014-09-18,-27.6211
2014-09-19,38.2353
2014-09-22,-36.1702
2014-09-23,16.6667
2014-09-24,-14.2857
2014-09-26,0.0
2014-09-29,13.3333
2014-09-30,-38.2353
2014-10-02,0.0
2014-10-03,-4.7619
2014-10-06,-10.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,-11.1111
2014-10-10,24.8438
2014-10-14,-29.9124
2014-10-15,7.1429
2014-10-16,-20.1667
2014-10-17,-8.142
2014-10-20,36.3636
2014-10-21,-6.6667
2014-10-22,-28.5714
2014-10-23,0.0
2014-10-27,0.0
2014-10-28,-9.0
2014-10-29,31.8681
2014-10-31,0.0
2014-11-03,0.0
2014-11-05,16.6667
2014-11-07,28.5714
2014-11-11,0.0
2014-11-12,-1.1111
2014-11-19,-22.6124
2014-11-20,0.0
2014-11-21,45.1906
2014-12-01,-40.0
2014-12-02,66.6667
2014-12-03,0.0
2014-12-04,75.0
2014-12-05,-37.1429
2014-12-12,-91.8182
2014-12-15,955.5556
2014-12-18,-57.8947
2014-12-19,0.0
2014-12-22,0.0
2014-12-26,-40.0
2014-12-29,108.3333
2014-12-30,-20.0
2015-01-02,0.0
2015-01-16,-25.0
2015-01-29,33.3333
2015-02-03,-12.5
2015-02-06,0.0
2015-02-10,0.0
2015-02-11,22.5
2015-02-12,39.9417
2015-02-13,-23.3333
2015-02-17,34.7826
2015-02-23,17.7419
2015-02-25,0.0
2015-03-05,0.0
2015-03-06,-17.8082
2015-03-10,-3.3333
2015-03-11,-13.7931
2015-03-12,64.0
2015-03-13,-14.6341
2015-03-16,-2.6786
2015-03-17,-4.5872
2015-03-18,13.8462
2015-03-19,8.1081
2015-03-20,12.5
2015-03-23,22.2222
2015-03-24,7.2727
2015-03-25,35.5932
2015-03-26,-18.75
2015-03-27,7.6923
2015-03-30,-9.1964
2015-03-31,-13.471
2015-04-01,6.3636
2015-04-02,-6.0897
2015-04-06,-18.0887
2015-04-07,22.0833
2015-04-08,0.0569
2015-04-09,-7.22
2015-04-13,-1.9607999999999999
2015-04-14,-19.875
2015-04-15,-0.156
2015-04-16,24.8438
2015-04-17,-37.4218
2015-04-20,2.6
2015-04-21,18.7135
2015-04-22,-0.3284
2015-04-24,-7.9077
2015-05-01,42.9338
2015-05-04,-39.9249
2015-05-05,-16.6667
2015-05-06,99.75
2015-05-08,45.1815
2015-05-11,-3.4483
2015-05-12,6.4286
2015-05-14,-12.7517
2015-05-15,15.3846
2015-05-18,-6.6667
2015-05-19,-20.9821
2015-05-20,19.774
2015-05-21,-9.434
2015-05-22,-24.8958
2015-05-26,52.0111
2015-05-27,1.4599
2015-05-28,-41.7266
2015-05-29,-13.4259
2015-06-08,42.6025
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-23,50.0
2015-06-30,-0.0833
2015-07-10,-33.1943
2015-07-15,-18.1024
2015-07-16,0.0
2015-07-17,58.5366
2015-07-20,-15.3846
2015-07-21,17.1591
2015-07-23,-41.8041
2015-07-27,33.3333
2015-07-28,15.0
2015-07-30,0.0
2015-07-31,0.0
2015-08-10,-72.9348
2015-08-11,253.4137
2015-08-12,-4.5455
2015-08-14,-41.9048
2015-08-20,67.2131
2015-08-21,-31.3725
2015-08-28,11.4286
2015-09-25,-19.8718
2015-10-01,-0.8
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,77.4194
2015-10-20,-54.5455
2015-10-26,0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-05,-10.0
2015-11-11,0.0
2015-11-12,-16.6667
2015-11-23,246.6667
2015-11-24,-6.1538
2015-11-27,-18.0328
2015-12-01,0.0
2015-12-07,-20.0
2015-12-11,0.0
2015-12-22,0.0
2015-12-29,0.0
2016-01-04,25.0
2016-01-05,51.6875
2016-01-06,31.85
2016-01-07,-20.0
2016-01-08,12.5
2016-01-12,-33.3333
2016-01-19,0.0
2016-01-20,-16.6667
2016-02-01,-20.0
2016-02-10,56.7969
2016-02-16,-36.2232
2016-02-23,115.4688
2016-02-24,-53.5896
2016-03-08,73.75
2016-03-09,7.9137
2016-03-10,33.3333
2016-03-14,-5.0
2016-03-15,-21.0526
2016-03-16,-13.3333
2016-03-17,15.3846
2016-03-23,-6.6667
2016-03-24,0.0
2016-03-28,31.4286
2016-03-29,-50.2717
2016-03-30,-1.6393
2016-03-31,0.0
2016-04-01,-43.1944
2016-04-04,71.5159
2016-04-06,-20.1711
2016-04-07,25.2679
2016-04-08,-4.3478
2016-04-19,-4.62
2016-04-20,-25.0
2016-04-26,100.0
2016-05-05,-20.8333
2016-05-11,-36.8421
2016-05-13,0.0
2016-05-16,33.3333
2016-05-17,3.3594
2016-05-18,-3.2502
2016-05-31,-6.25
2016-06-01,-20.0
2016-06-07,-16.6667
2016-06-08,-16.0
2016-06-13,-9.5238
2016-06-16,-7.8947
2016-06-27,2.8571
2016-06-28,-36.2847
2016-06-30,-12.8065
2016-07-01,-50.0
2016-07-05,0.0
2016-07-07,-20.0
2016-10-14,-12.5
2016-12-13,25.8929
2016-12-14,-20.5674
2016-12-16,-10.7143
2016-12-27,-4.0
2016-12-29,4.1667
2017-03-03,8.0
2017-03-14,625.9259
2017-03-15,-34.4388
2017-03-17,-11.284
2017-03-30,-42.5439
2017-03-31,-8.3969
2017-04-17,-31.25
2017-04-24,-40.6061
2017-05-09,0.0
2017-06-30,-18.3673
2017-07-12,0.0
2017-08-16,-10.0
2017-08-17,-16.6667
2017-08-25,20.0
2017-08-28,0.0
2017-09-01,11.1111
2017-09-18,0.0
2017-09-27,0.0
2017-09-29,-10.0
2017-10-06,11.1111
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,-0.1
2017-11-02,0.0
2017-11-03,0.1001
2017-11-06,-0.1
2017-11-07,0.0
2017-11-08,0.0
2017-11-10,0.1001
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,-0.001
2017-11-28,0.001
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-24,1.5
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-20,0.0
2018-02-21,-0.001
2018-02-22,0.001
2018-02-23,0.0
2018-04-26,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-24,0.0
2018-06-27,-22.1675
2018-08-27,0.0
2018-10-30,-24.0506
2019-01-03,-16.6667
2019-02-06,10.0
2019-02-07,0.0
2019-02-08,117.8182
2019-02-11,1.0017
2019-02-12,3.3058
2019-02-14,60.0
2019-02-15,2.5
2019-02-19,-2.439
2019-02-20,-7.5
2019-02-21,-24.3243
2019-02-22,14.2857
2019-02-26,0.0
2019-03-06,9.25
2019-03-07,-14.1876
2019-03-08,13.3333
2019-03-11,-3.6471
2019-03-12,-17.5824
2019-03-13,3.7037
2019-03-14,-8.1429
2019-03-18,-29.86
2019-03-20,1.9956
2019-03-22,8.6957
2019-03-25,-2.4
2019-03-27,-12.9098
2019-03-28,-20.0
2019-03-29,8.8235
2019-04-01,14.8649
2019-04-02,-16.4706
2019-04-04,-43.662
2019-04-05,150.0
2019-04-08,10.0
2019-04-09,-16.0
2019-04-10,-0.4329
2019-04-15,19.5652
2019-04-16,-16.3636
2019-04-18,-0.2174
2019-04-22,-5.0109
2019-04-23,-2.5229
2019-04-24,5.4118
2019-04-25,-33.0357
2019-04-26,8.3333
2019-05-01,38.4615
2019-05-03,0.0
2019-05-06,-0.2222
2019-05-07,11.3586
2019-05-08,0.0
2019-05-09,0.2
2019-05-14,-0.1996
2019-05-15,0.0
2019-05-21,0.0
2019-05-23,-5.0
2019-05-28,-15.3684
2019-05-29,48.5075
2019-05-30,-0.1675
2019-06-04,-29.5302
2019-06-05,28.5714
2019-06-06,-7.4074
2019-06-07,-20.0
2019-06-17,-0.25
2019-06-19,-6.015
2019-06-24,-14.6667
2019-06-25,-0.3125
2019-07-01,56.7398
2019-07-02,5.0
2019-07-11,-23.8095
2019-07-17,22.0
2019-07-19,-5.7377
2019-07-24,8.2609
2019-07-26,-1.6064
2019-08-01,-56.1224
2019-08-07,95.3488
2019-08-08,-37.8571
2019-08-09,68.5824
2019-08-13,-9.0909
2019-08-15,-0.5
2019-08-21,-20.603
2019-08-22,0.0
2019-08-26,1.2658
2019-08-28,17.1875
2019-09-06,6.6667
2019-09-09,18.75
2019-09-10,-26.3158
2019-09-25,1.1429
2019-09-30,-1.1299
2019-10-02,0.0
2019-10-07,-1.4285999999999999
2019-10-10,2.8986
2019-10-30,-43.3803
2019-11-04,123.3831
2019-11-05,0.0
2019-11-08,0.2227
2019-11-18,-44.2222
2019-11-22,29.4821
2019-12-05,-6.4615
2019-12-12,15.1316
2019-12-13,0.0
2019-12-16,0.0
2019-12-23,-7.1429
2020-01-09,7.6923
2020-01-10,0.0
2020-01-14,-0.5714
2020-01-22,4.8850999999999996
2020-02-04,4.1096
2020-02-05,18.4211
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-12,-0.2222
2020-02-13,-10.0223
2020-02-19,-0.9901
2020-02-21,-1.25
2020-02-25,1.2658
2020-02-26,0.0
2020-03-04,0.0
2020-03-06,-6.25
2020-03-12,25.0667
2020-03-13,-18.9765
2020-03-26,5.2632
2020-03-27,12.5
2020-03-30,4.4444
2020-04-07,-14.6809
2020-04-08,0.0
2020-04-17,7.2318999999999996
2020-04-27,5.814
2020-05-07,-1.0989
2020-05-08,0.0
2020-05-19,0.4444
2020-06-04,-0.4425
2020-06-08,-36.6667
2020-06-09,28.5965
2020-06-12,4.7749
2020-06-24,-3.6458
2020-07-01,8.1081
2020-07-07,-7.5
2020-07-22,0.0
2020-07-23,-6.7568
2020-07-27,-11.5942
