ticker,FQCC US Equity
2015-09-30,-58.0
2015-10-01,80.9524
2015-10-02,0.0
2015-10-05,21.0526
2015-10-06,-30.4348
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,-25.0
2015-10-13,8.3333
2015-10-14,134.6154
2015-10-15,-44.2623
2015-10-16,41.1765
2015-10-19,16.6667
2015-10-20,-42.8571
2015-10-21,50.0
2015-10-22,-6.25
2015-10-23,6.6667
2015-10-26,10.4167
2015-10-27,-13.2075
2015-10-28,-13.0435
2015-10-29,5.0
2015-10-30,9.5238
2015-11-02,86.9565
2015-11-03,26.7442
2015-11-04,-4.5872
2015-11-05,-20.1923
2015-11-06,-3.6145
2015-11-09,0.0
2015-11-10,-6.25
2015-11-11,28.0
2015-11-12,-8.3333
2015-11-13,-14.7727
2015-11-16,6.6667
2015-11-17,-40.0
2015-11-18,4.1667
2015-11-19,8.0
2015-11-20,-11.1111
2015-11-23,4.1667
2015-11-24,-24.0
2015-11-25,-15.7895
2015-11-27,-6.25
2015-11-30,6.6667
2015-12-01,25.0
2015-12-02,-12.5
2015-12-03,5.7143
2015-12-04,-27.027
2015-12-07,25.9259
2015-12-08,-23.5294
2015-12-09,-7.6923
2015-12-10,41.6667
2015-12-11,0.0
2015-12-14,17.647100000000002
2015-12-15,0.0
2015-12-16,-5.0
2015-12-17,-7.8947
2015-12-18,-31.4286
2015-12-21,41.6667
2015-12-22,2.9412000000000003
2015-12-23,-37.1429
2015-12-24,-13.6364
2015-12-28,-5.2632
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,-22.2222
2016-01-04,-7.1429
2016-01-05,38.4615
2016-01-06,-22.2222
2016-01-07,-7.1429
2016-01-08,7.6923
2016-01-11,0.0
2016-01-12,14.2857
2016-01-14,-12.5
2016-01-15,0.0
2016-01-20,0.0
2016-01-21,14.2857
2016-01-22,-12.5
2016-01-25,-7.1429
2016-01-26,0.0
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,7.6923
2016-02-01,-7.1429
2016-02-02,7.6923
2016-02-03,14.2857
2016-02-04,-12.5
2016-02-05,28.5714
2016-02-08,-38.8889
2016-02-09,18.1818
2016-02-10,0.0
2016-02-11,-15.3846
2016-02-12,18.1818
2016-02-16,0.0
2016-02-17,0.0
2016-02-18,-15.3846
2016-02-19,27.2727
2016-02-22,-28.5714
2016-02-23,10.0
2016-02-24,18.1818
2016-02-25,-23.0769
2016-02-26,0.0
2016-02-29,-20.0
2016-03-01,25.0
2016-03-02,-40.0
2016-03-03,66.6667
2016-03-04,10.0
2016-03-07,0.0
2016-03-08,-9.0909
2016-03-09,-20.0
2016-03-10,0.0
2016-03-11,-25.0
2016-03-14,33.3333
2016-03-15,-25.0
2016-03-17,83.3333
2016-03-18,0.0
2016-03-21,-9.0909
2016-03-22,-20.0
2016-03-23,-25.0
2016-03-24,33.3333
2016-03-28,25.0
2016-03-29,-40.0
2016-03-30,33.3333
2016-03-31,-25.0
2016-04-01,0.0
2016-04-04,66.6667
2016-04-05,-20.0
2016-04-06,25.0
2016-04-07,-40.0
2016-04-11,33.3333
2016-04-12,62.5
2016-04-13,-53.8462
2016-04-14,33.3333
2016-04-15,0.0
2016-04-18,37.5
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,-9.0909
2016-04-25,10.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,-9.0909
2016-04-29,-20.0
2016-05-02,25.0
2016-05-03,-20.0
2016-05-04,0.0
2016-05-06,0.0
2016-05-09,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,-25.0
2016-05-17,66.6667
2016-05-18,0.0
2016-05-19,0.0
2016-05-23,0.0
2016-05-25,-20.0
2016-05-26,-37.5
2016-05-27,20.0
2016-05-31,0.0
2016-06-01,-16.6667
2016-06-02,20.0
2016-06-03,33.3333
2016-06-06,-25.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-13,-16.6667
2016-06-14,0.0
2016-06-15,0.0
2016-06-20,20.0
2016-06-23,33.3333
2016-06-24,0.0
2016-06-29,0.0
2016-07-05,-25.0
2016-07-07,-13.3333
2016-07-08,0.0
2016-07-13,5.3846
2016-07-14,40.8759
2016-07-15,20.2073
2016-07-18,-6.8103
2016-07-19,-25.9944
2016-07-20,-18.75
2016-07-22,53.8462
2016-07-27,0.0
2016-07-28,-35.0
2016-07-29,48.4615
2016-08-08,13.9896
2016-08-09,-0.9091
2016-08-11,-63.3028
2016-08-26,25.0
2016-09-02,-40.0
2016-09-07,-33.3333
2016-09-09,350.0
2016-09-12,0.0139
2016-09-15,-0.0139
2016-09-16,-2.2222
2016-09-22,-10.7955
2016-09-26,14.6497
2016-09-28,-28.8889
2016-09-30,-6.25
2016-10-06,8.3333
2016-10-19,-8.461500000000001
2016-10-26,-16.6282
2016-10-28,10.8731
2016-11-09,-25.4545
2016-11-10,34.1463
2016-11-11,-9.0909
2016-11-14,10.0
2016-12-05,-18.1818
2016-12-06,1.1111
2016-12-07,9.8901
2016-12-30,-10.0
2017-01-17,0.0
2017-01-26,0.0
2017-01-31,0.0
2017-02-06,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-24,0.0
2017-03-20,-55.5556
2017-03-21,0.0
2017-03-22,0.0
2017-04-18,0.0
2017-05-03,0.0
2017-05-23,17.5
2017-05-24,6.383
2017-05-25,140.0
2017-06-02,-58.3333
2017-06-05,0.0
2017-07-12,-40.0
2017-07-28,66.6667
2017-08-02,-20.0
2017-09-25,25.0
2017-09-28,-40.0
2017-10-18,-26.6667
2017-10-26,-9.0909
2017-10-27,430.0
2017-10-30,-43.3962
2017-11-01,8.3333
2017-11-02,23.0769
2017-11-08,-36.25
2017-11-17,-1.9607999999999999
2017-11-20,80.0
2017-11-29,-44.4444
2017-12-04,0.0
2017-12-07,103.2
2017-12-08,47.6378
2017-12-11,20.0
2017-12-13,0.0
2017-12-14,11.1111
2017-12-21,-49.0
2017-12-22,7.8431
2017-12-29,-7.2727
2018-01-03,0.0
2018-01-04,0.0
2018-01-11,-21.5686
2018-01-19,0.0
2018-01-26,0.0
2018-02-09,27.5
2018-02-12,0.0
2018-02-20,-31.3725
2018-03-08,0.0
2018-03-16,0.0
2018-04-02,-25.7143
2018-04-06,0.0
2018-05-08,0.0
2018-05-10,0.0
2018-06-07,0.0
2018-06-20,0.0
2018-07-23,0.0
2018-07-30,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-30,0.0
2018-09-07,0.0
2018-09-11,0.0
2018-09-24,-3.8462
2018-11-06,-20.0
2018-11-14,0.0
2018-11-20,-25.0
2018-12-18,16.6667
2019-01-22,-31.4286
2019-03-26,-16.6667
2019-04-29,0.0
2019-05-14,0.0
2019-11-07,-9.9
2019-11-26,-0.111
2019-12-19,-22.2222
2020-01-06,0.0
2020-01-10,0.0
2020-01-14,28.5714
2020-04-17,-22.2222
2020-04-27,14.2857
2020-06-12,25.0
2020-06-26,150.0
2020-06-30,80.0
2020-07-06,-80.0
