ticker,DEVV US Equity
2018-04-30,-10.8108
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,-9.0909
2018-05-04,3.3333
2018-05-07,-24.9032
2018-05-08,5.0258
2018-05-09,43.5583
2018-05-11,-0.2564
2018-05-14,-28.5918
2018-05-15,12.0
2018-05-16,-6.7857
2018-05-17,7.9693000000000005
2018-05-18,5.7488
2018-05-21,-18.9933
2018-05-22,1.3256000000000001
2018-05-23,0.0409
2018-05-24,0.0
2018-05-25,0.0
2018-05-29,0.0
2018-05-30,-4.5872
2018-05-31,-9.4978
2018-06-01,0.0
2018-06-05,13.5826
2018-06-06,-11.9167
2018-06-11,-0.0473
2018-06-12,-5.3478
2018-06-13,0.0
2018-06-14,47.0
2018-06-15,-6.4626
2018-06-18,78.1818
2018-06-19,-13.2653
2018-06-20,110.8235
2018-06-21,-28.4263
2018-06-22,-36.0674
2018-06-25,7.561
2018-06-26,11.0884
2018-06-27,16.3503
2018-06-28,-12.2982
2018-06-29,-15.9832
2018-07-02,-16.6667
2018-07-03,-22.4857
2018-07-05,-6.3767
2018-07-06,-1.5748
2018-07-09,0.0
2018-07-10,-14.64
2018-07-11,3.0928
2018-07-12,-6.8182
2018-07-13,6.3415
2018-07-16,-13.5436
2018-07-17,22.0321
2018-07-18,0.0
2018-07-19,-20.8696
2018-07-20,0.0
2018-07-23,4.3956
2018-07-24,-4.2105
2018-07-25,-0.3846
2018-07-26,0.0
2018-07-27,2.0408
2018-07-30,0.0
2018-07-31,4.7297
2018-08-01,-4.5161
2018-08-02,-0.1486
2018-08-03,-1.8540999999999999
2018-08-06,0.0
2018-08-07,-0.717
2018-08-08,-16.6667
2018-08-09,0.0
2018-08-10,3.0
2018-08-13,-2.9126
2018-08-14,0.0
2018-08-15,7.5
2018-08-16,-6.9767
2018-08-20,30.0
2018-08-21,-23.0769
2018-08-22,0.0
2018-08-23,0.0
2018-08-27,11.6667
2018-08-28,5.2239
2018-08-29,-12.0567
2018-08-30,-3.2258
2018-08-31,0.0
2018-09-04,-10.0
2018-09-05,-3.7037
2018-09-06,0.0
2018-09-07,-12.3077
2018-09-10,17.4561
2018-09-11,-16.3555
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,11.517900000000001
2018-09-19,-10.3283
2018-09-20,5.3571
2018-09-24,-5.0847
2018-09-25,-10.7143
2018-09-26,0.0
2018-09-27,15.0
2018-09-28,-25.6522
2018-10-01,-14.6199
2018-10-02,18.4932
2018-10-03,-15.6069
2018-10-05,0.0
2018-10-10,36.9863
2018-10-11,-27.9
2018-10-12,19.3481
2018-10-15,16.2115
2018-10-16,-27.9
2018-10-17,0.0
2018-10-18,0.0
2018-10-24,4.0222
2018-10-25,0.0
2018-10-26,29.6
2018-10-30,0.0
2018-11-01,-22.7366
2018-11-02,6.5245999999999995
2018-11-05,-6.25
2018-11-07,45.7333
2018-11-08,14.3641
2018-11-09,0.0
2018-11-12,-13.2
2018-11-14,-3.2258
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,71.4286
2018-11-23,-38.8889
2018-11-29,17.2727
2018-11-30,-37.9845
2018-12-03,40.0
2018-12-04,-19.6429
2018-12-06,66.6667
2018-12-07,20.0
2018-12-10,5.5556
2018-12-11,121.0526
2018-12-12,-52.4286
2018-12-13,-23.5786
2018-12-14,30.9843
2018-12-17,-4.95
2018-12-18,-20.989
2018-12-19,0.6991
2018-12-20,-7.438
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,-14.2857
2018-12-27,0.0
2018-12-28,0.8333
2018-12-31,56.6116
2019-01-02,0.2639
2019-01-03,-47.3684
2019-01-04,0.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-14,-10.0
2019-01-15,0.1111
2019-01-16,20.9767
2019-01-17,-16.5138
2019-01-18,0.0
2019-01-22,-0.989
2019-01-23,84.9057
2019-01-24,-45.9184
2019-01-25,0.0
2019-01-28,66.4817
2019-01-30,-40.0
2019-01-31,0.0
2019-02-01,66.6667
2019-02-04,0.0
2019-02-05,-40.0
2019-02-06,50.0
2019-02-07,-13.8889
2019-02-08,-33.3333
2019-02-11,3.2258
2019-02-12,-21.5625
2019-02-26,-20.3187
2019-03-04,0.0
2019-03-12,-17.5
2019-03-19,9.0909
2019-03-20,0.0
2019-03-28,-22.2222
2019-04-01,-63.5714
2019-04-11,0.0
2019-04-12,1.9607999999999999
2019-04-24,-67.3077
2019-04-25,17.647100000000002
2019-04-26,15.0
2019-05-07,339.1304
2019-05-08,0.0
2019-05-14,-0.9901
2019-05-30,-82.85
2019-06-28,-34.6356
2019-07-08,800.9813
2019-07-23,0.0
2019-07-24,0.0
2019-08-14,-83.3069
2019-09-25,-33.274
2019-10-02,788.8889
2019-10-03,70.0
2019-10-04,-30.5824
2019-10-09,33.0396
2019-10-25,-32.4841
2019-10-28,88.6792
2019-10-29,-10.0
2019-10-31,-26.6667
2019-11-04,126.5152
2019-11-13,50.5017
2019-11-18,-43.3333
2019-11-19,47.0588
2019-12-04,-6.6667
2019-12-06,-19.1429
2020-01-06,-29.3286
2020-01-22,-22.0
2020-01-24,92.3077
2020-01-27,-0.3333
2020-01-28,3.6789
2020-01-29,-11.2903
2020-01-30,10.9091
2020-01-31,-9.8361
2020-02-03,0.0
2020-02-04,-27.2727
2020-02-05,-48.0
2020-02-06,91.3462
2020-02-13,-0.5025
2020-02-14,2.5253
2020-02-18,-50.2463
2020-02-19,0.0
2020-02-26,0.0
2020-02-27,3.9604
2020-02-28,138.0952
2020-03-09,-59.6
2020-03-10,0.0
2020-03-20,68.3168
2020-03-23,18.2353
2020-03-24,10.7463
2020-03-25,9.6137
2020-03-26,8.6066
2020-03-27,10.566
2020-03-30,8.1911
2020-03-31,4.1009
2020-04-01,6.9697
2020-04-02,7.3654
2020-04-03,-29.0237
2020-04-06,9.6654
2020-04-07,8.478
2020-04-08,3.7468
2020-04-09,6.6265
2020-04-13,1.9774
2020-04-14,9.4155
2020-04-15,6.585
2020-04-16,6.8884
2020-04-17,7.3333
2020-04-20,8.2816
2020-04-21,7.0746
2020-04-22,6.7857
2020-04-23,4.5151
2020-04-24,3.52
2020-04-27,6.6461
2020-04-28,4.3478
2020-04-29,5.6944
2020-04-30,8.1472
2020-05-01,-20.4131
2020-05-04,15.8779
2020-05-05,5.2701
2020-05-06,-5.632
2020-05-07,-4.244
2020-05-08,-29.0859
2020-05-28,-82.4219
2020-05-29,-51.1111
2020-06-01,-75.0
2020-06-02,9.0909
2020-06-03,66.6667
2020-06-04,0.0
2020-06-05,-40.0
2020-06-08,83.3333
2020-06-09,-0.9091
2020-06-10,0.0
2020-06-12,23.8532
2020-06-16,-59.2593
2020-06-17,154.5455
2020-06-18,-3.5714
2020-06-19,0.0
2020-06-22,-96.2593
2020-06-23,1682.1782
2020-06-24,50.0
2020-06-26,0.0
2020-06-29,-44.4444
2020-06-30,0.0
2020-07-06,40.0
2020-07-07,-26.1905
2020-07-08,0.0
2020-07-09,9.6774
2020-07-15,0.0
2020-07-16,-11.7647
2020-07-17,-66.6667
2020-07-20,240.0
2020-07-27,0.0
2020-07-30,23.5294
