ticker,EDIT US Equity
2020-06-24,-10.5125
2020-06-25,2.2128
2020-06-26,-7.9274000000000004
2020-06-29,1.4523
2020-06-30,0.818
2020-07-01,4.2934
2020-07-02,-1.0373
2020-07-06,0.4913
2020-07-07,4.8566
2020-07-08,7.6469000000000005
2020-07-09,-0.4043
2020-07-10,-4.6825
2020-07-13,-4.2433
2020-07-14,0.4447
2020-07-15,3.1626
2020-07-16,-1.2569
2020-07-17,0.0621
2020-07-20,1.0239
2020-07-21,-6.8796
2020-07-22,-0.3958
2020-07-23,0.4305
2020-07-24,-1.4837
2020-07-27,6.091
2020-07-28,-4.7318999999999996
2020-07-29,-0.5298
2020-07-30,1.964
2020-07-31,-4.1463
