ticker,PWBO US Equity
2010-04-13,-5.5319
2010-04-16,0.0
2010-05-10,-5.4054
2010-05-20,0.0
2010-06-21,-21.4286
2010-07-12,-3.0303
2010-08-20,0.0
2010-08-23,-36.875
2010-08-24,0.0
2010-08-26,0.0
2010-08-30,-50.495
2010-08-31,102.0
2010-09-07,-0.9901
2010-09-09,100.0
2010-09-10,0.0
2010-09-13,50.0
2010-09-17,0.0
2010-09-20,-30.0
2010-10-12,7.619
2010-11-10,-11.5044
2010-12-06,-35.0
2010-12-08,15.3846
2010-12-14,-30.0
2010-12-15,0.0
2010-12-31,-19.0476
2011-03-28,0.0
2011-04-14,0.0
2011-05-12,0.0
2011-05-31,16.4706
2011-06-16,-14.1414
2011-06-23,0.0
2011-07-20,70.5882
2011-07-21,-27.5862
2011-08-08,0.0
2011-08-11,0.0
2011-08-24,0.0
2011-08-29,0.0
2011-09-16,-19.0476
2011-09-22,-40.0
2011-09-23,17.4265
2011-11-02,0.0
2011-12-08,58.6308
2011-12-22,-34.7368
2012-01-06,53.2258
2012-04-11,5.2632
2012-05-07,-28.0
2012-06-04,-1.3889
2012-10-18,-39.4366
2012-12-27,41.8605
2013-01-24,1.6393
2013-02-05,0.0
2013-03-07,12.9032
2013-04-04,7.1429
2013-05-01,33.3333
2013-05-28,-39.0
2013-08-01,1.6393
2013-09-05,-0.8065
2013-11-11,34.9593
2013-11-19,-25.3012
2013-12-23,0.0
2014-03-03,20.9677
2014-06-25,25.3167
2014-09-26,-1.0507
2014-11-17,-19.3548
2014-11-19,65.3333
2014-12-10,-47.5806
2014-12-11,15.3846
2014-12-23,1.3333
2014-12-29,11.8421
2014-12-30,-5.8824
2014-12-31,-3.75
2015-01-02,-1.2987
2015-01-06,3.9474
2015-02-06,1.2658
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,0.0
2015-05-15,-5.0
2015-06-11,5.2632
2015-06-30,56.25
2015-09-17,-20.0
2015-10-26,-24.0
2015-10-29,0.0
2015-10-30,31.5789
2015-12-23,-8.0
2015-12-24,-19.5652
2016-02-02,28.3784
2016-02-04,-4.2105
2016-02-22,5.4945
2016-03-14,9.375
2016-03-18,-8.5714
2016-03-23,9.375
2016-03-31,-3.8095
2016-07-15,-4.9505
2016-09-23,1.0417
2016-10-18,8.2474
2016-12-02,0.9524
2016-12-13,2.8302
2016-12-30,1.8349
2017-02-27,3.6036
2017-06-21,0.0
2017-06-23,-2.087
2017-06-27,0.0
2017-08-02,0.3552
2017-08-04,-0.4425
2017-08-08,-1.6888999999999998
2017-08-09,5.3345
2017-08-10,-4.721
2017-08-16,0.0
2017-08-17,3.6036
2017-08-24,-2.4348
2017-09-07,0.3565
2017-09-19,-0.0888
2017-09-20,-0.4444
2017-09-21,-0.1786
2017-10-19,1.0733
2017-11-22,1.7699
2018-01-12,0.0
2018-01-17,0.0
2018-01-18,2.1739
2018-01-19,2.1277
2018-01-26,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-21,8.3333
2018-04-10,-11.1538
2018-04-11,1.7316
2018-05-15,15.3191
2018-05-21,1.845
2018-06-06,8.6957
2018-07-12,0.0
2018-10-18,-6.6667
2018-11-07,7.1429
2018-11-09,6.6667
2018-11-12,-1.5625
2018-11-13,1.5873
2018-11-15,0.0
2018-11-16,-2.5
2018-12-06,0.0
2018-12-11,4.1667
2018-12-13,-1.5385
2018-12-14,12.5
2018-12-19,-11.1111
2018-12-26,0.0
2018-12-27,-6.25
2018-12-28,-6.6667
2018-12-31,7.1429
2019-01-09,0.0
2019-01-14,-5.2667
2019-01-22,2.0408
2019-01-23,0.0
2019-01-25,-2.6207000000000003
2019-02-04,6.2323
2019-02-06,-1.6667
2019-02-07,0.0
2019-02-12,-1.6949
2019-02-14,-1.2414
2019-02-15,-2.2346
2019-02-27,0.7143
2019-03-06,-0.7092
2019-03-07,0.7143
2019-03-13,1.4184
2019-03-14,1.3986
2019-03-20,0.0
2019-03-22,-1.3793
2019-03-28,1.3986
2019-03-29,0.0
2019-04-01,1.7241
2019-04-02,1.6949
2019-04-04,1.6667
2019-04-05,1.3115
2019-04-17,-2.9126
2019-04-18,0.0
2019-04-24,0.0
2019-05-30,-2.6667
2019-05-31,-1.0274
2019-06-05,2.4221
2019-06-12,-0.3378
2019-06-26,-3.322
2019-06-27,4.1374
2019-07-10,-2.6936
2019-07-24,-0.346
2019-07-26,0.0
2019-08-01,1.0417
2019-08-07,-1.9931
2019-08-08,-0.4208
2019-08-13,0.3521
2019-08-23,-0.2105
2019-08-26,-0.2813
2019-08-28,0.3526
2019-08-29,0.1405
2019-08-30,-0.1404
2019-09-10,0.1405
2019-09-26,-0.4912
2019-10-01,0.0
2019-10-03,0.7757
2019-10-04,-0.14
2019-10-08,-1.1913
2019-10-10,0.4255
2019-10-22,0.9887
2019-11-01,0.0
2019-11-08,3.1469
2019-11-12,-4.0678
2019-11-15,0.7067
2019-11-19,-0.9123
2019-11-20,0.5666
2019-11-21,-0.3521
2019-11-22,0.0
2019-11-25,0.0
2019-12-05,0.7774
2019-12-11,-0.0701
2019-12-13,0.0
2019-12-18,0.0
2019-12-19,0.3509
2019-12-31,0.0
2020-01-02,0.0
2020-01-07,-0.2797
2020-01-22,0.561
2020-01-31,0.7671
2020-02-03,-0.2768
2020-02-19,0.0694
2020-02-20,-0.8322
2020-02-27,-1.3986
2020-02-28,-0.5674
2020-03-02,-0.0713
2020-03-03,5.2819
2020-03-05,-5.0847
2020-03-06,-0.7143
2020-03-10,-6.4748
2020-03-23,1.9231
2020-03-26,-7.5472
2020-04-01,-4.898
2020-04-08,-12.4464
2020-04-13,10.2941
2020-04-17,-6.6667
2020-04-27,-3.8095
2020-04-28,0.0
2020-04-30,3.4653
2020-05-01,-3.8278
2020-05-06,0.0
2020-05-13,-0.4975
2020-05-15,-5.0
2020-05-18,0.5263
2020-05-29,4.712
2020-06-05,5.0
2020-07-02,4.7619
2020-07-13,-4.5455
2020-07-22,0.0
2020-07-23,-1.619
2020-07-27,0.1936
