ticker,PFHD US Equity
2019-07-22,0.7378
2019-07-23,0.8451
2019-07-24,2.5140000000000002
2019-07-26,0.8174
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-07,-3.7838000000000003
2019-08-08,0.8427
2019-08-12,0.2786
2019-08-14,-2.7778
2019-08-19,-0.7429
2019-08-20,0.0
2019-08-23,0.0576
2019-09-09,1.5535
2019-09-12,0.4249
2019-09-16,0.4231
2019-09-18,-1.0112
2019-09-19,0.0
2019-09-23,0.7378
2019-09-25,1.1268
2019-09-26,-0.5292
2019-10-01,0.5321
2019-10-02,-0.4457
2019-10-03,0.0
2019-10-07,0.056
2019-10-08,0.6152
2019-10-21,0.6115
2019-10-22,2.2099
2019-11-08,0.0
2019-11-15,2.7027
2019-11-18,0.0
2019-11-20,0.0
2019-12-26,0.0
2019-12-30,0.0
2020-01-02,-0.7895
2020-01-03,-0.4244
2020-01-06,0.6926
2020-01-07,0.5291
2020-01-08,-1.0526
2020-01-09,1.0638
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.2632
2020-01-15,0.21
2020-01-16,2.1477
2020-01-17,0.0
2020-01-21,0.0
2020-01-23,1.2821
2020-01-24,1.2658
2020-01-31,-1.25
2020-02-03,0.0
2020-02-04,1.1646
2020-02-05,-0.5005
2020-02-06,-0.6539
2020-02-07,-1.0127
2020-02-10,2.2506
2020-02-11,-0.2251
2020-02-12,-2.4818
2020-02-13,0.2571
2020-02-14,2.5641
2020-02-18,-2.0
2020-02-19,0.7653
2020-02-20,0.962
2020-02-21,-0.9529
2020-02-24,-0.2532
2020-02-25,-5.2284
2020-02-26,4.3921
2020-02-27,-2.3089
2020-02-28,-2.2059
2020-03-02,0.6445
2020-03-03,0.3735
2020-03-04,0.7443
2020-03-05,-0.7916
2020-03-06,0.7447
2020-03-09,-1.0032
2020-03-10,-3.9467
2020-03-11,-2.8318
2020-03-12,0.0
2020-03-13,1.4857
2020-03-16,-9.9099
2020-03-17,3.125
2020-03-18,-13.697
2020-03-19,10.5337
2020-03-20,-3.5578
2020-03-23,-0.3953
2020-03-24,4.6958
2020-03-25,-0.8844
2020-03-26,-3.0593
2020-03-27,-3.616
2020-03-30,8.7995
2020-03-31,0.0
2020-04-01,-6.7085
2020-04-02,1.9489
2020-04-03,0.3296
2020-04-06,5.979
2020-04-07,3.0998
2020-04-08,2.2249
2020-04-09,4.4118
2020-04-13,-11.3803
2020-04-14,5.4037
2020-04-15,-6.9963999999999995
2020-04-16,-3.8911
2020-04-17,1.2146
2020-04-20,-9.4
2020-04-21,-2.5754
2020-04-22,-1.284
2020-04-23,-2.8308999999999997
2020-04-24,18.1102
2020-04-27,-6.3333
2020-04-28,9.4662
2020-04-29,-0.5202
2020-04-30,-3.9869
2020-05-01,2.1103
2020-05-04,4.6667
2020-05-05,-1.0828
2020-05-06,0.0644
2020-05-07,-1.6731
2020-05-08,0.1963
2020-05-11,1.5676
2020-05-12,0.0
2020-05-13,-2.0579
2020-05-14,-0.5253
2020-05-15,0.5941
2020-05-18,2.0997
2020-05-19,-0.2571
2020-05-20,-0.1289
2020-05-21,-1.4839
2020-05-22,1.4407
2020-05-26,1.0329
2020-05-27,-2.3003
2020-05-28,-4.5128
2020-05-29,-2.8767
2020-06-01,-0.9168
2020-06-02,-0.1423
2020-06-03,7.6265
2020-06-04,1.6556
2020-06-05,1.6287
2020-06-08,-1.0897000000000001
2020-06-09,-1.361
2020-06-10,-2.3653
2020-06-11,-5.5855
2020-06-12,-0.2138
2020-06-15,9.0
2020-06-16,-1.7692999999999999
2020-06-17,0.8672
2020-06-18,-2.1164
2020-06-19,-4.1892
2020-06-22,0.141
2020-06-23,0.6338
2020-06-24,-3.7789
2020-06-25,2.9091
2020-06-26,-5.2297
2020-06-29,3.8777
2020-06-30,-0.3589
2020-07-01,-2.0893
2020-07-02,-0.883
2020-07-06,-1.0393
2020-07-07,-0.9002
2020-07-08,-3.1037
2020-07-09,-5.7031
2020-07-10,1.4913
2020-07-13,-0.2449
2020-07-14,-2.3731999999999998
2020-07-15,5.2808
2020-07-16,-3.9809
2020-07-17,-1.7412999999999998
2020-07-20,-1.0127
2020-07-21,-0.5968
2020-07-22,-0.4288
2020-07-23,-1.8088
2020-07-24,-1.0526
2020-07-27,-5.9397
2020-07-28,-1.508
2020-07-29,0.4785
2020-07-30,5.5238
2020-07-31,2.0758
