ticker,GRPEF US Equity
2020-06-18,0.0
2020-06-19,-47.5
2020-06-23,4.7619
2020-06-24,136.3636
2020-06-26,-4.6154
2020-07-01,-79.8387
2020-07-08,140.0
2020-07-09,0.0
2020-07-13,691.6667
2020-07-14,-57.8947
2020-07-16,-99.75
2020-07-21,12400.0
2020-07-22,20.0
2020-07-23,33.3333
