ticker,PSXP US Equity
2017-12-11,2.5846999999999998
2017-12-12,1.5283
2017-12-13,0.8747
2017-12-14,0.9074
2017-12-15,-0.3397
2017-12-18,2.9276
2017-12-19,-0.3896
2017-12-20,-0.3912
2017-12-21,0.5694
2017-12-22,1.6009
2017-12-26,0.1729
2017-12-27,-0.1343
2017-12-28,0.3842
2017-12-29,0.1722
2018-01-02,2.0248
2018-01-03,0.4681
2018-01-04,0.3354
2018-01-05,-1.1887
2018-01-08,1.6729
2018-01-09,0.4992
2018-01-10,-0.2575
2018-01-11,0.4426
2018-01-12,1.267
2018-01-16,1.0517
2018-01-17,-1.8303
2018-01-18,-0.9322
2018-01-19,0.9594
2018-01-22,1.6813
2018-01-23,1.0604
2018-01-24,-1.2805
2018-01-25,-1.9636
2018-01-26,0.2573
2018-01-29,-2.0528
2018-01-30,-1.613
2018-01-31,1.4258
2018-02-01,0.9309
2018-02-02,-2.8609
2018-02-05,-1.6857
2018-02-06,1.6752
2018-02-07,-0.0388
2018-02-08,-2.7729
2018-02-09,-1.7551
2018-02-12,2.0909
2018-02-13,1.0539
2018-02-14,0.0984
2018-02-15,-1.3957
2018-02-16,0.1794
2018-02-20,0.6169
2018-02-21,-1.2658
2018-02-22,-0.9014
2018-02-23,1.9203999999999999
2018-02-26,-0.4165
2018-02-27,-0.7967
2018-02-28,-1.3451
2018-03-01,0.9972
2018-03-02,-0.9672
2018-03-05,1.9736
2018-03-06,0.7582
2018-03-07,0.4356
2018-03-08,-0.9661
2018-03-09,1.1348
2018-03-12,2.1654
2018-03-13,0.0193
2018-03-14,-1.5796999999999999
2018-03-15,-3.9342
2018-03-16,2.1394
2018-03-19,-3.4909
2018-03-20,-1.9843
2018-03-21,2.636
2018-03-22,-4.2531
2018-03-23,0.8584
2018-03-26,0.1277
2018-03-27,-1.0412
2018-03-28,1.3743
2018-03-29,1.2074
2018-04-02,-0.293
2018-04-03,0.8606
2018-04-04,-0.5827
2018-04-05,1.884
2018-04-06,-2.1368
2018-04-09,0.168
2018-04-10,2.1798
2018-04-11,0.3487
2018-04-12,0.0204
2018-04-13,0.2248
2018-04-16,4.6697
2018-04-17,1.3442
2018-04-18,-0.2884
2018-04-19,-1.6773
2018-04-20,-1.7450999999999999
2018-04-23,2.4746
2018-04-24,-1.2852999999999999
2018-04-25,0.1775
2018-04-26,-0.3348
2018-04-27,-0.0514
2018-04-30,-0.5815
2018-05-01,1.553
2018-05-02,-0.9136
2018-05-03,-2.6057
2018-05-04,0.9879
2018-05-07,-0.6929
2018-05-08,0.1231
2018-05-09,1.5167000000000002
2018-05-10,-0.2625
2018-05-11,0.2632
2018-05-14,2.5641
2018-05-15,-0.6102
2018-05-16,0.1584
2018-05-17,0.0593
2018-05-18,-0.7312
2018-05-21,0.876
2018-05-22,0.4539
2018-05-23,0.0
2018-05-24,-0.334
2018-05-25,-0.0197
2018-05-29,1.0055
2018-05-30,0.976
2018-05-31,1.1019
2018-06-01,1.6825999999999999
2018-06-04,0.188
2018-06-05,0.0375
2018-06-06,-0.0938
2018-06-07,0.4507
2018-06-08,-0.3178
2018-06-11,1.2566
2018-06-12,-0.4445
2018-06-13,-1.8047
2018-06-14,-0.0568
2018-06-15,-2.673
2018-06-18,0.6038
2018-06-19,-0.8906
2018-06-20,0.8595
2018-06-21,-0.368
2018-06-22,0.3888
2018-06-25,-2.0139
2018-06-26,1.3043
2018-06-27,-1.9899
2018-06-28,0.3384
2018-06-29,1.2894
2018-07-02,-0.8617
2018-07-03,-0.5927
2018-07-05,-0.1192
2018-07-06,0.5372
2018-07-09,0.099
2018-07-10,-0.5338
2018-07-11,-1.3715
2018-07-12,2.2773
2018-07-13,0.1773
2018-07-16,-0.3344
2018-07-17,-1.1249
2018-07-18,4.1916
2018-07-19,2.6628
2018-07-20,-2.0899
2018-07-23,0.4002
2018-07-24,-0.3227
2018-07-25,2.0758
2018-07-26,0.2052
2018-07-27,-0.8937
2018-07-30,1.657
2018-07-31,0.5435
2018-08-01,-0.2423
2018-08-02,0.3176
2018-08-03,-0.6891
2018-08-06,0.9565
2018-08-07,0.0929
2018-08-08,0.3712
2018-08-09,0.3143
2018-08-10,-0.977
2018-08-13,-1.1169
2018-08-14,0.0565
2018-08-15,-1.1853
2018-08-16,1.5232
2018-08-17,0.7127
2018-08-20,0.1117
2018-08-21,-1.3021
2018-08-22,0.7162
2018-08-23,-1.104
2018-08-24,-0.0757
2018-08-27,-1.3444
2018-08-28,-0.6526
2018-08-29,-0.2705
2018-08-30,-0.0969
2018-08-31,-0.2133
2018-09-04,1.1077
2018-09-05,1.2877
2018-09-06,-0.9298
2018-09-07,0.1341
2018-09-10,-0.153
2018-09-11,0.0
2018-09-12,-0.3065
2018-09-13,-0.0384
2018-09-14,-0.2115
2018-09-17,-0.2119
2018-09-18,-0.0386
2018-09-19,-0.6759
2018-09-20,0.1944
2018-09-21,0.1552
2018-09-24,-1.1238
2018-09-25,-0.6467
2018-09-26,-0.6903
2018-09-27,1.3505
2018-09-28,0.2156
2018-10-01,3.5002
2018-10-02,-0.3401
2018-10-03,0.455
2018-10-04,0.0189
2018-10-05,-0.2642
2018-10-08,0.0757
2018-10-09,0.7561
2018-10-10,-2.439
2018-10-11,0.2308
2018-10-12,-1.4965
2018-10-15,-0.2532
2018-10-16,2.2261
2018-10-17,-1.8147
2018-10-18,0.0973
2018-10-19,1.0884
2018-10-22,-0.3653
2018-10-23,-0.0193
2018-10-24,-2.0073
2018-10-25,1.4773
2018-10-26,-0.9705
2018-10-29,-0.9604
2018-10-30,0.2217
2018-10-31,-1.8857
2018-11-01,0.3476
2018-11-02,-1.3244
2018-11-05,1.7758
2018-11-06,-1.2579
2018-11-07,-0.226
2018-11-08,1.0914
2018-11-09,0.0407
2018-11-12,-0.9367
2018-11-13,-2.0966
2018-11-14,1.2597
2018-11-15,1.1611
2018-11-16,-2.2341
2018-11-19,0.9224
2018-11-20,-4.113
2018-11-21,2.1664
2018-11-23,-1.5267
2018-11-26,3.3592
2018-11-27,-1.4375
2018-11-28,0.5707
2018-11-29,-0.1892
2018-11-30,-1.2424
2018-12-03,2.1535
2018-12-04,-2.4212
2018-12-06,-2.0963
2018-12-07,0.2185
2018-12-10,-1.1336
2018-12-11,0.6395
2018-12-12,-0.8107
2018-12-13,3.9541
2018-12-14,0.5312
2018-12-17,-1.5219
2018-12-18,-3.1766
2018-12-19,0.266
2018-12-20,-1.8793
2018-12-21,-0.4056
2018-12-24,-3.8462
2018-12-26,2.2824
2018-12-27,-2.4845
2018-12-28,-0.8257
2018-12-31,0.1665
2019-01-02,1.4485999999999999
2019-01-03,1.6385999999999998
2019-01-04,4.4219
2019-01-07,0.3308
2019-01-08,5.166
2019-01-09,3.1145
2019-01-10,-1.3378999999999999
2019-01-11,-1.3972
2019-01-14,-0.7085
2019-01-15,3.127
2019-01-16,0.2035
2019-01-17,-1.0154
2019-01-18,1.2721
2019-01-22,-2.7553
2019-01-23,2.2083
2019-01-24,0.2038
2019-01-25,2.6241
2019-01-28,0.0991
2019-01-29,-0.2574
2019-01-30,0.675
2019-01-31,-1.6861000000000002
2019-02-01,2.8968
2019-02-04,0.1784
2019-02-05,-0.0594
2019-02-06,-1.5248
2019-02-07,-2.2321
2019-02-08,1.0901
2019-02-11,0.7935
2019-02-12,1.7562
2019-02-13,0.5951
2019-02-14,1.4987
2019-02-15,-2.6035
2019-02-19,2.4337
2019-02-20,-0.6621
2019-02-21,-1.3723
2019-02-22,0.4174
2019-02-25,0.1584
2019-02-26,-0.6324
2019-02-27,-0.0796
2019-02-28,-2.3487
2019-03-01,1.4472
2019-03-04,1.3663
2019-03-05,-0.1189
2019-03-06,-0.3969
2019-03-07,0.9763
2019-03-08,-0.296
2019-03-11,1.7217
2019-03-12,0.214
2019-03-13,-0.1941
2019-03-14,0.7392
2019-03-15,0.0965
2019-03-18,1.659
2019-03-19,0.2087
2019-03-20,1.4581
2019-03-21,2.3703
2019-03-22,-2.2425
2019-03-25,-1.1936
2019-03-26,-0.1888
2019-03-27,-0.6997
2019-03-28,-0.5332
2019-03-29,0.2298
2019-04-01,1.6619000000000002
2019-04-02,0.0564
2019-04-03,-0.3568
2019-04-04,-1.3004
2019-04-05,1.0311
2019-04-08,-1.0962
2019-04-09,-0.5542
2019-04-10,-0.711
2019-04-11,-0.8709
2019-04-12,-0.3319
2019-04-15,-0.5093
2019-04-16,-0.7876
2019-04-17,-1.9647000000000001
2019-04-18,-0.2429
2019-04-22,3.6932
2019-04-23,0.2935
2019-04-24,-1.2098
2019-04-25,0.9678
2019-04-26,0.1174
2019-04-29,-0.6546
2019-04-30,-0.94
2019-05-01,0.1817
2019-05-02,-0.0403
2019-05-03,0.0806
2019-05-06,-0.0604
2019-05-07,0.0202
2019-05-08,-0.6449
2019-05-09,-0.284
2019-05-10,1.3629
2019-05-13,-1.8662999999999998
2019-05-14,0.9202
2019-05-15,0.9119
2019-05-16,1.0442
2019-05-17,-0.6359
2019-05-20,-0.48
2019-05-21,0.6632
2019-05-22,-0.1996
2019-05-23,-1.9804
2019-05-24,0.3061
2019-05-28,-2.0142
2019-05-29,0.6229
2019-05-30,-0.5778
2019-05-31,-0.4151
2019-06-03,0.0208
2019-06-04,0.6668
2019-06-05,0.2277
2019-06-06,1.9827
2019-06-07,0.3443
2019-06-10,0.4642
2019-06-11,0.1607
2019-06-12,-1.1633
2019-06-13,1.9886
2019-06-14,-2.1488
2019-06-17,1.037
2019-06-18,-0.1207
2019-06-19,1.1485
2019-06-20,0.5179
2019-06-21,2.0412
2019-06-24,-1.5925
2019-06-25,-2.6643
2019-06-26,-0.1622
2019-06-27,-1.4419
2019-06-28,1.6897
2019-07-01,-0.6282
2019-07-02,1.7128999999999999
2019-07-03,0.5012
2019-07-05,0.3591
2019-07-08,-1.1529
2019-07-09,1.2668
2019-07-10,1.4496
2019-07-11,0.5285
2019-07-12,-0.3115
2019-07-15,-0.5273
2019-07-16,0.7854
2019-07-17,0.039
2019-07-18,0.0974
2019-07-19,0.6226
2019-07-22,3.7702999999999998
2019-07-23,0.1491
2019-07-24,-0.0372
2019-07-25,0.4095
2019-07-26,-2.0019
2019-07-29,-1.7401
2019-07-30,0.7026
2019-07-31,1.5546
2019-08-01,-0.4975
2019-08-02,0.9808
2019-08-05,-1.6949
2019-08-06,-0.5037
2019-08-07,0.1752
2019-08-08,1.069
2019-08-09,-1.4423
2019-08-12,0.9951
2019-08-13,0.5989
2019-08-14,-0.6722
2019-08-15,0.116
2019-08-16,1.1008
2019-08-19,1.5664
2019-08-20,1.1096
2019-08-21,0.6882
2019-08-22,0.4434
2019-08-23,0.0368
2019-08-26,-0.57
2019-08-27,-0.0555
2019-08-28,0.9621
2019-08-29,1.1178
2019-08-30,-0.3806
2019-09-03,-0.9096
2019-09-04,0.8078
2019-09-05,-0.7103
2019-09-06,-0.055
2019-09-09,1.8536000000000001
2019-09-10,0.991
2019-09-11,0.1427
2019-09-12,-0.0356
2019-09-13,2.9050000000000002
2019-09-16,0.9699
2019-09-17,-0.3945
2019-09-18,-0.3444
2019-09-19,0.3629
2019-09-20,0.2927
2019-09-23,-0.7382
2019-09-24,-1.8852
2019-09-25,0.1939
2019-09-26,0.1759
2019-09-27,-0.7376
2019-09-30,0.1769
2019-10-01,-1.6955
2019-10-02,-0.018
2019-10-03,-0.6828
2019-10-04,-0.1628
2019-10-07,0.2356
2019-10-08,0.3074
2019-10-09,-1.2978
2019-10-10,0.8218
2019-10-11,1.1954
2019-10-14,-0.4296
2019-10-15,1.0965
2019-10-16,-1.3158
2019-10-17,-0.5586
2019-10-18,-0.4892
2019-10-21,-0.9104
2019-10-22,-0.1103
2019-10-23,-0.5519
2019-10-24,2.0533
2019-10-25,3.3351
2019-10-28,0.5964
2019-10-29,-0.7672
2019-10-30,-0.0264
2019-10-31,-0.2499
2019-11-01,0.1252
2019-11-04,-1.376
2019-11-05,-1.214
2019-11-06,1.1555
2019-11-07,-1.4325
2019-11-08,0.3863
2019-11-11,-0.5498
2019-11-12,0.8845
2019-11-13,0.4201
2019-11-14,0.0364
2019-11-15,0.2364
2019-11-18,-1.3423
2019-11-19,-0.1287
2019-11-20,0.3498
2019-11-21,2.1647
2019-11-22,1.4365
2019-11-25,0.1239
2019-11-26,-0.8663
2019-11-27,-0.321
2019-11-29,-0.2863
2019-12-02,-0.2692
2019-12-03,-1.0795
2019-12-04,1.255
2019-12-05,-0.1257
2019-12-06,-1.1331
2019-12-09,1.4008
2019-12-10,0.5203
2019-12-11,0.2856
2019-12-12,0.1958
2019-12-13,1.2078
2019-12-16,3.5802
2019-12-17,1.0505
2019-12-18,0.285
2019-12-19,0.7858
2019-12-20,3.716
2019-12-23,-2.3992
2019-12-24,-0.0328
2019-12-26,2.9016
2019-12-27,-0.6213
2019-12-30,-0.2886
2019-12-31,-0.9003
2020-01-02,-0.1785
2020-01-03,2.2591
2020-01-06,0.8582
2020-01-07,2.0801
2020-01-08,-0.5249
2020-01-09,-0.0621
2020-01-10,-0.823
2020-01-13,-0.9394
2020-01-14,0.9641
2020-01-15,0.0939
2020-01-16,1.2355
2020-01-17,-1.1896
2020-01-21,-2.7361
2020-01-22,-1.4306
2020-01-23,-0.4403
2020-01-24,-1.9001000000000001
2020-01-27,-1.8199999999999998
2020-01-28,0.2551
2020-01-29,-0.1357
2020-01-30,1.5373
2020-01-31,-0.798
2020-02-03,1.0611
2020-02-04,3.4547
2020-02-05,1.9807000000000001
2020-02-06,-2.2632
2020-02-07,0.2956
2020-02-10,-1.0152
2020-02-11,-1.5385
2020-02-12,1.4449
2020-02-13,-0.5465
2020-02-14,0.5162
2020-02-18,2.0378
2020-02-19,0.4546
2020-02-20,0.7435
2020-02-21,-0.0802
2020-02-24,-1.5253999999999999
2020-02-25,-4.0763
2020-02-26,-1.4447999999999999
2020-02-27,-4.6223
2020-02-28,-1.6817
2020-03-02,0.5334
2020-03-03,-0.7318
2020-03-04,1.4191
2020-03-05,-4.6157
2020-03-06,-7.0871
2020-03-09,-19.848300000000002
2020-03-10,12.1259
2020-03-11,-8.3276
2020-03-12,-24.5396
2020-03-13,23.6807
2020-03-16,-8.72
2020-03-17,-7.8294
2020-03-18,-22.3138
2020-03-19,8.6903
2020-03-20,33.5961
2020-03-23,-17.3925
2020-03-24,9.932
2020-03-25,11.5718
2020-03-26,2.0799
2020-03-27,-7.5523
2020-03-30,-7.6697
2020-03-31,15.9453
2020-04-01,-0.9607
2020-04-02,6.4024
2020-04-03,-0.7554
2020-04-06,-0.0787
2020-04-07,1.5234999999999999
2020-04-08,-1.9922
2020-04-09,-2.9831
2020-04-13,2.8844
2020-04-14,7.2468
2020-04-15,-3.2306
2020-04-16,1.1468
2020-04-17,4.8375
2020-04-20,-2.0668
2020-04-21,0.9816
2020-04-22,3.1349
2020-04-23,3.6757999999999997
2020-04-24,-1.75
2020-04-27,0.1388
2020-04-28,2.3562
2020-04-29,4.7168
2020-04-30,-6.4116
2020-05-01,-2.3266999999999998
2020-05-04,0.6737
2020-05-05,0.5497
2020-05-06,0.1902
2020-05-07,-2.7284
2020-05-08,7.6098
2020-05-11,-2.7879
2020-05-12,-2.0284
2020-05-13,-0.0952
2020-05-14,1.5245
2020-05-15,0.0235
2020-05-18,4.1285
2020-05-19,1.7572
2020-05-20,-1.1955
2020-05-21,0.0672
2020-05-22,-0.1791
2020-05-26,2.1086
2020-05-27,1.2742
2020-05-28,-2.1475
2020-05-29,-0.9532
2020-06-01,-2.5739
2020-06-02,5.9498999999999995
2020-06-03,1.5178
2020-06-04,-0.6194
2020-06-05,0.4083
2020-06-08,-0.6421
2020-06-09,-4.6747
2020-06-10,-1.2881
2020-06-11,-8.2418
2020-06-12,-2.1457
2020-06-15,2.3457
2020-06-16,-3.9362
2020-06-17,1.4003999999999999
2020-06-18,3.555
2020-06-19,-3.754
2020-06-22,0.4876
2020-06-23,-1.8386
2020-06-24,-4.8387
2020-06-25,1.6129
2020-06-26,-4.3853
2020-06-29,0.1688
2020-06-30,1.236
2020-07-01,-0.9989
2020-07-02,1.5975000000000001
2020-07-06,-17.848300000000002
2020-07-07,-3.6602
2020-07-08,1.3942
2020-07-09,2.8188
2020-07-10,4.4467
2020-07-13,-2.5288
2020-07-14,-1.8062
2020-07-15,2.9431000000000003
2020-07-16,-1.8519
2020-07-17,0.993
2020-07-20,-1.6059999999999999
2020-07-21,4.1639
2020-07-22,-4.2213
2020-07-23,1.8364
2020-07-24,-0.6885
2020-07-27,-2.5091
2020-07-28,-1.0836
2020-07-29,1.9514
2020-07-30,-2.3338
2020-07-31,-1.4534
