ticker,PMTS US Equity
2020-03-04,-0.2027
2020-03-05,2.2275
2020-03-06,4.6427
2020-03-09,5.6962
2020-03-10,-7.1856
2020-03-11,3.2258
2020-03-12,0.0
2020-03-13,8.75
2020-03-16,-18.3908
2020-03-17,-18.3099
2020-03-18,12.069
2020-03-19,0.0
2020-03-20,-6.9231
2020-03-23,-0.8264
2020-03-24,16.6667
2020-03-25,-6.4286
2020-03-26,6.8702
2020-03-27,1.4285999999999999
2020-03-30,-1.4085
2020-03-31,-4.2857
2020-04-01,4.4776
2020-04-02,-2.8571
2020-04-03,-4.4118
2020-04-06,0.0
2020-04-07,7.6923
2020-04-08,-8.5714
2020-04-09,9.375
2020-04-13,0.0
2020-04-14,-2.695
2020-04-15,2.7696
2020-04-16,-1.7143000000000002
2020-04-17,-1.1628
2020-04-20,2.9412000000000003
2020-04-21,-10.0
2020-04-22,11.1111
2020-04-23,-7.1429
2020-04-24,7.6923
2020-04-27,-4.2857
2020-04-28,2.9851
2020-04-29,-7.2464
2020-04-30,-1.5625
2020-05-01,3.1746
2020-05-04,7.6923
2020-05-05,-11.55
2020-05-06,21.1338
2020-05-07,6.68
2020-05-08,1.2373
2020-05-11,0.0
2020-05-12,-1.2346
2020-05-13,0.0
2020-05-14,-6.25
2020-05-15,-4.0
2020-05-18,1.3889
2020-05-20,13.3562
2020-05-21,32.9305
2020-05-22,10.0
2020-05-26,23.9669
2020-05-27,-3.3333
2020-05-28,2.7586
2020-05-29,-6.7114
2020-06-01,-2.8777
2020-06-02,3.7037
2020-06-03,3.5714
2020-06-04,17.2414
2020-06-05,6.4706
2020-06-08,8.2873
2020-06-09,1.0204
2020-06-10,1.0101
2020-06-11,-8.5
2020-06-12,-1.0929
2020-06-15,4.4199
2020-06-16,13.7566
2020-06-17,-0.9302
2020-06-18,3.2864
2020-06-19,2.2727
2020-06-22,-1.3333
2020-06-23,12.6126
2020-06-24,-6.0
2020-06-25,2.1277
2020-06-26,-2.9167
2020-06-29,6.867
2020-06-30,16.4659
2020-07-01,-4.8276
2020-07-02,6.8841
2020-07-06,-3.7288
2020-07-07,-10.9155
2020-07-08,-1.581
2020-07-09,-13.6546
2020-07-10,-3.2558
2020-07-13,17.7885
2020-07-14,2.449
2020-07-15,3.5857
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,-0.3846
2020-07-21,-3.4749
2020-07-22,0.0
2020-07-23,-3.6
2020-07-24,6.639
2020-07-27,7.0039
2020-07-28,1.8182
2020-07-29,1.7856999999999998
2020-07-30,3.8596
2020-07-31,1.3514
