ticker,AMPG US Equity
2019-05-22,2.3881
2019-05-23,13.2653
2019-05-24,-9.9099
2019-05-28,14.1429
2019-05-29,-4.8811
2019-05-30,-1.9737
2019-05-31,-12.7517
2019-06-03,-0.3462
2019-06-04,15.7854
2019-06-05,-13.3333
2019-06-06,-0.7692
2019-06-07,6.8217
2019-06-10,1.5965
2019-06-12,7.1429
2019-06-13,0.0
2019-06-14,-4.0
2019-06-18,4.1667
2019-06-19,-6.5333
2019-06-20,-7.8459
2019-06-24,0.6192
2019-06-25,3.6
2019-06-27,-3.4749
2019-06-28,0.0
2019-07-01,-0.4615
2019-07-02,0.0
2019-07-05,8.3462
2019-07-08,5.5635
2019-07-09,1.3514
2019-07-10,-6.5333
2019-07-11,6.3481
2019-07-12,-5.9691
2019-07-15,-7.2753
2019-07-16,0.0
2019-07-17,0.0
2019-07-19,0.0
2019-07-23,1.5385
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.1515
2019-07-29,0.0
2019-07-30,-0.1513
2019-07-31,0.1515
2019-08-01,0.0
2019-08-05,-0.1513
2019-08-07,4.5455
2019-08-08,0.0
2019-08-09,0.0
2019-08-14,-4.3478
2019-08-19,-2.2727
2019-08-20,-6.8217
2019-08-21,0.1664
2019-08-22,-0.3322
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,31.6667
2019-08-30,-24.0506
2019-09-03,24.1667
2019-09-04,-6.0403
2019-09-05,-11.2857
2019-09-06,8.0515
2019-09-10,11.7735
2019-09-12,-2.6667
2019-09-13,2.8767
2019-09-16,-20.1065
2019-09-17,12.5
2019-09-18,3.7037
2019-09-19,16.2857
2019-09-20,-7.9853
2019-09-24,-14.4192
2019-09-25,5.6474
2019-09-26,-5.3455
2019-09-27,0.0
2019-09-30,16.8487
2019-10-01,-2.0494
2019-10-03,1.5471
2019-10-04,0.6711
2019-10-07,0.0
2019-10-08,-6.6667
2019-10-09,-8.4286
2019-10-10,0.0
2019-10-11,9.2044
2019-10-14,-8.1429
2019-10-15,-15.3966
2019-10-21,8.0882
2019-10-22,0.0
2019-10-24,22.449
2019-10-28,4.1667
2019-10-29,0.0
2019-10-30,-5.6
2019-10-31,-1.1299
2019-11-04,-7.1429
2019-11-05,7.6923
2019-11-06,-7.1429
2019-11-07,5.5385
2019-11-08,2.0408
2019-11-11,2.8571
2019-11-12,-8.1944
2019-11-13,4.7655
2019-11-14,5.4152000000000005
2019-11-15,-1.3699
2019-11-20,0.0
2019-11-21,-0.2778
2019-11-22,-2.507
2019-11-25,-0.2857
2019-11-26,-6.5903
2019-11-27,-0.1534
2019-12-02,10.5991
2019-12-03,1.3889
2019-12-09,-3.8356
2019-12-10,5.4131
2019-12-11,-8.1081
2019-12-12,7.3529
2019-12-13,0.0
2019-12-16,-2.7397
2019-12-17,0.0
2019-12-18,0.0
2019-12-20,-1.4085
2019-12-23,0.0
2019-12-26,-5.0
2019-12-27,5.2632
2019-12-30,-7.1429
2019-12-31,4.3077
2020-01-02,1.7699
2020-01-07,0.0
2020-01-09,1.4493
2020-01-10,0.0
2020-01-13,-5.7143
2020-01-14,-1.5152
2020-01-15,4.6154
2020-01-16,25.0
2020-01-17,-5.7647
2020-01-21,-11.236
2020-01-22,-1.4064999999999999
2020-01-23,8.8445
2020-01-24,2.228
2020-01-27,-7.6923
2020-01-28,0.0
2020-01-29,0.1389
2020-01-30,0.0
2020-01-31,0.8044
2020-02-03,-0.798
2020-02-04,-0.1387
2020-02-05,-2.7778
2020-02-07,-0.1429
2020-02-10,-14.3419
2020-02-11,0.0418
2020-02-13,2.8381
2020-02-14,21.7532
2020-02-18,-5.3333
2020-02-19,-16.9014
2020-02-20,4.2203
2020-02-21,-0.7969
2020-02-24,5.2869
2020-02-25,-0.3503
2020-02-26,-4.6875
2020-02-27,7.377
2020-02-28,-3.1634
2020-03-02,2.5572
2020-03-03,-6.226
2020-03-04,0.1639
2020-03-05,-0.1637
2020-03-06,4.0984
2020-03-09,-2.9528
2020-03-10,-1.0142
2020-03-11,-10.2459
2020-03-12,-6.484
2020-03-13,-6.25
2020-03-16,-37.5
2020-03-17,66.6667
2020-03-23,-22.2
2020-03-24,0.2571
2020-03-25,-0.5128
2020-03-26,28.3505
2020-03-27,0.2008
2020-03-30,-29.8597
2020-03-31,14.0
2020-04-01,-0.2506
2020-04-02,0.2513
2020-04-03,-11.0276
2020-04-06,11.5493
2020-04-07,0.0
2020-04-08,0.0
2020-04-13,-11.9949
2020-04-14,-2.439
2020-04-15,-5.8824
2020-04-17,24.0625
2020-04-20,-5.5416
2020-04-21,-14.6667
2020-04-22,3.125
2020-04-23,0.0
2020-04-24,20.303
2020-04-27,-19.1436
2020-04-28,0.6231
2020-04-29,2.1672
2020-04-30,-3.0303
2020-05-01,3.2813
2020-05-04,-9.531
2020-05-05,0.3344
2020-05-07,16.6667
2020-05-12,-2.8571
2020-05-13,-8.8235
2020-05-15,12.9032
2020-05-18,11.4286
2020-05-19,0.0
2020-05-20,-5.1282
2020-05-21,5.4054
2020-05-22,-5.1282
2020-05-26,5.4054
2020-05-28,-25.641
2020-05-29,34.4828
2020-06-01,0.0
2020-06-02,2.5641
2020-06-03,12.75
2020-06-04,-2.439
2020-06-08,-9.0909
2020-06-09,-0.5
2020-06-10,0.2513
2020-06-11,-2.2556
2020-06-12,0.0
2020-06-15,0.0
2020-06-17,-2.5641
2020-06-18,15.7895
2020-06-19,-9.0909
2020-06-22,25.0
2020-06-23,0.0
2020-06-24,-10.0
2020-06-25,13.3333
2020-06-26,5.8824
2020-06-29,9.2593
2020-06-30,27.1102
2020-07-01,13.3409
2020-07-02,0.0
2020-07-06,10.5882
2020-07-07,-7.0213
2020-07-08,25.8581
2020-07-09,-10.0
2020-07-10,-9.0909
2020-07-13,3.3333
2020-07-14,-1.0753
2020-07-15,-2.5
2020-07-16,4.7938
2020-07-17,-2.3404
2020-07-20,7.7341999999999995
2020-07-21,-3.9434
2020-07-22,-0.5789
2020-07-23,-2.6997999999999998
2020-07-24,-2.1763
2020-07-27,3.8932
2020-07-28,-2.2484
2020-07-29,-5.805
2020-07-30,2.5
2020-07-31,-20.5899
