ticker,FIT US Equity
2019-11-06,-0.4249
2019-11-07,-0.7112
2019-11-08,1.4327
2019-11-11,-1.1299
2019-11-12,-0.5714
2019-11-13,-1.4368
2019-11-14,-0.8746
2019-11-15,0.0
2019-11-18,-0.7353
2019-11-19,-0.7407
2019-11-20,-0.1493
2019-11-21,-0.1495
2019-11-22,2.6946
2019-11-25,-1.1662
2019-11-26,1.6223999999999998
2019-11-27,2.6125
2019-11-29,-1.5558999999999998
2019-12-02,-1.2931
2019-12-03,-0.1456
2019-12-04,0.1458
2019-12-05,-1.4556
2019-12-06,-0.4431
2019-12-09,-0.4451
2019-12-10,1.0432
2019-12-11,-0.7375
2019-12-12,-1.0401
2019-12-13,-1.0511
2019-12-16,0.607
2019-12-17,-0.1508
2019-12-18,-0.1511
2019-12-19,-0.7564
2019-12-20,-0.3049
2019-12-23,-0.7645
2019-12-24,-0.3082
2019-12-26,2.6275
2019-12-27,-2.4096
2019-12-30,-0.6173
2019-12-31,2.0186
2020-01-02,-1.6743000000000001
2020-01-03,-0.3096
2020-01-06,0.9317
2020-01-07,0.7692
2020-01-08,0.916
2020-01-09,0.4539
2020-01-10,-1.2048
2020-01-13,-0.7622
2020-01-14,1.0753
2020-01-15,-0.152
2020-01-16,0.3044
2020-01-17,1.3657
2020-01-21,-0.2994
2020-01-22,-1.0511
2020-01-23,1.3657
2020-01-24,0.1497
2020-01-27,0.1495
2020-01-28,-1.194
2020-01-29,-0.6042
2020-01-30,0.0
2020-01-31,-0.9119
2020-02-03,0.1534
2020-02-04,-0.1531
2020-02-05,1.227
2020-02-06,0.6061
2020-02-07,0.0
2020-02-10,-0.6024
2020-02-11,-0.6061
2020-02-12,-0.9146
2020-02-13,0.0
2020-02-14,-1.2308
2020-02-18,0.0
2020-02-19,0.7788
2020-02-20,-0.4637
2020-02-21,0.1553
2020-02-24,0.0
2020-02-25,0.155
2020-02-26,-0.4644
2020-02-27,-1.0886
2020-02-28,0.4717
2020-03-02,1.5649
2020-03-03,-1.3867
2020-03-04,1.0937000000000001
2020-03-05,-2.6275
2020-03-06,-1.2698
2020-03-09,-0.3215
2020-03-10,3.2258
2020-03-11,-2.5
2020-03-12,-1.2821
2020-03-13,3.7338
2020-03-16,-2.6604
2020-03-17,0.1608
2020-03-18,-3.8523
2020-03-19,1.6694
2020-03-20,0.9852
2020-03-23,0.3252
2020-03-24,2.9173
2020-03-25,0.7874
2020-03-26,2.3437
2020-03-27,-1.374
2020-03-30,2.9412000000000003
2020-03-31,0.1504
2020-04-01,-0.6006
2020-04-02,-0.6042
2020-04-03,-2.7356
2020-04-06,1.5625
2020-04-07,2.6154
2020-04-08,-1.0495
2020-04-09,2.2727
2020-04-13,-0.8889
2020-04-14,1.3453
2020-04-15,-0.295
2020-04-16,0.1479
2020-04-17,-1.4771
2020-04-20,0.8996
2020-04-21,0.0
2020-04-22,0.5944
2020-04-23,1.3294000000000001
2020-04-24,0.4373
2020-04-27,-0.5806
2020-04-28,0.292
2020-04-29,-0.2911
2020-04-30,-2.3358
2020-05-01,1.1958
2020-05-04,1.3294000000000001
2020-05-05,-0.7289
2020-05-06,0.5874
2020-05-07,-1.6058
2020-05-08,-0.7418
2020-05-11,-0.8969
2020-05-12,-0.6033
2020-05-13,-1.3657
2020-05-14,0.4615
2020-05-15,0.3063
2020-05-18,-1.0687
2020-05-19,-0.1543
2020-05-20,-0.1546
2020-05-21,0.1548
2020-05-22,-0.6182
2020-05-26,0.9331
2020-05-27,2.3112
2020-05-28,-1.9578
2020-05-29,-2.6114
2020-06-01,1.2618
2020-06-02,-2.1807
2020-06-03,-0.3185
2020-06-04,-0.4792
2020-06-05,0.1605
2020-06-08,1.1218
2020-06-09,-2.5357
2020-06-10,0.6504
2020-06-11,-1.1309
2020-06-12,-0.1634
2020-06-15,1.8003
2020-06-16,1.7685
2020-06-17,-1.1058
2020-06-18,-1.278
2020-06-19,3.2362
2020-06-22,-0.1567
2020-06-23,0.471
2020-06-24,-0.7813
2020-06-25,0.7874
2020-06-26,-0.7813
2020-06-29,1.8898000000000001
2020-06-30,-0.1546
2020-07-01,-1.7027999999999999
2020-07-02,-0.9449
2020-07-06,1.7488000000000001
2020-07-07,-2.9688
2020-07-08,0.3221
2020-07-09,7.7047
2020-07-10,1.4903
2020-07-13,-2.6432
2020-07-14,3.1673999999999998
2020-07-15,1.462
2020-07-16,-0.5764
2020-07-17,-2.1739
2020-07-20,-0.4444
2020-07-21,0.8929
2020-07-22,-1.0324
2020-07-23,2.3845
2020-07-24,-1.0189
2020-07-27,-0.1471
2020-07-28,-0.1473
2020-07-29,-1.7699
2020-07-30,-2.8529
2020-07-31,1.0819
