ticker,PBFX US Equity
2018-10-03,1.5836000000000001
2018-10-04,-1.1004
2018-10-05,-0.2318
2018-10-08,0.4182
2018-10-09,0.9718
2018-10-10,0.1833
2018-10-11,1.7841
2018-10-12,-0.2697
2018-10-15,0.1803
2018-10-16,1.3045
2018-10-17,-1.9982
2018-10-18,1.9937
2018-10-19,-1.5993
2018-10-22,0.2257
2018-10-23,0.1351
2018-10-24,-1.1696
2018-10-25,-0.2276
2018-10-26,-5.4745
2018-10-29,0.0483
2018-10-30,-0.8201
2018-10-31,6.2743
2018-11-01,-0.1373
2018-11-02,-0.4125
2018-11-05,0.2761
2018-11-06,-2.3405
2018-11-07,4.2293
2018-11-08,-1.2624
2018-11-09,-1.0502
2018-11-12,0.8306
2018-11-13,-1.6018
2018-11-14,0.4651
2018-11-15,-0.7109
2018-11-16,-0.9547
2018-11-19,1.9759
2018-11-20,-4.5369
2018-11-21,2.5743
2018-11-23,-3.1371
2018-11-26,0.299
2018-11-27,-0.5464
2018-11-28,0.6494
2018-11-29,0.0
2018-11-30,-0.3474
2018-12-03,4.7311
2018-12-04,-0.5231
2018-12-06,0.9082
2018-12-07,-1.0422
2018-12-10,0.5266
2018-12-11,0.2381
2018-12-12,-1.1876
2018-12-13,0.4327
2018-12-14,-3.0158
2018-12-17,-0.1974
2018-12-18,-1.088
2018-12-19,-0.25
2018-12-20,-1.0025
2018-12-21,-0.2532
2018-12-24,-1.3197999999999999
2018-12-26,2.8292
2018-12-27,-1.7008999999999999
2018-12-28,0.3053
2018-12-31,1.9787
2019-01-02,1.9403000000000001
2019-01-03,-0.3904
2019-01-04,3.4297
2019-01-07,0.379
2019-01-08,0.236
2019-01-09,0.2825
2019-01-10,-1.6901000000000002
2019-01-11,1.5282
2019-01-14,-0.2822
2019-01-15,0.3774
2019-01-16,0.047
2019-01-17,0.3758
2019-01-18,0.4679
2019-01-22,-0.9781
2019-01-23,0.5174
2019-01-24,0.7955
2019-01-25,0.1857
2019-01-28,-0.1854
2019-01-29,0.4178
2019-01-30,1.4794
2019-01-31,0.0
2019-02-01,-0.2733
2019-02-04,0.3198
2019-02-05,0.4098
2019-02-06,-0.3175
2019-02-07,-0.8644
2019-02-08,0.3212
2019-02-11,-0.0457
2019-02-12,2.0595
2019-02-13,0.8969
2019-02-14,-0.4444
2019-02-15,2.6339
2019-02-19,-0.174
2019-02-20,1.3942999999999999
2019-02-21,-0.9024
2019-02-22,0.3036
2019-02-25,0.2594
2019-02-26,-1.8111000000000002
2019-02-27,0.0
2019-02-28,-1.8665
2019-03-01,-0.2289
2019-03-04,-0.3671
2019-03-05,-0.8291
2019-03-06,-1.5792000000000002
2019-03-07,0.2832
2019-03-08,-1.9765000000000001
2019-03-11,1.2002
2019-03-12,-0.6167
2019-03-13,-0.0955
2019-03-14,0.0478
2019-03-15,0.3343
2019-03-18,1.5707
2019-03-19,0.2812
2019-03-20,0.8411
2019-03-21,-0.2317
2019-03-22,-1.8578999999999999
2019-03-25,-0.4259
2019-03-26,0.0
2019-03-27,-0.1901
2019-03-28,0.7143
2019-03-29,-0.6147
2019-04-01,0.6185
2019-04-02,0.1418
2019-04-03,-0.1416
2019-04-04,0.4255
2019-04-05,0.1883
2019-04-08,-0.3289
2019-04-09,-0.5658
2019-04-10,-0.1897
2019-04-11,0.3325
2019-04-12,0.4735
2019-04-15,-0.1885
2019-04-16,-0.1416
2019-04-17,0.2837
2019-04-18,-0.0943
2019-04-22,1.463
2019-04-23,1.0698
2019-04-24,-1.4726
2019-04-25,0.6539
2019-04-26,-0.6032
2019-04-29,-0.0934
2019-04-30,-0.514
2019-05-01,-0.1879
2019-05-02,-0.3294
2019-05-03,-0.6138
2019-05-06,-0.4751
2019-05-07,-0.2864
2019-05-08,-0.8138
2019-05-09,-0.5309
2019-05-10,0.2911
2019-05-13,-0.6773
2019-05-14,0.0487
2019-05-15,-0.0499
2019-05-16,-0.05
2019-05-17,-0.1999
2019-05-20,0.5008
2019-05-21,0.847
2019-05-22,0.2964
2019-05-23,0.197
2019-05-24,1.0324
2019-05-28,-0.9246
2019-05-29,-0.2947
2019-05-30,-1.4778
2019-05-31,0.5
2019-06-03,0.7463
2019-06-04,0.3457
2019-06-05,-0.8366
2019-06-06,-0.0993
2019-06-07,0.0497
2019-06-10,0.0993
2019-06-11,-0.1488
2019-06-12,-0.5464
2019-06-13,-0.7992
2019-06-14,0.2014
2019-06-17,0.5528
2019-06-18,0.4998
2019-06-19,0.4973
2019-06-20,0.1979
2019-06-21,3.7531
2019-06-24,-0.9043
2019-06-25,-1.0086
2019-06-26,0.1941
2019-06-27,1.937
2019-06-28,0.4276
2019-07-01,-1.2299
2019-07-02,-0.6226
2019-07-03,0.2892
2019-07-05,1.0091
2019-07-08,0.2854
2019-07-09,0.8065
2019-07-10,1.0824
2019-07-11,-0.0931
2019-07-12,0.0
2019-07-15,0.1398
2019-07-16,1.4891
2019-07-17,-0.6878
2019-07-18,0.1847
2019-07-19,-0.3687
2019-07-22,0.7863
2019-07-23,0.2295
2019-07-24,0.0
2019-07-25,-1.5568
2019-07-26,0.0
2019-07-29,-0.4651
2019-07-30,1.215
2019-07-31,0.7849
2019-08-01,-2.5653
2019-08-02,-0.2821
2019-08-05,-2.0745
2019-08-06,0.6259
2019-08-07,-0.6699
2019-08-08,-1.3006
2019-08-09,-0.488
2019-08-12,0.0
2019-08-13,1.1280000000000001
2019-08-14,-0.3152
2019-08-15,-2.4451
2019-08-16,0.5115
2019-08-19,1.2723
2019-08-20,1.5577999999999999
2019-08-21,0.5443
2019-08-22,-1.3287
2019-08-23,-0.7481
2019-08-26,1.3065
2019-08-27,1.4385
2019-08-28,1.0758
2019-08-29,0.6289
2019-08-30,0.0
2019-09-03,0.0962
2019-09-04,-0.0961
2019-09-05,-0.1442
2019-09-06,-0.6259
2019-09-09,2.8101000000000003
2019-09-10,1.2253
2019-09-11,0.0
2019-09-12,-0.838
2019-09-13,0.2817
2019-09-16,-0.7959
2019-09-17,0.7079
2019-09-18,0.0937
2019-09-19,-0.2809
2019-09-20,0.5634
2019-09-23,-0.5135
2019-09-24,-0.657
2019-09-25,-1.6533
2019-09-26,0.1441
2019-09-27,1.6787
2019-09-30,-0.2358
2019-10-01,0.1891
2019-10-02,0.1888
2019-10-03,0.7065
2019-10-04,0.1871
2019-10-07,-1.0271
2019-10-08,-0.1415
2019-10-09,-1.0864
2019-10-10,-2.149
2019-10-11,-0.488
2019-10-14,-0.1471
2019-10-15,0.1965
2019-10-16,0.1961
2019-10-17,0.6849
2019-10-18,1.1662
2019-10-21,-0.0961
2019-10-22,1.1058
2019-10-23,-0.2378
2019-10-24,0.3813
2019-10-25,1.6143999999999998
2019-10-28,0.0
2019-10-29,-0.514
2019-10-30,-0.047
2019-10-31,1.7387000000000001
2019-11-01,-2.1709
2019-11-04,2.7856
2019-11-05,-1.6537
2019-11-06,1.2144
2019-11-07,-0.2769
2019-11-08,-0.4165
2019-11-11,0.6506
2019-11-12,-0.8772
2019-11-13,-0.326
2019-11-14,0.5268
2019-11-15,-0.1906
2019-11-18,-0.5251
2019-11-19,-0.9597
2019-11-20,-1.4535
2019-11-21,0.9833
2019-11-22,-0.925
2019-11-25,-0.2457
2019-11-26,-0.2956
2019-11-27,0.4941
2019-11-29,0.5408
2019-12-02,-0.2445
2019-12-03,0.3431
2019-12-04,-0.4885
2019-12-05,-1.08
2019-12-06,1.0422
2019-12-09,0.9823
2019-12-10,-1.1187
2019-12-11,2.5086
2019-12-12,-1.3436
2019-12-13,0.2432
2019-12-16,2.7656
2019-12-17,0.5666
2019-12-18,-0.7042
2019-12-19,0.2364
2019-12-20,-2.0283
2019-12-23,0.1444
2019-12-24,-0.0481
2019-12-26,0.7696
2019-12-27,-1.4797
2019-12-30,-0.8721
2019-12-31,-1.0264
2020-01-02,0.7901
2020-01-03,0.098
2020-01-06,0.8321
2020-01-07,1.5534
2020-01-08,-1.2906
2020-01-09,0.6295
2020-01-10,0.1925
2020-01-13,2.0173
2020-01-14,1.3183
2020-01-15,0.0929
2020-01-16,0.1857
2020-01-17,-0.0927
2020-01-21,-0.3247
2020-01-22,0.0
2020-01-23,0.2327
2020-01-24,-0.65
2020-01-27,-0.3271
2020-01-28,-0.5626
2020-01-29,0.4715
2020-01-30,-0.3285
2020-01-31,-1.1299
2020-02-03,-0.1429
2020-02-04,0.2861
2020-02-05,0.6182
2020-02-06,-0.9924
2020-02-07,-0.6683
2020-02-10,-0.4805
2020-02-11,-0.4829
2020-02-12,0.4367
2020-02-13,1.5941999999999998
2020-02-14,-0.3804
2020-02-18,2.2912
2020-02-19,-1.3066
2020-02-20,1.513
2020-02-21,-0.9781
2020-02-24,-1.27
2020-02-25,-4.2013
2020-02-26,-0.102
2020-02-27,-3.4712
2020-02-28,0.3173
2020-03-02,-0.0527
2020-03-03,-3.3228
2020-03-04,-2.8914
2020-03-05,-3.3146
2020-03-06,-6.043
2020-03-09,-24.1806
2020-03-10,-2.3654
2020-03-11,-8.1036
2020-03-12,-19.8182
2020-03-13,-8.6168
2020-03-16,-15.6328
2020-03-17,-7.3529
2020-03-18,-48.4127
2020-03-19,16.0
2020-03-20,34.4828
2020-03-23,-14.7929
2020-03-24,3.2407
2020-03-25,8.7444
2020-03-26,5.9794
2020-03-27,-9.7276
2020-03-30,1.7241
2020-03-31,43.2203
2020-04-01,-12.426
2020-04-02,-2.7027
2020-04-03,-2.4306
2020-04-06,0.3559
2020-04-07,7.9787
2020-04-08,1.4778
2020-04-09,14.7249
2020-04-13,1.2694
2020-04-14,3.7603999999999997
2020-04-15,-14.4966
2020-04-16,-5.1805
2020-04-17,9.2715
2020-04-20,-7.5758
2020-04-21,-3.6066000000000003
2020-04-22,3.2313
2020-04-23,13.0148
2020-04-24,8.309
2020-04-27,5.5182
2020-04-28,9.5663
2020-04-29,13.3877
2020-04-30,-11.2936
2020-05-01,2.662
2020-05-04,-3.9459
2020-05-05,-2.3474
2020-05-06,-2.524
2020-05-07,-1.233
2020-05-08,1.9975
2020-05-11,2.3256
2020-05-12,3.4689
2020-05-13,0.0
2020-05-14,0.3468
2020-05-15,0.2304
2020-05-18,7.7011
2020-05-19,3.7353
2020-05-20,4.7325
2020-05-21,5.8939
2020-05-22,3.4323
2020-05-26,-3.0493
2020-05-27,-4.1865
2020-05-28,1.7875
2020-05-29,1.4634
2020-06-01,1.25
2020-06-02,6.6477
2020-06-03,3.6509
2020-06-04,2.8350999999999997
2020-06-05,10.2757
2020-06-08,1.9697
2020-06-09,-6.6122
2020-06-10,-5.8075
2020-06-11,-10.6419
2020-06-12,-0.189
2020-06-15,7.7652
2020-06-16,3.0756
2020-06-17,-2.1313
2020-06-18,3.5714
2020-06-19,-0.7569
2020-06-22,-0.2542
2020-06-23,0.5947
2020-06-24,-8.7838
2020-06-25,-2.4074
2020-06-26,-9.6774
2020-06-29,3.9916
2020-06-30,-1.5152
2020-07-01,-2.359
2020-07-02,-3.0462
2020-07-06,-2.6002
2020-07-07,-4.2269
2020-07-08,4.1812
2020-07-09,-2.3411
2020-07-10,2.968
2020-07-13,-2.7716
2020-07-14,2.5086
2020-07-15,5.0056
2020-07-16,-0.7415
2020-07-17,-0.6403
2020-07-20,-1.6112
2020-07-21,4.1485
2020-07-22,-0.7338
2020-07-23,0.6336
2020-07-24,-0.3148
2020-07-27,-2.4211
2020-07-28,-1.8338999999999999
2020-07-29,7.1429
2020-07-30,-0.4103
2020-07-31,-2.3687
