ticker,GTCP US Equity
2012-11-09,11.1111
2012-11-13,0.0
2012-11-14,-38.0
2012-11-15,29.0323
2012-11-16,-35.0
2012-11-20,19.2308
2012-11-21,-19.3548
2012-11-23,96.0
2012-11-26,0.0
2012-11-27,-67.9847
2012-11-28,-35.0598
2012-11-29,32.5153
2012-11-30,-25.9259
2012-12-03,1.875
2012-12-04,36.1963
2012-12-06,-12.0721
2012-12-19,60.6557
2012-12-31,-86.4158
2013-01-10,0.0
2013-01-17,0.0
2013-01-22,0.0
2013-01-31,0.0
2013-02-13,0.0
2013-02-15,0.0
2013-02-19,0.0
2013-02-20,0.0
2013-02-25,433.3333
2013-02-26,-44.5423
2013-02-27,-20.7937
2013-02-28,21.8437
2013-03-01,-21.0526
2013-03-04,-56.6667
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,-7.6923
2013-03-08,-8.3333
2013-03-11,0.0
2013-03-13,0.0
2013-03-14,36.3636
2013-03-15,0.0
2013-03-19,0.0
2013-03-21,-26.6667
2013-03-25,0.0
2013-03-27,18.1818
2013-03-28,-12.5
2013-04-01,-16.4835
2013-04-02,-32.8947
2013-04-03,56.8627
2013-04-04,-40.0
2013-04-05,33.3333
2013-04-08,0.0
2013-04-09,-12.5
2013-04-10,-28.5714
2013-04-11,0.0
2013-04-12,-40.0
2013-04-16,129.1667
2013-04-17,-0.9091
2013-04-18,-51.3761
2013-04-22,90.566
2013-04-23,-20.7921
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,0.0
2013-05-02,-33.75
2013-05-03,5.6604
2013-05-07,76.7857
2013-05-08,-43.4343
2013-05-10,0.0
2013-05-13,0.0
2013-05-15,-5.3571
2013-05-21,9.434
2013-05-22,37.931
2013-05-23,-2.5
2013-05-30,-5.1282
2013-05-31,-13.5135
2013-06-05,20.3125
2013-06-07,-3.8961
2013-06-10,-2.7027
2013-06-11,0.0
2013-06-12,11.1111
2013-06-14,-10.0
2013-06-17,0.0
2013-06-24,-44.4444
2013-07-01,0.0
2013-07-02,-20.0
2013-07-08,6.25
2013-07-09,41.1765
2013-07-10,-4.1667
2013-07-12,-26.087
2013-07-15,0.0
2013-07-16,0.0
2013-07-26,8.8235
2013-07-31,-13.5135
2013-08-07,0.0
2013-08-15,6.25
2013-08-16,0.0
2013-08-21,2.9412000000000003
2013-08-23,0.0
2013-08-26,0.0
2013-09-06,-8.5714
2013-09-18,31.25
2013-09-19,0.0
2013-09-25,-16.6667
2013-09-27,22.8571
2013-10-04,0.0
2013-10-07,4.6512
2013-10-08,-6.6667
2013-10-09,2.3810000000000002
2013-10-10,-18.6047
2013-10-14,5.7143
2013-10-15,24.3243
2013-10-18,-19.5652
2013-10-25,0.0
2013-10-30,24.3243
2013-11-01,0.0
2013-11-04,-23.913
2013-11-06,-2.8571
2013-11-08,0.0
2013-11-14,-23.5294
2013-11-22,0.0
2013-11-25,0.0
2013-12-16,0.0
2013-12-19,0.0
2013-12-26,0.0
2013-12-31,0.0
2014-01-31,0.0
2014-02-26,0.0
2014-03-06,0.0
2014-03-07,-26.9231
2014-03-12,0.0
2014-03-28,10.526299999999999
2014-04-10,0.0
2014-04-24,90.4762
2014-04-28,-12.5
2014-04-29,0.0
2014-04-30,114.2857
2014-05-12,-4.0
2014-05-13,0.0
2014-05-14,0.0
2014-05-19,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,44.4444
2014-05-27,9.6154
2014-06-10,-36.8421
2014-06-12,58.3333
2014-06-13,0.0
2014-06-20,0.0
2014-06-24,-36.8421
2014-06-25,0.0
2014-06-30,52.7778
2014-07-07,-34.5455
2014-07-08,0.0
2014-07-29,33.3333
2014-07-31,0.0
2014-08-06,66.6667
2014-08-07,170.0
2014-08-08,3.7037
2014-08-11,-71.4286
2014-08-15,0.0
2014-08-21,-51.5625
2014-08-28,-35.4839
2014-09-04,0.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-26,0.0
2014-09-30,-20.0
2014-10-23,-25.0
2014-10-27,0.0
2014-11-12,0.0
2014-11-25,0.0
2014-12-04,166.6667
2014-12-10,0.0
2014-12-22,0.0
2014-12-26,0.0
2014-12-31,0.0
2015-01-05,0.0
2015-01-14,0.0
2015-01-21,0.0
2015-02-06,0.0
2015-02-19,-12.5
2015-03-02,1.7856999999999998
2015-03-04,-1.7544
2015-03-10,0.0
2015-03-11,0.0
2015-03-13,-28.5714
2015-03-16,-15.0
2015-03-18,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-05-21,-29.4118
2015-05-27,0.0
2015-06-01,0.0
2015-07-24,0.0
2015-08-06,0.0
2015-08-10,0.0
2015-10-09,0.0
2015-11-02,-25.0
2015-11-10,0.0
2015-12-22,0.0
2015-12-30,0.0
2016-02-12,0.0
2016-03-14,0.0
2016-05-12,0.0
2016-05-23,0.0
2016-05-31,16.6667
2016-06-13,-14.2857
2016-06-20,0.0
2016-07-25,-11.1111
2016-08-10,100.0
2016-08-15,0.0
2016-09-16,-25.0
2016-10-26,0.0
2016-12-09,8.3333
2016-12-21,-7.6923
2017-01-09,8.3333
2017-01-12,-7.6923
2017-01-20,0.0
2017-01-26,33.3333
2017-02-17,0.0
2017-03-03,0.0
2017-03-06,90.625
2017-03-07,-47.541
2017-03-14,18.75
2017-03-20,36.8421
2017-04-04,-7.6923
2017-04-10,0.0
2017-04-19,0.0
2017-04-20,-16.6667
2017-05-01,-20.0
2017-05-09,12.5
2017-05-11,-5.5556
2017-05-24,-5.8824
2017-06-19,5.5
2017-06-20,-5.2133
2017-07-10,0.0
2017-07-12,0.0
2017-07-31,0.0
2017-08-11,0.0
2017-08-15,-15.0
2017-10-23,17.647100000000002
2017-10-31,-25.0
2017-11-06,-20.0
2017-12-15,-8.3333
2018-01-10,81.8182
2018-01-18,0.0
2018-01-22,200.0
2018-01-25,-48.3333
2018-02-12,164.5161
2018-02-16,-63.4146
2018-04-04,0.0
2018-04-05,0.0
2018-05-22,66.6667
2018-06-14,-82.0
2018-07-05,322.2222
2018-07-11,5.2632
2018-07-27,400.0
2018-08-03,-66.5
2018-08-06,49.2537
2018-08-07,-62.0
2018-08-09,155.2632
2018-08-13,-0.6186
2018-08-20,-68.8797
2018-08-23,-6.6667
2018-08-24,0.0
2018-08-29,0.0
2018-08-31,0.0
2018-09-13,-3.5714
2018-09-20,-29.6296
2018-09-26,0.0
2018-10-01,-47.3684
2018-10-02,0.0
2018-10-05,0.0
2018-10-25,0.0
2019-02-21,0.0
2019-02-28,0.0
2019-03-05,300.0
2019-03-11,-25.0
2019-03-20,-66.6667
2019-05-14,10.0
2019-07-26,0.0
2019-08-13,0.0
2019-08-19,0.0
2019-09-06,0.0
2019-09-13,0.0
2019-09-27,0.0
2019-10-10,-9.0909
2019-10-23,100.0
2019-11-14,-25.0
2019-12-26,-30.0
2019-12-30,-4.7619
2020-02-13,10.0
2020-02-14,-9.0909
2020-02-26,10.0
2020-05-27,-90.9091
2020-06-08,0.0
2020-06-10,0.0
2020-06-22,0.0
2020-07-06,0.0
