ticker,RBAZ US Equity
2016-02-18,-4.2553
2016-03-08,-7.7778
2016-03-21,-1.2048
2016-03-30,0.0
2016-03-31,0.0
2016-04-06,-1.2195
2016-04-12,0.0
2016-04-14,0.4938
2016-04-15,6.8796
2016-04-19,-3.4483
2016-04-29,-4.5238
2016-05-02,2.9925
2016-05-05,0.4843
2016-05-12,1.2048
2016-05-13,0.0
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,3.0952
2016-05-23,3.9261
2016-05-26,5.5556
2016-06-06,0.0
2016-06-10,5.2632
2016-06-16,-9.0
2016-06-23,-6.5934
2016-06-24,1.1764999999999999
2016-06-27,1.1628
2016-07-18,4.5977
2016-07-28,0.2198
2016-08-16,-1.0965
2016-08-18,1.9956
2016-08-26,5.4348
2016-08-30,-5.1546
2016-09-13,5.4348
2016-09-20,-1.0309
2016-09-28,-1.0417
2016-09-30,2.1053
2016-10-05,-1.0309
2016-10-10,2.0833
2016-11-02,1.0204
2016-11-03,14.1414
2016-11-04,3.9823
2016-11-11,-2.1277
2016-11-14,-4.3478
2016-11-21,0.0
2016-12-06,9.0909
2016-12-16,-4.1667
2016-12-21,-4.3478
2016-12-23,0.0
2016-12-27,0.0
2016-12-30,0.0
2017-01-03,13.6341
2017-01-04,4.0021
2017-01-05,-1.5385
2017-01-13,3.125
2017-01-19,3.0303
2017-01-23,-4.4118
2017-01-24,4.6154
2017-01-30,-2.9412000000000003
2017-02-03,2.2727
2017-02-09,3.7037
2017-02-10,-3.2857
2017-02-22,18.9069
2017-02-23,0.3727
2017-02-24,5.198
2017-02-28,1.7647
2017-03-16,-2.3121
2017-03-17,-0.4734
2017-03-21,-3.6861
2017-04-03,-0.9259
2017-04-28,-3.4268
2017-05-03,-6.3225999999999996
2017-05-05,-3.5813
2017-05-16,2.1429
2017-06-12,1.3986
2017-06-13,0.6897
2017-06-15,-1.3699
2017-06-22,0.6944
2017-06-28,0.0
2017-06-30,0.0
2017-07-03,-0.6897
2017-07-05,1.3889
2017-07-06,-1.3699
2017-07-07,0.6944
2017-08-07,0.5517
2017-08-15,0.1372
2017-08-23,-1.3699
2017-08-28,0.6944
2017-09-14,0.6897
2017-09-19,-1.3699
2017-09-26,0.6944
2017-10-11,-0.6897
2017-10-13,1.3889
2017-10-16,0.0
2017-10-25,0.6849
2017-10-27,-1.3605
2017-11-02,4.1379
2017-11-07,2.649
2017-11-08,-0.6452
2017-11-30,-3.2468
2017-12-05,1.3423
2017-12-13,-0.6623
2017-12-15,0.0
2017-12-19,0.0
2017-12-27,2.0
2017-12-28,0.0
2018-01-02,0.6536
2018-01-17,1.2987
2018-01-18,0.0
2018-01-19,1.2821
2018-01-22,0.6329
2018-01-23,-2.5157
2018-01-25,4.5161
2018-01-26,0.0
2018-02-01,-1.2346
2018-02-05,-4.375
2018-02-06,0.915
2018-02-08,-0.2591
2018-02-13,4.9351
2018-02-14,-3.8366
2018-02-15,4.2471
2018-02-16,-4.9383
2018-02-23,2.9221
2018-03-02,2.8391
2018-03-05,0.6135
2018-03-09,0.6098
2018-03-12,0.0
2018-03-26,0.6061
2018-03-29,0.6024
2018-04-05,3.5928
2018-04-13,-0.578
2018-04-20,0.5744
2018-05-02,-0.5711
2018-05-03,0.0
2018-05-07,0.0
2018-05-15,1.1628
2018-05-17,-1.1494
2018-05-18,2.3256
2018-05-21,0.0
2018-05-22,-0.5682
2018-06-01,-0.5714
2018-06-05,0.1149
2018-06-07,2.7555
2018-06-11,0.5587
2018-06-13,1.1111
2018-06-21,-5.3846
2018-07-12,6.2718
2018-07-13,-3.2787
2018-07-24,5.9887
2018-07-30,-0.8529
2018-07-31,-3.2258
2018-08-03,0.5556
2018-08-07,-0.5525
2018-08-08,1.1111
2018-08-09,1.6484
2018-08-10,-1.0811
2018-08-14,0.0
2018-08-15,1.7486000000000002
2018-08-21,-2.2556
2018-08-22,1.6484
2018-08-23,0.4324
2018-08-29,1.1841
2018-08-30,0.0
2018-08-31,0.0
2018-09-10,-1.5957
2018-09-12,0.0
2018-09-17,0.5405
2018-09-20,0.0
2018-10-01,1.0753
2018-10-05,-1.5957
2018-10-11,0.5405
2018-10-16,0.0
2018-10-25,0.6452
2018-10-30,-4.9145
2018-10-31,-1.4607
2018-11-06,4.333
2018-11-12,-0.765
2018-11-16,-0.8811
2018-11-23,-2.7778
2018-11-26,1.1429
2018-11-28,-1.1299
2018-11-29,0.0
2018-11-30,1.1429
2018-12-04,0.565
2018-12-06,-2.2472
2018-12-07,-0.5747
2018-12-12,-1.7341
2018-12-18,-0.5882
2018-12-19,-2.3669000000000002
2018-12-20,-8.4848
2018-12-21,-2.649
2018-12-24,-4.4898
2018-12-26,-3.8462
2018-12-27,3.8519
2018-12-28,3.4237
2018-12-31,-6.8966
2019-01-02,4.4444
2019-01-03,0.0
2019-01-04,2.1277
2019-01-23,-0.6944
2019-01-25,2.0979
2019-01-28,-2.0548
2019-01-29,0.0
2019-02-01,1.3986
2019-02-05,0.0
2019-02-06,2.069
2019-02-12,2.027
2019-02-13,2.649
2019-02-25,-7.7419
2019-02-26,25.7343
2019-02-27,-11.0122
2019-03-01,-7.5
2019-03-05,4.7297
2019-03-07,-1.2903
2019-03-13,1.9607999999999999
2019-03-19,-2.5641
2019-03-20,3.1579
2019-03-22,-2.9337
2019-03-26,-5.3876
2019-03-29,-0.5542
2019-04-01,4.0488
2019-04-10,-2.0134
2019-04-18,0.0
2019-04-22,2.0548
2019-04-23,-1.6107
2019-04-24,0.2729
2019-04-25,0.0
2019-04-30,2.0408
2019-05-03,0.0
2019-05-15,4.6667
2019-05-20,3.1847
2019-05-29,1.2346
2019-05-30,-1.0976
2019-06-04,2.3428
2019-06-05,5.9036
2019-06-12,-1.9976
2019-06-14,1.9184999999999999
2019-06-20,-2.3529
2019-06-25,-1.2048
2019-06-27,3.6585
2019-07-11,-1.1764999999999999
2019-07-15,-1.0714
2019-08-14,2.2864
2019-08-26,-1.7647
2019-08-27,-4.1916
2019-08-28,-3.125
2019-08-30,3.2258
2019-09-03,-2.375
2019-09-04,1.1524
2019-09-05,-1.1392
2019-09-06,0.3841
2019-09-09,1.9133
2019-09-17,-0.8761
2019-09-19,0.1263
2019-09-24,0.0
2019-09-25,0.8827
2019-09-26,0.625
2019-10-03,-0.4969
2019-10-08,0.9988
2019-10-10,0.9889
2019-10-11,0.3672
2019-10-14,1.8293
2019-10-15,0.5988
2019-10-16,-2.3810000000000002
2019-10-25,0.0
2019-10-28,0.0
2019-11-01,0.0
2019-11-05,0.6098
2019-11-07,-0.6061
2019-11-12,0.0
2019-11-14,0.6098
2019-11-19,0.0
2019-11-25,1.8182
2019-11-26,0.0
2019-11-29,-1.0714
2019-12-02,1.8051
2019-12-04,0.4728
2019-12-06,1.1764999999999999
2019-12-12,-1.1628
2019-12-13,0.0
2019-12-17,0.0
2019-12-20,2.7859
2019-12-24,2.8981
2019-12-30,-2.1135
2019-12-31,-2.8409
2020-01-24,0.2339
2020-01-27,0.9335
2020-01-29,0.0
2020-02-04,1.1561
2020-02-05,-1.1429
2020-02-06,0.0
2020-02-10,0.0
2020-02-11,0.9249
2020-02-24,-4.9254999999999995
2020-02-26,4.2169
2020-02-28,-4.0462
2020-03-02,1.2048
2020-03-03,-1.1905000000000001
2020-03-05,1.2048
2020-03-09,-2.0238
2020-03-10,-8.87
2020-03-13,-12.0
2020-03-18,-9.0909
2020-03-19,15.8333
2020-03-23,-20.8633
2020-03-24,4.5455
2020-03-26,4.0
2020-04-01,12.8763
2020-04-03,-14.8148
2020-04-06,-0.8696
2020-04-08,0.0
2020-04-13,0.8772
2020-04-17,0.0
2020-04-22,4.3478
2020-05-01,8.3333
2020-05-04,3.0769
2020-05-05,0.0
2020-05-06,3.8806000000000003
2020-05-12,0.5747
2020-05-13,0.0
2020-05-14,-3.5714
2020-05-15,1.4815
2020-06-05,3.6496
2020-06-08,-1.4085
2020-06-10,0.7143
2020-06-12,0.0
2020-06-23,-0.7092
2020-06-24,0.2857
2020-07-07,3.2763999999999998
2020-07-14,0.0
2020-07-17,-0.0152
2020-07-21,-1.3643
2020-07-31,1.3986
