ticker,PARNF US Equity
2019-04-29,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-08,-3.8462
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,2.6
2019-05-16,-2.5341
2019-05-21,52.0
2019-05-22,0.0
2019-05-28,-2.6316
2019-05-29,-32.4324
2019-06-05,0.0
2019-06-06,20.0
2019-06-07,0.0
2019-06-11,1.3333
2019-06-12,25.0
2019-06-14,0.0
2019-06-17,-2.6316
2019-06-20,0.0
2019-06-24,-5.4054
2019-06-27,11.4286
2019-07-10,0.0
2019-07-17,-41.0256
2019-07-23,-8.6957
2019-07-24,33.3333
2019-07-25,-8.9286
2019-07-26,-17.647100000000002
2019-08-01,19.0476
2019-08-02,-16.0
2019-08-06,14.2857
2019-08-07,-16.6667
2019-08-08,0.0
2019-08-12,0.0
2019-08-13,25.0
2019-08-14,-20.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-27,-10.0
2019-08-28,5.5556
2019-08-30,-4.7368
2019-09-03,4.9724
2019-09-04,-20.5263
2019-09-05,5.9603
2019-09-06,0.0
2019-09-09,0.0
2019-09-11,0.0
2019-09-13,0.0
2019-09-16,0.0
2019-09-18,0.0
2019-09-23,0.0
2019-09-24,25.0
2019-09-25,-20.0
2019-09-26,0.0
2019-10-01,37.5
2019-10-08,-7.0455
2019-10-11,-21.7604
2019-10-15,12.5
2019-10-16,-11.1111
2019-10-21,0.0
2019-10-23,18.75
2019-10-29,-15.7895
2019-10-30,0.0
2019-11-01,0.0
2019-11-04,25.0
2019-11-05,-25.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,-1.9333
2019-11-26,1.9714
2019-11-27,-1.9333
2019-11-29,0.0
2019-12-03,-4.8266
2019-12-05,-17.8571
2019-12-06,0.0
2019-12-10,0.0
2019-12-11,15.2609
2019-12-12,-24.4813
2019-12-13,13.1868
2019-12-16,-11.6505
2019-12-17,-0.0999
2019-12-18,-7.0
2019-12-20,-24.7312
2019-12-23,57.1429
2019-12-24,9.0909
2019-12-26,16.6667
2019-12-27,1.7856999999999998
2019-12-30,-26.1754
2019-12-31,9.3156
2020-01-02,0.0
2020-01-03,-30.4348
2020-01-08,12.625
2020-01-09,77.5805
2020-01-13,-6.25
2020-01-14,-26.6667
2020-01-21,-18.0909
2020-01-22,11.2098
2020-01-24,49.7006
2020-01-28,0.0
2020-01-31,-32.1333
2020-02-03,-0.0982
2020-02-04,0.1967
2020-02-05,37.3896
2020-02-07,-27.0714
2020-02-12,22.429
2020-02-13,-17.84
2020-02-20,-1.0711
2020-02-26,8.2677
2020-02-27,9.0909
2020-02-28,-14.0833
2020-03-03,0.097
2020-03-05,6.5891
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,-0.9091
2020-03-11,-8.1651
2020-03-13,-9.99
2020-03-16,0.111
2020-03-19,-22.3947
2020-03-20,-28.4286
2020-03-23,-0.1996
2020-03-24,-20.0
2020-03-26,50.25
2020-03-27,66.3894
2020-03-31,-40.0
2020-04-01,81.6667
2020-04-02,-63.3028
2020-04-08,175.0
2020-04-13,-54.5455
2020-04-14,20.0
2020-04-15,0.0
2020-04-17,116.6667
2020-04-20,-15.3846
2020-04-21,-26.3636
2020-04-22,146.9136
2020-04-24,-0.5
2020-04-27,-69.3467
2020-05-01,195.082
2020-05-05,-38.8333
2020-05-07,8.9918
2020-05-08,-16.6667
2020-05-11,10.0
2020-05-12,0.0
2020-05-15,68.1818
2020-05-18,-45.9459
2020-05-22,80.0
2020-05-26,-50.0
2020-05-28,-22.2222
2020-06-01,-7.1429
2020-06-10,-7.5385
2020-06-11,0.0
2020-06-15,-0.1664
2020-06-16,0.3333
2020-06-17,-16.7774
2020-06-23,115.5689
2020-06-24,11.1111
2020-06-26,-16.6667
2020-06-29,0.0
2020-06-30,50.0
2020-07-02,-26.6667
2020-07-06,-9.0909
2020-07-09,200.0
2020-07-14,-66.6667
2020-07-16,100.0
2020-07-17,-40.0
2020-07-20,-6.25
2020-07-21,20.0
2020-07-22,-7.4074
2020-07-23,0.0
2020-07-30,-10.0
2020-07-31,-20.0
