ticker,PDXP US Equity
2015-04-07,0.0
2015-04-08,0.0
2015-04-14,0.0
2015-04-15,0.0
2015-04-17,14.8437
2015-04-24,-12.9252
2015-04-27,0.0
2015-04-29,1.5625
2015-05-04,-1.5385
2015-05-07,0.0
2015-05-12,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-27,0.0
2015-06-05,0.0
2015-06-08,0.0
2015-06-12,0.0
2015-06-17,0.0
2015-06-26,368.75
2015-06-29,74.0
2015-06-30,-23.3716
2015-07-01,0.0
2015-07-02,-2.0
2015-07-06,-38.7755
2015-07-07,0.0
2015-07-08,-16.6667
2015-07-09,10.0
2015-07-10,27.2727
2015-07-13,-14.2857
2015-07-20,-16.6667
2015-07-21,-64.0
2015-07-22,-83.3333
2015-07-23,-25.0
2015-07-24,-11.1111
2015-07-28,-37.5
2015-07-29,60.0
2015-07-30,-37.5
2015-07-31,0.0
2015-08-03,-40.0
2015-08-05,33.3333
2015-08-07,-25.0
2015-08-10,-16.6667
2015-08-11,20.0
2015-08-12,0.0
2015-08-13,133.3333
2015-08-14,-28.5714
2015-08-19,-40.0
2015-08-20,-16.6667
2015-08-21,20.0
2015-08-24,33.3333
2015-08-25,-62.5
2015-08-26,333.3333
2015-08-27,-38.4615
2015-08-28,25.0
2015-09-01,-70.0
2015-09-02,333.3333
2015-09-03,-38.4615
2015-09-04,100.0
2015-09-08,-62.5
2015-09-09,133.3333
2015-09-10,171.4286
2015-09-11,-52.6316
2015-09-14,50.0
2015-09-15,0.0
2015-09-16,-3.7037
2015-09-17,-15.3846
2015-09-18,-4.5455
2015-09-21,-23.8095
2015-09-22,18.75
2015-09-23,-31.5789
2015-09-24,-15.3846
2015-09-25,-27.2727
2015-09-28,0.0
2015-09-29,50.0
2015-09-30,-50.0
2015-10-01,66.6667
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,10.0
2015-10-08,0.0
2015-10-09,-45.4545
2015-10-12,83.3333
2015-10-13,-27.2727
2015-10-14,25.0
2015-10-15,0.0
2015-10-16,10.0
2015-10-20,-27.2727
2015-10-21,-37.5
2015-10-22,100.0
2015-10-23,0.0
2015-10-26,-20.0
2015-10-27,-25.0
2015-10-28,66.6667
2015-10-29,-50.0
2015-10-30,100.0
2015-11-03,0.0
2015-11-04,-20.0
2015-11-05,0.0
2015-11-06,-37.5
2015-11-10,-40.0
2015-11-11,166.6667
2015-11-12,0.0
2015-11-13,-37.5
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,-40.0
2015-11-19,0.0
2015-11-23,66.6667
2015-11-24,0.0
2015-11-25,-40.0
2015-11-30,0.0
2015-12-01,66.6667
2015-12-02,-20.0
2015-12-03,25.0
2015-12-04,-40.0
2015-12-08,100.0
2015-12-10,-50.0
2015-12-21,0.0
2015-12-28,0.0
2015-12-29,113.3333
2016-01-04,-50.0
2016-01-05,-6.25
2016-01-07,-33.3333
2016-01-08,44.0
2016-01-13,-30.5556
2016-01-14,0.0
2016-01-15,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-02-08,0.0
2016-02-11,0.0
2016-02-12,50.0
2016-02-16,-33.3333
2016-02-17,0.0
2016-02-23,0.0
2016-02-26,0.0
2016-02-29,0.0
2016-03-07,-20.0
2016-03-28,25.0
2016-04-08,0.0
2016-04-11,0.0
2016-05-05,50.0
2016-05-19,-33.3333
2016-05-25,0.0
2016-05-27,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-08,-20.0
2016-06-20,87.5
2016-06-21,-33.3333
2016-06-23,0.0
2016-07-01,-20.0
2016-07-05,-94.4
2016-07-14,0.0
2016-09-13,0.8929
2016-09-28,-0.885
2016-10-21,0.0
2016-11-10,341.5179
2016-11-17,0.0
2016-12-05,49.8483
2016-12-20,-23.7517
2016-12-29,-12.4779
2017-02-09,0.0
2017-02-13,-16.178
2017-02-17,-19.3004
2017-02-22,0.0
2017-03-01,-4.3347999999999995
2017-03-02,0.0
2017-04-19,-20.4688
2017-04-26,-47.7407
2017-05-16,-64.6617
2017-05-22,2.1277
2017-05-23,0.0
2017-06-01,0.0
2017-06-05,66.6667
2017-06-07,878.0
2017-06-08,-89.7751
2017-06-09,-30.0
2017-06-13,28.5714
2017-06-14,0.0
2017-06-16,0.0
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,-15.5556
2017-07-05,-27.6316
2017-07-10,9.0909
2017-08-03,0.0
2017-08-08,6.6667
2017-08-17,681.25
2017-08-21,-90.0
2017-08-25,800.0
2017-09-13,-2.2222
2017-09-15,-9.0909
2017-09-18,-75.0
2017-09-26,-75.0
2017-09-27,0.0
2017-09-28,-24.0
2017-09-29,5.2632
2017-10-02,5.0
2017-10-03,-9.5238
2017-10-04,-5.2632
2017-10-05,-11.1111
2017-10-06,12.5
2017-10-09,0.0
2017-10-10,-5.5556
2017-10-11,-11.7647
2017-10-12,-20.0
2017-10-17,-8.3333
2017-10-18,-9.0909
2017-10-19,20.0
2017-10-20,8.3333
2017-10-23,-30.7692
2017-10-24,44.4444
2017-10-25,192.3077
2017-10-26,71.0526
2017-10-27,-35.3846
2017-10-30,161.9048
2017-10-31,27.2727
2017-11-01,-27.1429
2017-11-02,-1.9607999999999999
2017-11-03,-16.0
2017-11-06,7.1429
2017-11-07,-1.1111
2017-11-08,-24.7191
2017-11-09,-14.9254
2017-11-10,63.1579
2017-11-13,-2.1505
2017-11-14,-19.7802
2017-11-15,-35.6164
2017-11-16,6.383
2017-11-17,-26.0
2017-11-20,-4.0541
2017-11-21,-18.3099
2017-11-22,-4.4828
2017-11-24,1.083
2017-11-27,-10.7143
2017-11-28,-28.0
2017-11-29,-22.2222
2017-11-30,17.8571
2017-12-01,-33.3333
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,-18.1818
2017-12-07,66.6667
2017-12-08,-20.0
2017-12-11,-8.3333
2017-12-12,0.0
2017-12-13,18.1818
2017-12-14,-23.0769
2017-12-15,20.0
2017-12-18,66.6667
2017-12-19,-30.0
2017-12-20,0.0
2017-12-21,5.7143
2017-12-22,1.3514
2017-12-26,-26.6667
2017-12-27,36.3636
2017-12-28,6.6667
2017-12-29,50.0
2018-01-02,25.0
2018-01-03,-6.6667
2018-01-04,-28.5714
2018-01-05,35.0
2018-01-08,33.3333
2018-01-09,19.4444
2018-01-10,13.9535
2018-01-11,-18.3673
2018-01-12,-7.5
2018-01-16,10.5405
2018-01-17,8.802
2018-01-18,-3.3708
2018-01-19,-13.9535
2018-01-22,-11.0811
2018-01-23,-14.8936
2018-01-24,7.1429
2018-01-25,30.0
2018-01-26,28.2051
2018-01-29,38.0
2018-01-30,-18.8406
2018-01-31,0.0
2018-02-01,-16.0714
2018-02-02,4.2553
2018-02-05,-2.0408
2018-02-06,-18.75
2018-02-07,12.8205
2018-02-08,-13.6364
2018-02-09,-2.6316
2018-02-12,2.7027
2018-02-13,7.8947
2018-02-14,19.5122
2018-02-15,-8.1633
2018-03-05,-77.7778
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,-10.0
2018-03-09,-33.3333
2018-03-12,-16.6667
2018-03-13,-20.0
2018-03-14,0.0
2018-03-15,25.0
2018-03-16,-20.0
2018-03-19,25.0
2018-03-20,0.0
2018-03-21,20.0
2018-03-23,16.6667
2018-03-26,14.2857
2018-03-27,12.5
2018-03-28,11.1111
2018-03-29,-10.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,-44.4444
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,-20.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-17,-25.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-25,0.0
2018-04-26,-33.3333
2018-04-27,50.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-07,-33.3333
2018-05-11,0.0
2018-05-14,50.0
2018-05-16,-33.3333
2018-05-30,0.0
2018-05-31,-50.0
2018-06-01,100.0
2018-06-04,-50.0
2018-06-06,0.0
2018-06-11,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,100.0
2018-06-25,-50.0
2018-06-29,100.0
2018-07-03,-50.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,100.0
2018-07-16,-50.0
2018-07-18,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-14,0.0
2018-08-30,0.0
2018-09-28,0.0
2018-10-03,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-11-12,0.0
2018-12-11,-99.0
2018-12-14,0.0
2018-12-18,9900.0
2018-12-28,-99.0
2018-12-31,9900.0
2019-01-31,-99.0
2019-02-12,0.0
2019-02-21,9900.0
2019-02-22,0.0
2019-02-27,0.0
2019-03-04,0.0
2019-05-02,-99.0
2019-05-10,0.0
2019-05-14,0.0
2019-06-17,0.0
2019-09-05,0.0
2019-10-30,19900.0001
2019-11-01,-50.0
2019-11-04,0.0
2019-11-05,300.0
2019-11-06,-25.0
2019-11-07,100.0
2019-11-08,-66.6667
2019-11-12,-50.0
2019-11-13,0.0
2019-11-14,200.0
2019-11-15,0.0
2019-11-18,100.0
2019-11-19,-50.0
2019-11-20,0.0
2019-11-26,-66.6667
2019-11-27,100.0
2019-12-02,-50.0
2019-12-03,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,100.0
2019-12-31,-50.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-15,0.0
2020-01-17,0.0
2020-01-23,0.0
2020-02-11,0.0
2020-02-24,0.0
2020-02-25,100.0
2020-03-12,-50.0
2020-04-07,-99.0
2020-04-30,9900.0
2020-05-01,-99.0
2020-05-29,9900.0
2020-06-05,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-25,-99.0
2020-07-02,9900.0
2020-07-14,0.0
2020-07-17,0.0
