ticker,ELAN US Equity
2019-02-08,0.6441
2019-02-11,0.0674
2019-02-12,-1.38
2019-02-13,0.4096
2019-02-14,-0.2719
2019-02-15,0.8862
2019-02-19,-1.4865
2019-02-20,0.583
2019-02-21,-0.9887
2019-02-22,0.5165
2019-02-25,-0.6509
2019-02-26,0.1724
2019-02-27,2.3064
2019-02-28,1.7497
2019-03-01,2.6124
2019-03-04,-0.0967
2019-03-05,-1.7419
2019-03-06,-2.4951
2019-03-07,-1.4141
2019-03-08,0.4098
2019-03-11,4.4218
2019-03-12,3.0619
2019-03-13,-0.1896
2019-03-14,-4.0215
2019-03-15,1.0887
2019-03-18,3.2637
2019-03-19,3.7611
2019-03-20,0.0
2019-03-21,-1.0661
2019-03-22,0.7389
2019-03-25,-0.3667
2019-03-26,0.4294
2019-03-27,-0.1527
2019-03-28,-0.5812
2019-03-29,-1.3231
2019-04-01,0.3118
2019-04-02,0.8393
2019-04-03,1.2022
2019-04-04,0.4569
2019-04-05,0.4245
2019-04-08,0.9058
2019-04-09,-1.9748999999999999
2019-04-10,-0.641
2019-04-11,-0.6452
2019-04-12,0.7112
2019-04-15,-1.3202
2019-04-16,-1.1201
2019-04-17,-1.888
2019-04-18,-0.2245
2019-04-22,0.1286
2019-04-23,1.5409000000000002
2019-04-24,1.3911
2019-04-25,0.9978
2019-04-26,1.0188
2019-04-29,-1.3447
2019-04-30,-2.4164
2019-05-01,-0.1905
2019-05-02,-0.2545
2019-05-03,2.4554
2019-05-06,0.1245
2019-05-07,-3.2639
2019-05-08,0.8676
2019-05-09,5.0016
2019-05-10,1.0316
2019-05-13,-3.4535
2019-05-14,1.3997
2019-05-15,0.4601
2019-05-16,0.7634
2019-05-17,0.1212
2019-05-20,-1.1804000000000001
2019-05-21,0.2757
2019-05-22,-1.3745
2019-05-23,0.3097
2019-05-24,-0.8953
2019-05-28,-0.405
2019-05-29,-0.7194
2019-05-30,-0.7246
2019-05-31,-0.7299
2019-06-03,2.078
2019-06-04,2.5055
2019-06-05,0.5194
2019-06-06,-1.2158
2019-06-07,0.5846
2019-06-10,-0.7342
2019-06-11,0.3698
2019-06-12,1.8729
2019-06-13,-1.8987
2019-06-14,-1.8433000000000002
2019-06-17,-1.4397
2019-06-18,4.0965
2019-06-19,1.0372
2019-06-20,-0.5737
2019-06-21,2.4294000000000002
2019-06-24,-0.5929
2019-06-25,3.7578
2019-06-26,-1.4372
2019-06-27,-0.0875
2019-06-28,-1.3427
2019-07-01,3.432
2019-07-02,-2.7746
2019-07-03,2.2359999999999998
2019-07-05,-1.6115
2019-07-08,-2.4276
2019-07-09,2.1283
2019-07-10,-2.6710000000000003
2019-07-11,2.111
2019-07-12,-1.6242999999999999
2019-07-15,1.1108
2019-07-16,-0.9798
2019-07-17,-0.5097
2019-07-18,-1.0247
2019-07-19,-1.0352999999999999
2019-07-22,-0.9538
2019-07-23,2.5474
2019-07-24,1.1815
2019-07-25,-1.4671
2019-07-26,0.7596
2019-07-29,-0.4524
2019-07-30,1.03
2019-07-31,-1.1694
2019-08-01,0.3034
2019-08-02,-0.5142
2019-08-05,-3.2837
2019-08-06,3.238
2019-08-07,-4.1717
2019-08-08,-0.4449
2019-08-09,-2.1704
2019-08-12,-3.1648
2019-08-13,0.5728
2019-08-14,-4.4891
2019-08-15,2.3851
2019-08-16,0.5824
2019-08-19,1.5327
2019-08-20,-8.5542
2019-08-21,-3.1915
2019-08-22,2.5009
2019-08-23,-2.366
2019-08-26,-2.0068
2019-08-27,-1.0046
2019-08-28,0.6245
2019-08-29,0.5818
2019-08-30,0.3471
2019-09-03,0.0769
2019-09-04,1.2288999999999999
2019-09-05,0.4932
2019-09-06,3.2465
2019-09-09,-1.3163
2019-09-10,3.4087
2019-09-11,2.9737999999999998
2019-09-12,-1.2526
2019-09-13,1.0571
2019-09-16,-1.2551999999999999
2019-09-17,-0.8475
2019-09-18,-2.1368
2019-09-19,-1.2737
2019-09-20,1.4744
2019-09-23,1.9615
2019-09-24,-1.8525
2019-09-25,-2.069
2019-09-26,-1.0378
2019-09-27,-1.1236
2019-09-30,0.7197
2019-10-01,-1.5795
2019-10-02,-0.8407
2019-10-03,3.4682
2019-10-04,-0.2607
2019-10-07,-0.5228
2019-10-08,0.1502
2019-10-09,0.5247
2019-10-10,-1.0067
2019-10-11,1.2806
2019-10-14,-0.9297
2019-10-15,1.7643
2019-10-16,-0.1475
2019-10-17,-2.2165
2019-10-18,-0.9067
2019-10-21,0.4956
2019-10-22,-1.214
2019-10-23,0.4992
2019-10-24,0.4968
2019-10-25,2.1673
2019-10-28,1.0421
2019-10-29,0.1105
2019-10-30,-0.184
2019-10-31,-0.4055
2019-11-01,1.4064
2019-11-04,-0.438
2019-11-05,0.5499
2019-11-06,-2.7342
2019-11-07,0.8996
2019-11-08,1.1516
2019-11-11,-2.4238
2019-11-12,-1.3549
2019-11-13,-0.8012
2019-11-14,-2.7308
2019-11-15,3.2424
2019-11-18,-2.1831
2019-11-19,2.8583
2019-11-20,0.3045
2019-11-21,0.1898
2019-11-22,1.4773
2019-11-25,3.8074
2019-11-26,-0.5394
2019-11-27,0.7592
2019-11-29,-0.5741
2019-12-02,-0.3248
2019-12-03,-1.1586
2019-12-04,-0.4762
2019-12-05,-0.0368
2019-12-06,-0.2577
2019-12-09,-0.8859
2019-12-10,-1.4525000000000001
2019-12-11,1.2472
2019-12-12,2.5756
2019-12-13,1.0917
2019-12-16,1.9078
2019-12-17,1.5895000000000001
2019-12-18,-1.9819
2019-12-19,2.6959999999999997
2019-12-20,-0.5181
2019-12-23,0.9375
2019-12-24,1.2384
2019-12-26,-0.9174
2019-12-27,0.6173
2019-12-30,-0.1704
2019-12-31,0.5463
2020-01-02,0.0679
2020-01-03,-1.2555
2020-01-06,-0.9278
2020-01-07,-0.4162
2020-01-08,-0.5225
2020-01-09,-1.8207
2020-01-10,2.4608
2020-01-13,-1.1138
2020-01-14,3.0623
2020-01-15,5.3279
2020-01-16,-0.7458
2020-01-17,-1.9928
2020-01-21,2.0667
2020-01-22,5.258
2020-01-23,0.0621
2020-01-24,-2.1085
2020-01-27,-1.3620999999999999
2020-01-28,1.3487
2020-01-29,0.5703
2020-01-30,-0.063
2020-01-31,-2.5850999999999997
2020-02-03,1.2945
2020-02-04,1.1502
2020-02-05,-0.0948
2020-02-06,0.1581
2020-02-07,-0.9154
2020-02-10,0.3186
2020-02-11,0.8257
2020-02-12,-1.2283
2020-02-13,-0.7653
2020-02-14,-0.4499
2020-02-18,-1.7107999999999999
2020-02-19,-1.7077
2020-02-20,1.0023
2020-02-21,3.0433
2020-02-24,-3.6597
2020-02-25,-2.5324999999999998
2020-02-26,-1.641
2020-02-27,-2.2245
2020-02-28,-2.5951
2020-03-02,1.3869
2020-03-03,-2.5918
2020-03-04,1.6999
2020-03-05,-5.2326
2020-03-06,-2.6457
2020-03-09,-5.9078
2020-03-10,2.972
2020-03-11,-3.5772
2020-03-12,-10.0337
2020-03-13,5.1078
2020-03-16,-13.687
2020-03-17,3.1508
2020-03-18,-16.4747
2020-03-19,4.7362
2020-03-20,0.1717
2020-03-23,-3.0857
2020-03-24,9.7288
2020-03-25,5.4272
2020-03-26,9.1743
2020-03-27,1.8674
2020-03-30,3.5289
2020-03-31,-0.8853
2020-04-01,-10.0045
2020-04-02,3.0769
2020-04-03,-2.7925
2020-04-06,8.8658
2020-04-07,3.5032
2020-04-08,2.989
2020-04-09,4.5668
2020-04-13,-5.5102
2020-04-14,2.635
2020-04-15,-4.1667
2020-04-16,-0.4392
2020-04-17,7.146
2020-04-20,0.9881
2020-04-21,-2.6498
2020-04-22,0.5025
2020-04-23,-0.7917
2020-04-24,0.168
2020-04-27,3.3962
2020-04-28,-1.8248
2020-04-29,2.974
2020-04-30,-0.8825
2020-05-01,-2.7115
2020-05-04,-0.2912
2020-05-05,0.7509
2020-05-06,-5.0518
2020-05-07,-13.3014
2020-05-08,-0.2012
2020-05-11,4.6875
2020-05-12,-3.8036
2020-05-13,-3.4535
2020-05-14,0.4666
2020-05-15,-1.3416000000000001
2020-05-18,3.0858
2020-05-19,-1.5221
2020-05-20,0.7728
2020-05-21,-3.1697
2020-05-22,0.0
2020-05-26,2.2702999999999998
2020-05-27,9.0862
2020-05-28,1.1832
2020-05-29,0.1403
2020-06-01,-0.9809
2020-06-02,5.0472
2020-06-03,2.9636
2020-06-04,-1.7444
2020-06-05,5.415
2020-06-08,4.2526
2020-06-09,-2.6656
2020-06-10,-4.2324
2020-06-11,-6.1092
2020-06-12,1.8458999999999999
2020-06-15,-1.9937
2020-06-16,2.0342
2020-06-17,-2.1749
2020-06-18,1.3432
2020-06-19,1.7367
2020-06-22,0.3594
2020-06-23,1.3429
2020-06-24,-5.477
2020-06-25,0.9346
2020-06-26,-2.037
2020-06-29,-0.7561
2020-06-30,2.1429
2020-07-01,-1.2121
2020-07-02,0.0944
2020-07-06,2.5930999999999997
2020-07-07,-0.9651
2020-07-08,0.464
2020-07-09,-1.3395000000000001
2020-07-10,3.1367
2020-07-13,2.8143000000000002
2020-07-14,3.6645
2020-07-15,2.5554
2020-07-16,-0.3322
2020-07-17,-0.875
2020-07-20,-1.0088
2020-07-21,0.552
2020-07-22,-0.8868
2020-07-23,-0.3409
2020-07-24,0.8551
2020-07-27,-9.7075
2020-07-28,-0.939
2020-07-29,0.237
2020-07-30,6.1466
2020-07-31,5.2561
