ticker,CVEO US Equity
2018-10-10,-5.5138
2018-10-11,0.5305
2018-10-12,-2.3747
2018-10-15,-1.6216
2018-10-16,1.3736
2018-10-17,-1.897
2018-10-18,-4.6961
2018-10-19,-3.4783
2018-10-22,-1.8018
2018-10-23,-0.6116
2018-10-24,-3.6923
2018-10-25,-3.8339
2018-10-26,-1.3289
2018-10-29,-7.4074
2018-10-30,-1.4545
2018-10-31,5.1661
2018-11-01,-11.2281
2018-11-02,-0.3953
2018-11-05,-3.5714
2018-11-06,0.0
2018-11-07,4.1152
2018-11-08,-7.9051
2018-11-09,-1.7167
2018-11-12,-7.4236
2018-11-13,-8.0189
2018-11-14,3.5897
2018-11-15,8.9109
2018-11-16,2.7273
2018-11-19,-5.7522
2018-11-20,-7.9812
2018-11-21,1.0204
2018-11-23,3.5354
2018-11-26,-5.3659
2018-11-27,-6.1856
2018-11-28,0.0
2018-11-29,-0.5495
2018-11-30,-6.6298
2018-12-03,9.4675
2018-12-04,-2.7027
2018-12-06,-5.5556
2018-12-07,0.0
2018-12-10,-2.3529
2018-12-11,-3.6145
2018-12-12,0.625
2018-12-13,-1.8634
2018-12-14,-5.0633
2018-12-17,-8.6667
2018-12-18,-0.7299
2018-12-19,2.2059
2018-12-20,-4.3165
2018-12-21,-8.2707
2018-12-24,-5.7377
2018-12-26,4.3478
2018-12-27,0.0
2018-12-28,10.0
2018-12-31,8.3333
2019-01-02,9.7902
2019-01-03,-2.5478
2019-01-04,6.5359
2019-01-07,15.3374
2019-01-08,-2.6596
2019-01-09,16.9399
2019-01-10,-3.7382999999999997
2019-01-11,6.7961
2019-01-14,-1.3636
2019-01-15,-1.8433000000000002
2019-01-16,-0.4695
2019-01-17,0.0
2019-01-18,-0.4717
2019-01-22,-1.4218
2019-01-23,-1.9231
2019-01-24,8.8235
2019-01-25,4.5045
2019-01-28,-3.0172
2019-01-29,0.8889
2019-01-30,0.4405
2019-01-31,10.9649
2019-02-01,1.1858
2019-02-04,0.7813
2019-02-05,0.7752
2019-02-06,-2.6923
2019-02-07,-7.1146
2019-02-08,0.4255
2019-02-11,1.6949
2019-02-12,2.5
2019-02-13,1.2195
2019-02-14,-1.2048
2019-02-15,2.439
2019-02-19,-0.3968
2019-02-20,5.9761
2019-02-21,-2.2556
2019-02-22,0.7692
2019-02-25,-3.4351
2019-02-26,5.9289
2019-02-27,-0.3731
2019-02-28,-2.6217
2019-03-01,-3.8462
2019-03-04,-4.0
2019-03-05,-3.75
2019-03-06,-4.7619
2019-03-07,-0.4545
2019-03-08,-0.9132
2019-03-11,3.2258
2019-03-12,3.125
2019-03-13,1.2987
2019-03-14,-1.7094
2019-03-15,-6.087
2019-03-18,-1.3889
2019-03-19,3.7559
2019-03-20,2.7149
2019-03-21,-1.7621
2019-03-22,-6.2780000000000005
2019-03-25,-1.9139
2019-03-26,1.9512
2019-03-27,-0.4785
2019-03-28,0.9615
2019-03-29,0.0
2019-04-01,-1.4285999999999999
2019-04-02,-2.8986
2019-04-03,-0.995
2019-04-04,4.5226
2019-04-05,10.0962
2019-04-08,4.8035
2019-04-09,0.0
2019-04-10,1.6667
2019-04-11,1.6393
2019-04-12,-10.8871
2019-04-15,2.7149
2019-04-16,-2.2026
2019-04-17,-2.2523
2019-04-18,-3.2258
2019-04-22,0.9524
2019-04-23,6.6038
2019-04-24,-0.4425
2019-04-25,-2.6667
2019-04-26,-0.9132
2019-04-29,-5.9908
2019-04-30,-1.4706000000000001
2019-05-01,-5.9701
2019-05-02,-1.0582
2019-05-03,4.2781
2019-05-06,2.5641
2019-05-07,2.0
2019-05-08,-3.9215999999999998
2019-05-09,-2.0408
2019-05-10,-4.6875
2019-05-13,-4.3716
2019-05-14,-2.8571
2019-05-15,0.0
2019-05-16,-1.7647
2019-05-17,0.5988
2019-05-20,-6.5476
2019-05-21,7.6433
2019-05-22,-5.3254
2019-05-23,-10.625
2019-05-24,4.8951
2019-05-28,-2.6667
2019-05-29,2.7397
2019-05-30,-4.6667
2019-05-31,-4.8951
2019-06-03,6.6176
2019-06-04,2.7586
2019-06-05,-6.0403
2019-06-06,0.7143
2019-06-07,2.8369
2019-06-10,0.6897
2019-06-11,-0.6849
2019-06-12,-6.2069
2019-06-13,3.6765
2019-06-14,-3.5461
2019-06-17,4.4118
2019-06-18,3.5211
2019-06-19,2.0408
2019-06-20,2.6667
2019-06-21,7.1429
2019-06-24,-8.4848
2019-06-25,3.3113
2019-06-26,3.2051
2019-06-27,0.0
2019-06-28,6.8323
2019-07-01,-1.1628
2019-07-02,-7.0588
2019-07-03,0.6329
2019-07-05,0.6289
2019-07-08,0.625
2019-07-09,1.2422
2019-07-10,5.5215
2019-07-11,-2.907
2019-07-12,0.0
2019-07-15,-3.5928
2019-07-16,-3.1056
2019-07-17,-1.9231
2019-07-18,0.6536
2019-07-19,-0.6494
2019-07-22,1.3072
2019-07-23,10.3226
2019-07-24,-1.1696
2019-07-25,-2.3669000000000002
2019-07-26,0.6061
2019-07-29,-0.6024
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,-4.2424
2019-08-02,1.8987
2019-08-05,-3.7267
2019-08-06,-3.871
2019-08-07,1.3423
2019-08-08,-1.9868000000000001
2019-08-09,-0.6757
2019-08-12,-2.7211
2019-08-13,4.1958
2019-08-14,-6.7114
2019-08-15,-2.8777
2019-08-16,0.0
2019-08-19,0.7407
2019-08-20,0.0
2019-08-21,2.2059
2019-08-22,0.0
2019-08-23,-5.7554
2019-08-26,-3.0534
2019-08-27,-0.7874
2019-08-28,10.3175
2019-08-29,5.036
2019-08-30,-4.7945
2019-09-03,-1.4388
2019-09-04,2.1898
2019-09-05,-0.7143
2019-09-06,2.1583
2019-09-09,-2.8169
2019-09-10,1.4493
2019-09-11,1.4285999999999999
2019-09-12,-2.1127
2019-09-13,-2.8777
2019-09-16,-0.7407
2019-09-17,0.0
2019-09-18,2.9851
2019-09-19,-1.4493
2019-09-20,2.2059
2019-09-23,-2.1583
2019-09-24,-3.6765
2019-09-25,0.7634
2019-09-26,-6.0606
2019-09-27,0.0
2019-09-30,2.4194
2019-10-01,1.5748
2019-10-02,-1.5504
2019-10-03,-3.1496
2019-10-04,-0.813
2019-10-07,-6.5574
2019-10-08,-9.6491
2019-10-09,4.8544
2019-10-10,-5.5556
2019-10-11,5.8824
2019-10-14,4.6296
2019-10-15,-5.3097
2019-10-16,-1.8692
2019-10-17,-0.9524
2019-10-18,-0.9615
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.9709
2019-10-24,-1.9231
2019-10-25,5.8824
2019-10-28,8.3333
2019-10-29,-2.5641
2019-10-30,-4.386
2019-10-31,-2.7523
2019-11-01,0.9434
2019-11-04,-2.8037
2019-11-05,-1.9231
2019-11-06,-2.1373
2019-11-07,0.1803
2019-11-08,-2.0
2019-11-11,-1.3673
2019-11-12,-0.8173
2019-11-13,-4.0263
2019-11-14,-1.815
2019-11-15,-1.4833
2019-11-18,-8.6067
2019-11-19,-2.3482
2019-11-20,3.0593
2019-11-21,3.5915
2019-11-22,7.4646
2019-11-25,-0.1536
2019-11-26,-2.8245
2019-11-27,-0.475
2019-11-29,2.9318
2019-12-02,0.4637
2019-12-03,-6.0
2019-12-04,5.2139
2019-12-05,-6.1889
2019-12-06,-0.6988
2019-12-09,-0.4294
2019-12-10,2.2161
2019-12-11,6.176
2019-12-12,5.9603
2019-12-13,7.2917
2019-12-16,0.9709
2019-12-17,6.7308
2019-12-18,8.1081
2019-12-19,4.1667
2019-12-20,9.6
2019-12-23,-1.4599
2019-12-24,2.963
2019-12-26,2.8777
2019-12-27,-5.5944
2019-12-30,-5.1852
2019-12-31,0.7813
2020-01-02,9.3023
2020-01-03,-0.7092
2020-01-06,9.2857
2020-01-07,-5.2288
2020-01-08,-5.5172
2020-01-09,-10.9489
2020-01-10,3.2787
2020-01-13,0.0
2020-01-14,5.5556
2020-01-15,-2.2556
2020-01-16,2.3077
2020-01-17,-1.5038
2020-01-21,-2.2901
2020-01-22,-0.7813
2020-01-23,-5.5118
2020-01-24,6.6667
2020-01-27,-3.125
2020-01-28,4.8387
2020-01-29,3.8462
2020-01-30,1.4815
2020-01-31,-2.1898
2020-02-03,-1.4925
2020-02-04,3.0303
2020-02-05,5.1471
2020-02-06,0.0
2020-02-07,-0.6993
2020-02-10,-2.1127
2020-02-11,1.4388
2020-02-12,-2.1277
2020-02-13,-2.8986
2020-02-14,8.9552
2020-02-18,-0.6849
2020-02-19,-0.6897
2020-02-20,1.3889
2020-02-21,-1.3699
2020-02-24,-4.8611
2020-02-25,-3.6496
2020-02-26,0.0
2020-02-27,-10.6061
2020-02-28,-0.8475
2020-03-02,-3.4188
2020-03-03,-3.5398
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,-0.9174
2020-03-09,-23.1389
2020-03-10,-1.2046999999999999
2020-03-11,-8.1697
2020-03-12,-9.7065
2020-03-13,4.4118
2020-03-16,-14.6056
2020-03-17,2.2596
2020-03-18,-32.5323
2020-03-19,9.9689
2020-03-20,-13.0435
2020-03-23,4.725
2020-03-24,-1.5756000000000001
2020-03-25,19.4519
2020-03-26,-10.6599
2020-03-27,-7.0909
2020-03-30,7.8033
2020-03-31,-6.5351
2020-04-01,-0.2185
2020-04-02,-3.6496
2020-04-03,-5.7576
2020-04-06,7.1811
2020-04-07,-4.425
2020-04-08,3.7144
2020-04-09,3.3796
2020-04-13,-4.8548
2020-04-14,0.8974
2020-04-15,-5.7179
2020-04-16,-5.1213
2020-04-17,6.9602
2020-04-20,-0.6906
2020-04-21,-2.0861
2020-04-22,3.2505
2020-04-23,8.4656
2020-04-24,-3.6341
2020-04-27,7.5677
2020-04-28,9.0118
2020-04-29,39.8662
2020-04-30,-2.7778
2020-05-01,-12.8254
2020-05-04,-4.4064
2020-05-05,-6.4762
2020-05-06,0.0611
2020-05-07,2.5443
2020-05-08,9.4085
2020-05-11,-3.7736
2020-05-12,-3.6010999999999997
2020-05-13,-5.3589
2020-05-14,-4.7324
2020-05-15,-0.2169
2020-05-18,-3.4783
2020-05-19,-0.6757
2020-05-20,4.1497
2020-05-21,-4.2456
2020-05-22,1.1824
2020-05-26,24.6292
2020-05-27,1.3523
2020-05-28,-8.3971
2020-05-29,-1.845
2020-06-01,1.3059
2020-06-02,1.5625
2020-06-03,2.8846
2020-06-04,8.3178
2020-06-05,4.8663
2020-06-08,19.7137
2020-06-09,3.079
2020-06-10,-3.6938
2020-06-11,-16.242
2020-06-12,3.67
2020-06-15,-2.3122
2020-06-16,1.4691
2020-06-17,-0.2574
2020-06-18,1.2903
2020-06-19,0.3185
2020-06-22,-1.0
2020-06-23,1.0101
2020-06-24,0.7937
2020-06-25,0.9921
2020-06-26,-2.9627
2020-06-29,0.6749
2020-06-30,-1.5962
2020-07-01,-6.2287
2020-07-02,0.3287
2020-07-06,-3.4483
2020-07-07,0.1429
2020-07-08,-2.8531
2020-07-09,-1.3032
2020-07-10,0.3906
2020-07-13,-11.3746
2020-07-14,-0.3763
2020-07-15,4.9098
2020-07-16,4.86
2020-07-17,-5.6838
2020-07-20,4.1052
2020-07-21,3.7296
2020-07-22,-2.6217
2020-07-23,-2.6923
2020-07-24,-1.1858
2020-07-27,1.88
2020-07-28,5.0452
2020-07-29,43.1508
2020-07-30,8.1201
2020-07-31,0.2173
