ticker,ZMDC US Equity
2007-12-07,0.0
2007-12-11,0.0
2007-12-14,42.8571
2007-12-18,-28.0
2007-12-19,-2.7778
2007-12-20,21.9048
2007-12-27,-2.3438
2008-01-07,0.0
2008-01-08,0.0
2008-01-15,0.0
2008-01-16,0.0
2008-01-18,0.0
2008-01-22,0.0
2008-01-23,0.8
2008-01-24,-0.7937
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,0.0
2008-02-08,0.0
2008-02-15,0.0
2008-02-19,1.6
2008-02-21,-0.7874
2008-02-25,-0.7937
2008-02-26,0.0
2008-02-27,0.0
2008-03-06,0.0
2008-04-01,0.0
2008-04-07,64.0
2008-04-08,-12.1951
2008-04-09,-2.7778
2008-04-10,-14.2857
2008-05-08,-16.6667
2008-05-16,0.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,0.8
2008-05-23,-0.7937
2008-06-03,0.0
2008-06-06,0.0
2008-06-09,-19.2
2008-06-11,0.0
2008-06-12,23.7624
2008-06-24,0.0
2008-06-27,0.0
2008-07-02,0.0
2008-07-03,0.0
2008-07-10,0.0
2008-07-21,0.0
2008-07-31,0.0
2008-08-06,-4.0
2008-08-08,0.0
2008-08-21,0.0
2008-09-02,0.0
2008-09-03,-0.8333
2008-09-11,-3.3613
2008-09-12,0.0
2008-09-17,0.0
2008-09-18,-12.1739
2008-09-29,0.0
2008-10-07,0.0
2008-10-09,-48.5149
2008-11-19,-1.9231
2008-12-11,0.0
2008-12-17,0.0
2009-01-06,0.0
2009-02-03,0.0
2009-02-11,-50.9804
2009-02-27,-40.0
2009-04-21,-26.6667
2009-05-01,81.8182
2009-08-10,-45.0
2009-10-05,81.8182
2009-10-27,405.0
2010-01-22,-75.2475
2010-02-04,0.0
2010-02-12,0.0
2010-03-16,0.0
2010-03-25,0.0
2010-06-16,-90.0
2010-10-27,-88.0
2010-10-28,149900.0
2010-11-04,-99.9333
2010-11-05,6.25
2010-11-10,464.7059
2011-01-25,1.0417
2011-02-04,15020.2749
2011-02-08,-94.5455
2011-02-25,6.6667
2011-03-10,-68.75
2011-03-16,20.0
2011-03-18,400.0
2011-03-29,280.0
2011-04-06,-71.9298
2011-05-16,-6.25
2011-06-01,0.0
2011-09-20,236.6667
2011-11-29,-49.505
2012-01-09,0.0
2012-03-20,0.0
2012-03-29,0.0
2012-04-10,0.0
2012-05-15,0.0
2012-05-21,0.0
2012-06-06,137.2549
2012-07-02,-57.8512
2012-10-05,0.0
2012-10-10,0.0
2012-12-11,145.098
2012-12-12,0.0
2012-12-17,-20.0
2012-12-20,20.0
2012-12-28,12.5
2013-01-11,0.0
2013-01-15,-0.7407
2013-01-16,0.0
2013-01-17,0.7463
2013-01-18,-0.7407
2013-01-24,-17.9104
2013-01-25,-9.0909
2013-01-28,35.0
2013-01-29,0.0
2013-01-31,0.0
2013-02-05,-0.7407
2013-02-06,-25.3731
2013-02-07,34.0
2013-02-12,-0.7463
2013-02-13,-24.812
2013-02-15,29.0
2013-02-19,-22.4806
2013-02-20,25.0
2013-03-07,-13.6
2013-04-03,-7.4074
2013-04-05,0.0
2013-07-08,-94.0
2013-07-29,566.6667
2013-08-08,145.0
2013-08-13,2.0408
2013-08-15,-49.0
2013-08-26,-50.9804
2013-08-27,-40.0
2013-09-04,0.0
2013-09-24,0.0
2013-11-21,-33.3333
2013-11-26,110.0
2013-12-17,-52.381
2014-01-13,350.0
2014-01-22,13.3333
2014-01-23,27.451
2014-01-24,92.3077
2014-01-27,0.0
2014-01-29,-47.2
2014-02-04,4.5455
2014-02-05,-2.8986
2014-02-06,64.1791
2014-02-18,13.6364
2014-02-20,-20.0
2014-02-25,25.0
2014-02-28,-20.0
2014-03-07,20.0
2014-03-10,0.0
2014-03-12,-40.8333
2014-04-08,-15.493
2014-04-09,96.6667
2014-04-10,0.0
2014-04-11,4.2373
2014-04-21,-16.2602
2014-04-22,16.5049
2014-04-24,3.3333
2014-04-25,0.0
2014-05-07,-56.4516
2014-05-09,0.0
2014-05-12,29.6296
2014-05-15,42.8571
2014-06-23,3.0
2014-06-25,21.3592
2014-07-16,-40.0
2014-07-18,57.3333
2014-08-21,-15.2542
2014-08-22,0.0
2014-08-25,14.0
2014-08-26,9.6491
2014-09-03,16.0
2014-09-04,10.3448
2014-09-12,6.25
2014-09-15,2.3529
2014-09-18,8.046
2014-09-22,6.383
2014-09-23,12.5
2014-09-24,2.2222
2014-09-29,5.2174
2014-09-30,3.3058
2014-10-01,0.0
2014-10-02,0.0
2014-10-07,0.0
2014-10-13,-20.0
2014-10-14,30.0
2014-10-15,0.0
2014-10-16,3.8462
2014-10-20,1.8519
2014-10-21,0.0
2014-10-22,1.0909
2014-10-23,0.7194
2014-10-27,5.3571
2014-10-29,0.339
2014-11-03,0.3378
2014-11-06,0.3367
2014-11-07,0.6711
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,0.0
2014-11-24,-36.6667
2014-11-25,57.8947
2014-12-10,-0.3333
2014-12-11,2.0067
2014-12-16,-3.2787
2014-12-17,0.0
2014-12-18,0.0
2014-12-22,-2.3729
2014-12-23,-0.3472
2014-12-24,-0.6969
2014-12-26,-0.3509
2014-12-29,0.3521
2014-12-30,2.4561
2015-01-05,-36.3014
2015-01-06,55.3763
2015-01-07,0.692
2015-01-08,0.3436
2015-01-13,-0.6849
2015-01-14,0.0
2015-01-20,0.0
2015-01-26,-35.5172
2015-01-27,44.385
2015-02-27,-58.8889
2015-03-02,138.7387
2015-03-12,-11.3208
2015-03-13,6.383
2015-03-16,20.0
2015-03-17,-33.3333
2015-03-19,52.5
2015-04-07,1.6393
2015-05-21,-64.5161
2015-05-26,77.2727
2015-05-27,0.0
2015-05-28,20.5128
2015-05-29,10.6383
2015-06-01,3.8462
2015-06-03,0.0
2015-06-04,-38.8889
2015-06-05,80.6061
2015-06-08,0.6711
2015-06-09,-13.3333
2015-06-10,15.3846
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-29,0.0
2015-07-01,0.0
2015-07-02,19.3333
2015-07-06,0.0
2015-07-13,0.0
2015-08-28,-58.1006
2015-09-04,-33.3333
2015-09-08,0.0
2015-10-19,-24.0
2016-02-26,-93.2895
2016-08-23,-84.0686
2016-09-19,0.0
2016-11-04,0.0
2016-12-30,0.7692
2017-03-30,9.9237
2017-06-01,11.1111
2017-08-22,220.0
2017-09-28,0.0
2018-01-12,0.0
2018-01-22,290.625
2018-01-29,108.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-05,38.4615
2018-03-14,2.7778
2018-04-16,0.0
2018-08-23,-45.9459
2018-09-04,0.0
2018-12-21,-99.2
2019-05-10,525.0
2019-05-14,0.0
2019-06-06,1400.0
2019-09-17,33.3333
2019-10-02,10.0
2019-10-31,-4.5455
2019-12-17,-4.7619
2019-12-24,175.0
2019-12-26,83.6364
2019-12-27,-16.0396
2019-12-30,0.2358
2019-12-31,1.7765
2020-01-02,-10.9929
2020-01-06,3.8961
2020-01-08,-24.3
2020-01-10,0.0
2020-01-28,-31.9518
2020-02-20,0.0
2020-03-06,36.6173
2020-03-10,-26.8028
2020-03-26,0.0
2020-06-04,21.3298
2020-06-05,16.6
2020-06-09,-29.3139
2020-06-11,12.133
2020-07-13,-10.8202
2020-07-31,0.0
