ticker,SPI US Equity
2020-06-10,1.0505
2020-06-11,-7.703
2020-06-12,-0.2253
2020-06-15,2.0105
2020-06-16,1.7285
2020-06-17,2.6523
2020-06-18,-0.0807
2020-06-19,-1.4949
2020-06-22,11.7719
2020-06-23,23.8532
2020-06-24,-15.5556
2020-06-25,-3.5088
2020-06-26,-6.3455
2020-06-29,2.8926
2020-06-30,-0.9434
2020-07-01,0.0
2020-07-02,1.9048
2020-07-06,0.0
2020-07-07,-0.9346
2020-07-08,3.7736
2020-07-09,7.2727
2020-07-10,1.6949
2020-07-13,-7.5083
2020-07-14,-1.7930000000000001
2020-07-15,9.1743
2020-07-16,-2.521
2020-07-17,3.4483
2020-07-20,3.3333
2020-07-21,3.2258
2020-07-22,21.875
2020-07-23,-1.9231
2020-07-24,-6.8627
2020-07-27,5.2632
2020-07-28,0.0
2020-07-29,-3.3333
2020-07-30,-4.1379
2020-07-31,0.7194
