ticker,AMBO US Equity
2018-12-12,0.6695
2018-12-13,-4.9984
2018-12-14,3.5088
2018-12-17,-5.9305
2018-12-18,2.7009
2018-12-19,-5.4386
2018-12-20,6.1224
2018-12-21,-0.3497
2018-12-24,4.2105
2018-12-26,1.0101
2018-12-27,-3.7717
2018-12-28,-3.0085
2018-12-31,-3.0357
2019-01-02,6.9982
2019-01-03,0.0
2019-01-04,-0.957
2019-01-07,2.5302
2019-01-08,-3.3051
2019-01-09,3.4181
2019-01-10,-2.0339
2019-01-11,0.6436
2019-01-14,1.4234
2019-01-15,-3.2203
2019-01-16,1.2242
2019-01-17,-1.0364
2019-01-18,4.7203
2019-01-22,1.0017
2019-01-23,0.0
2019-01-24,2.643
2019-01-25,-2.5749
2019-01-28,-0.8264
2019-01-29,3.3333
2019-01-30,-3.2258
2019-01-31,3.3333
2019-02-01,-0.6452
2019-02-04,-0.974
2019-02-05,0.982
2019-02-06,0.651
2019-02-07,2.4194
2019-02-08,-2.3622
2019-02-11,-0.1613
2019-02-12,1.7771
2019-02-13,0.0
2019-02-14,0.3175
2019-02-15,0.4747
2019-02-19,-0.1575
2019-02-20,0.6293
2019-02-21,-1.2524
2019-02-22,0.4762
2019-02-25,1.1058
2019-02-26,-0.1563
2019-02-27,2.3474
2019-02-28,-0.9174
2019-03-01,1.1651
2019-03-04,-0.0839
2019-03-05,4.5802
2019-03-06,-1.0219
2019-03-07,0.7375
2019-03-08,-4.6266
2019-03-11,-1.7501
2019-03-12,2.3437
2019-03-13,-1.2214
2019-03-14,2.6275
2019-03-15,0.2123
2019-03-18,-1.1136
2019-03-19,-2.5836
2019-03-20,-0.312
2019-03-21,0.1565
2019-03-22,-0.9375
2019-03-25,4.1009
2019-03-26,-5.6061
2019-03-27,0.8026
2019-03-28,-1.7516
2019-03-29,1.2966
2019-04-01,3.52
2019-04-02,-4.2117
2019-04-03,0.0403
2019-04-04,4.0323
2019-04-05,-3.2558
2019-04-08,-3.5256
2019-04-09,-0.3322
2019-04-10,0.4583
2019-04-11,2.3642
2019-04-12,-4.7002
2019-04-15,-9.0136
2019-04-16,-7.8505
2019-04-17,2.2312
2019-04-18,5.4484
2019-04-22,2.7359
2019-04-23,-4.4872
2019-04-24,-3.931
2019-04-25,-8.782399999999999
2019-04-26,-1.5316999999999998
2019-04-29,-5.5556
2019-04-30,-1.4118
2019-05-01,0.2387
2019-05-02,0.0
2019-05-03,4.2857
2019-05-06,-5.2511
2019-05-07,1.2048
2019-05-08,2.3810000000000002
2019-05-09,2.3256
2019-05-10,-1.1364
2019-05-13,-4.5977
2019-05-14,3.6386
2019-05-15,3.9293
2019-05-16,-0.8367
2019-05-17,-3.2171
2019-05-20,0.2331
2019-05-21,-0.9302
2019-05-22,3.284
2019-05-23,-4.5433
2019-05-24,9.2857
2019-05-28,-2.1786
2019-05-30,3.3407999999999998
2019-05-31,-0.8621
2019-06-03,-2.1739
2019-06-04,7.5556
2019-06-05,-9.4215
2019-06-06,-0.7755
2019-06-07,5.7471
2019-06-10,-7.1739
2019-06-11,1.8548
2019-06-12,0.0184
2019-06-13,-5.5172
2019-06-14,-0.7737
2019-06-17,-3.1435
2019-06-18,-6.0127
2019-06-19,-1.4141
2019-06-20,2.7459
2019-06-21,5.0392
2019-06-24,-1.2658
2019-06-25,-1.2692
2019-06-26,0.2467
2019-06-27,-0.2565
2019-06-28,-3.1194
2019-07-01,-2.1448
2019-07-02,-2.4657999999999998
2019-07-03,8.427
2019-07-05,-10.3627
2019-07-08,7.8757
2019-07-09,2.0764
2019-07-10,-4.9869
2019-07-11,2.2099
2019-07-12,-5.1350999999999996
2019-07-15,-10.8262
2019-07-16,-17.5719
2019-07-17,3.1008
2019-07-18,3.7594
2019-07-19,2.8986
2019-07-22,-2.1127
2019-07-23,4.3165
2019-07-24,-6.5517
2019-07-25,1.845
2019-07-26,10.1449
2019-07-30,-11.8421
2019-07-31,5.5969999999999995
2019-08-01,-1.7668
2019-08-02,-0.3597
2019-08-05,-9.7473
2019-08-06,4.0
2019-08-07,0.0
2019-08-08,0.3846
2019-08-09,9.1954
2019-08-12,-12.2807
2019-08-13,6.0
2019-08-14,-12.0755
2019-08-15,-14.1631
2019-08-16,1.0
2019-08-20,1.1436
2019-08-22,7.6795
2019-08-26,11.818200000000001
2019-08-27,-1.626
2019-08-29,3.3058
2019-08-30,8.8
2019-09-03,-7.3529
2019-09-04,0.0
2019-09-05,-20.634900000000002
2019-09-06,22.5
2019-09-09,2.3959
2019-09-10,-9.1522
2019-09-11,-1.2768
2019-09-12,-7.1111
2019-09-13,0.9856
2019-09-17,-0.3317
2019-09-19,-0.1664
2019-09-20,-0.0048
2019-09-23,-4.2857
2019-09-24,-1.99
2019-09-25,-7.1066
2019-09-26,-7.0984
2019-09-27,3.0175
2019-09-30,-9.7865
2019-10-01,5.6962
2019-10-03,-0.5988
2019-10-07,-9.6386
2019-10-08,5.3333
2019-10-09,2.5316
2019-10-10,-3.7037
2019-10-11,8.9872
2019-10-14,-2.9526
2019-10-15,-5.3333
2019-10-16,2.4328
2019-10-18,0.0
2019-10-23,0.625
2019-10-25,1.2422
2019-10-28,-4.2945
2019-10-29,-1.4615
2019-11-01,-8.9253
2019-11-04,-2.1429
2019-11-05,1.4599
2019-11-06,-6.4748
2019-11-07,3.8462
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-15,0.0
2019-11-18,5.1852
2019-11-19,-0.7042
2019-11-21,24.1064
2019-11-22,6.5089
2019-11-25,4.625
2019-11-26,-7.8308
2019-12-03,-9.0302
2019-12-06,1.5291000000000001
2019-12-10,-8.7229
2019-12-12,6.9166
2019-12-13,6.1728
2019-12-16,-14.8081
2019-12-18,13.185
2019-12-19,3.7082
2019-12-20,-1.7442
2019-12-23,0.5917
2019-12-27,-17.647100000000002
2019-12-30,20.8786
2019-12-31,17.0005
2020-01-02,28.2828
2020-01-03,-7.9291
2020-01-06,-9.3475
2020-01-07,-6.1038
2020-01-08,-16.1057
2020-01-09,0.503
2020-01-10,-4.3017
2020-01-13,-3.9721
2020-01-14,0.6678
2020-01-15,-9.8345
2020-01-16,3.5714
2020-01-17,21.9241
2020-01-21,-1.2953000000000001
2020-01-22,-2.5788
2020-01-23,0.5882
2020-01-24,-15.812899999999999
2020-01-27,13.9205
2020-01-28,26.8293
2020-01-29,11.7019
2020-01-30,-13.9193
2020-01-31,-0.4
2020-02-03,1.3554
2020-02-04,5.4681
2020-02-05,2.2682
2020-02-06,-1.272
2020-02-07,2.3256
2020-02-10,5.0
2020-02-11,-6.2338000000000005
2020-02-12,3.4164
2020-02-13,0.8616
2020-02-14,3.1293
2020-02-18,-1.2876
2020-02-19,-4.087
2020-02-20,3.8078
2020-02-21,1.31
2020-02-24,34.9138
2020-02-25,-5.7508
2020-02-26,7.5931999999999995
2020-02-27,3.6547
2020-02-28,-12.1581
2020-03-02,-4.8443000000000005
2020-03-03,-3.6364
2020-03-04,-2.6414999999999997
2020-03-05,2.3256
2020-03-06,-4.9242
2020-03-09,-6.3745
2020-03-10,-4.4681
2020-03-11,-2.0045
2020-03-12,-9.5455
2020-03-13,-3.0151
2020-03-16,5.1813
2020-03-17,-14.7783
2020-03-18,-6.9364
2020-03-19,-10.6894
2020-03-20,30.0577
2020-03-23,9.6198
2020-03-24,0.0
2020-03-25,-2.9268
2020-03-26,0.0
2020-03-27,-20.9196
2020-03-31,20.7346
2020-04-02,-11.3368
2020-04-03,-5.022
2020-04-06,18.75
2020-04-07,2.3684
2020-04-08,3.3419
2020-04-09,-0.4975
2020-04-13,2.5
2020-04-14,0.0
2020-04-16,-1.9512
2020-04-17,-3.9801
2020-04-21,-17.0984
2020-04-22,15.625
2020-04-23,20.5405
2020-04-24,-8.0717
2020-04-27,8.7805
2020-04-28,5.3587
2020-04-29,1.5110000000000001
2020-04-30,-9.434
2020-05-01,1.8519
2020-05-05,-6.3636
2020-05-06,18.932
2020-05-07,26.5306
2020-05-08,-15.4839
2020-05-11,-0.3817
2020-05-12,-4.9808
2020-05-13,-3.2258
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,-4.1667
2020-05-19,0.4348
2020-05-20,-6.8658
2020-05-21,4.1508
2020-05-22,-0.9238
2020-05-26,-8.1081
2020-05-27,-6.8627
2020-05-28,-13.1579
2020-05-29,-0.303
2020-06-01,-2.7356
2020-06-02,-5.0
2020-06-03,0.0
2020-06-04,-1.3158
2020-06-05,-5.3333
2020-06-08,8.8028
2020-06-09,10.6796
2020-06-10,-0.5848
2020-06-11,32.9412
2020-06-12,0.0
2020-06-15,-3.0973
2020-06-16,-3.653
2020-06-17,1.8957000000000002
2020-06-18,-0.9302
2020-06-19,2.8169
2020-06-22,-15.9817
2020-06-23,1.6303999999999998
2020-06-24,-4.8075
2020-06-25,-0.0056
2020-06-26,-3.6292
2020-06-29,-1.4807000000000001
2020-06-30,5.3254
2020-07-01,0.5618
2020-07-02,-1.1173
2020-07-06,1.6949
2020-07-07,16.1111
2020-07-08,1.9091
2020-07-09,-9.8549
2020-07-10,5.2135
2020-07-13,3.9552
2020-07-14,-1.4285999999999999
2020-07-15,-8.2126
2020-07-16,24.2105
2020-07-17,15.0127
2020-07-20,-4.211
2020-07-21,-3.8462
2020-07-22,3.6
2020-07-23,22.0077
2020-07-24,-11.0759
2020-07-27,-13.167300000000001
2020-07-28,-1.6393
2020-07-29,-6.6667
2020-07-30,1.7856999999999998
2020-07-31,-3.5088
