ticker,APPZ US Equity
2016-06-07,0.0
2016-06-21,0.0
2016-06-24,0.0
2016-07-11,0.0
2016-07-21,0.0
2016-08-10,0.0
2016-08-16,0.0
2016-08-18,0.0
2016-09-01,0.0
2016-09-06,0.0
2016-09-15,0.0
2016-09-20,0.0
2016-09-22,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-21,0.0
2016-10-27,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-15,0.0
2016-11-17,0.0
2016-11-30,0.0
2016-12-09,0.0
2016-12-29,0.0
2017-01-12,0.0
2017-01-20,0.0
2017-01-23,0.0
2017-01-26,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,-20.0
2017-02-03,0.0
2017-02-08,25.0
2017-02-09,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-22,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-02,0.0
2017-03-07,0.0
2017-03-15,0.0
2017-03-17,0.0
2017-03-20,-20.0
2017-03-28,25.0
2017-03-31,0.0
2017-04-05,-20.0
2017-04-06,25.0
2017-04-11,0.0
2017-04-13,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-05,0.0
2017-05-09,0.0
2017-05-15,-20.0
2017-05-18,25.0
2017-05-30,0.0
2017-06-13,-20.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-26,0.0
2017-07-13,0.0
2017-07-31,0.0
2017-08-21,0.0
2017-09-06,0.0
2017-09-14,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,100.0
2017-09-25,-50.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-10,0.0
2017-10-17,0.0
2017-10-25,0.0
2017-10-31,0.0
2017-11-06,0.0
2017-11-16,-90.0
2017-11-21,900.0
2017-11-22,0.0
2017-11-29,0.0
2017-12-01,0.0
2017-12-05,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,-99.0
2017-12-20,9900.0
2017-12-21,200.0
2017-12-22,-33.3333
2017-12-26,-50.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,-99.0
2018-01-02,9900.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-15,0.0
2018-02-23,-90.0
2018-02-26,1900.0001
2018-02-27,-50.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-22,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-04,0.0
2018-04-06,-90.0
2018-04-09,900.0
2018-04-10,0.0
2018-04-16,0.0
2018-04-18,0.0
2018-04-23,0.0
2018-04-27,0.0
2018-05-01,0.0
2018-05-08,0.0
2018-05-15,0.0
2018-05-25,0.0
2018-06-05,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-08-16,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-09-17,0.0
2018-09-20,0.0
2018-09-25,-99.0
2018-09-27,9900.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-10,0.0
2018-10-15,0.0
2018-10-25,0.0
2018-11-05,0.0
2018-11-12,0.0
2018-11-14,0.0
2018-11-26,0.0
2018-12-31,-99.0
2019-01-02,900.0
2019-01-03,900.0
2019-01-04,0.0
2019-01-08,0.0
2019-01-23,-99.0
2019-01-28,9900.0
2019-01-29,-99.0
2019-01-30,9900.0
2019-01-31,-99.0
2019-02-04,9900.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-15,0.0
2019-02-19,0.0
2019-02-28,0.0
2019-03-18,0.0
2019-03-22,0.0
2019-04-09,-99.0
2019-04-12,9900.0
2019-04-22,0.0
2019-04-24,0.0
2019-05-14,-99.0
2019-05-15,0.0
2019-05-16,9900.0
2019-05-17,-99.0
2019-05-21,9900.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-30,-99.0
2019-06-03,9900.0
2019-06-06,0.0
2019-06-11,0.0
2019-06-13,-99.0
2019-06-17,9900.0
2019-06-20,0.0
2019-06-25,0.0
2019-07-12,0.0
2019-07-15,-99.0
2019-07-16,9900.0
2019-07-18,0.0
2019-07-23,0.0
2019-07-25,0.0
2019-07-29,0.0
2019-08-21,0.0
2019-09-03,0.0
2019-09-11,-40.0
2019-09-13,66.6667
2019-09-17,-99.0
2019-09-19,0.0
2019-10-01,0.0
2019-10-02,9900.0
2019-10-14,-99.0
2019-10-31,0.0
2019-11-05,0.0
2019-11-06,9900.0
2019-11-11,0.0
2019-11-14,-99.0
2019-11-15,9900.0
2019-11-21,0.0
2019-11-25,-99.0
2019-12-09,9900.0
2019-12-12,0.0
2019-12-18,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,-99.0
2020-01-06,9900.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,-99.0
2020-01-10,9900.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-16,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,-99.0
2020-01-31,9900.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-07,0.0
2020-02-10,-99.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,9900.0
2020-02-18,0.0
2020-02-20,-99.0
2020-02-21,9900.0
2020-02-24,-99.0
2020-02-25,0.0
2020-03-03,0.0
2020-03-05,9900.0
2020-03-06,-99.0
2020-03-25,9900.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-31,-99.0
2020-04-02,0.0
2020-04-03,19900.0001
2020-04-06,-50.0
2020-04-08,-99.0
2020-04-15,9900.0
2020-04-20,0.0
2020-04-22,-50.0
2020-04-23,100.0
2020-04-24,0.0
2020-04-27,-99.0
2020-04-28,9900.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-08,-99.0
2020-05-12,0.0
2020-05-14,0.0
2020-05-18,9900.0
2020-05-19,0.0
2020-05-26,-99.0
2020-05-27,0.0
2020-05-28,9900.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,-99.0
2020-06-22,9900.0
2020-06-23,0.0
2020-06-25,-99.0
2020-06-29,9900.0
2020-07-02,0.0
2020-07-09,0.0
2020-07-10,-99.0
2020-07-13,9900.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,-99.0
2020-07-17,9900.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-30,0.0
2020-07-31,0.0
