ticker,STZU US Equity
2009-01-14,-80.0
2009-03-05,-60.0
2009-03-06,0.0
2009-03-09,0.0
2009-03-19,-12.5
2009-03-27,85.7143
2009-03-30,0.0
2009-03-31,7.6923
2009-04-01,-3.5714
2009-04-02,0.0
2009-04-03,0.0
2009-04-06,-25.9259
2009-04-07,30.0
2009-04-08,0.0
2009-04-09,0.0
2009-04-13,0.0
2009-04-14,-7.6923
2009-04-15,8.3333
2009-04-16,-38.4615
2009-04-17,62.5
2009-04-20,0.0
2009-04-22,-2.3077
2009-04-23,2.3622
2009-04-24,0.0
2009-04-28,-61.5385
2009-04-29,0.0
2009-05-01,80.0
2009-05-04,44.4444
2009-05-05,-30.7692
2009-05-06,11.1111
2009-05-07,30.0
2009-05-08,0.0
2009-05-11,-2.3077
2009-05-12,33.8583
2009-05-15,-23.5294
2009-05-18,38.4615
2009-05-19,0.0
2009-05-20,0.0
2009-05-22,47.2222
2009-05-26,-5.6604
2009-05-27,12.0
2009-05-28,0.7589
2009-05-29,-6.07
2009-06-01,1.8868
2009-06-02,-18.5185
2009-06-03,-27.2727
2009-06-04,6.25
2009-06-05,-14.7059
2009-06-08,-31.0345
2009-06-09,20.0
2009-06-10,-16.6667
2009-06-11,20.0
2009-06-12,-12.5
2009-06-15,14.2857
2009-06-16,-8.3333
2009-06-17,-4.5455
2009-06-18,-9.5238
2009-06-19,13.1579
2009-06-22,-4.6512
2009-06-23,-12.1951
2009-06-24,0.0
2009-06-25,5.5556
2009-06-26,0.0
2009-06-29,-14.7368
2009-06-30,4.9383
2009-07-01,5.8824
2009-07-02,-11.1111
2009-07-06,-12.5
2009-07-07,-28.5714
2009-07-08,30.0
2009-07-09,38.4615
2009-07-10,0.0
2009-07-13,-22.2222
2009-07-14,0.0
2009-07-15,-14.2857
2009-07-16,16.6667
2009-07-17,0.0
2009-07-20,-14.2857
2009-07-21,0.0
2009-07-22,8.3333
2009-07-23,23.0769
2009-07-24,-16.25
2009-07-27,1.4925
2009-07-28,-2.9412000000000003
2009-07-29,0.0
2009-07-30,6.0606
2009-07-31,14.2857
2009-08-03,12.5
2009-08-04,0.0
2009-08-05,11.1111
2009-08-06,-20.0
2009-08-07,12.5
2009-08-10,2.7778
2009-08-11,2.7027
2009-08-12,-21.0526
2009-08-13,-6.6667
2009-08-14,21.4286
2009-08-17,41.1765
2009-08-18,-16.6667
2009-08-19,-15.0
2009-08-20,-5.8824
2009-08-21,-12.5
2009-08-24,0.0
2009-08-25,-3.5714
2009-08-26,3.7037
2009-08-27,20.0
2009-08-28,-23.8095
2009-08-31,1.5625
2009-09-01,23.0769
2009-09-02,0.0
2009-09-03,-18.75
2009-09-04,0.0
2009-09-08,38.4615
2009-09-09,22.2222
2009-09-10,30.0
2009-09-11,-2.0979
2009-09-14,-7.1429
2009-09-15,-19.2308
2009-09-16,-14.2857
2009-09-17,0.0
2009-09-18,0.0
2009-09-21,-11.1111
2009-09-22,-6.25
2009-09-23,6.6667
2009-09-24,-3.75
2009-09-25,3.8961
2009-09-28,0.0
2009-09-29,-12.5
2009-09-30,14.2857
2009-10-01,-12.3437
2009-10-02,8.3779
2009-10-05,-1.3158
2009-10-06,-6.6667
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,7.1429
2009-10-13,-6.6667
2009-10-14,4.2857
2009-10-15,-4.1096
2009-10-16,-13.5714
2009-10-19,7.438
2009-10-20,-6.9231
2009-10-21,0.0
2009-10-22,-0.8264
2009-10-23,-1.6667
2009-10-26,18.6441
2009-10-27,-12.857099999999999
2009-10-28,-18.0328
2009-10-29,-50.0
2009-10-30,156.0
2009-11-02,-6.25
2009-11-03,-50.0
2009-11-04,30.0
2009-11-05,2.5641
2009-11-06,-20.0
2009-11-09,87.5
2009-11-10,-33.3333
2009-11-11,-18.75
2009-11-12,-7.6923
2009-11-13,0.0
2009-11-16,-3.3333
2009-11-17,0.0
2009-11-18,-10.3448
2009-11-19,-3.8462
2009-11-20,-12.0
2009-11-23,-9.0909
2009-11-24,10.0
2009-11-25,-9.0909
2009-11-27,20.0
2009-11-30,-27.0833
2009-12-01,0.7143
2009-12-02,-20.5674
2009-12-03,-28.5714
2009-12-04,10.0
2009-12-07,-9.0909
2009-12-08,-20.0
2009-12-09,25.0
2009-12-10,0.0
2009-12-11,-5.0
2009-12-14,0.0
2009-12-15,5.2632
2009-12-16,-10.0
2009-12-17,-22.2222
2009-12-18,0.0
2009-12-21,-14.2857
2009-12-22,-41.6667
2009-12-23,71.4286
2009-12-24,-33.3333
2009-12-28,-34.375
2009-12-29,90.4762
2009-12-30,40.0
2009-12-31,28.5714
2010-01-04,-22.2222
2010-01-05,-28.5714
2010-01-06,2.5
2010-01-07,7.3171
2010-01-11,27.2727
2010-01-12,-14.2857
2010-01-13,-2.0833
2010-01-14,19.1489
2010-01-15,0.0
2010-01-19,-28.5714
2010-01-20,-20.0
2010-01-21,75.0
2010-01-22,0.0
2010-01-25,-28.5714
2010-01-26,40.0
2010-01-27,-50.0
2010-01-29,100.0
2010-02-02,-28.5714
2010-02-03,0.0
2010-02-04,0.0
2010-02-05,0.0
2010-02-08,-20.0
2010-02-09,0.0
2010-02-10,25.0
2010-02-11,0.0
2010-02-16,0.0
2010-02-17,-20.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,25.0
2010-02-23,-20.0
2010-02-24,-12.5
2010-02-25,42.8571
2010-03-01,0.0
2010-03-02,-30.0
2010-03-03,-46.4286
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,6.6667
2010-03-09,-6.25
2010-03-10,0.0
2010-03-11,-3.3333
2010-03-12,0.0
2010-03-15,3.4483
2010-03-16,0.0
2010-03-17,-40.0
2010-03-18,66.6667
2010-03-19,-10.0
2010-03-22,-33.3333
2010-03-23,0.0
2010-03-24,-38.8889
2010-03-25,63.6364
2010-03-26,0.0
2010-03-29,0.0
2010-03-30,-11.1111
2010-03-31,0.0
2010-04-01,50.0
2010-04-05,0.0
2010-04-06,-25.0
2010-04-07,33.3333
2010-04-08,-25.0
2010-04-09,5.5556
2010-04-13,-5.2632
2010-04-14,0.0
2010-04-15,0.0
2010-04-19,44.4444
2010-04-20,-26.9231
2010-04-21,36.8421
2010-04-22,-19.2308
2010-04-23,0.0
2010-04-26,-9.5238
2010-04-27,-5.2632
2010-04-28,0.0
2010-04-29,44.4444
2010-04-30,0.0
2010-05-05,-26.9231
2010-05-06,36.8421
2010-05-11,0.0
2010-05-13,0.0
2010-05-17,15.3846
2010-05-18,-3.3333
2010-05-19,-34.4828
2010-05-21,52.6316
2010-05-24,0.0
2010-05-25,-10.3448
2010-05-26,-26.9231
2010-05-27,52.6316
2010-05-28,-34.4828
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,15.7895
2010-06-07,54.5455
2010-06-08,-38.2353
2010-06-09,0.0
2010-06-17,14.2857
2010-06-18,12.5
2010-06-21,-29.6296
2010-06-22,57.8947
2010-06-24,-26.6667
2010-06-29,-4.5455
2010-06-30,-9.5238
2010-07-01,0.0
2010-07-06,-31.5789
2010-07-07,100.0
2010-07-08,23.0769
2010-07-09,9.375
2010-07-20,-2.8571
2010-07-28,-52.9412
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,112.5
2010-08-05,-14.7059
2010-08-06,0.0
2010-08-10,0.0
2010-08-13,-17.2414
2010-08-16,0.0
2010-08-19,-20.8333
2010-08-27,-89.4737
2010-08-30,850.0
2010-09-01,0.0
2010-09-07,0.0
2010-09-09,0.0
2010-09-14,0.0
2010-09-15,52.6316
2010-09-16,17.2414
2010-09-17,-5.8824
2010-09-23,0.0
2010-09-24,50.0
2010-09-29,-66.6667
2010-09-30,181.25
2010-10-01,0.0
2010-10-04,-57.7778
2010-10-05,152.6316
2010-10-06,0.0
2010-10-07,-60.4167
2010-10-08,0.0
2010-10-11,110.5263
2010-10-15,-65.0
2010-10-18,14.2857
2010-10-20,0.0
2010-10-25,12.5
2010-10-26,5.5556
2010-10-27,110.5263
2010-10-28,-52.5
2010-10-29,100.0
2010-11-01,26.3158
2010-11-02,0.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,-56.25
2010-11-09,23.8095
2010-11-10,0.0
2010-11-12,0.0
2010-11-18,84.6154
2010-11-24,-39.5833
2010-11-30,-6.8966
2010-12-01,-3.7037
2010-12-03,0.0
2010-12-06,-26.9231
2010-12-08,10.526299999999999
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-9.5238
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,15.7895
2010-12-21,0.0
2010-12-22,-18.1818
2010-12-23,77.7778
2010-12-27,-40.625
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,-5.2632
2011-01-04,-11.1111
2011-01-10,18.75
2011-01-12,-5.2632
2011-01-18,0.0
2011-01-27,-22.2222
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-03-07,-42.8571
2011-03-23,25.0
2011-03-30,-80.0
2011-06-22,0.0
2011-06-28,50.0
2011-11-23,66.6667
2011-12-13,0.0
2011-12-29,0.0
2012-03-14,0.0
2012-07-13,0.0
2012-08-02,0.0
2012-09-10,0.0
2012-09-26,0.0
2012-11-01,-60.0
2012-11-16,0.0
2012-11-26,0.0
2012-12-17,0.0
2013-01-04,0.0
2013-06-14,0.0
2015-01-09,700.0
2015-01-22,-87.5
2015-03-09,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-12-17,700.0
2015-12-18,0.0
2015-12-28,-87.5
2016-03-18,0.0
2016-03-30,0.0
2016-12-21,-20.0
2017-05-09,900.0
2017-05-15,-87.5
2017-06-07,-99.2
2017-07-12,1300.0
2017-07-28,7042.8571
2017-08-07,-99.0
2017-09-11,0.0
2017-09-27,9900.0
2017-09-28,-90.0
2017-10-02,0.0
2017-11-10,0.0
2017-12-08,-90.0
2017-12-12,900.0
2017-12-28,-90.0
2018-01-02,-90.0
2018-01-12,900.0
2018-02-08,0.0
2018-02-20,900.0
2018-03-23,0.0
2018-05-29,-99.0
2018-08-28,29900.0001
2018-08-30,-66.6667
2018-12-03,100.0
2018-12-11,0.0
2018-12-14,-99.5
2019-01-14,900.0
2019-01-30,0.0
2019-02-08,0.0
2019-02-14,1900.0001
2019-02-21,-99.5
2019-03-05,0.0
2019-04-03,0.0
2019-04-26,9900.0
2019-05-14,-99.0
2019-05-15,900.0
2019-05-16,0.0
2019-05-17,0.0
2019-09-17,-90.0
2019-11-07,0.0
2019-12-09,9900.0
2019-12-23,0.0
2019-12-30,-99.0
2020-01-08,0.0
2020-01-21,0.0
2020-01-27,9900.0
2020-02-05,0.0
2020-02-25,0.0
2020-04-02,0.0
2020-04-22,0.0
2020-05-11,100.0
2020-05-12,900.0
2020-05-13,75.0
2020-05-14,-48.5714
2020-05-15,-44.4444
2020-05-18,10.0
2020-05-19,-45.4545
2020-05-20,233.3333
2020-05-21,-70.0
2020-05-26,16.6667
2020-05-27,0.0
2020-05-28,28.5714
2020-06-01,-33.3333
2020-06-02,50.0
2020-06-04,0.0
2020-06-09,-22.2222
2020-06-10,0.0
2020-06-11,0.0
2020-06-22,14.2857
2020-06-23,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,187.5
2020-06-30,-76.087
2020-07-02,45.4545
2020-07-06,0.0
2020-07-10,0.0
2020-07-14,137.5
2020-07-15,-15.7895
2020-07-20,-53.125
2020-07-21,20.0
2020-07-22,-11.1111
2020-07-23,0.0
2020-07-29,0.0
2020-07-30,0.0
