ticker,BZUN US Equity
2019-10-08,-7.3104
2019-10-09,3.3907
2019-10-10,3.5409
2019-10-11,3.328
2019-10-14,-0.7552
2019-10-15,1.8353000000000002
2019-10-16,-2.0
2019-10-17,-5.6515
2019-10-18,-2.5434
2019-10-21,1.5854
2019-10-22,-1.3445
2019-10-23,0.4137
2019-10-24,0.412
2019-10-25,5.0447
2019-10-28,2.4586
2019-10-29,-1.5699
2019-10-30,0.0456
2019-10-31,-0.8882
2019-11-01,0.3906
2019-11-04,2.0142
2019-11-05,-4.7566
2019-11-06,-1.0601
2019-11-07,1.0714
2019-11-08,0.0707
2019-11-11,2.354
2019-11-12,2.3459
2019-11-13,-2.0899
2019-11-14,-0.3672
2019-11-15,2.7874
2019-11-18,-2.4653
2019-11-19,0.5744
2019-11-20,-0.6169
2019-11-21,-17.4713
2019-11-22,0.1114
2019-11-25,0.9182
2019-11-26,-1.1028
2019-11-27,2.8157
2019-11-29,2.9555
2019-12-02,-6.1101
2019-12-03,-1.7671999999999999
2019-12-04,-0.8281
2019-12-05,1.6987999999999999
2019-12-06,-0.0849
2019-12-09,-2.862
2019-12-10,3.2672
2019-12-11,-0.8192
2019-12-12,0.3703
2019-12-13,-0.7094
2019-12-16,-3.5153
2019-12-17,0.7701
2019-12-18,-0.7055
2019-12-19,1.717
2019-12-20,-1.9207999999999998
2019-12-23,-3.2047
2019-12-24,2.2685
2019-12-26,1.229
2019-12-27,-1.3029
2019-12-30,-0.03
2019-12-31,-0.6002
2020-01-02,7.9106
2020-01-03,-2.6021
2020-01-06,-2.9015
2020-01-07,0.7988
2020-01-08,1.2328000000000001
2020-01-09,2.1455
2020-01-10,1.7599
2020-01-13,2.901
2020-01-14,-4.527
2020-01-15,2.1579
2020-01-16,0.3057
2020-01-17,-1.4686
2020-01-21,0.5062
2020-01-22,-2.3783
2020-01-23,-2.9520999999999997
2020-01-24,-4.3119
2020-01-27,-0.7099
2020-01-28,-1.7408000000000001
2020-01-29,-0.5062
2020-01-30,-0.9539
2020-01-31,-3.3387000000000002
2020-02-03,5.181
2020-02-04,3.1576
2020-02-05,1.1938
2020-02-06,0.6957
2020-02-07,-4.9564
2020-02-10,-1.5171000000000001
2020-02-11,2.9525
2020-02-12,3.803
2020-02-13,-0.7207
2020-02-14,-0.5445
2020-02-18,-1.4903
2020-02-19,1.6672
2020-02-20,-1.0629
2020-02-21,1.8416000000000001
2020-02-24,-5.0332
2020-02-25,-0.8251
2020-02-26,3.2640000000000002
2020-02-27,-2.4171
2020-02-28,0.7304
2020-03-02,-0.5359
2020-03-03,-1.2361
2020-03-04,1.2516
2020-03-05,3.3597
2020-03-06,-0.3373
2020-03-09,-6.9846
2020-03-10,1.8194
2020-03-11,-2.2417
2020-03-12,-6.6135
2020-03-13,1.3523
2020-03-16,-19.382
2020-03-17,14.4599
2020-03-18,0.4947
2020-03-19,-3.7486
2020-03-20,-1.7703
2020-03-23,-1.2814999999999999
2020-03-24,5.4767
2020-03-25,6.8846
2020-03-26,4.7139
2020-03-27,-7.1478
2020-03-30,-1.9615
2020-03-31,5.4738
2020-04-01,-0.4653
2020-04-02,-4.7825
2020-04-03,-1.6616
2020-04-06,10.8679
2020-04-07,0.1386
2020-04-08,1.4874
2020-04-09,2.1132
2020-04-13,0.0668
2020-04-14,1.1674
2020-04-15,0.3627
2020-04-16,5.092
2020-04-17,-3.3135
2020-04-20,-3.4594
2020-04-21,-2.5452
2020-04-22,4.811
2020-04-23,-2.9508
2020-04-24,1.9595
2020-04-27,6.0305
2020-04-28,-1.0937999999999999
2020-04-29,3.1596
2020-04-30,-2.4809
2020-05-01,-9.987400000000001
2020-05-04,-0.3838
2020-05-05,0.2452
2020-05-06,0.9783
2020-05-07,0.4498
2020-05-08,2.4112999999999998
2020-05-11,-1.11
2020-05-12,-2.8231
2020-05-13,-4.4452
2020-05-14,-0.6227
2020-05-15,-2.2116
2020-05-18,3.5808999999999997
2020-05-19,8.8064
2020-05-20,-2.2074
2020-05-21,-2.1546
2020-05-22,-8.913
2020-05-26,5.7559000000000005
2020-05-27,-0.9434
2020-05-28,-3.9927
2020-05-29,1.0683
2020-06-01,10.7965
2020-06-02,10.6985
2020-06-03,5.1093
2020-06-04,-2.694
2020-06-05,3.9723
2020-06-08,-0.8683
2020-06-09,-6.1314
2020-06-10,5.4121
2020-06-11,-5.4883
2020-06-12,4.3397
2020-06-15,1.3166
2020-06-16,0.6202
2020-06-17,11.5351
2020-06-18,-0.0263
2020-06-19,6.6596
2020-06-22,-6.7127
2020-06-23,5.9259
2020-06-24,-0.4745
2020-06-25,1.2798
2020-06-26,-2.4777
2020-06-29,-2.2612
2020-06-30,-0.052
2020-07-01,0.8322
2020-07-02,8.7439
2020-07-06,3.4156
2020-07-07,0.3899
2020-07-08,5.4147
2020-07-09,-0.3251
2020-07-10,-3.0876
2020-07-13,-4.3527000000000005
2020-07-14,-3.1668
2020-07-15,-1.5019
2020-07-16,-2.1151
2020-07-17,-1.6834
2020-07-20,4.6001
2020-07-21,1.0017
2020-07-22,-1.9352
2020-07-23,-6.0927
2020-07-24,-0.683
2020-07-27,3.0415
2020-07-28,1.4374
2020-07-29,2.3026
2020-07-30,0.2226
2020-07-31,3.8006
