ticker,PGCG US Equity
2011-06-27,-5.3763
2011-06-28,2.2727
2011-07-18,11.1111
2011-07-19,-20.0
2011-07-20,0.0
2011-07-25,37.5
2011-07-29,18.1818
2011-08-02,23.0769
2011-08-29,-46.25
2011-08-30,16.2791
2011-08-31,20.0
2011-09-01,58.3333
2011-09-20,-35.7895
2011-09-21,55.7377
2011-10-05,-36.3158
2011-10-06,44.6281
2011-10-07,-20.0
2011-10-10,25.0
2011-10-19,14.2857
2011-10-21,25.0
2011-10-26,0.0
2011-10-27,0.0
2011-11-02,-31.6
2011-11-03,14.0351
2011-11-04,-7.6923
2011-11-07,16.6667
2011-11-08,4.7619
2011-11-09,0.0
2011-11-10,-13.6364
2011-11-11,5.2632
2011-11-14,-5.0
2011-11-15,5.2632
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-02,-24.5
2011-12-05,32.4503
2011-12-07,-2.5
2011-12-08,0.0
2011-12-09,0.0
2011-12-13,7.6923
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,4.7619
2011-12-19,-6.8182
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2012-01-05,14.6341
2012-01-06,-8.5106
2012-01-13,16.2791
2012-01-17,8.0
2012-01-19,11.1111
2012-01-27,0.0
2012-02-02,0.0
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,-0.6667
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-21,0.0
2012-02-22,0.0
2012-02-23,0.6711
2012-02-24,-0.6667
2012-02-28,0.0
2012-03-01,0.0
2012-03-02,-2.6846
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,0.0
2012-03-08,0.0
2012-03-09,0.0
2012-03-12,0.0
2012-03-13,0.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,0.0
2012-03-19,0.0
2012-03-21,0.0
2012-03-23,-1.7241
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,0.0
2012-04-05,0.0
2012-04-09,0.0
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,0.0
2012-04-13,-1.7544
2012-04-16,0.0
2012-04-17,0.0
2012-04-19,0.0
2012-04-20,0.0
2012-04-23,0.0
2012-04-24,0.0
2012-04-25,-3.5714
2012-04-27,3.7037
2012-04-30,-3.5714
2012-05-01,5.5556
2012-05-02,-5.2632
2012-05-03,0.0
2012-05-04,5.5556
2012-05-07,0.0
2012-05-08,0.0
2012-05-10,12.2807
2012-05-11,0.0
2012-05-30,-15.625
2012-06-08,0.0
2012-06-28,-25.9259
2012-07-09,30.0
2012-07-11,-23.0769
2012-08-02,0.0
2012-08-14,0.0
2012-09-10,20.0
2013-01-24,-27.0833
2013-02-25,0.0
2013-03-01,42.8571
2013-03-14,0.0
2013-04-26,-46.8
2013-05-09,-7.5188
2013-05-20,-5.6911000000000005
2013-07-03,-12.931000000000001
2013-07-17,-25.7426
2014-05-01,-32.0
2014-10-09,-1.9607999999999999
2014-11-19,-30.0
2014-12-18,-85.1429
2015-01-02,17.3077
2015-01-22,-1.4344000000000001
2015-09-21,540.0208
2015-09-22,-14.2439
2015-09-24,-74.2424
2015-09-28,0.0
2015-10-02,-88.2353
2015-10-06,10000.0
2015-12-16,-50.495
2015-12-18,-76.0
2016-01-21,0.0
2016-02-03,-90.0
2016-03-03,2.6042
2016-06-15,8103.0457
2016-06-16,-92.0792
2016-06-17,175.0
2016-06-20,11.3068
2016-06-22,-6.0745
2016-06-23,-17.3913
2016-06-27,-57.8947
2016-06-28,-25.0
2016-06-29,-41.6667
2016-06-30,157.1429
2016-07-01,0.0
2016-07-05,11.1111
2016-07-06,10.0
2016-07-07,18.1818
2016-07-08,73.0769
2016-07-11,11.1111
2016-07-12,32.0
2016-07-13,36.3636
2016-07-14,46.6944
2016-07-15,0.0568
2016-07-18,5.9803
2016-07-19,0.0
2016-07-20,-14.2857
2016-07-21,5.0
2016-07-26,3.1746
2016-07-29,35.0769
2016-08-01,-41.9134
2016-08-02,-24.7304
2016-08-03,4.2006
2016-08-04,-12.5
2016-08-08,0.0
2016-08-12,-11.392900000000001
2016-08-15,27.4889
2016-08-16,25.9564
2016-08-17,-23.6697
2016-08-18,-0.0329
2016-08-23,-2.6316
2016-08-25,34.5946
2016-08-26,-19.6787
2016-08-29,-17.5
2016-08-30,6.0606
2016-08-31,-2.8214
2016-09-06,44.0647
2016-09-07,-20.4082
2016-09-08,0.0
2016-09-09,-5.1282
2016-09-13,40.5405
2016-09-14,0.0
2016-09-15,-1.9231
2016-09-19,7.8431
2016-09-20,11.818200000000001
2016-09-21,13.8211
2016-09-22,12.857099999999999
2016-09-23,1.2658
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,20.0156
2016-10-03,4.1531
2016-10-04,-5.0
2016-10-05,-12.6316
2016-10-06,-3.6145
2016-10-10,-2.5
2016-10-11,0.0
2016-10-18,-66.6667
2016-10-19,126.875
2016-10-20,0.0
2016-11-01,-11.8457
2016-11-02,-40.3846
2016-11-11,-3.2258
2016-11-14,0.0
2016-11-22,10.3958
2016-11-30,29.8358
2016-12-06,-30.2326
2016-12-19,0.0
2016-12-22,0.0
2017-01-18,-16.6667
2017-01-23,0.0
2017-01-24,-20.0
2017-01-25,0.0
2017-01-31,-12.5
2017-02-08,-42.7857
2017-02-14,59.8002
2017-03-01,55.1172
2017-03-02,0.7303
2017-03-08,-32.0
2017-03-24,-41.1765
2017-04-06,40.0
2017-05-18,41.3393
2017-05-22,0.0
2017-05-24,0.0
2017-05-26,-48.4523
2017-07-13,-0.9804
2017-07-14,0.0
2017-08-21,46.5347
2017-10-27,-31.7568
2018-01-05,0.0
2018-02-16,-80.198
2018-04-02,150.0
2018-04-04,100.0
2018-04-06,0.0
2018-05-07,-70.0
2018-12-19,0.0
2019-01-31,-30.0
2019-04-04,276.1905
2019-04-05,1.2658
2019-04-11,987.5
2019-04-12,-92.8161
2019-04-15,60.0
2019-04-16,100.0
2019-04-18,0.0
2019-04-24,0.0
2019-04-25,95.0
2019-05-02,-46.1538
2019-05-06,19.0476
2019-05-07,-4.0
2019-05-13,29.1667
2019-05-14,-45.1613
2019-05-16,0.0
2019-05-17,-11.1765
2019-05-20,-0.6623
2019-05-22,13.3333
2019-06-04,-11.7647
2019-07-09,33.3333
2019-07-19,-25.0
2019-08-02,0.0
2019-10-10,-23.3333
2019-12-24,-7.8261
2019-12-26,13.2075
2019-12-27,-16.6667
2019-12-31,-29.9
2020-01-09,59.0585
2020-01-13,-36.3229
2020-03-18,-1.2676
2020-04-29,9.8431
2020-05-01,0.0
2020-06-17,0.0
2020-07-01,0.0
