ticker,GLOB US Equity
2018-12-06,-1.0016
2018-12-07,-6.2445
2018-12-10,0.0186
2018-12-11,1.1161
2018-12-12,4.6726
2018-12-13,-0.9842
2018-12-14,-1.9702
2018-12-17,-1.2674
2018-12-18,3.2643
2018-12-19,-2.0778
2018-12-20,-0.1814
2018-12-21,-1.0174
2018-12-24,-3.2489
2018-12-26,6.033
2018-12-27,2.1113
2018-12-28,-0.5081
2018-12-31,-0.8101
2019-01-02,-3.2848
2019-01-03,-4.351
2019-01-04,3.3205
2019-01-07,6.3533
2019-01-08,0.2445
2019-01-09,5.9940999999999995
2019-01-10,0.3781
2019-01-11,-1.3266
2019-01-14,1.9087
2019-01-15,3.4853
2019-01-16,2.0617
2019-01-17,-1.1257
2019-01-18,1.3724
2019-01-22,-1.5385
2019-01-23,-1.1875
2019-01-24,2.2612
2019-01-25,5.2111
2019-01-28,0.3674
2019-01-29,0.82
2019-01-30,-1.191
2019-01-31,-0.6321
2019-02-01,-0.1183
2019-02-04,1.3477000000000001
2019-02-05,-1.1545
2019-02-06,-0.5914
2019-02-07,-1.1005
2019-02-08,0.3459
2019-02-11,1.1689
2019-02-12,0.7258
2019-02-13,0.5882
2019-02-14,-0.2047
2019-02-15,3.6917999999999997
2019-02-19,0.6358
2019-02-20,-2.5411
2019-02-21,0.4754
2019-02-22,3.2115
2019-02-25,-0.1667
2019-02-26,-2.3515
2019-02-27,-1.0972
2019-02-28,-0.7492
2019-03-01,2.4532
2019-03-04,1.006
2019-03-05,-0.2385
2019-03-06,-2.8262
2019-03-07,0.1302
2019-03-08,-0.8092
2019-03-11,1.7774
2019-03-12,0.6155
2019-03-13,1.8353000000000002
2019-03-14,-0.936
2019-03-15,1.9884
2019-03-18,-1.9912
2019-03-19,0.7901
2019-03-20,-0.3779
2019-03-21,2.5573
2019-03-22,-4.2198
2019-03-25,-0.0572
2019-03-26,1.9465
2019-03-27,-2.9482
2019-03-28,2.951
2019-03-29,0.3232
2019-04-01,-2.2829
2019-04-02,4.1135
2019-04-03,2.5743
2019-04-04,-3.3418
2019-04-05,3.5823
2019-04-08,-0.9249
2019-04-09,3.3284000000000002
2019-04-10,3.1688
2019-04-11,1.3073000000000001
2019-04-12,2.2175
2019-04-15,-1.0418
2019-04-16,0.2849
2019-04-17,-3.2111
2019-04-18,0.2935
2019-04-22,1.8957000000000002
2019-04-23,4.445
2019-04-24,-1.0042
2019-04-25,-2.3789
2019-04-26,2.6719
2019-04-29,-1.1687
2019-04-30,2.3894
2019-05-01,-1.274
2019-05-02,-0.0241
2019-05-03,1.7490999999999999
2019-05-06,-1.8494000000000002
2019-05-07,-2.0775
2019-05-08,2.615
2019-05-09,-3.8346
2019-05-10,6.8625
2019-05-13,-6.878
2019-05-14,1.947
2019-05-15,2.5259
2019-05-16,3.8577
2019-05-17,-2.754
2019-05-20,0.6901
2019-05-21,3.2735
2019-05-22,2.2314
2019-05-23,-0.985
2019-05-24,1.1305
2019-05-28,3.7894
2019-05-29,-4.8465
2019-05-30,2.7391
2019-05-31,2.2805
2019-06-03,-5.8165
2019-06-04,2.7904999999999998
2019-06-05,0.9791
2019-06-06,0.8043
2019-06-07,1.8363
2019-06-10,3.1663
2019-06-11,-0.0728
2019-06-12,3.6959999999999997
2019-06-13,1.6766999999999999
2019-06-14,-1.7478
2019-06-17,1.9698
2019-06-18,0.3154
2019-06-19,0.3537
2019-06-20,1.3609
2019-06-21,1.4295
2019-06-24,-3.1521
2019-06-25,-0.6883
2019-06-26,-2.6832000000000003
2019-06-27,1.0377
2019-06-28,1.7521
2019-07-01,1.6526
2019-07-02,0.6523
2019-07-03,0.8511
2019-07-05,0.3069
2019-07-08,-0.0191
2019-07-09,0.8894
2019-07-10,3.2891
2019-07-11,-0.3763
2019-07-12,-0.7277
2019-07-15,-0.1113
2019-07-16,-0.641
2019-07-17,-0.2711
2019-07-18,-0.5625
2019-07-19,-1.3859
2019-07-22,0.6788
2019-07-23,-0.9306
2019-07-24,1.294
2019-07-25,2.1575
2019-07-26,2.5658
2019-07-29,0.4425
2019-07-30,-3.7943
2019-07-31,-0.9346
2019-08-01,3.9623
2019-08-02,-1.8420999999999998
2019-08-05,-4.4282
2019-08-06,1.4896
2019-08-07,-1.9348
2019-08-08,4.257
2019-08-09,0.0746
2019-08-12,-3.6237
2019-08-13,1.8848
2019-08-14,-4.5347
2019-08-15,0.477
2019-08-16,-2.344
2019-08-19,-7.1906
2019-08-20,-2.0188
2019-08-21,4.2766
2019-08-22,3.407
2019-08-23,-1.5699
2019-08-26,0.3987
2019-08-27,-2.0694
2019-08-28,-0.8645
2019-08-29,2.3146
2019-08-30,-0.1157
2019-09-03,-3.5289
2019-09-04,2.85
2019-09-05,0.7963
2019-09-06,-1.5694
2019-09-09,-3.649
2019-09-10,-2.9876
2019-09-11,0.2519
2019-09-12,-0.0571
2019-09-13,-0.7084
2019-09-16,2.1634
2019-09-17,2.9061
2019-09-18,1.9483000000000001
2019-09-19,0.2577
2019-09-20,1.7241
2019-09-23,-3.7478
2019-09-24,-1.1156
2019-09-25,0.3097
2019-09-26,2.5911999999999997
2019-09-27,-1.2575
2019-09-30,-0.3157
2019-10-01,0.5241
2019-10-02,-1.7271
2019-10-03,3.7029
2019-10-04,0.7568
2019-10-07,2.1792
2019-10-08,-4.1205
2019-10-09,3.1422
2019-10-10,0.3978
2019-10-11,3.1178
2019-10-14,-0.2629
2019-10-15,3.0011
2019-10-16,-1.3289
2019-10-17,-0.2195
2019-10-18,-2.2396
2019-10-21,-1.4216
2019-10-22,-5.457
2019-10-23,-2.458
2019-10-24,2.7112
2019-10-25,-3.0778
2019-10-28,4.0118
2019-10-29,-1.3255
2019-10-30,1.9929999999999999
2019-10-31,0.6801
2019-11-01,0.4932
2019-11-04,0.5548
2019-11-05,1.7827
2019-11-06,0.7611
2019-11-07,2.2142
2019-11-08,0.3239
2019-11-11,1.9473
2019-11-12,2.9394
2019-11-13,1.0384
2019-11-14,3.968
2019-11-15,-8.6308
2019-11-18,-5.5094
2019-11-19,1.6962000000000002
2019-11-20,3.784
2019-11-21,0.4319
2019-11-22,2.0802
2019-11-25,2.9686
2019-11-26,2.5975
2019-11-27,-0.0371
2019-11-29,-0.7329
2019-12-02,-3.0374
2019-12-03,-4.8096
2019-12-04,1.4176
2019-12-05,1.2879
2019-12-06,1.863
2019-12-09,-1.4515
2019-12-10,-1.306
2019-12-11,1.7511
2019-12-12,1.9263
2019-12-13,0.7003
2019-12-16,-1.3147
2019-12-17,-2.3361
2019-12-18,-1.453
2019-12-19,1.5346
2019-12-20,4.712
2019-12-23,2.3868
2019-12-24,-0.3501
2019-12-26,1.3222
2019-12-27,-1.4966
2019-12-30,-1.7046999999999999
2019-12-31,-0.0471
2020-01-02,1.5936
2020-01-03,0.7797
2020-01-06,-0.8657
2020-01-07,1.4307
2020-01-08,3.3706
2020-01-09,0.3456
2020-01-10,-2.2163
2020-01-13,0.9482
2020-01-14,2.0216
2020-01-15,2.2885
2020-01-16,0.0
2020-01-17,2.5801
2020-01-21,-2.4484
2020-01-22,3.3064999999999998
2020-01-23,2.4046
2020-01-24,0.5506
2020-01-27,-0.7489
2020-01-28,5.5578
2020-01-29,-3.3128
2020-01-30,1.4389
2020-01-31,-3.8401
2020-02-03,1.4506999999999999
2020-02-04,1.7271999999999998
2020-02-05,-3.7511
2020-02-06,2.5599
2020-02-07,-2.752
2020-02-10,1.6782
2020-02-11,-0.8495
2020-02-12,2.3827
2020-02-13,0.4862
2020-02-14,1.5070000000000001
2020-02-18,0.4923
2020-02-19,0.4354
2020-02-20,-2.4619
2020-02-21,7.0085
2020-02-24,-8.567
2020-02-25,-5.8976
2020-02-26,-1.7069
2020-02-27,-3.5871
2020-02-28,2.8018
2020-03-02,9.282399999999999
2020-03-03,-6.9069
2020-03-04,3.1226
2020-03-05,-0.8266
2020-03-06,-6.0129
2020-03-09,-10.1258
2020-03-10,6.8667
2020-03-11,-7.4995
2020-03-12,-7.9853
2020-03-13,12.6301
2020-03-16,-9.0418
2020-03-17,5.8779
2020-03-18,-5.5312
2020-03-19,-10.8783
2020-03-20,-10.1939
2020-03-23,-0.7963
2020-03-24,15.3469
2020-03-25,4.4822
2020-03-26,0.9257
2020-03-27,-4.5748999999999995
2020-03-30,4.091
2020-03-31,-1.036
2020-04-01,-4.893
2020-04-02,-5.6951
2020-04-03,-7.828
2020-04-06,23.2072
2020-04-07,5.4184
2020-04-08,3.4019
2020-04-09,-4.7863
2020-04-13,0.2368
2020-04-14,7.4527
2020-04-15,-2.2586
2020-04-16,2.3108
2020-04-17,2.9582
2020-04-20,-0.4077
2020-04-21,-5.2242
2020-04-22,7.4146
2020-04-23,1.5989
2020-04-24,-0.2356
2020-04-27,4.8456
2020-04-28,4.5135
2020-04-29,1.7154
2020-04-30,-1.9746000000000001
2020-05-01,-3.0086
2020-05-04,1.5688
2020-05-05,1.7464
2020-05-06,2.1132
2020-05-07,3.9699
2020-05-08,0.9424
2020-05-11,-0.8209
2020-05-12,-4.804
2020-05-13,-8.03
2020-05-14,3.2255
2020-05-15,10.0745
2020-05-18,6.8521
2020-05-19,2.359
2020-05-20,2.6029
2020-05-21,-1.3811
2020-05-22,0.9803
2020-05-26,3.7298999999999998
2020-05-27,1.8999000000000001
2020-05-28,-0.5317
2020-05-29,-2.659
2020-06-01,4.6216
2020-06-02,-0.259
2020-06-03,3.0552
2020-06-04,-6.3205
2020-06-05,-2.1805
2020-06-08,1.6284
2020-06-09,-2.6848
2020-06-10,5.1079
2020-06-11,-7.9371
2020-06-12,6.8214
2020-06-15,1.6496
2020-06-16,0.6895
2020-06-17,0.4219
2020-06-18,0.2135
2020-06-19,-1.1891
2020-06-22,0.4104
2020-06-23,2.9165
2020-06-24,-2.154
2020-06-25,2.2358000000000002
2020-06-26,-4.9862
2020-06-29,4.0368
2020-06-30,2.0082
2020-07-01,1.7618
2020-07-02,1.0165
2020-07-06,1.0257
2020-07-07,0.2442
2020-07-08,3.0385
2020-07-09,3.3284000000000002
2020-07-10,-0.6864
2020-07-13,-5.8806
2020-07-14,1.0177
2020-07-15,1.033
2020-07-16,0.2714
2020-07-17,2.3414
2020-07-20,4.5387
2020-07-21,-1.5413999999999999
2020-07-22,1.679
2020-07-23,-2.3447
2020-07-24,-0.8966
2020-07-27,3.3396
2020-07-28,-2.6265
2020-07-29,6.6136
2020-07-30,-1.8282
2020-07-31,-0.294
