ticker,FEIM US Equity
2008-10-30,-1.6509
2008-10-31,3.3573
2008-11-03,-4.1763
2008-11-04,1.6949
2008-11-05,-7.381
2008-11-06,0.7712
2008-11-07,-0.2583
2008-11-10,-9.2011
2008-11-11,-1.1302
2008-11-12,-9.9715
2008-11-13,-2.2152
2008-11-14,0.3236
2008-11-17,-2.5806
2008-11-18,-0.6623
2008-11-19,-6.9875
2008-11-20,-13.2688
2008-11-21,-10.7484
2008-11-24,5.0926
2008-11-25,32.5991
2008-11-26,-8.3098
2008-11-28,-7.6045
2008-12-01,6.2745
2008-12-02,10.7011
2008-12-03,-3.6
2008-12-04,-5.6017
2008-12-05,3.6630000000000003
2008-12-08,-4.2447
2008-12-09,-6.6378
2008-12-10,2.3715
2008-12-11,6.7375
2008-12-12,4.906
2008-12-15,5.9265
2008-12-16,-5.2734
2008-12-17,-0.3436
2008-12-18,5.8664
2008-12-19,6.836
2008-12-22,-16.5149
2008-12-23,-11.6244
2008-12-24,9.5041
2008-12-26,3.3962
2008-12-29,-5.1095
2008-12-30,1.9279
2008-12-31,8.9194
2009-01-02,7.3965
2009-01-05,-0.3226
2009-01-06,6.1489
2009-01-07,-3.2889
2009-01-08,-0.067
2009-01-09,3.7815
2009-01-12,-1.2121
2009-01-13,4.6154
2009-01-14,-3.6471
2009-01-15,1.6484
2009-01-16,0.0
2009-01-20,0.0
2009-01-21,-6.6029
2009-01-22,2.9018
2009-01-23,-0.9686
2009-01-26,-3.1355
2009-01-27,3.8436
2009-01-28,0.3764
2009-01-30,-1.5625
2009-02-02,1.5873
2009-02-03,-5.625
2009-02-04,0.0
2009-02-05,2.9801
2009-02-06,-1.2862
2009-02-09,0.1303
2009-02-10,-2.4073
2009-02-11,-1.7667000000000002
2009-02-12,0.7805
2009-02-13,-0.3367
2009-02-17,3.6951
2009-02-18,0.9978
2009-02-19,-4.1935
2009-02-20,1.0101
2009-02-23,-8.4667
2009-02-24,-0.9468
2009-02-25,-4.4118
2009-02-26,-5.3846
2009-02-27,12.6016
2009-03-02,-13.3574
2009-03-03,0.0
2009-03-04,-4.1667
2009-03-05,-4.3478
2009-03-06,-0.9091
2009-03-09,0.0
2009-03-10,3.6696999999999997
2009-03-11,1.7699
2009-03-12,2.6087
2009-03-13,1.6949
2009-03-16,12.9167
2009-03-17,21.7712
2009-03-18,-0.1061
2009-03-19,0.4095
2009-03-20,-0.3021
2009-03-23,-4.2424
2009-03-24,-1.5823
2009-03-25,5.7878
2009-03-26,25.228
2009-03-27,-10.1942
2009-03-30,-9.4595
2009-03-31,-0.8955
2009-04-01,1.8072
2009-04-02,7.3964
2009-04-03,-15.1515
2009-04-06,0.3247
2009-04-07,-4.2071
2009-04-08,0.0
2009-04-09,5.0676
2009-04-13,6.4309
2009-04-14,-4.5317
2009-04-15,0.6329
2009-04-16,-2.2013
2009-04-17,6.4309
2009-04-20,-0.6042
2009-04-21,-3.6474
2009-04-22,0.0
2009-04-23,1.5773000000000001
2009-04-24,2.4845
2009-04-27,0.0
2009-04-28,-0.303
2009-04-29,0.6079
2009-04-30,0.3021
2009-05-01,0.0
2009-05-04,1.506
2009-05-05,-0.5935
2009-05-06,-2.3881
2009-05-07,0.9174
2009-05-08,-0.6061
2009-05-11,2.1341
2009-05-12,1.4925
2009-05-13,0.5882
2009-05-14,0.2924
2009-05-15,-3.5022
2009-05-18,-0.9026
2009-05-19,0.3049
2009-05-20,5.1672
2009-05-21,0.289
2009-05-22,-2.3055
2009-05-26,-0.59
2009-05-27,2.9674
2009-05-28,10.3746
2009-05-29,13.0548
2009-06-01,-10.3926
2009-06-02,0.0
2009-06-03,4.3814
2009-06-04,-1.2346
2009-06-05,0.0
2009-06-08,2.25
2009-06-09,1.7115
2009-06-10,-5.0481
2009-06-11,5.5696
2009-06-12,-0.3043
2009-06-15,-0.1759
2009-06-16,-3.6145
2009-06-17,-4.7406
2009-06-18,-3.9465
2009-06-19,4.3716
2009-06-22,-4.1852
2009-06-23,-0.2766
2009-06-24,-1.0959
2009-06-25,-0.554
2009-06-26,5.8496
2009-06-29,1.3158
2009-06-30,-2.5974
2009-07-01,2.4032999999999998
2009-07-02,-10.9404
2009-07-06,-7.3099
2009-07-07,-3.7894
2009-07-08,7.8733
2009-07-10,2.1315
2009-07-13,1.488
2009-07-14,4.1054
2009-07-15,1.6865999999999999
2009-07-16,0.554
2009-07-17,-1.1019
2009-07-20,-2.507
2009-07-21,0.0
2009-07-22,-2.8571
2009-07-23,4.4118
2009-07-24,0.0845
2009-07-27,4.4188
2009-07-28,1.0782
2009-07-29,-4.2667
2009-07-30,-8.3531
2009-07-31,6.075
2009-08-03,0.2865
2009-08-04,-2.4
2009-08-05,5.3901
2009-08-06,-4.17
2009-08-07,-4.6377
2009-08-10,-3.0395
2009-08-11,8.4639
2009-08-12,-7.5145
2009-08-13,0.0
2009-08-14,0.0
2009-08-17,-1.5625
2009-08-18,-0.3175
2009-08-19,-4.1401
2009-08-20,-0.3322
2009-08-21,0.0
2009-08-24,2.3333
2009-08-25,0.9772
2009-08-26,2.8992
2009-08-27,2.5158
2009-08-28,13.4513
2009-08-31,-0.2695
2009-09-01,5.9459
2009-09-02,-10.4592
2009-09-03,13.3903
2009-09-04,-1.005
2009-09-08,8.8832
2009-09-09,-2.3281
2009-09-10,3.5769
2009-09-11,12.212
2009-09-14,9.8563
2009-09-15,-4.8598
2009-09-16,10.8055
2009-09-17,-0.3546
2009-09-18,6.0498
2009-09-21,-5.0336
2009-09-22,1.5901
2009-09-23,-5.7391
2009-09-24,-7.7514
2009-09-25,-6.2377
2009-09-28,0.4693
2009-09-29,5.7351
2009-09-30,-7.0304
2009-10-01,2.5918
2009-10-02,-2.5263
2009-10-05,2.6782
2009-10-06,-2.1875999999999998
2009-10-07,9.0349
2009-10-08,-7.3001
2009-10-09,0.2128
2009-10-12,3.3758
2009-10-13,4.1282
2009-10-14,-4.931
2009-10-15,-1.0373
2009-10-16,-1.0482
2009-10-19,5.7203
2009-10-20,-5.4108
2009-10-21,0.6356
2009-10-22,-1.0526
2009-10-23,-0.2128
2009-10-26,-0.8529
2009-10-27,-1.0753
2009-10-28,0.0
2009-10-29,-4.7826
2009-10-30,0.4566
2009-11-02,2.7273
2009-11-03,0.6637
2009-11-04,-2.1978
2009-11-05,0.6742
2009-11-06,2.4554
2009-11-09,-1.3072
2009-11-10,-0.0773
2009-11-11,-0.5854
2009-11-12,0.4444
2009-11-13,1.7699
2009-11-16,1.7391
2009-11-17,-2.3504
2009-11-18,0.0
2009-11-19,3.5011
2009-11-20,-2.3256
2009-11-23,-2.132
2009-11-24,5.496
2009-11-25,-4.6122
2009-11-30,0.2198
2009-12-01,3.9474
2009-12-02,-2.1097
2009-12-03,-1.0776
2009-12-04,-1.5223
2009-12-07,-0.4452
2009-12-08,2.2222
2009-12-09,4.3478
2009-12-10,1.1458
2009-12-11,0.103
2009-12-14,-3.2922000000000002
2009-12-15,2.9787
2009-12-16,4.3388
2009-12-17,-1.1881
2009-12-18,6.2124
2009-12-21,3.3962
2009-12-22,-7.1168
2009-12-23,8.6444
2009-12-24,-4.5208
2009-12-28,-0.3788
2009-12-29,-3.6122
2009-12-30,0.5917
2009-12-31,0.7843
2010-01-04,-1.1649
2010-01-05,8.4619
2010-01-06,0.363
2010-01-07,0.7233
2010-01-08,-0.1795
2010-01-11,-3.2374
2010-01-12,-2.4164
2010-01-13,-0.9548
2010-01-15,3.2717
2010-01-19,-5.0303
2010-01-20,-1.174
2010-01-21,3.7698
2010-01-22,-4.9713
2010-01-25,-1.6097000000000001
2010-01-26,5.5215
2010-01-27,-6.2016
2010-01-28,6.8182
2010-01-29,-2.3211
2010-02-01,-1.1905999999999999
2010-02-02,-2.202
2010-02-03,1.0246
2010-02-04,-0.2028
2010-02-05,-1.748
2010-02-08,-0.0827
2010-02-09,-0.4141
2010-02-10,7.4844
2010-02-11,-5.9961
2010-02-12,1.4403000000000001
2010-02-16,-0.9128
2010-02-17,-1.1259000000000001
2010-02-18,1.2422
2010-02-19,3.2720000000000002
2010-02-22,-4.7524999999999995
2010-02-23,2.079
2010-02-24,0.8147
2010-02-25,1.6136
2010-02-26,-2.9797000000000002
2010-03-01,0.4098
2010-03-02,2.2474
2010-03-03,0.5963
2010-03-04,2.1825
2010-03-05,0.0
2010-03-08,-1.9417
2010-03-09,-0.9901
2010-03-10,-2.2
2010-03-11,0.4064
2010-03-12,5.909
2010-03-15,-0.5769
2010-03-16,-1.354
2010-03-17,1.9607999999999999
2010-03-18,0.2236
2010-03-19,-0.0312
2010-03-22,1.9194
2010-03-23,0.0
2010-03-24,-1.1299
2010-03-25,-0.95
2010-03-26,0.9567
2010-03-30,0.3833
2010-03-31,0.0095
2010-04-01,-0.0095
2010-04-05,3.9848
2010-04-06,-2.3723
2010-04-07,1.8692
2010-04-08,-0.7339
2010-04-12,-1.1091
2010-04-13,1.4579
2010-04-14,-0.3316
2010-04-15,1.6636
2010-04-16,-1.4545
2010-04-19,0.0
2010-04-20,1.476
2010-04-21,0.0
2010-04-22,1.2727
2010-04-23,-0.8977
2010-04-26,-0.1812
2010-04-27,0.726
2010-04-28,0.3604
2010-04-29,0.1818
2010-04-30,-0.7191
2010-05-03,0.361
2010-05-04,0.7194
2010-05-05,-0.8929
2010-05-06,-1.4414
2010-05-07,-1.2774
2010-05-10,-0.0023
2010-05-11,-0.9259
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,-0.9346
2010-05-17,0.0
2010-05-18,-0.9434
2010-05-19,0.0
2010-05-20,-1.1429
2010-05-21,-2.6975
2010-05-24,1.5842
2010-05-25,-0.1949
2010-05-26,0.5859
2010-05-27,-0.5825
2010-05-28,3.125
2010-06-01,-2.2727
2010-06-02,6.0078
2010-06-03,-1.4625
2010-06-04,-2.7829
2010-06-07,0.5725
2010-06-08,1.1385
2010-06-09,-0.5605
2010-06-10,0.375
2010-06-11,-0.5639
2010-06-15,-3.594
2010-06-16,-0.978
2010-06-17,-0.7946
2010-06-21,-0.1971
2010-06-23,0.0
2010-06-24,-0.8
2010-06-25,-3.629
2010-06-28,2.0921
2010-06-29,-3.6885
2010-06-30,-1.0638
2010-07-01,-2.5806
2010-07-02,-0.6623
2010-07-06,-2.225
2010-07-07,-2.0427
2010-07-08,3.9443
2010-07-09,1.8666
2010-07-12,-4.4619
2010-07-13,4.1284
2010-07-14,1.9824000000000002
2010-07-15,7.1274
2010-07-16,0.8065
2010-07-19,2.0
2010-07-20,-6.8627
2010-07-21,1.6842000000000001
2010-07-22,3.5197000000000003
2010-07-23,0.0
2010-07-26,3.6
2010-07-27,-2.5097
2010-07-28,-2.1782
2010-07-29,0.4049
2010-07-30,2.8226
2010-08-02,0.0
2010-08-03,-0.9804
2010-08-04,-3.1683
2010-08-05,2.454
2010-08-06,-0.1996
2010-08-09,2.2
2010-08-10,-0.3914
2010-08-11,-0.3929
2010-08-12,-0.9862
2010-08-13,-1.5936
2010-08-16,1.6194
2010-08-17,1.5936
2010-08-18,-2.549
2010-08-19,0.0
2010-08-20,0.4024
2010-08-23,3.6071999999999997
2010-08-24,-1.7408000000000001
2010-08-25,-0.5906
2010-08-26,0.198
2010-08-27,3.9526
2010-08-30,-1.7086999999999999
2010-08-31,-2.321
2010-09-01,1.5816
2010-09-02,0.5848
2010-09-03,0.0
2010-09-07,1.938
2010-09-08,0.9482
2010-09-09,3.0156
2010-09-10,0.3656
2010-09-13,3.4608
2010-09-14,-0.5282
2010-09-15,1.9468999999999999
2010-09-16,2.2569
2010-09-17,1.6978
2010-09-20,1.3356
2010-09-21,5.4695
2010-09-22,0.125
2010-09-23,0.78
2010-09-24,-2.1672
2010-09-27,-2.2132
2010-09-28,-6.1508
2010-09-29,3.6207000000000003
2010-09-30,0.0
2010-10-01,0.834
2010-10-04,-0.9921
2010-10-05,0.0
2010-10-06,1.6667
2010-10-07,-0.1639
2010-10-08,0.0
2010-10-11,-0.1642
2010-10-12,-1.3158
2010-10-13,1.5
2010-10-14,-0.9832
2010-10-15,1.1567
2010-10-18,-0.9816
2010-10-19,-3.9735
2010-10-20,0.6207
2010-10-21,0.5826
2010-10-22,-0.494
2010-10-25,4.263
2010-10-26,0.6568
2010-10-27,-3.4258
2010-10-28,-0.6757
2010-10-29,2.2109
2010-11-01,-2.4938000000000002
2010-11-02,1.7043
2010-11-03,0.0
2010-11-04,1.1745
2010-11-05,4.4776
2010-11-08,-4.9206
2010-11-09,0.5029
2010-11-10,0.7558
2010-11-11,-2.4008
2010-11-12,-1.8580999999999999
2010-11-15,1.2027
2010-11-16,-0.27
2010-11-17,2.4898
2010-11-18,0.6656
2010-11-19,-0.8264
2010-11-22,4.0
2010-11-23,-3.8462
2010-11-24,-0.3333
2010-11-26,0.0
2010-11-29,1.6722000000000001
2010-11-30,1.1513
2010-12-01,0.1626
2010-12-02,2.92
2010-12-03,5.9958
2010-12-06,2.6786
2010-12-07,0.4348
2010-12-08,-1.7298
2010-12-09,-5.4349
2010-12-10,0.9317
2010-12-13,-1.5385
2010-12-14,3.2813
2010-12-15,1.2103
2010-12-16,1.7936999999999999
2010-12-17,-0.7342
2010-12-20,2.071
2010-12-21,-0.1449
2010-12-22,1.7417
2010-12-23,-1.2839
2010-12-27,-0.1445
2010-12-28,-2.7496
2010-12-29,3.2738
2010-12-30,-2.7378
2010-12-31,-0.5926
2011-01-03,5.0671
2011-01-04,-2.1277
2011-01-05,-0.5797
2011-01-06,1.7492999999999999
2011-01-07,-1.1461000000000001
2011-01-10,-0.4348
2011-01-11,6.8413
2011-01-12,-4.6322
2011-01-13,0.4286
2011-01-14,-2.1168
2011-01-18,0.2734
2011-01-19,2.1739
2011-01-20,-2.1277
2011-01-24,2.6087
2011-01-25,0.7062
2011-01-26,4.4881
2011-01-27,-2.6846
2011-01-28,-0.6879
2011-01-31,-1.9461
2011-02-01,0.1416
2011-02-02,1.3578999999999999
2011-02-03,-0.014
2011-02-04,1.8841999999999999
2011-02-07,-0.137
2011-02-08,0.823
2011-02-09,1.6327
2011-02-10,2.2758
2011-02-11,0.1309
2011-02-14,2.6127000000000002
2011-02-15,-2.1004
2011-02-16,2.147
2011-02-17,-1.2739
2011-02-18,0.6468
2011-02-22,0.5112
2011-02-23,-0.6378
2011-02-24,0.5135
2011-02-25,0.1277
2011-02-28,2.0424
2011-03-01,-0.2516
2011-03-02,0.0
2011-03-03,-0.6266
2011-03-04,-0.3783
2011-03-07,1.0127
2011-03-08,-1.1278
2011-03-09,1.6477
2011-03-10,12.2818
2011-03-11,-0.3887
2011-03-14,0.3344
2011-03-15,-1.4444
2011-03-16,2.9326
2011-03-17,14.3467
2011-03-18,2.682
2011-03-21,2.7984999999999998
2011-03-22,-0.5445
2011-03-23,-1.0036
2011-03-24,-0.7373
2011-03-25,-0.4364
2011-03-28,-7.0223
2011-03-29,1.6048
2011-03-30,0.4936
2011-03-31,0.7859
2011-04-01,2.4366
2011-04-04,8.4681
2011-04-05,-2.4561
2011-04-06,-1.0791
2011-04-07,-1.2727
2011-04-08,-2.8545
2011-04-11,-2.1801
2011-04-12,-6.0078
2011-04-13,2.268
2011-04-14,1.5121
2011-04-15,1.1917
2011-04-18,-1.8646
2011-04-19,2.8
2011-04-20,-1.8481999999999998
2011-04-21,1.3776
2011-04-25,-1.5544
2011-04-26,-1.0924
2011-04-27,2.2088
2011-04-28,-1.4735
2011-04-29,2.4925
2011-05-02,12.8405
2011-05-03,-2.5862
2011-05-04,-3.6283
2011-05-05,-0.2755
2011-05-06,-2.9466
2011-05-09,-1.518
2011-05-10,0.6744
2011-05-11,-0.7656
2011-05-12,1.7358
2011-05-13,-3.5071
2011-05-16,-5.3045
2011-05-17,0.7261
2011-05-18,1.2358
2011-05-19,2.3398
2011-05-20,-0.2982
2011-05-23,-0.997
2011-05-24,-1.8127
2011-05-25,-2.1538
2011-05-26,1.9916
2011-05-27,0.1028
2011-05-31,-1.232
2011-06-01,-1.2474
2011-06-02,-1.5789
2011-06-03,0.8556
2011-06-06,-2.8632
2011-06-07,1.5284
2011-06-08,-0.9677
2011-06-09,-1.9544000000000001
2011-06-10,1.2182
2011-06-13,4.0481
2011-06-14,0.8412
2011-06-15,-1.7727
2011-06-16,-0.4246
2011-06-17,0.0
2011-06-20,-1.7058
2011-06-21,1.5184
2011-06-22,1.4957
2011-06-23,0.1039
2011-06-24,0.1065
2011-06-27,0.105
2011-06-28,-1.7838
2011-06-29,-0.4274
2011-06-30,1.9313
2011-07-01,0.2105
2011-07-05,-2.8361
2011-07-06,3.1351
2011-07-07,1.4675
2011-07-08,-2.2727
2011-07-11,-2.6427
2011-07-12,0.6515
2011-07-13,3.6677
2011-07-14,8.2206
2011-07-15,0.6731
2011-07-18,-3.0564
2011-07-19,1.3793
2011-07-20,3.8872999999999998
2011-07-21,4.1628
2011-07-22,-0.943
2011-07-25,-2.0852
2011-07-26,0.6481
2011-07-27,-3.5879
2011-07-28,1.5267
2011-07-29,-1.5977000000000001
2011-08-01,0.382
2011-08-02,-2.6356
2011-08-03,-1.0065
2011-08-04,-3.85
2011-08-05,-5.5441
2011-08-08,-2.1739
2011-08-09,0.8889
2011-08-10,-3.8546
2011-08-11,5.9565
2011-08-12,4.6486
2011-08-15,-1.1364
2011-08-16,1.0449
2011-08-17,4.8604
2011-08-18,-0.6903
2011-08-19,-0.8937
2011-08-22,0.8016
2011-08-23,0.8946
2011-08-24,-1.9704000000000002
2011-08-25,-0.402
2011-08-26,0.4036
2011-08-29,3.5176
2011-08-30,-0.8738
2011-08-31,2.5465
2011-09-01,-3.3429
2011-09-02,-1.6798
2011-09-06,-1.005
2011-09-07,2.6395999999999997
2011-09-08,0.1978
2011-09-09,3.1589
2011-09-12,-0.6699
2011-09-13,0.1927
2011-09-14,-1.4423
2011-09-15,-1.1707
2011-09-16,1.1846
2011-09-19,-2.439
2011-09-20,-1.5
2011-09-21,-2.4365
2011-09-22,-3.2258
2011-09-23,-1.3978
2011-09-26,-0.7634
2011-09-27,4.2857
2011-09-28,-5.1633
2011-09-29,-0.8889
2011-09-30,-4.3722
2011-10-03,2.6964
2011-10-04,3.5388
2011-10-05,-1.323
2011-10-06,5.1397
2011-10-07,-5.9511
2011-10-10,3.6158
2011-10-11,-0.7634
2011-10-12,7.1429
2011-10-13,-2.359
2011-10-14,2.416
2011-10-17,-4.4462
2011-10-18,-3.2899
2011-10-19,0.444
2011-10-20,-0.3315
2011-10-21,-0.9978
2011-10-24,-1.4558
2011-10-25,-5.4091000000000005
2011-10-26,3.7963
2011-10-27,0.3472
2011-10-28,-1.3841
2011-10-31,-3.2749
2011-11-01,-0.2418
2011-11-02,-1.697
2011-11-03,-1.4797
2011-11-04,-1.3767
2011-11-07,0.2538
2011-11-08,4.4304
2011-11-09,1.0909
2011-11-10,-1.6787
2011-11-11,0.2439
2011-11-14,-0.2433
2011-11-15,-2.3171
2011-11-16,1.3733
2011-11-17,-1.4778
2011-11-18,-11.875
2011-11-21,2.9787
2011-11-22,-0.9642
2011-11-23,-3.0598
2011-11-25,-0.8608
2011-11-28,2.026
2011-11-29,-0.2837
2011-11-30,7.1124
2011-12-01,-0.664
2011-12-02,0.6684
2011-12-05,2.9215999999999998
2011-12-06,0.5161
2011-12-07,2.3106999999999998
2011-12-08,-2.5094
2011-12-09,1.4157
2011-12-12,0.8883
2011-12-13,-7.044
2011-12-14,-1.7591
2011-12-15,-0.1377
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,1.1034
2011-12-23,0.955
2011-12-27,2.027
2011-12-28,-0.6623
2011-12-29,0.1333
2011-12-30,2.3968
2012-01-03,1.0403
2012-01-04,7.8507
2012-01-05,0.2387
2012-01-06,-4.6429
2012-01-09,-1.8727
2012-01-10,-1.5267
2012-01-11,5.814
2012-01-12,-3.7851
2012-01-13,0.9645
2012-01-17,3.4439
2012-01-18,3.0377
2012-01-19,4.5991
2012-01-20,1.3641
2012-01-23,1.8797000000000001
2012-01-24,-3.1646
2012-01-25,-0.0014
2012-01-26,0.5637
2012-01-27,0.2242
2012-01-30,-6.3758
2012-01-31,2.3895
2012-02-01,0.0
2012-02-02,-3.4926
2012-02-03,-1.4592
2012-02-06,-2.0859
2012-02-07,-0.7519
2012-02-08,0.3788
2012-02-09,0.3774
2012-02-10,-0.1253
2012-02-13,-3.2622
2012-02-14,2.2049
2012-02-15,-1.5228000000000002
2012-02-16,0.0515
2012-02-17,2.1381
2012-02-21,-0.5147
2012-02-22,2.6722
2012-02-23,2.3457
2012-02-24,-3.2569
2012-02-27,1.4963
2012-02-28,-1.0934
2012-02-29,0.4844
2012-03-01,1.8540999999999999
2012-03-02,-2.4272
2012-03-05,-0.3731
2012-03-06,-0.1248
2012-03-07,4.5
2012-03-08,3.5885
2012-03-09,-0.8083
2012-03-12,-1.6298
2012-03-13,0.6154
2012-03-14,-1.4364
2012-03-15,0.4788
2012-03-16,-2.019
2012-03-19,-0.6061
2012-03-20,-1.2073
2012-03-21,2.0862
2012-03-22,-0.2418
2012-03-23,-1.2121
2012-03-26,1.1656
2012-03-27,-0.3032
2012-03-28,1.0949
2012-03-29,0.0602
2012-03-30,-0.5412
2012-04-02,1.9346999999999999
2012-04-03,-0.1186
2012-04-04,0.3563
2012-04-05,0.0
2012-04-09,-2.3669000000000002
2012-04-10,-3.2727
2012-04-11,-0.8772
2012-04-12,-0.3895
2012-04-13,0.7718
2012-04-16,-1.0076
2012-04-17,-2.2901
2012-04-18,-1.1719
2012-04-19,1.4493
2012-04-20,-1.8182
2012-04-23,-2.1164
2012-04-24,0.0
2012-04-25,6.2162
2012-04-26,0.3817
2012-04-30,-3.6755
2012-05-01,6.8421
2012-05-02,-0.7389
2012-05-03,-0.6203
2012-05-04,-1.8727
2012-05-07,-0.7634
2012-05-08,0.1282
2012-05-11,-0.8963
2012-05-14,0.5168
2012-05-15,-0.3856
2012-05-16,-2.1935000000000002
2012-05-17,-4.3536
2012-05-18,-1.931
2012-05-21,3.568
2012-05-22,9.1844
2012-05-23,-5.8458
2012-05-24,2.7741
2012-05-25,0.0
2012-05-29,-1.7995
2012-05-30,2.8796
2012-05-31,-0.2545
2012-06-01,-1.6582
2012-06-04,-2.0752
2012-06-05,-0.3974
2012-06-06,2.3936
2012-06-07,3.1169000000000002
2012-06-08,-2.3929
2012-06-11,-0.5161
2012-06-12,-0.6485
2012-06-13,3.0026
2012-06-14,3.2953
2012-06-15,0.7362
2012-06-18,-0.3654
2012-06-19,-2.2005
2012-06-20,-0.625
2012-06-21,0.6289
2012-06-22,-0.625
2012-06-25,2.6414999999999997
2012-06-27,-0.4902
2012-06-28,0.6773
2012-06-29,-0.3058
2012-07-02,-1.9632
2012-07-03,0.7509
2012-07-05,-0.1242
2012-07-06,0.0
2012-07-10,-1.1194
2012-07-11,-0.6289
2012-07-12,-0.6329
2012-07-13,6.2548
2012-07-16,-2.2899
2012-07-17,-1.4785
2012-07-18,0.878
2012-07-19,-0.6173
2012-07-23,15.0311
2012-07-24,-2.9158
2012-07-25,-1.6684999999999999
2012-07-26,-1.4706000000000001
2012-07-27,0.5741
2012-07-30,-1.1416
2012-07-31,3.1178
2012-08-01,-1.0078
2012-08-02,8.8235
2012-08-03,-0.8316
2012-08-06,-3.5639
2012-08-07,-3.4783
2012-08-08,0.6757
2012-08-10,-2.0134
2012-08-13,-0.2854
2012-08-14,0.0572
2012-08-15,-0.4577
2012-08-16,-0.2299
2012-08-17,2.3041
2012-08-22,0.0
2012-08-23,-0.3378
2012-08-24,-1.5819
2012-08-27,0.3444
2012-08-28,-1.1442
2012-08-29,1.1111
2012-08-30,0.1603
2012-08-31,-0.8
2012-09-04,-0.1138
2012-09-05,-1.2702
2012-09-06,2.2196
2012-09-07,-1.8286
2012-09-10,2.1187
2012-09-11,0.1653
2012-09-12,0.4951
2012-09-13,0.2265
2012-09-14,-0.339
2012-09-17,-1.2472
2012-09-18,0.3444
2012-09-19,1.2586
2012-09-20,0.226
2012-09-21,-1.1274
2012-09-24,-1.9384000000000001
2012-09-25,1.6279
2012-09-26,0.1144
2012-09-27,-1.8286
2012-09-28,2.4258
2012-10-01,0.7004
2012-10-02,-1.5800999999999998
2012-10-03,1.1468
2012-10-04,-0.6803
2012-10-05,-1.2557
2012-10-08,0.8092
2012-10-09,2.9817
2012-10-10,-0.7795
2012-10-11,1.2346
2012-10-12,0.9978
2012-10-15,-0.0014
2012-10-16,-0.2182
2012-10-17,-2.2002
2012-10-19,-1.9123
2012-10-22,0.6881
2012-10-23,-0.3403
2012-10-24,2.7414
2012-10-25,-0.3337
2012-10-26,-4.4643
2012-10-31,2.0831
2012-11-01,-1.522
2012-11-02,1.9138
2012-11-05,0.3406
2012-11-06,-2.7259
2012-11-07,-1.6355
2012-11-08,0.9501
2012-11-09,-0.8235
2012-11-12,2.1352
2012-11-13,1.5099
2012-11-14,-6.6362
2012-11-15,-3.799
2012-11-16,2.8025
2012-11-19,-2.4783
2012-11-20,0.1271
2012-11-21,0.7614
2012-11-23,0.1259
2012-11-26,3.7736
2012-11-28,4.8485
2012-11-29,0.4624
2012-11-30,-2.2152
2012-12-03,-4.5602
2012-12-04,0.1233
2012-12-05,-0.2463
2012-12-06,1.2346
2012-12-07,-0.4878
2012-12-10,4.0441
2012-12-11,0.5889
2012-12-12,-4.5667
2012-12-13,2.454
2012-12-14,0.3593
2012-12-17,-1.5513
2012-12-18,-0.2424
2012-12-19,2.3086
2012-12-20,-0.5938
2012-12-21,-0.612
2012-12-24,1.6318000000000001
2012-12-26,1.545
2012-12-27,-2.5060000000000002
2012-12-28,-1.4687999999999999
2012-12-31,2.1118
2013-01-02,-1.5815000000000001
2013-01-03,5.3152
2013-01-04,4.5775
2013-01-07,6.734
2013-01-08,-1.6811
2013-01-09,1.6029
2013-01-10,-5.4737
2013-01-11,-0.8909
2013-01-14,-2.2472
2013-01-15,1.1494
2013-01-17,0.1136
2013-01-18,-0.3405
2013-01-22,1.139
2013-01-23,0.7883
2013-01-24,3.352
2013-01-25,-0.3784
2013-01-28,-0.5969
2013-01-29,-1.6362
2013-01-30,1.6634
2013-01-31,0.2183
2013-02-01,-0.2975
2013-02-04,-1.4497
2013-02-05,1.9956
2013-02-06,8.587
2013-02-07,-2.8028
2013-02-08,-0.6179
2013-02-11,-1.399
2013-02-12,0.3678
2013-02-13,2.6702
2013-02-14,0.255
2013-02-15,-0.9919
2013-02-19,1.5154999999999998
2013-02-20,2.1761
2013-02-21,0.2476
2013-02-22,0.4941
2013-02-25,-0.885
2013-02-26,1.1905000000000001
2013-02-27,-2.549
2013-02-28,2.5151
2013-03-01,-1.0795
2013-03-04,-1.1905000000000001
2013-03-05,0.7028
2013-03-06,-0.8475
2013-03-07,1.458
2013-03-08,0.0991
2013-03-11,-2.3762
2013-03-12,-0.142
2013-03-13,3.4938000000000002
2013-03-14,-0.3925
2013-03-15,-2.9557
2013-03-18,0.7107
2013-03-19,-0.7056
2013-03-20,0.4061
2013-03-21,-2.1234
2013-03-22,0.7231
2013-03-25,-0.1026
2013-03-26,0.4107
2013-03-27,-2.7607
2013-03-28,-1.2618
2013-04-01,1.1715
2013-04-02,0.3158
2013-04-03,1.3641
2013-04-04,-0.9317
2013-04-05,-0.5225
2013-04-08,-0.2101
2013-04-09,0.5263
2013-04-10,1.3613
2013-04-11,2.376
2013-04-12,-6.8618
2013-04-15,0.8667
2013-04-16,2.7927
2013-04-17,-0.3135
2013-04-18,0.5241
2013-04-19,-1.6684
2013-04-22,2.6511
2013-04-23,1.0331
2013-04-24,-0.2045
2013-04-25,-0.7172
2013-04-26,-1.2384
2013-04-29,3.5528
2013-04-30,1.11
2013-05-01,-2.1955999999999998
2013-05-02,0.2041
2013-05-03,-0.7128
