ticker,JRVS US Equity
2020-01-07,0.0
2020-01-09,-0.4
2020-01-10,3.8637
2020-01-14,20.0
2020-01-21,-25.0
2020-01-24,9.6296
2020-01-28,0.0
2020-01-29,1.3514
2020-01-30,-1.3333
2020-01-31,1.3514
2020-02-11,-1.3333
2020-02-12,0.0
2020-02-14,-2.027
2020-02-19,0.0
2020-02-24,6.8966
2020-02-28,-6.4516
2020-03-06,17.2414
2020-03-12,-5.5118
2020-03-13,4.2769
2020-03-16,7.4627
2020-03-17,-13.8889
2020-03-19,-3.871
2020-03-20,-2.6846
2020-03-25,2.7586
2020-03-26,-0.6711
2020-03-31,-0.2365
2020-04-15,1.5916000000000001
2020-04-16,-6.0
2020-04-17,-21.9858
2020-04-22,22.7273
2020-04-29,0.0
2020-04-30,-3.7037
2020-05-08,-10.7692
2020-05-14,20.6897
2020-06-03,0.0
2020-06-08,0.0
2020-07-06,-6.4286
2020-07-08,0.0
2020-07-28,0.0
2020-07-30,-4.5802
