ticker,RUN US Equity
2019-12-30,-2.9661
2019-12-31,0.5095
2020-01-02,2.7154
2020-01-03,1.3042
2020-01-06,0.0696
2020-01-07,2.2253
2020-01-08,-0.4082
2020-01-09,2.459
2020-01-10,-0.6
2020-01-13,2.2133
2020-01-14,0.1969
2020-01-15,-0.5239
2020-01-16,9.282399999999999
2020-01-17,3.4939999999999998
2020-01-21,1.1059
2020-01-22,-2.9937
2020-01-23,0.6231
2020-01-24,-0.9732
2020-01-27,-2.7397
2020-01-28,3.8579
2020-01-29,-0.059
2020-01-30,3.1268
2020-01-31,-2.5744
2020-02-03,2.9947
2020-02-04,4.0479
2020-02-05,4.0548
2020-02-06,0.7372
2020-02-07,-0.9409
2020-02-10,5.3298
2020-02-11,0.8517
2020-02-12,5.8122
2020-02-13,0.0
2020-02-14,0.5634
2020-02-18,1.634
2020-02-19,3.2614
2020-02-20,4.0925
2020-02-21,-6.1966
2020-02-24,0.82
2020-02-25,-6.0099
2020-02-26,0.5288
2020-02-27,-3.0607
2020-02-28,-4.5881
2020-03-02,0.1034
2020-03-03,0.8006
2020-03-04,6.5847
2020-03-05,2.4038
2020-03-06,-5.0704
2020-03-09,-16.9634
2020-03-10,-0.4169
2020-03-11,-9.988
2020-03-12,-22.392
2020-03-13,-4.1096
2020-03-16,-15.267900000000001
2020-03-17,4.5311
2020-03-18,-10.2823
2020-03-19,2.3596
2020-03-20,-8.2327
2020-03-23,7.8947
2020-03-24,23.7251
2020-03-25,8.9606
2020-03-26,1.8092000000000001
2020-03-27,-17.4475
2020-03-30,-4.0117
2020-03-31,2.9562
2020-04-01,-7.7228
2020-04-02,5.1502
2020-04-03,-9.6939
2020-04-06,12.7684
2020-04-07,5.9118
2020-04-08,8.5147
2020-04-09,2.2668
2020-04-13,-5.3708
2020-04-14,8.6937
2020-04-15,-5.0145
2020-04-16,-3.0541
2020-04-17,6.8407
2020-04-20,4.0438
2020-04-21,-2.753
2020-04-22,5.2456
2020-04-23,3.7184
2020-04-24,-1.2967
2020-04-27,4.4822
2020-04-28,1.2574
2020-04-29,8.1081
2020-04-30,-5.2027
2020-05-01,-7.6265
2020-05-04,3.588
2020-05-05,-1.3035
2020-05-06,4.6792
2020-05-07,-0.4326
2020-05-08,6.9515
2020-05-11,-1.4218
2020-05-12,-4.0522
2020-05-13,-3.078
2020-05-14,3.1388
2020-05-15,0.7519
2020-05-18,7.6048
2020-05-19,2.4439
2020-05-20,2.5789999999999997
2020-05-21,1.0057
2020-05-22,-1.3068
2020-05-26,2.9634
2020-05-27,3.1843
2020-05-28,-2.4926
2020-05-29,1.6433
2020-06-01,5.8084
2020-06-02,1.528
2020-06-03,3.6789
2020-06-04,-1.6935
2020-06-05,2.2149
2020-06-08,5.0829
2020-06-09,-1.5784
2020-06-10,-3.673
2020-06-11,-7.8142
2020-06-12,4.4567
2020-06-15,5.9119
2020-06-16,5.8452
2020-06-17,-4.0299
2020-06-18,2.6439
2020-06-19,0.4798
2020-06-22,0.377
2020-06-23,-1.1517
2020-06-24,-0.1013
2020-06-25,0.8114
2020-06-26,-6.5392
2020-06-29,5.0592
2020-06-30,1.0246
2020-07-01,0.6085
2020-07-02,0.8065
2020-07-06,6.7
2020-07-07,22.6336
2020-07-08,8.0245
2020-07-09,-1.5564
2020-07-10,3.7909
2020-07-13,4.1717
2020-07-14,12.2632
2020-07-15,6.0243
2020-07-16,2.3314
2020-07-17,0.4366
2020-07-20,4.3195
2020-07-21,1.5104
2020-07-22,3.5145999999999997
2020-07-23,5.2292
2020-07-24,-3.4621
2020-07-27,3.6837999999999997
2020-07-28,-4.8
2020-07-29,-9.5279
2020-07-30,0.1776
2020-07-31,0.0545
