ticker,STXB US Equity
2018-09-25,0.9745
2018-09-26,-0.4136
2018-09-27,-0.5076
2018-09-28,0.1391
2018-10-01,0.0
2018-10-02,-2.4085
2018-10-03,2.0408
2018-10-04,-0.093
2018-10-05,0.2328
2018-10-08,-0.1858
2018-10-09,0.0465
2018-10-10,-0.1395
2018-10-11,-1.7233
2018-10-12,-0.4739
2018-10-15,1.1429
2018-10-16,-0.4473
2018-10-17,-2.7193
2018-10-18,-0.8264
2018-10-19,-5.3922
2018-10-22,-0.3109
2018-10-23,5.2495
2018-10-24,4.5432
2018-10-25,-0.3307
2018-10-26,-1.7536
2018-10-29,2.026
2018-10-30,-0.5674
2018-10-31,-0.7608
2018-11-01,-4.1207
2018-11-02,-1.2993999999999999
2018-11-05,-2.0253
2018-11-06,-2.0672
2018-11-07,-1.7942
2018-11-08,0.4836
2018-11-09,0.0
2018-11-12,-1.3369
2018-11-13,1.1381999999999999
2018-11-14,1.7685
2018-11-15,-0.3686
2018-11-16,3.1184
2018-11-19,-1.6402
2018-11-20,0.469
2018-11-21,0.1556
2018-11-23,6.4733
2018-11-26,-3.6479
2018-11-27,-0.8077
2018-11-28,2.5445
2018-11-29,2.2829
2018-11-30,-1.5041
2018-12-03,7.4384
2018-12-04,-0.0917
2018-12-06,-0.0918
2018-12-07,-1.0565
2018-12-10,1.7177
2018-12-11,1.2323
2018-12-12,-0.4058
2018-12-13,-0.2263
2018-12-14,-0.2722
2018-12-17,-3.7307
2018-12-18,-0.3308
2018-12-19,-0.9957
2018-12-20,-3.8314
2018-12-21,6.2251
2018-12-24,-3.188
2018-12-26,4.0194
2018-12-27,-1.3035
2018-12-28,2.5943
2018-12-31,4.7356
2019-01-02,-0.7902
2019-01-03,-0.531
2019-01-04,0.089
2019-01-07,3.0222
2019-01-08,-1.2942
2019-01-09,-0.1311
2019-01-10,-1.1379
2019-01-11,-0.9739
2019-01-14,-1.8328
2019-01-15,1.0929
2019-01-16,-2.027
2019-01-17,-0.1839
2019-01-18,0.0461
2019-01-22,-1.2891
2019-01-23,-0.653
2019-01-24,0.1408
2019-01-25,1.5939999999999999
2019-01-28,-0.4153
2019-01-29,-0.8804
2019-01-30,1.9167999999999998
2019-01-31,1.0092
2019-02-01,-2.3615
2019-02-04,-0.093
2019-02-05,-0.0466
2019-02-06,-1.2576
2019-02-07,-2.5
2019-02-08,4.9831
2019-02-11,-1.0138
2019-02-12,0.6518
2019-02-13,0.37
2019-02-14,0.553
2019-02-15,0.55
2019-02-19,-0.1823
2019-02-20,-0.2283
2019-02-21,0.1831
2019-02-22,0.2741
2019-02-25,-1.8679000000000001
2019-02-26,0.4643
2019-02-27,2.0795
2019-02-28,-2.2182
2019-03-01,0.9259
2019-03-04,-1.3761
2019-03-05,0.0
2019-03-06,-0.8837
2019-03-07,-1.4078
2019-03-08,0.476
2019-03-11,3.2212
2019-03-12,-1.3309
2019-03-13,0.7442
2019-03-14,-1.8929
2019-03-15,-0.0941
2019-03-18,-0.4239
2019-03-19,-0.1419
2019-03-20,-0.4263
2019-03-21,-1.5224
2019-03-22,0.2415
2019-03-25,1.2048
2019-03-26,-0.381
2019-03-27,1.3384
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,-0.0472
2019-04-04,0.6135
2019-04-05,-0.3283
2019-04-08,1.3176
2019-04-09,-0.0464
2019-04-10,1.5102
2019-04-11,-1.4878
2019-04-12,-0.9294
2019-04-15,0.6567
2019-04-16,1.4445000000000001
2019-04-17,0.3675
2019-04-18,-1.8307
2019-04-22,2.1911
2019-04-23,0.0456
2019-04-24,-1.2312
2019-04-25,0.9234
2019-04-26,0.9149
2019-04-29,0.68
2019-04-30,1.1706
2019-05-01,-1.2016
2019-05-02,-0.045
2019-05-03,2.1181
2019-05-06,-1.5446
2019-05-07,-1.0758
2019-05-08,1.6312
2019-05-09,0.4458
2019-05-10,-0.0444
2019-05-13,-0.3108
2019-05-14,0.2673
2019-05-15,0.2665
2019-05-16,-0.8418
2019-05-17,-0.3128
2019-05-20,0.4931
2019-05-21,0.669
2019-05-22,-0.3545
2019-05-23,-0.0889
2019-05-24,0.2225
2019-05-28,-1.1101
2019-05-29,-1.8859
2019-05-30,1.7849
2019-05-31,-0.3597
2019-06-03,-0.5866
2019-06-04,-0.0454
2019-06-05,-1.5441
2019-06-06,0.2768
2019-06-07,0.414
2019-06-10,2.0614
2019-06-11,0.0898
2019-06-12,0.2242
2019-06-13,0.179
2019-06-14,0.2233
2019-06-17,-0.3119
2019-06-18,0.7599
2019-06-19,-0.0444
2019-06-20,-0.2219
2019-06-21,0.0
2019-06-24,-0.5783
2019-06-25,-0.2685
2019-06-26,-0.5384
2019-06-27,1.4885
2019-06-28,0.0
2019-07-01,-0.4
2019-07-02,0.1339
2019-07-03,0.0446
2019-07-05,0.0
2019-07-08,-0.3118
2019-07-09,-0.5809
2019-07-10,-0.6742
2019-07-11,0.0452
2019-07-12,0.588
2019-07-15,0.8543
2019-07-16,0.0
2019-07-17,-0.9808
2019-07-18,0.5853
2019-07-19,0.1791
2019-07-22,-0.4021
2019-07-23,-0.8524
2019-07-24,3.1222
2019-07-25,-5.6604
2019-07-26,1.6743999999999999
2019-07-29,-1.6468
2019-07-30,0.6977
2019-07-31,-0.97
2019-08-01,1.3993
2019-08-02,-0.828
2019-08-05,0.6494
2019-08-06,-1.659
2019-08-07,-0.0469
2019-08-08,0.5626
2019-08-09,-0.0932
2019-08-12,-0.9799
2019-08-13,-0.4241
2019-08-14,-2.1297
2019-08-15,-1.1122
2019-08-16,0.5868
2019-08-19,2.7224
2019-08-20,-0.9938
2019-08-21,0.8604
2019-08-22,-1.2322
2019-08-23,-1.1036
2019-08-26,1.8923
2019-08-27,0.0
2019-08-28,-0.4762
2019-08-29,0.3828
2019-08-30,-1.8112
2019-09-03,0.0485
2019-09-04,-0.3882
2019-09-05,0.0
2019-09-06,0.341
2019-09-09,1.9417
2019-09-10,-0.0476
2019-09-11,0.7623
2019-09-12,2.9787
2019-09-13,0.0
2019-09-16,-1.1019
2019-09-17,-0.325
2019-09-18,0.0466
2019-09-19,-1.0242
2019-09-20,0.2822
2019-09-23,1.3133
2019-09-24,-0.5556
2019-09-25,0.2793
2019-09-26,-1.2535
2019-09-27,0.6112
2019-09-30,0.7009
2019-10-01,-0.464
2019-10-02,0.2331
2019-10-03,-1.3953
2019-10-04,2.1226
2019-10-07,-1.3857
2019-10-08,-0.9368
2019-10-09,-0.6147
2019-10-10,1.3796
2019-10-11,1.3609
2019-10-14,-1.4815
2019-10-15,0.5169
2019-10-16,0.4208
2019-10-17,0.1862
2019-10-18,-0.2323
2019-10-21,1.3973
2019-10-22,0.2297
2019-10-23,-3.758
2019-10-24,0.381
2019-10-25,1.5655000000000001
2019-10-28,-2.0084
2019-10-29,-1.0486
2019-10-30,0.1927
2019-10-31,0.4808
2019-11-01,1.0048
2019-11-04,1.0895
2019-11-05,-0.4686
2019-11-06,1.9774
2019-11-07,0.3232
2019-11-08,0.092
2019-11-11,-0.1379
2019-11-12,1.4733
2019-11-13,0.1815
2019-11-14,1.4946
2019-11-15,-1.6957
2019-11-18,-0.8171
2019-11-19,0.4577
2019-11-20,0.6834
2019-11-21,-0.4072
2019-11-22,1.7265000000000001
2019-11-25,1.9651999999999998
2019-11-26,0.0
2019-11-27,-0.7008
2019-11-29,0.7499
2019-12-02,-1.8389
2019-12-03,-1.5611000000000002
2019-12-04,0.7703
2019-12-05,0.0
2019-12-06,1.9335
2019-12-09,-1.3674
2019-12-10,1.2522
2019-12-11,-0.4859
2019-12-12,0.6658
2019-12-13,1.1023
2019-12-16,0.5669
2019-12-17,-0.0867
2019-12-18,0.2604
2019-12-19,0.0433
2019-12-20,-1.3847
2019-12-23,0.4388
2019-12-24,0.0437
2019-12-26,0.3057
2019-12-27,-0.0871
2019-12-30,0.2614
2019-12-31,-0.0435
2020-01-02,1.0
2020-01-03,0.043
2020-01-06,0.3873
2020-01-07,-1.5859
2020-01-08,0.1307
2020-01-09,-0.348
2020-01-10,-0.5238
2020-01-13,0.1316
2020-01-14,-0.6135
2020-01-15,-0.2646
2020-01-16,-0.3095
2020-01-17,0.3991
2020-01-21,-1.3251
2020-01-22,-0.6267
2020-01-23,0.2703
2020-01-24,-0.8985
2020-01-27,-1.0879
2020-01-28,-0.0917
2020-01-29,-0.7798
2020-01-30,-1.202
2020-01-31,-2.9013
2020-02-03,-0.7229
2020-02-04,0.534
2020-02-05,0.6277
2020-02-06,-1.2955999999999999
2020-02-07,-1.3126
2020-02-10,0.5911
2020-02-11,0.4897
2020-02-12,-0.2924
2020-02-13,0.1955
2020-02-14,-1.7073
2020-02-18,0.3474
2020-02-19,1.4342
2020-02-20,-0.195
2020-02-21,-0.0489
2020-02-24,-2.4438
2020-02-25,0.0501
2020-02-26,-1.3519999999999999
2020-02-27,-3.198
2020-02-28,-3.3036
2020-03-02,-0.3254
2020-03-03,-0.3264
2020-03-04,-2.2926
2020-03-05,-1.4525000000000001
2020-03-06,-2.4375999999999998
2020-03-09,-10.8077
2020-03-10,1.6287
2020-03-11,-9.5513
2020-03-12,-13.253
2020-03-13,1.2255
2020-03-16,-16.0613
2020-03-17,1.7308
2020-03-18,-11.2476
2020-03-19,28.328
2020-03-20,-13.278
2020-03-23,-2.9665
2020-03-24,8.1854
2020-03-25,-7.3838
2020-03-26,1.7717
2020-03-27,-5.9961
2020-03-30,7.5103
2020-03-31,-1.0526
2020-04-01,-12.766
2020-04-02,1.9956
2020-04-03,-0.5435
2020-04-06,6.0109
2020-04-07,0.3093
2020-04-08,2.5694
2020-04-09,10.8216
2020-04-13,1.8987
2020-04-14,-6.3886
2020-04-15,-5.4028
2020-04-16,-7.4148
2020-04-17,10.2814
2020-04-20,-4.5142
2020-04-21,-1.6444
2020-04-22,1.3584
2020-04-23,0.8247
2020-04-24,1.1247
2020-04-27,3.0334
2020-04-28,3.4347
2020-04-29,17.8368
2020-04-30,-7.4879
2020-05-01,-5.396
2020-05-04,2.9439
2020-05-05,-7.328
2020-05-06,-3.8573
2020-05-07,3.2096
2020-05-08,5.345
2020-05-11,-2.3985
2020-05-12,-7.4669
2020-05-13,-0.3064
2020-05-14,2.9713000000000003
2020-05-15,2.3881
2020-05-18,8.8435
2020-05-19,-4.7321
2020-05-20,6.8416
2020-05-21,3.1579
2020-05-22,3.4013999999999998
2020-05-26,2.7961
2020-05-27,5.04
2020-05-28,-4.8743
2020-05-29,-3.6029
2020-06-01,0.9136
2020-06-02,0.1646
2020-06-03,7.0666
2020-06-04,-1.3814
2020-06-05,5.4475
2020-06-08,7.1587
2020-06-09,-1.7906
2020-06-10,-5.3296
2020-06-11,-14.6667
2020-06-12,4.6875
2020-06-15,3.8971999999999998
2020-06-16,5.9856
2020-06-17,-4.8946
2020-06-18,-0.3959
2020-06-19,0.4769
2020-06-22,0.1582
2020-06-23,-0.6319
2020-06-24,-6.4388
2020-06-25,4.5879
2020-06-26,-5.9301
2020-06-29,1.1226
2020-06-30,5.1238
2020-07-01,-6.2551
2020-07-02,-1.2132
2020-07-06,3.1579
2020-07-07,-2.0408
2020-07-08,-1.8229
2020-07-09,-6.1892
2020-07-10,2.6390000000000002
2020-07-13,-0.0918
2020-07-14,-1.1949
2020-07-15,1.9535
2020-07-16,-0.5474
2020-07-17,-0.6422
2020-07-20,-2.5854
2020-07-21,13.7441
2020-07-22,-2.1667
2020-07-23,-1.2777
2020-07-24,-0.9491
2020-07-27,-5.662
2020-07-28,0.7387
2020-07-29,3.5747
2020-07-30,4.6018
2020-07-31,-1.4382
