ticker,CYBR US Equity
2019-02-13,-1.2574
2019-02-14,20.4677
2019-02-15,-2.8926
2019-02-19,0.7521
2019-02-20,0.0393
2019-02-21,2.1993
2019-02-22,1.7292999999999998
2019-02-25,1.1899
2019-02-26,-0.4013
2019-02-27,2.6893000000000002
2019-02-28,0.1642
2019-03-01,0.1458
2019-03-04,-3.8752
2019-03-05,1.1829
2019-03-06,-1.1317
2019-03-07,0.9933
2019-03-08,0.0656
2019-03-11,3.66
2019-03-12,-0.009
2019-03-13,-0.7315
2019-03-14,2.984
2019-03-15,-1.7845
2019-03-18,1.0164
2019-03-19,1.9143
2019-03-20,-0.6815
2019-03-21,3.4307
2019-03-22,-3.7336
2019-03-25,-0.318
2019-03-26,2.8361
2019-03-27,-2.0081
2019-03-28,1.9788999999999999
2019-03-29,2.6736
2019-04-01,0.2436
2019-04-02,0.1927
2019-04-03,0.5185
2019-04-04,-4.9671
2019-04-05,0.1751
2019-04-08,2.2811
2019-04-09,1.1536
2019-04-10,2.2301
2019-04-11,-1.2229
2019-04-12,1.5643
2019-04-15,0.3954
2019-04-16,1.4849
2019-04-17,-1.9725000000000001
2019-04-18,-2.9111000000000002
2019-04-22,3.559
2019-04-23,3.3629
2019-04-24,-0.3095
2019-04-25,-0.7164
2019-04-26,2.2769
2019-04-29,1.3248
2019-04-30,-0.2553
2019-05-01,-1.4892
2019-05-02,0.7244
2019-05-03,0.8208
2019-05-06,0.1861
2019-05-07,-1.2305
2019-05-08,0.5798
2019-05-09,-1.3632
2019-05-10,-0.695
2019-05-13,-3.5788
2019-05-14,1.4517
2019-05-15,2.5366
2019-05-16,4.3371
2019-05-17,-2.1126
2019-05-20,-0.7298
2019-05-21,3.746
2019-05-22,2.3443
2019-05-23,-3.0345
2019-05-24,1.7167
2019-05-28,1.3815
2019-05-29,-3.5725
2019-05-30,0.9625
2019-05-31,-0.0908
2019-06-03,-9.2086
2019-06-04,6.189
2019-06-05,0.7226
2019-06-06,1.4973
2019-06-07,-0.7991
2019-06-10,0.7745
2019-06-11,0.2997
2019-06-12,1.5249000000000001
2019-06-13,-0.6642
2019-06-14,-0.9954
2019-06-17,-1.2356
2019-06-18,3.7532
2019-06-19,0.3146
2019-06-20,-1.8516
2019-06-21,-4.0088
2019-06-24,0.737
2019-06-25,-1.8014000000000001
2019-06-26,-1.0254
2019-06-27,2.8247999999999998
2019-06-28,0.6297
2019-07-01,-0.3364
2019-07-02,-0.1256
2019-07-03,1.6582
2019-07-05,-0.6725
2019-07-08,-1.5643
2019-07-09,2.5617
2019-07-10,1.827
2019-07-11,-0.3331
2019-07-12,1.3141
2019-07-15,6.0654
2019-07-16,-1.3289
2019-07-17,0.7952
2019-07-18,-0.7036
2019-07-19,-0.1789
2019-07-22,1.8285
2019-07-23,-0.6197
2019-07-24,2.643
2019-07-25,1.4566
2019-07-26,-0.0204
2019-07-29,-3.5457
2019-07-30,-0.7338
2019-07-31,-1.2865
2019-08-01,-0.3672
2019-08-02,-3.5918
2019-08-05,-5.6747
2019-08-06,1.0888
2019-08-07,-8.7107
2019-08-08,6.0799
2019-08-09,-3.7912
2019-08-12,-0.1097
2019-08-13,1.5712000000000002
2019-08-14,-4.8486
2019-08-15,-1.4859
2019-08-16,2.1737
2019-08-19,0.356
2019-08-20,0.3548
2019-08-21,3.2074
2019-08-22,-1.5622
2019-08-23,-1.6888999999999998
2019-08-26,-1.0445
2019-08-27,-2.3816
2019-08-28,0.3128
2019-08-29,1.3452
2019-08-30,-1.2482
2019-09-03,-0.0356
2019-09-04,1.772
2019-09-05,1.4087
2019-09-06,-1.8896
2019-09-09,-5.5492
2019-09-10,-3.7896
2019-09-11,-3.6872
2019-09-12,-1.3967
2019-09-13,2.1502
2019-09-16,1.1073
2019-09-17,2.299
2019-09-18,1.1285
2019-09-19,0.6199
2019-09-20,-0.1801
2019-09-23,0.1329
2019-09-24,-4.3338
2019-09-25,0.4461
2019-09-26,-0.4836
2019-09-27,-2.1321
2019-09-30,1.145
2019-10-01,1.5027
2019-10-02,-1.2238
2019-10-03,4.7362
2019-10-04,-0.0239
2019-10-07,0.7586
2019-10-08,-2.1877
2019-10-09,2.7304
2019-10-10,-3.8830999999999998
2019-10-11,2.3632
2019-10-14,-1.3028
2019-10-15,2.2518000000000002
2019-10-16,-3.0755
2019-10-17,-0.1665
2019-10-18,-2.7075
2019-10-21,1.1696
2019-10-22,-3.3287
2019-10-23,-0.0619
2019-10-24,3.9715
2019-10-25,-0.7342
2019-10-28,1.1194
2019-10-29,0.1087
2019-10-30,2.6363
2019-10-31,-2.2799
2019-11-01,4.8139
2019-11-04,-0.6481
2019-11-05,0.7657
2019-11-06,8.2372
2019-11-07,-5.1747
2019-11-08,4.2962
2019-11-11,-0.2892
2019-11-12,1.3184
2019-11-13,-0.6073
2019-11-14,-0.3317
2019-11-15,-1.0859
2019-11-18,3.081
2019-11-19,0.4294
2019-11-20,0.8467
2019-11-21,1.5434
2019-11-22,1.6369
2019-11-25,1.6926999999999999
2019-11-26,0.1374
2019-11-27,-0.9844
2019-11-29,-0.1304
2019-12-02,-1.9992
2019-12-03,-0.9659
2019-12-04,0.3699
2019-12-05,0.4523
2019-12-06,-1.3592
2019-12-09,1.0314
2019-12-10,0.5272
2019-12-11,1.5066000000000002
2019-12-12,0.574
2019-12-13,3.0167
2019-12-16,-2.311
2019-12-17,-0.0405
2019-12-18,-0.1864
2019-12-19,-1.5104
2019-12-20,-3.9987
2019-12-23,1.4085
2019-12-24,-0.5928
2019-12-26,1.2864
2019-12-27,-0.5047
2019-12-30,-1.6400000000000001
2019-12-31,0.1977
2020-01-02,1.87
2020-01-03,1.7599
2020-01-06,4.9069
2020-01-07,1.0254
2020-01-08,3.6618
2020-01-09,1.4988000000000001
2020-01-10,1.0834
2020-01-13,3.509
2020-01-14,-2.9716
2020-01-15,0.4824
2020-01-16,2.2332
2020-01-17,-0.3842
2020-01-21,-0.7143
2020-01-22,0.6547
2020-01-23,0.1715
2020-01-24,0.1855
2020-01-27,-1.9514
2020-01-28,1.8523
2020-01-29,-0.2353
2020-01-30,0.8292
2020-01-31,-1.9992999999999999
2020-02-03,0.5136
2020-02-04,2.9005
2020-02-05,-2.8677
2020-02-06,0.4393
2020-02-07,-0.4158
2020-02-10,0.0576
2020-02-11,-0.2734
2020-02-12,-13.8672
2020-02-13,-0.9884
2020-02-14,0.6261
2020-02-18,0.6558
2020-02-19,0.5012
2020-02-20,1.9365
2020-02-21,-1.435
2020-02-24,-4.9715
2020-02-25,-4.5613
2020-02-26,-1.1219
2020-02-27,-2.5736
2020-02-28,-0.871
2020-03-02,2.0535
2020-03-03,-4.8198
2020-03-04,4.5919
2020-03-05,-3.281
2020-03-06,-4.6462
2020-03-09,-9.9796
2020-03-10,3.3858
2020-03-11,-4.9836
2020-03-12,-9.3948
2020-03-13,5.5725
2020-03-16,-9.0142
2020-03-17,10.0795
2020-03-18,-12.4293
2020-03-19,3.7923
2020-03-20,1.6282999999999999
2020-03-23,0.0912
2020-03-24,13.1572
2020-03-25,3.6113
2020-03-26,3.6408
2020-03-27,-4.5946
2020-03-30,-2.6044
2020-03-31,-1.3831
2020-04-01,-6.5685
2020-04-02,2.2392
2020-04-03,-6.0932
2020-04-06,9.1075
2020-04-07,-0.5493
2020-04-08,3.6744
2020-04-09,3.1851
2020-04-13,-2.0092
2020-04-14,0.7675
2020-04-15,-2.2394
2020-04-16,3.1047
2020-04-17,3.7555
2020-04-20,3.2609
2020-04-21,-3.9053
2020-04-22,3.8997
2020-04-23,-0.3057
2020-04-24,0.1481
2020-04-27,1.6684
2020-04-28,-0.8309
2020-04-29,3.6447000000000003
2020-04-30,-0.2021
2020-05-01,-2.4301
2020-05-04,1.4114
2020-05-05,0.2763
2020-05-06,2.8676
2020-05-07,5.0893
2020-05-08,2.9548
2020-05-11,5.2357
2020-05-12,-4.3827
2020-05-13,-12.1925
2020-05-14,1.4529
2020-05-15,-2.2709
2020-05-18,2.4806
2020-05-19,-1.8793
2020-05-20,1.4885
2020-05-21,-0.2667
2020-05-22,3.1673999999999998
2020-05-26,3.0104
2020-05-27,-1.4999
2020-05-28,0.3831
2020-05-29,1.5659
2020-06-01,1.8212000000000002
2020-06-02,-0.7665
2020-06-03,1.2779
2020-06-04,-1.0546
2020-06-05,0.3045
2020-06-08,0.9013
2020-06-09,-2.3695
2020-06-10,-0.2119
2020-06-11,-7.6537
2020-06-12,2.5502000000000002
2020-06-15,1.2638
2020-06-16,1.7511999999999999
2020-06-17,1.2067
2020-06-18,-0.5571
2020-06-19,-0.4423
2020-06-22,-0.0296
2020-06-23,-0.2962
2020-06-24,-4.1795
2020-06-25,0.5375
2020-06-26,-2.1795
2020-06-29,-0.515
2020-06-30,4.8701
2020-07-01,3.6466
2020-07-02,0.0778
2020-07-06,3.8361
2020-07-07,0.3928
2020-07-08,-0.0745
2020-07-09,2.3215
2020-07-10,-0.6834
2020-07-13,-4.1193
2020-07-14,2.8992
2020-07-15,0.4277
2020-07-16,0.8333
2020-07-17,0.1653
2020-07-20,7.7466
2020-07-21,-0.5445
2020-07-22,0.231
2020-07-23,-0.2646
2020-07-24,-2.8498
2020-07-27,0.8016
2020-07-28,-1.5293
2020-07-29,2.8399
2020-07-30,2.2437
2020-07-31,-0.5402
