ticker,MCTH US Equity
2019-11-06,13.6364
2019-11-26,-16.0
2019-12-03,7.2381
2019-12-04,-6.7496
2019-12-18,0.0
2019-12-30,0.0
2020-01-03,18.5714
2020-01-06,-15.6627
2020-01-15,19.0476
2020-01-16,-20.0
2020-01-21,9.5
2020-01-24,-8.6758
2020-01-31,0.0
2020-02-04,0.0
2020-02-05,545.0
2020-02-06,210.0775
2020-02-07,-68.0
2020-02-10,17.1875
2020-02-11,-33.3333
2020-02-12,-19.0
2020-02-13,-30.8642
2020-02-14,51.7857
2020-02-27,-33.6471
2020-03-12,-7.8014
2020-03-19,-1.9231
2020-03-23,-1.9607999999999999
2020-03-31,0.0
2020-05-04,-4.0
2020-05-07,-2.0833
2020-05-13,1.0638
2020-05-20,-1.0526
2020-05-21,0.0
2020-05-26,583.5106
2020-05-27,24.9494
2020-05-28,34.5291
2020-05-29,-46.2963
2020-06-01,-55.1724
2020-06-02,68.4615
2020-06-05,32.4201
2020-06-08,-31.0345
2020-06-09,-20.0
2020-06-11,-15.625
2020-06-12,3.7037
2020-06-15,0.0
2020-06-16,17.8571
2020-06-17,-21.2121
2020-06-19,0.0
2020-06-24,0.0
2020-06-26,0.0
2020-06-30,-3.8462
2020-07-01,0.0
2020-07-09,-4.0
2020-07-10,0.0
2020-07-14,0.0
2020-07-16,-1.6667
2020-07-17,-15.2542
2020-07-24,12.5
2020-07-29,-14.2222
2020-07-30,-4.6632
