ticker,JMIA US Equity
2019-08-29,2.5641
2019-08-30,3.2407
2019-09-03,-9.8655
2019-09-04,12.5373
2019-09-05,-3.6250999999999998
2019-09-06,1.3761
2019-09-09,-2.5339
2019-09-10,1.0214
2019-09-11,-1.1949
2019-09-12,1.6743999999999999
2019-09-13,1.6468
2019-09-16,-0.6301
2019-09-17,-1.6303999999999998
2019-09-18,0.7366
2019-09-19,-3.5648999999999997
2019-09-20,-1.6114000000000002
2019-09-23,-9.1522
2019-09-24,-9.544
2019-09-25,-6.7995
2019-09-26,1.2579
2019-09-27,2.2359999999999998
2019-09-30,-3.6452
2019-10-01,-6.8096
2019-10-02,2.5709999999999997
2019-10-03,4.7493
2019-10-04,1.6373
2019-10-07,3.5936
2019-10-08,-9.8086
2019-10-09,0.0
2019-10-10,-4.6419
2019-10-11,-7.0932
2019-10-14,-7.1856
2019-10-15,9.354800000000001
2019-10-16,6.7847
2019-10-17,10.221
2019-10-18,-12.0301
2019-10-21,2.849
2019-10-22,-6.6482
2019-10-23,2.2255
2019-10-24,-0.2903
2019-10-25,-1.0189
2019-10-28,-4.1176
2019-10-29,-0.9202
2019-10-30,0.774
2019-10-31,-0.9217
2019-11-01,-2.0155
2019-11-04,2.5316
2019-11-05,-2.7778
2019-11-06,-1.4285999999999999
2019-11-07,-0.3221
2019-11-08,1.1309
2019-11-11,6.3898
2019-11-12,-12.3123
2019-11-13,4.2808
2019-11-14,-12.6437
2019-11-15,3.1955
2019-11-18,-3.8251
2019-11-19,0.0
2019-11-20,3.7879
2019-11-21,0.7299
2019-11-22,5.2536
2019-11-25,-3.7866
2019-11-26,6.0823
2019-11-27,6.2395
2019-11-29,-0.6349
2019-12-02,-3.0351
2019-12-03,-1.1532
2019-12-04,1.1667
2019-12-05,-5.2718
2019-12-06,1.7391
2019-12-09,-4.6154
2019-12-10,-0.8961
2019-12-11,-1.8083
2019-12-12,0.5525
2019-12-13,-1.4652
2019-12-16,1.1152
2019-12-17,5.6985
2019-12-18,-4.6957
2019-12-19,3.2847
2019-12-20,-3.8869
2019-12-23,0.9191
2019-12-24,0.1821
2019-12-26,5.0909
2019-12-27,6.0554
2019-12-30,1.9576
2019-12-31,7.68
2020-01-02,-1.9316
2020-01-03,-1.3636
2020-01-06,-1.6897
2020-01-07,-1.4062999999999999
2020-01-08,-0.9509
2020-01-09,-5.6
2020-01-10,-3.0508
2020-01-13,8.3916
2020-01-14,-0.9677
2020-01-15,-1.3029
2020-01-16,27.8878
2020-01-17,-6.5806000000000004
2020-01-21,15.7459
2020-01-22,-2.9833
2020-01-23,3.198
2020-01-24,-1.3111
2020-01-27,-11.4734
2020-01-28,-3.1378
2020-01-29,-8.4507
2020-01-30,-7.3846
2020-01-31,-0.3322
2020-02-03,-6.0
2020-02-04,0.0
2020-02-05,-1.0638
2020-02-06,-1.9713
2020-02-07,-4.936
2020-02-10,0.7692
2020-02-11,7.8244
2020-02-12,-2.3009
2020-02-13,-3.442
2020-02-14,10.6942
2020-02-18,-3.0508
2020-02-19,1.3986
2020-02-20,6.8966
2020-02-21,-5.1613
2020-02-24,-6.1224
2020-02-25,-27.7174
2020-02-26,2.005
2020-02-27,1.9656
2020-02-28,-0.9639
2020-03-02,-2.9196999999999997
2020-03-03,-3.7594
2020-03-04,4.6875
2020-03-05,-1.2438
2020-03-06,-6.801
2020-03-09,-14.8649
2020-03-10,1.5873
2020-03-11,-10.625
2020-03-12,-12.5874
2020-03-13,13.2
2020-03-16,-9.1873
2020-03-17,4.2802
2020-03-18,-10.8209
2020-03-19,8.3682
2020-03-20,-10.0386
2020-03-23,3.4335
2020-03-24,21.1618
2020-03-25,4.7945
2020-03-26,7.1895
2020-03-27,-6.4024
2020-03-30,1.6287
2020-03-31,-6.4103
2020-04-01,-6.5068
2020-04-02,3.2967
2020-04-03,-8.5106
2020-04-06,13.5659
2020-04-07,-4.4369
2020-04-08,8.5714
2020-04-09,-6.25
2020-04-13,13.3333
2020-04-14,8.3591
2020-04-15,-6.0
2020-04-16,-0.6079
2020-04-17,8.5627
2020-04-20,10.1408
2020-04-21,-8.4399
2020-04-22,9.2179
2020-04-23,3.5806
2020-04-24,3.9506
2020-04-27,5.2257
2020-04-28,2.9345
2020-04-29,-1.0965
2020-04-30,-2.6608
2020-05-01,-12.0729
2020-05-04,3.1088
2020-05-05,1.005
2020-05-06,14.6766
2020-05-07,-3.4707
2020-05-08,2.6966
2020-05-11,28.884
2020-05-12,-11.2054
2020-05-13,-19.5029
2020-05-14,-1.9002
2020-05-15,-2.6634
2020-05-18,-0.4975
2020-05-19,8.0
2020-05-20,6.25
2020-05-21,6.3181
2020-05-22,-3.8933999999999997
2020-05-26,0.4264
2020-05-27,-1.6985000000000001
2020-05-28,-6.0475
2020-05-29,3.2184
2020-06-01,9.7996
2020-06-02,2.0284
2020-06-03,12.326
2020-06-04,5.3097
2020-06-05,13.7815
2020-06-08,0.0
2020-06-09,-4.2836
2020-06-10,-4.9383
2020-06-11,-13.474
2020-06-12,3.1895
2020-06-15,4.1818
2020-06-16,0.6981
2020-06-17,-2.253
2020-06-18,2.1277
2020-06-19,2.7778
2020-06-22,-4.7297
2020-06-23,15.2482
2020-06-24,-13.538499999999999
2020-06-25,-2.3132
2020-06-26,-5.1002
2020-06-29,0.9597
2020-06-30,4.3726
2020-07-01,-5.6466
2020-07-02,2.8958
2020-07-06,5.2533
2020-07-07,2.852
2020-07-08,36.5685
2020-07-09,2.0305
2020-07-10,-6.8408
2020-07-13,-1.2016
2020-07-14,2.7027
2020-07-15,1.0526
2020-07-16,1.3021
2020-07-17,-1.928
2020-07-20,22.2805
2020-07-21,-4.0729
2020-07-22,15.7542
2020-07-23,-13.61
2020-07-24,6.0335
2020-07-27,3.0558
2020-07-28,4.1922
2020-07-29,11.58
2020-07-30,11.4336
2020-07-31,22.8098
