ticker,SKPN US Equity
2008-11-04,-12.5
2008-11-05,11.4286
2008-11-06,-48.7179
2008-11-07,100.0
2008-11-13,20.0
2008-11-17,-39.5833
2008-11-19,-13.7931
2008-11-20,-12.0
2008-11-21,-13.6364
2008-11-24,-15.7895
2008-11-28,37.5
2008-12-01,-13.6364
2008-12-04,0.0
2008-12-05,-5.2632
2008-12-08,5.5556
2008-12-09,84.2105
2008-12-16,-34.2857
2009-01-02,-13.0435
2009-01-05,0.0
2009-01-08,0.0
2009-01-12,-10.0
2009-01-14,11.1111
2009-01-15,-25.0
2009-01-23,-6.6667
2009-02-02,7.1429
2009-02-09,0.0
2009-02-17,20.0
2009-02-18,0.0
2009-02-19,-38.8889
2009-02-25,218.1818
2009-03-12,-2.8571
2009-05-04,-76.4706
2009-05-05,325.0
2009-05-26,-76.4706
2009-05-27,25.0
2009-05-28,10.0
2009-05-29,0.0
2009-06-04,9.0909
2009-06-12,-41.6667
2009-06-22,42.8571
2009-06-24,0.0
2009-07-02,-10.0
2009-07-06,0.0
2009-07-08,511.1111
2009-07-30,-9.0909
2009-08-31,-64.0
2009-09-01,-11.1111
2009-09-03,-6.25
2009-09-08,6.6667
2009-09-09,75.0
2009-09-10,78.5714
2009-09-14,-69.6
2009-09-15,18.4211
2009-09-18,0.0
2009-09-21,-38.8889
2009-09-22,63.6364
2009-09-25,0.0
2009-09-28,-16.6667
2009-09-30,0.0
2009-10-01,-19.3333
2009-10-02,23.9669
2009-10-05,0.0
2009-10-20,0.0
2009-10-22,-33.3333
2009-10-26,50.0
2009-10-28,0.0
2009-10-30,0.0
2009-11-05,0.0
2009-11-11,0.0
2009-11-13,0.0
2009-11-24,-13.3333
2009-11-25,15.3846
2009-12-03,-6.6667
2009-12-09,-28.5714
2009-12-10,40.0
2009-12-14,0.0
2009-12-16,0.0
2009-12-21,-28.5714
2009-12-22,20.0
2009-12-23,16.6667
2009-12-24,-28.5714
2009-12-29,50.0
2009-12-30,-33.3333
2009-12-31,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,-10.0
2010-01-08,-20.5556
2010-01-13,-2.0979
2010-01-15,14.2857
2010-01-20,-12.5
2010-01-21,0.0
2010-02-08,0.0
2010-02-12,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-22,0.0
2010-03-31,0.0
2010-04-15,14.2857
2010-04-16,0.0
2010-04-19,0.0
2010-04-26,-11.4063
2010-05-19,41.0935
2010-05-20,1.0
2010-05-26,0.0
2010-05-28,48.5149
2010-06-14,-20.0
2010-06-15,16.6667
2010-06-17,-7.1429
2010-06-22,0.0
2010-07-06,-14.6154
2010-07-09,17.1171
2010-07-12,0.0
2010-07-28,7.6923
2010-07-29,7.1429
2010-07-30,-26.6667
2010-08-02,0.0
2010-08-16,-8.9205
2010-08-20,-0.1871
2010-08-23,0.0
2010-10-05,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-22,-10.0
2010-10-26,-11.1111
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,12.5
2010-11-04,22.2222
2010-11-09,-9.0909
2010-11-11,10.0
2010-11-17,-9.0909
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,-25.0
2010-11-24,20.0
2010-11-26,-27.7778
2010-11-30,7.6923
2010-12-07,14.2857
2010-12-08,-18.75
2010-12-13,0.0
2010-12-14,-6.1538
2010-12-20,1.6393
2011-01-03,29.0323
2011-01-04,-23.75
2011-01-05,-16.3934
2011-01-19,0.0
2011-02-09,-19.6078
2011-02-11,-2.439
2011-02-15,62.5
2011-02-22,-23.0769
2011-02-24,20.0
2011-02-25,0.0
2011-03-07,-25.0
2011-03-08,55.5556
2011-03-09,-42.8571
2011-03-10,62.5
2011-03-22,-23.0769
2011-03-23,-40.0
2011-03-30,16.6667
2011-04-01,14.2857
2011-04-06,-12.5
2011-04-07,0.0
2011-04-08,-8.5714
2011-04-11,56.25
2011-04-13,10.0
2011-04-15,0.0
2011-04-19,-23.6364
2011-04-27,19.0476
2011-04-29,0.0
2011-05-02,-4.0
2011-05-11,35.4167
2011-05-19,0.0
2011-05-24,-7.6923
2011-05-26,8.3333
2011-05-27,-7.6923
2011-05-31,0.0
2011-06-03,0.0
2011-06-06,-15.0
2011-06-15,17.647100000000002
2011-06-24,1.6667
2011-07-01,14.7541
2011-07-07,21.4286
2011-07-18,-17.647100000000002
2011-07-19,0.0
2011-08-01,0.0
2011-08-05,2.8571
2011-08-08,-16.6667
2011-08-09,0.0
2011-08-10,-16.6667
2011-08-17,20.0
2011-08-22,-33.3333
2011-08-23,0.0
2011-08-29,-10.0
2011-08-30,-11.1111
2011-09-01,9.375
2011-09-06,-2.8571
2011-09-07,-8.8235
2011-09-08,0.0
2011-09-15,0.0
2011-09-19,-3.2258
2011-10-04,16.6667
2011-10-06,28.5714
2011-10-07,6.6667
2011-10-18,-27.0833
2011-10-19,0.0
2011-10-24,-14.2857
2011-10-25,50.0
2011-11-10,-22.2222
2011-11-11,0.0
2011-11-14,14.2857
2011-11-15,0.0
2011-11-16,-12.5
2011-11-18,-8.5714
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,9.375
2011-12-08,14.2857
2011-12-12,-12.5
2011-12-20,0.0
2011-12-22,0.0
2011-12-28,0.0
2012-01-06,14.2857
2012-01-10,-12.5
2012-01-18,-14.2857
2012-01-20,0.0
2012-01-24,-10.0
2012-02-15,29.6296
2012-02-27,-14.2857
2012-02-28,-16.6667
2012-03-08,-20.0
2012-03-15,70.0
2012-03-16,0.0
2012-03-19,0.0
2012-03-23,-11.7647
2012-03-27,0.0
2012-04-02,0.0
2012-04-19,0.0
2012-04-27,-33.3333
2012-05-03,0.0
2012-05-10,0.0
2012-05-17,-50.0
2012-05-18,-10.0
2012-05-22,-44.4444
2012-05-23,10.0
2012-05-24,190.9091
2012-05-25,3.9063
2012-05-29,-3.7594
2012-05-30,-12.5
2012-06-01,-28.5714
2012-06-05,0.0
2012-06-06,1.25
2012-06-08,38.2716
2012-06-18,0.0
2012-06-27,-28.5714
2012-06-28,0.0
2012-07-11,0.0
2012-07-12,-43.75
2012-07-18,-2.2222
2012-10-02,9.0909
2012-11-12,-16.6667
2012-11-15,-30.0
2012-11-19,-14.2857
2012-11-20,10.4167
2012-12-12,-9.434
2013-01-31,100.0
2013-02-04,0.0
2013-02-14,33.3333
2013-02-15,-37.5
2013-03-14,60.0
2013-03-19,0.0
2013-04-02,-6.25
2013-04-04,-6.6667
2013-04-09,-28.5714
2013-04-16,-40.0
2013-06-12,66.6667
2013-06-24,0.0
2013-06-25,120.0
2013-06-27,1.1364
2013-07-01,16.8539
2013-07-05,53.8462
2013-07-10,0.0
2013-07-17,0.0
2013-07-24,50.0
2013-07-26,0.0
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,16.6667
2013-08-06,-60.0
2013-08-07,-35.7143
2013-08-12,2.0833
2013-08-13,-2.0408
2013-08-21,33.3333
2013-08-29,-16.6667
2013-09-06,50.0
2013-09-09,0.0
2013-09-17,0.0
2013-09-19,-26.6667
2013-09-24,0.0
2013-09-26,0.0
2013-10-07,0.0
2013-10-08,0.0
2013-10-09,-9.0909
2013-10-10,-20.0
2013-10-21,0.0
2013-10-22,25.0
2013-10-24,90.0
2013-10-25,-10.526299999999999
2013-11-06,0.0
2013-11-12,-5.8824
2013-11-19,6.25
2013-11-29,5.8824
2013-12-02,-50.0
2013-12-16,-11.1111
2013-12-24,0.0
2014-02-03,0.0
2014-02-04,-31.25
2014-02-05,-27.2727
2014-02-13,21.875
2014-02-18,0.0
2014-02-21,-14.1026
2014-03-05,0.0
2014-03-10,16.4179
2014-03-14,0.0
2014-03-25,0.0
2014-04-14,0.0
2014-04-21,-14.1026
2014-04-24,0.0
2014-04-28,-16.4179
2014-07-17,0.0
2014-08-29,-14.2857
2014-09-03,-16.6667
2014-09-18,20.0
2014-09-24,0.0
2014-10-01,-16.6667
2014-10-03,0.0
2014-10-21,0.0
2014-11-07,-20.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-20,0.0
2014-11-25,50.0
2014-11-26,-33.3333
2014-12-05,25.0
2015-01-08,0.0
2015-01-22,-20.0
2015-02-25,400.0
2015-02-26,200.0
2015-02-27,-60.0
2015-03-02,-25.0
2015-03-03,-11.1111
2015-03-04,212.5
2015-03-05,-20.0
2015-03-06,25.0
2015-03-09,-20.0
2015-03-10,50.0
2015-03-11,16.6667
2015-03-12,8.5714
2015-03-13,-7.8947
2015-03-16,0.0
2015-03-17,-40.0
2015-03-19,4.7619
2015-03-24,3.9773
2015-03-25,-13.1148
2015-03-26,-9.434
2015-03-27,0.0
2015-03-31,0.0
2015-04-07,-44.4444
2015-04-08,-10.0
2015-04-09,-11.1111
2015-04-10,-12.5
2015-04-17,38.3929
2015-04-20,-1.9355
2015-05-01,0.0
2015-05-07,-15.7895
2015-05-08,0.0
2015-05-12,0.0
2015-05-19,0.0
2015-05-20,-37.5
2015-05-28,87.5
2015-06-12,-46.6667
2015-06-15,0.0
2015-06-30,0.0
2015-07-07,0.0
2015-07-14,0.0
2015-07-17,-10.0
2015-08-20,-22.2222
2015-08-28,0.0
2015-09-21,0.0
2015-10-16,0.0
2015-12-07,-14.2857
2015-12-14,-16.6667
2015-12-21,0.0
2015-12-23,-20.0
2015-12-29,0.0
2015-12-31,50.0
2016-01-06,-16.6667
2016-02-05,-20.0
2016-04-20,0.0
2016-08-02,0.0
2016-08-26,6.25
2016-12-01,41.1765
2016-12-13,-33.3333
2016-12-21,12.5
2017-01-19,22.2222
2017-01-25,-56.8182
2017-02-23,47.3684
2017-07-14,128.5714
2017-09-18,-25.0
2017-10-05,-33.3333
2017-11-09,0.0
2017-11-22,0.0
2017-12-06,5.0
2017-12-11,-4.7619
2017-12-20,0.0
2017-12-26,37.5
2018-01-08,-45.4545
2018-02-20,-40.0
2018-03-01,110.0
2018-03-13,-52.381
2018-03-26,11.1111
2018-04-02,90.0
2018-05-31,0.0
2018-06-25,-18.4211
2018-07-12,770.9677
2018-07-13,-38.5185
2018-07-16,-21.6867
2018-07-17,-5.5385
2018-07-18,-15.3094
2018-07-19,34.6154
2018-07-20,57.1429
2018-07-23,-22.7273
2018-07-24,-37.6471
2018-07-25,69.8113
2018-07-26,-2.2222
2018-07-27,-4.5455
2018-07-31,-19.0476
2018-08-01,-5.8824
2018-08-02,1.5625
2018-08-06,16.9231
2018-08-08,2.6316
2018-08-16,41.0256
2018-08-17,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-27,-9.0909
2018-08-29,0.0
2018-09-04,9.0
2018-09-05,0.0
2018-09-07,0.0
2018-09-11,9.1743
2018-09-12,-15.9664
2018-09-13,10.0
2018-09-17,6.3636
2018-09-18,-14.5299
2018-09-19,-10.0
2018-09-21,-16.6667
2018-09-25,5.3333
2018-10-02,-11.3924
2018-10-11,0.0
2018-10-23,-21.4286
2018-10-24,0.0
2018-10-26,0.0
2018-10-30,-5.4545
2018-11-08,-23.0769
2018-11-09,25.0
2018-11-19,-2.0
2018-11-27,0.0
2018-11-30,-4.0816
2018-12-03,0.0
2018-12-07,-46.8085
2018-12-10,6.0
2018-12-11,12.8302
2018-12-14,7.0234
2018-12-19,-37.5
2018-12-20,117.5
2018-12-24,-3.4483
2018-12-26,316.6667
2018-12-27,-54.2857
2018-12-28,6.25
2018-12-31,-52.9412
2019-01-02,-10.0
2019-01-03,-11.1111
2019-01-07,-21.875
2019-01-08,4.0
2019-01-09,53.8462
2019-01-11,-35.0
2019-01-15,0.0
2019-01-17,-3.8462
2019-01-23,72.0
2019-01-24,0.0
2019-01-25,3.7209
2019-01-28,2.0179
2019-01-30,-42.8571
2019-02-22,2.3077
2019-04-01,42.8571
2019-04-09,5.2632
2019-04-10,37.5
2019-04-18,-18.1818
2019-04-24,0.0
2019-04-25,0.0
2019-04-30,97.7778
2019-05-01,-15.7303
2019-05-02,-6.6667
2019-05-14,-7.1429
2019-05-16,0.0
2019-05-21,-15.3846
2019-06-03,0.0
2019-06-14,0.0
2019-07-17,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-21,10.9091
2019-09-06,0.0
2019-09-17,0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-17,0.0
2019-10-21,-9.8361
2019-10-23,0.0
2019-11-07,80.0
2019-11-15,-45.4545
2020-01-03,0.0
2020-01-08,0.0
2020-01-10,0.0
2020-01-14,0.0
2020-01-31,0.0
2020-02-26,39.8148
2020-03-06,-33.7748
2020-03-12,0.0
2020-03-24,-10.0
2020-03-26,-44.4444
2020-03-27,16.0
2020-04-06,-6.8966
2020-04-28,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-07-06,3.7037
