ticker,QLGN US Equity
2019-11-08,0.2349
2019-11-11,-2.2631
2019-11-12,-5.7692
2019-11-13,0.4165
2019-11-14,-14.7242
2019-11-15,-2.2374
2019-11-18,-12.9353
2019-11-19,2.9143
2019-11-20,2.1655
2019-11-21,6.8934999999999995
2019-11-22,-2.5849
2019-11-25,5.3554
2019-11-26,2.9917
2019-11-27,-3.848
2019-11-29,-10.705400000000001
2019-12-02,0.5199
2019-12-03,1.2105
2019-12-04,5.1762
2019-12-05,1.8325
2019-12-06,2.8278
2019-12-09,7.0
2019-12-10,-13.3178
2019-12-11,-3.6658
2019-12-12,-2.9099
2019-12-13,-5.1297
2019-12-16,-1.6402999999999999
2019-12-17,-2.9648
2019-12-18,2.9344
2019-12-19,-1.6758
2019-12-20,5.2201
2019-12-23,-2.8093
2019-12-24,-3.8745000000000003
2019-12-26,-0.3199
2019-12-27,-0.5135
2019-12-30,14.0097
2019-12-31,-4.4224
2020-01-02,22.5577
2020-01-03,6.1836
2020-01-06,12.6024
2020-01-07,-5.1313
2020-01-08,-11.414
2020-01-09,9.5673
2020-01-10,-7.1084
2020-01-13,-9.778
2020-01-14,2.0419
2020-01-15,14.4177
2020-01-16,-2.1525
2020-01-17,2.489
2020-01-21,0.6122
2020-01-22,-10.2222
2020-01-23,-3.4653
2020-01-24,0.4615
2020-01-27,14.3441
2020-01-28,-7.0982
2020-01-29,-5.7665
2020-01-30,3.5186
2020-01-31,3.399
2020-02-03,1.4769
2020-02-04,-1.6432
2020-02-05,18.8544
2020-02-06,-13.4538
2020-02-07,-3.7587
2020-02-10,1.2536
2020-02-11,-1.4285999999999999
2020-02-12,-1.4493
2020-02-13,-3.8725
2020-02-14,-5.1504
2020-02-18,2.3118
2020-02-19,-0.1051
2020-02-20,8.8901
2020-02-21,12.5121
2020-02-24,-6.6123
2020-02-25,-5.7471
2020-02-26,2.439
2020-02-27,35.0952
2020-02-28,143.2147
2020-03-02,-11.1594
2020-03-03,-23.4584
2020-03-04,-4.1134
2020-03-05,14.469899999999999
2020-03-06,-21.165
2020-03-09,-11.33
2020-03-10,-16.1111
2020-03-11,-11.2583
2020-03-12,-16.7164
2020-03-13,3.0511
2020-03-16,-11.3082
2020-03-17,7.3039
2020-03-18,-13.6592
2020-03-19,0.2646
2020-03-20,46.7018
2020-03-23,61.5108
2020-03-24,-29.8441
2020-03-25,-1.5873
2020-03-26,6.4516
2020-03-27,-3.7576
2020-03-30,-4.7544
2020-03-31,-11.7355
2020-04-01,-2.6217
2020-04-02,-7.3077
2020-04-03,8.7137
2020-04-06,0.9542
2020-04-07,-6.7675
2020-04-08,8.2725
2020-04-09,-7.4906
2020-04-13,12.6721
2020-04-14,7.438
2020-04-15,3.5786
2020-04-16,-8.3306
2020-04-17,-4.8961
2020-04-20,4.963
2020-04-21,-4.2343
2020-04-22,8.3272
2020-04-23,5.102
2020-04-24,16.343
2020-04-27,-8.2058
2020-04-28,-3.0303
2020-04-29,8.2813
2020-04-30,-6.3781
2020-05-01,16.9236
2020-05-04,-10.0975
2020-05-05,87.6833
2020-05-06,-31.25
2020-05-07,9.0909
2020-05-08,1.875
2020-05-11,11.5746
2020-05-12,32.3314
2020-05-13,-15.2216
2020-05-14,-10.6192
2020-05-15,15.1526
2020-05-18,1.5873
2020-05-19,-18.9063
2020-05-20,-12.7168
2020-05-21,-2.8698
2020-05-22,1.8182
2020-05-26,-30.3571
2020-05-27,-17.9487
2020-05-28,0.0
2020-05-29,0.7813
2020-06-01,-8.6822
2020-06-02,-5.0934
2020-06-03,-9.1234
2020-06-04,-1.5748
2020-06-05,2.6
2020-06-08,14.8148
2020-06-09,-8.489
2020-06-10,0.5566
2020-06-11,-10.5166
2020-06-12,3.0928
2020-06-15,-1.8
2020-06-16,1.6293
2020-06-17,0.0
2020-06-18,2.4048
2020-06-19,-2.9354
2020-06-22,0.2016
2020-06-23,-0.8048
2020-06-24,-3.6511
2020-06-25,-1.0526
2020-06-26,-6.383
2020-06-29,0.0
2020-06-30,-9.7727
2020-07-01,15.1134
2020-07-02,-10.2845
2020-07-06,-1.4634
2020-07-07,0.0
2020-07-08,1.7327
2020-07-09,3.4063
2020-07-10,4.9412
2020-07-13,-5.8296
2020-07-14,0.0
2020-07-15,2.3810000000000002
2020-07-16,0.0
2020-07-17,1.8605
2020-07-20,13.242
2020-07-21,16.7339
2020-07-22,-8.4629
2020-07-23,-5.8491
2020-07-24,11.2224
2020-07-27,-3.4234
2020-07-28,-5.7836
2020-07-29,27.1287
2020-07-30,-7.6324
2020-07-31,-3.5413
