ticker,ASCC US Equity
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,7.0935
2017-12-05,-6.6236
2017-12-07,0.0
2017-12-11,2.1495
2017-12-14,-1.0522
2017-12-15,10.957
2017-12-18,0.0
2017-12-19,-8.35
2017-12-20,18.2033
2017-12-21,-15.3846
2017-12-22,12.5273
2017-12-26,-15.98
2017-12-27,-23.0769
2017-12-28,27.5
2017-12-29,-20.5882
2018-01-05,23.4568
2018-01-08,0.0
2018-01-16,0.0
2018-01-19,0.0
2018-01-23,20.0
2018-01-24,-16.6667
2018-02-01,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-20,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-05,0.0
2018-03-13,-19.0
2018-03-19,-35.8025
2018-03-21,-98.0769
2018-03-27,5100.0
2018-03-29,5.7692
2018-04-05,80.0
2018-04-06,0.0
2018-04-16,-43.4343
2018-04-17,114.2857
2018-04-20,-50.0
2018-04-23,0.0
2018-04-26,0.0
2018-05-04,0.0
2018-05-09,0.0
2018-05-15,1.6667
2018-05-31,-1.6393
2018-06-01,0.0
2018-06-05,0.0
2018-06-07,1.3333
2018-06-08,-1.3158
2018-06-11,0.0
2018-06-12,0.0
2018-06-18,133.3333
2018-06-22,-28.5714
2018-06-25,-25.0
2018-07-05,0.0
2018-07-06,58.6667
2018-07-10,-36.9748
2018-07-12,-16.0
2018-07-13,0.0
2018-07-25,0.0
2018-07-27,0.0
2018-07-31,-4.7619
2018-08-03,0.0
2018-08-06,-6.6667
2018-08-08,-1.7856999999999998
2018-08-09,354.5455
2018-08-10,-51.6
2018-08-14,73.5537
2018-08-15,4.7619
2018-08-16,-50.0
2018-08-17,118.1818
2018-08-20,-16.6667
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,35.0
2018-08-24,11.1111
2018-08-27,-33.3333
2018-08-28,58.25
2018-08-29,-2.0537
2018-08-30,0.0
2018-08-31,3.2258
2018-09-05,0.0
2018-09-06,-37.5
2018-09-10,-24.5
2018-09-11,100.0331
2018-09-12,-0.6787
2018-09-14,1.3333
2018-09-18,-31.5789
2018-09-19,20.1923
2018-09-21,-16.8
2018-09-24,44.2308
2018-09-25,33.3333
2018-09-26,50.0
2018-10-01,-8.3333
2018-10-05,-43.4545
2018-10-10,0.0
2018-10-12,-3.537
2018-10-16,0.0
2018-10-24,-16.6667
2018-10-29,-15.6
2018-10-30,40.9953
2018-11-02,0.1681
2018-11-05,-26.1745
2018-11-08,0.0
2018-11-20,4.5455
2018-11-26,-8.2609
2018-11-30,-0.4739
2018-12-03,8.5714
2018-12-07,-1.8860000000000001
2018-12-13,-5.6772
2018-12-18,0.0
2018-12-21,-0.4739
2018-12-24,-37.619
2018-12-26,0.0
2018-12-31,6.0687
2019-01-09,0.0
2019-01-10,39.2587
2019-01-11,3.3592
2019-01-14,-28.5
2019-01-15,-23.0769
2019-01-17,-15.0455
2019-01-30,-2.6217
2019-02-04,0.0
2019-02-08,0.0
2019-02-13,0.0
2019-02-15,2.6923
2019-02-21,-0.4815
2019-02-22,50.5376
2019-02-25,106.4286
2019-02-26,-35.4844
2019-02-27,-2.923
2019-03-14,0.5525
2019-03-15,0.0
2019-04-17,-17.5824
2019-04-23,0.0
2019-04-24,8.3333
2019-04-29,-53.8462
2019-05-14,20.5333
2019-05-28,0.6637
2019-05-30,5.4945
2019-06-07,0.0
2019-06-18,-15.625
2019-06-26,2.4691
2019-07-08,-1.2048
2019-07-17,1.2195
2019-07-25,1.2048
2019-07-26,4.7619
2019-07-29,13.6364
2019-07-30,1.92
2019-08-01,0.0785
2019-08-12,56.8627
2019-08-13,-48.75
2019-08-14,0.0
2019-08-15,140.2439
2019-08-29,-58.3756
2019-08-30,217.0732
2019-09-04,-67.3077
2019-09-09,98.8235
2019-09-13,-49.7041
2019-09-17,17.647100000000002
2019-09-20,-4.0
2019-09-27,-10.4167
2019-10-09,3.4884
2019-10-10,100.0
2019-10-11,0.0
2019-10-14,-42.1348
2019-10-18,73.7864
2019-10-22,0.0
2019-10-24,-40.2235
2019-10-30,2.8037
2019-11-01,0.0
2019-11-06,163.6364
2019-11-07,0.0
2019-11-12,-48.9483
2019-11-14,-15.5691
2019-11-18,0.0
2019-11-25,0.0
2019-12-05,4.8
2019-12-09,-0.7634
2019-12-10,188.4615
2019-12-11,-35.7333
2019-12-12,-0.4149
2019-12-13,0.4167
2019-12-16,0.0
2019-12-18,24.4813
2019-12-19,-20.0
2019-12-20,0.0
2019-12-24,-4.1667
2019-12-27,26.087
2019-12-30,-43.7931
2019-12-31,2.454
2020-01-07,0.0
2020-01-08,73.6527
2020-01-10,34.4828
2020-01-13,-42.3077
2020-01-15,24.4444
2020-01-22,-28.2143
2020-01-23,-0.4975
2020-01-28,17.5
2020-01-31,-10.6383
2020-02-05,-12.857099999999999
2020-02-07,-1.0929
2020-02-10,0.0
2020-02-18,26.5193
2020-02-25,0.0
2020-02-26,-23.1441
2020-03-03,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-12,-9.0909
2020-03-18,8.125
2020-03-19,15.6069
2020-03-20,-25.0
2020-03-23,3.3333
2020-03-25,0.0
2020-03-26,-1.2903
2020-03-27,-1.9607999999999999
2020-04-06,16.6667
2020-04-07,7.1429
2020-04-13,-34.4
2020-04-15,-1.626
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,61.157
2020-04-23,-38.4615
2020-04-27,0.8333
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,1.6529
2020-05-06,-2.439
2020-05-11,0.8333
2020-05-19,-0.8264
2020-05-21,0.0
2020-05-26,1.6667
2020-05-27,-0.8197
2020-05-28,0.0
2020-06-01,32.2314
2020-06-09,-24.375
2020-06-11,0.0
2020-06-25,0.0
2020-06-29,0.0
2020-07-01,16.1157
2020-07-06,-13.879
2020-07-07,0.0
2020-07-10,57.0248
2020-07-14,-36.8421
2020-07-15,0.0
2020-07-28,0.0
