ticker,TMAK US Equity
2015-03-30,-7.1429
2015-03-31,4.7692
2015-04-01,1.3216
2015-04-02,-0.7246
2015-04-10,2.1898
2015-04-13,0.0
2015-04-14,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-29,0.0
2015-05-01,0.0
2015-06-11,1.4285999999999999
2015-06-25,0.0
2015-06-29,-1.4085
2015-07-06,-2.1429
2015-07-15,1.6058
2015-07-16,-10.9195
2015-07-23,-0.8065
2015-07-29,0.3252
2015-08-03,-0.9724
2015-08-04,0.0
2015-08-05,2.2913
2015-08-06,-2.4
2015-08-07,-1.6393
2015-08-10,1.6667
2015-08-12,-1.6393
2015-08-14,-0.1667
2015-08-20,5.1753
2015-09-09,-3.9683
2015-09-10,2.8099
2015-09-21,-0.3215
2015-09-24,3.2258
2015-10-06,-1.5625
2015-10-08,3.1746
2015-11-09,-4.9231
2015-12-03,-2.9126
2016-02-03,6.6667
2016-02-18,0.0
2016-02-25,-3.125
2016-03-03,-0.8065
2016-03-15,-0.813
2016-03-18,0.0
2016-03-29,-3.2787
2016-03-30,3.0508
2016-03-31,0.6579
2016-04-04,0.0
2016-04-06,-0.3268
2016-04-18,1.3115
2016-04-19,0.6472
2016-04-20,0.9646
2016-04-25,0.0
2016-05-06,-1.2739
2016-05-16,4.8387
2016-06-08,2.4615
2016-06-09,0.0
2016-06-13,1.3514
2016-06-16,0.0
2016-06-23,0.0
2016-06-28,0.0
2016-06-29,0.7407
2016-07-05,-0.7353
2016-07-14,2.2222
2016-07-15,-2.1739
2016-07-18,0.0
2016-08-12,2.963
2016-08-25,-7.7698
2016-08-30,-1.7161
2016-08-31,0.7937
2016-09-01,0.0
2016-09-02,0.0
2016-09-08,0.7874
2016-09-09,1.5625
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-20,0.0
2016-09-23,2.1538
2016-10-28,-0.1506
2016-11-04,-1.6591
2016-11-16,0.0
2016-11-17,1.9939
2016-11-21,3.4586
2016-11-22,1.7442
2016-11-23,6.8571
2016-11-29,0.2674
2016-12-12,1.0667
2016-12-13,0.2639
2016-12-28,5.2632
2016-12-29,2.5
2016-12-30,-3.4146
2017-01-04,3.4091
2017-01-05,2.442
2017-01-20,-4.6484
2017-01-31,12.4984
2017-02-15,0.0
2017-02-16,0.557
2017-02-17,4.9724
2017-02-21,0.0
2017-02-23,5.3684
2017-03-23,-7.0929
2017-04-03,-0.5376
2017-04-10,-0.5405
2017-04-13,-1.087
2017-04-19,0.0
2017-04-28,-1.0989
2017-05-02,-4.3333
2017-05-09,0.4646
2017-05-26,0.9249
2017-05-30,0.2291
2017-05-31,0.0
2017-06-02,0.5714
2017-06-05,2.2727
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-20,0.0
2017-06-21,-2.0
2017-06-26,-0.2268
2017-06-30,2.3295
2017-07-03,-0.0555
2017-07-05,0.0
2017-07-06,-0.1111
2017-07-11,-1.5573000000000001
2017-07-12,0.565
2017-07-21,-0.8989
2017-07-25,0.907
2017-08-04,0.3371
2017-08-07,-0.8959
2017-08-08,0.565
2017-08-10,-0.5618
2017-08-14,1.1299
2017-08-16,0.1117
2017-08-21,-1.0045
2017-08-24,0.7892
2017-08-29,1.2304
2017-09-01,-1.6575
2017-09-05,1.6854
2017-09-06,-1.768
2017-09-11,1.7997999999999998
2017-09-14,0.0
2017-09-19,0.9945
2017-09-20,0.1094
2017-09-26,0.0
2017-10-03,0.2186
2017-10-05,0.3272
2017-10-16,1.087
2017-10-19,0.1075
2017-10-26,0.9667
2017-10-27,0.0
2017-11-01,2.1277
2017-11-02,-0.5208
2017-11-06,0.5236
2017-11-07,4.0625
2017-11-09,0.1001
2017-11-10,0.0
2017-11-13,-1.98
2017-11-14,-0.0204
2017-11-27,0.5102
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.4061
2017-12-04,-0.3033
2017-12-11,2.3327
2017-12-15,-1.7839
2017-12-18,7.3562
2017-12-21,-1.3065
2017-12-26,0.0
2018-01-05,-0.9524
2018-01-09,0.9615
2018-01-11,-0.9524
2018-01-17,-0.9615
2018-01-18,0.9709
2018-01-19,-0.4808
2018-01-23,0.7729
2018-01-24,0.1918
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-31,0.4785
2018-02-01,-1.1429
2018-02-02,1.1561
2018-02-05,-1.4285999999999999
2018-02-07,0.0
2018-02-08,-3.3816
2018-02-09,0.0
2018-02-12,-1.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-07,0.9899
2018-03-08,-1.3803
2018-03-12,0.4158
2018-03-16,0.0
2018-03-21,0.9999
2018-03-22,-0.5
2018-03-23,0.0
2018-03-26,-0.5025
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.202
2018-04-05,0.0
2018-04-10,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-23,0.0
2018-04-25,0.0
2018-04-30,-0.7056
2018-05-01,0.1015
2018-05-03,0.3043
2018-05-04,-0.91
2018-05-15,0.5102
2018-05-18,-0.8122
2018-05-22,0.0
2018-05-25,0.3071
2018-05-29,-0.5102
2018-05-30,-1.3333
2018-06-04,0.0208
2018-06-08,1.8498999999999999
2018-06-29,-1.8367
2018-07-02,0.0
2018-07-05,0.2079
2018-07-06,-0.2075
2018-07-13,0.2079
2018-07-20,-0.1037
2018-07-24,0.7269
2018-07-30,-0.2062
2018-08-13,-0.2066
2018-08-15,0.0
2018-08-23,0.0
2018-08-27,-1.0352
2018-08-28,0.2092
2018-09-04,0.2088
2018-09-19,0.1042
2018-09-20,-0.1041
2018-10-01,0.5208
2018-10-05,0.1036
2018-10-09,0.0
2018-10-15,-0.6211
2018-10-16,0.625
2018-10-17,-0.4141
2018-10-19,-0.2079
2018-10-22,-1.0417
2018-10-30,0.0
2018-11-06,-2.1053
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,-0.5376
2018-11-26,-0.2162
2018-12-03,0.0
2018-12-06,-0.325
2018-12-12,0.0
2018-12-14,-1.5217
2018-12-17,-6.181
2018-12-20,-1.1764999999999999
2018-12-24,-2.3810000000000002
2018-12-26,-1.8293
2018-12-31,0.6211
2019-01-02,0.0
2019-01-07,0.0
2019-01-09,2.4691
2019-01-10,0.241
2019-01-18,0.2404
2019-01-24,0.7194
2019-01-28,-0.7024
2019-01-30,1.9062000000000001
2019-02-04,1.7647
2019-02-05,0.3468
2019-02-07,-0.2304
2019-03-01,0.2309
2019-03-26,0.4608
2019-03-27,0.344
2019-04-02,0.5714
2019-04-15,0.1136
2019-04-16,0.1135
2019-04-18,0.907
2019-04-23,-0.4494
2019-05-15,1.5800999999999998
2019-05-22,0.0
2019-05-24,0.5556
2019-06-03,-0.442
2019-06-04,0.0
2019-06-06,0.0
2019-06-18,-0.6659
2019-06-19,-0.2235
2019-06-28,0.0
2019-07-01,-0.3359
2019-07-08,0.0
2019-07-10,0.1124
2019-07-17,1.5713
2019-07-22,0.5525
2019-07-26,1.0989
2019-08-05,-1.9565000000000001
2019-08-08,1.9956
2019-08-12,-2.1739
2019-08-15,-0.5556
2019-08-16,0.5587
2019-08-20,2.7778
2019-08-23,-3.6757
2019-08-26,0.4489
2019-09-04,0.3352
2019-09-05,0.0
2019-09-06,0.2227
2019-09-09,-0.2222
2019-09-10,0.7795
2019-09-18,-0.5525
2019-09-26,3.3333
2019-10-02,-2.6882
2019-10-11,0.0
2019-10-25,2.7624
2019-10-29,-1.6129
2019-10-31,-1.0929
2019-11-07,0.442
2019-11-18,-0.33
2019-11-19,0.0
2019-11-25,0.9934
2019-11-26,-0.4372
2019-12-02,-0.5488
2019-12-20,2.649
2019-12-27,0.0
2020-01-10,0.2151
2020-01-15,-0.6438
2020-01-17,1.5119
2020-01-21,1.0638
2020-02-27,-4.1053
2020-03-09,0.0
2020-03-10,-3.9516999999999998
2020-03-11,-7.7143
2020-03-18,-5.8824
2020-03-23,-27.6316
2020-03-24,30.0
2020-03-31,0.0
2020-04-01,-16.0839
2020-04-03,0.0
2020-04-07,0.0
2020-04-08,6.6667
2020-04-20,-5.4688
2020-05-04,7.438
2020-05-06,-5.3846
2020-05-12,-2.439
2020-05-20,1.5
2020-05-21,-1.4778
2020-05-26,0.0
2020-05-27,0.75
2020-05-29,0.0827
2020-06-09,3.4711
2020-06-15,-3.3546
2020-06-22,3.4711
2020-06-25,-3.3546
2020-06-29,0.0
2020-07-01,-2.8099
2020-07-02,6.2925
2020-07-10,-10.3984
2020-07-20,5.3553
2020-07-23,3.3898
