ticker,CYBA US Equity
2011-03-28,0.0
2011-03-31,0.2273
2011-04-07,26.9841
2011-04-13,-21.4286
2011-04-15,0.0
2011-04-25,0.0
2011-05-09,0.0
2011-05-11,0.0
2011-05-17,-9.0909
2011-05-19,20.0
2011-05-23,-58.3333
2011-05-25,0.0
2011-05-27,0.0
2011-06-02,0.0
2011-06-07,0.0
2011-06-09,-52.0
2011-06-14,0.0
2011-06-23,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-13,0.0
2011-07-18,0.0
2011-07-21,0.0
2011-07-25,-8.3333
2011-08-03,309.0909
2011-08-11,-55.5556
2011-08-12,-50.0
2011-08-23,100.0
2011-08-25,-70.0
2011-08-31,66.6667
2011-09-01,-40.0
2011-09-06,0.0
2011-09-09,66.6667
2011-09-13,0.0
2011-09-14,0.0
2011-10-04,50.0
2011-10-05,0.0
2011-10-11,-33.3333
2011-10-19,0.0
2011-10-20,-40.0
2011-10-21,0.0
2011-10-26,0.0
2011-11-02,191.6667
2011-11-09,0.0
2011-11-10,-65.0
2011-11-15,-2.0408
2011-11-16,150.0
2011-11-17,0.0
2011-11-21,-60.0
2011-11-23,2.0833
2011-11-28,0.0
2011-11-30,-2.0408
2011-12-01,0.0
2011-12-07,2.0833
2011-12-08,0.0
2011-12-09,0.0
2011-12-14,0.0
2011-12-15,-2.0408
2011-12-16,25.0
2011-12-21,0.0
2011-12-23,-20.0
2011-12-27,0.0
2011-12-28,0.0
2012-01-05,66.6667
2012-01-10,0.0
2012-01-11,-40.0
2012-02-02,3.125
2012-02-06,0.0
2012-02-16,0.0
2012-03-02,0.0
2012-03-06,0.0
2012-03-12,-89.899
2012-03-15,0.0
2012-03-22,1500.0
2012-03-26,-93.125
2012-04-05,0.0
2012-04-12,45.4545
2012-04-26,0.0
2012-05-09,0.0
2012-05-22,0.0
2012-05-24,0.0
2012-05-29,0.0
2012-05-30,0.0
2012-06-18,12.5
2012-06-19,0.0
2012-07-13,0.0
2012-07-20,0.0
2012-07-24,0.0
2012-08-02,5.5556
2012-08-23,10.526299999999999
2012-08-28,0.0
2012-09-06,0.0
2012-09-07,0.0
2012-09-14,0.0
2012-09-18,0.0
2012-11-01,0.0
2012-12-05,6757.1429
2012-12-11,11.1111
2012-12-13,-51.0
2012-12-14,-95.2806
2012-12-24,0.0
2013-01-28,0.0
2013-02-01,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-03-07,0.0
2013-03-08,0.0
2013-03-12,0.0
2013-03-19,0.0
2013-03-22,0.0
2013-04-09,0.0
2013-05-15,0.0
2013-06-03,-48.6486
2013-06-07,742.1053
2013-06-19,-86.875
2013-07-10,4.7619
2013-07-18,45.4545
2013-07-31,6.25
2013-08-26,0.0
2013-10-03,8.8235
2013-11-01,2.7027
2013-11-25,5.2632
2013-12-24,0.0
2013-12-30,5.0
2014-01-15,19.0476
2014-03-11,12.0
2014-04-22,14.2857
2014-04-23,3.125
2014-04-29,45.4545
2014-05-13,0.0
2014-05-27,0.0
2014-06-03,114.5833
2014-06-09,-6.7961
2014-06-11,-50.0
2014-06-12,100.0
2014-07-07,-1.0417
2014-07-24,-49.4737
2014-08-04,97.9167
2014-08-06,-49.4737
2014-09-22,5.2083
2014-11-17,-4.9505
2014-11-18,0.0
2014-11-24,0.0
2014-12-16,0.0
2014-12-26,0.0
2015-01-05,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-26,0.0
2015-03-13,0.0
2015-03-16,64.5833
2015-03-17,0.0
2015-03-19,-35.443
2015-04-28,54.902
2015-06-09,-39.2405
2015-06-10,0.0
2015-09-16,-31.25
2015-09-30,0.0
2015-10-16,9.0909
2015-10-22,544.4444
2015-10-23,-83.8362
2015-11-02,0.0
2015-11-30,0.0
2015-12-02,-1.3333
2015-12-29,-17.5676
2016-01-21,22.9508
2016-01-28,-21.3333
2016-02-26,144.0678
2016-03-03,-6.9444
2016-03-07,0.0
2016-03-17,-20.1493
2016-03-22,-42.9907
2016-04-25,1.6393
2016-06-06,72.5806
2016-06-07,19.6262
2016-06-20,525.0
2016-06-21,0.0
2016-08-30,-92.25
2016-09-01,1190.3226
2016-09-09,-92.25
2016-09-12,8.0645
2016-12-12,-1.4925
2016-12-22,0.0
2016-12-27,0.0
2016-12-28,0.0
2017-01-24,-3.0303
2017-01-27,0.0
2017-02-16,0.0
2017-02-24,0.0
2017-03-28,-3.125
2017-03-29,158.0645
2017-03-31,-45.0
2017-05-09,790.9091
2017-05-17,0.0
2017-05-18,-63.648
2017-07-25,1.0526
2017-08-03,-3.8889
2017-09-07,73.4104
2017-10-16,-26.6667
2017-11-06,-54.5455
2017-12-20,80.0
2017-12-27,-44.4444
2017-12-28,0.0
2018-01-05,0.0
2018-01-10,200.0
2018-01-18,-26.6667
2018-02-07,27.2727
2018-02-08,-21.4286
2018-02-26,-54.5455
2018-02-27,0.0
2018-03-12,-61.0
2018-04-17,-69.2308
2018-05-02,66.6667
2018-07-17,10400.0
2018-07-18,-66.6667
2018-07-19,28.5714
2018-07-20,-12.2222
2018-07-25,-11.3924
2018-07-26,-42.8571
2018-08-01,37.5
2018-08-03,-9.0909
2018-08-06,-80.0
2018-08-09,1.0
2018-08-29,296.0396
2018-08-30,-74.5
2018-09-19,0.0
2018-10-31,0.0
2018-11-01,-26.4706
2018-11-12,-80.0
2018-11-26,233.3333
2018-12-06,2.0
2018-12-14,96.0784
2018-12-26,-25.5
2018-12-28,0.0
2018-12-31,-32.8859
2019-01-03,2.0
2019-01-17,1.9607999999999999
2019-01-29,0.0
2019-01-31,188.4615
2019-02-01,0.0
2019-02-25,-58.6667
2019-03-29,-51.6129
2019-04-01,0.0
2019-04-24,0.0
2019-05-15,-16.6667
2019-05-24,24.0
2019-09-27,3.2258
2019-10-21,3.125
2019-10-23,203.0303
2019-10-24,-57.0
2019-11-29,2.3256
2020-05-11,25.0
2020-05-18,201.8182
