ticker,LEVI US Equity
2019-08-09,-1.5899999999999999
2019-08-12,-1.2695
2019-08-13,0.5845
2019-08-14,-5.5782
2019-08-15,-0.8
2019-08-16,1.1166
2019-08-19,0.0613
2019-08-20,0.9197
2019-08-21,3.1592000000000002
2019-08-22,1.2955999999999999
2019-08-23,-3.1395
2019-08-26,2.8211
2019-08-27,-2.4518
2019-08-28,2.3938
2019-08-29,1.4027
2019-08-30,-2.5937
2019-09-03,0.4142
2019-09-04,2.2392
2019-09-05,1.3256000000000001
2019-09-06,-2.8441
2019-09-09,6.4988
2019-09-10,1.8692
2019-09-11,2.5904
2019-09-12,-2.3146
2019-09-13,-3.0695
2019-09-16,-0.5
2019-09-17,1.9542000000000002
2019-09-18,0.2191
2019-09-19,1.0383
2019-09-20,-1.298
2019-09-23,0.5479
2019-09-24,-0.8719
2019-09-25,3.9582
2019-09-26,0.899
2019-09-27,0.6813
2019-09-30,-0.885
2019-10-01,-0.1576
2019-10-02,1.4729
2019-10-03,1.6071
2019-10-04,-0.8226
2019-10-07,2.4883
2019-10-08,-4.0971
2019-10-09,-7.4895
2019-10-10,0.057
2019-10-11,-0.7977
2019-10-14,-1.6657
2019-10-15,1.5187
2019-10-16,1.4384000000000001
2019-10-17,-3.2898
2019-10-18,0.3519
2019-10-21,-0.526
2019-10-22,3.2902
2019-10-23,-0.6826
2019-10-24,-2.7491
2019-10-25,0.8245
2019-10-28,0.2921
2019-10-29,0.8736
2019-10-30,2.7714
2019-10-31,0.1124
2019-11-01,0.0
2019-11-04,-3.9282
2019-11-05,1.3435000000000001
2019-11-06,-1.1527
2019-11-07,2.0991
2019-11-08,-2.1702
2019-11-11,-0.467
2019-11-12,-0.2933
2019-11-13,-0.2941
2019-11-14,0.354
2019-11-15,0.9994
2019-11-18,-0.6985
2019-11-19,-0.2931
2019-11-20,-3.7625
2019-11-21,1.2217
2019-11-22,2.5347
2019-11-25,0.3531
2019-11-26,-1.173
2019-11-27,0.7715
2019-11-29,-1.1779
2019-12-02,-0.8343
2019-12-03,1.5024
2019-12-04,0.5921
2019-12-05,1.1772
2019-12-06,1.3961999999999999
2019-12-09,-0.1147
2019-12-10,3.2165
2019-12-11,0.2782
2019-12-12,2.1643
2019-12-13,2.9875
2019-12-16,-0.9494
2019-12-17,2.6624
2019-12-18,2.9564
2019-12-19,-1.6120999999999999
2019-12-20,1.9457
2019-12-23,-1.9588
2019-12-24,0.5635
2019-12-26,0.1528
2019-12-27,-2.0855
2019-12-30,-1.1429
2019-12-31,1.3663
2020-01-02,-0.8813
2020-01-03,0.3661
2020-01-06,-0.6253
2020-01-07,0.9439
2020-01-08,-0.6753
2020-01-09,-2.1444
2020-01-10,-0.3207
2020-01-13,1.0724
2020-01-14,0.7427
2020-01-15,0.4213
2020-01-16,3.2512
2020-01-17,1.4727999999999999
2020-01-21,0.1001
2020-01-22,-0.55
2020-01-23,0.3017
2020-01-24,0.9524
2020-01-27,0.5462
2020-01-28,-2.716
2020-01-29,0.5076
2020-01-30,-0.2525
2020-01-31,-0.557
2020-02-03,-2.444
2020-02-04,0.7307
2020-02-05,3.1088
2020-02-06,-0.5528
2020-02-07,-2.2233
2020-02-10,3.1525
2020-02-11,0.4509
2020-02-12,2.1532
2020-02-13,0.3922
2020-02-14,-1.2695
2020-02-18,-1.9287999999999998
2020-02-19,-2.2693
2020-02-20,3.1992
2020-02-21,-1.4
2020-02-24,-3.0426
2020-02-25,-1.7259
2020-02-26,-5.3751999999999995
2020-02-27,-1.4061
2020-02-28,-3.0804
2020-03-02,5.1795
2020-03-03,3.3016
2020-03-04,1.5168
2020-03-05,-4.5358
2020-03-06,-3.7451
2020-03-09,-4.4135
2020-03-10,1.2151
2020-03-11,-6.9028
2020-03-12,-15.087
2020-03-13,9.4913
2020-03-16,-1.8723999999999998
2020-03-17,-1.9081000000000001
2020-03-18,-10.7349
2020-03-19,-0.2421
2020-03-20,-7.2816
2020-03-23,-9.5113
2020-03-24,20.7329
2020-03-25,4.9521
2020-03-26,9.3607
2020-03-27,-11.2039
2020-03-30,2.0376
2020-03-31,-4.5315
2020-04-01,-14.3202
2020-04-02,-5.446
2020-04-03,-5.5611
2020-04-06,15.0368
2020-04-07,9.7806
2020-04-08,9.3256
2020-04-09,4.9505
2020-04-13,0.3628
2020-04-14,0.6508
2020-04-15,-6.6091999999999995
2020-04-16,-2.4615
2020-04-17,6.4669
2020-04-20,-4.7407
2020-04-21,-4.1991
2020-04-22,2.1916
2020-04-23,-1.1914
2020-04-24,1.9417
2020-04-27,4.0476
2020-04-28,0.3051
2020-04-29,1.597
2020-04-30,-3.518
2020-05-01,-2.7153
2020-05-04,-1.5949
2020-05-05,-2.4311
2020-05-06,-1.9933999999999998
2020-05-07,0.1695
2020-05-08,8.6294
2020-05-11,-3.4268
2020-05-12,1.6129
2020-05-13,-5.9524
2020-05-14,2.9536
2020-05-15,-0.9016
2020-05-18,8.1059
2020-05-19,-4.8967
2020-05-20,0.0
2020-05-21,5.0684
2020-05-22,-1.072
2020-05-26,9.5975
2020-05-27,2.9661
2020-05-28,-6.5158000000000005
2020-05-29,-1.0271
2020-06-01,2.3721
2020-06-02,3.4032999999999998
2020-06-03,7.423
2020-06-04,0.6519
2020-06-05,4.0803
2020-06-08,-1.6179000000000001
2020-06-09,-2.3403
2020-06-10,-5.2461
2020-06-11,-6.6302
2020-06-12,0.9517
2020-06-15,2.5381
2020-06-16,1.9802
2020-06-17,-1.6644
2020-06-18,-2.8209
2020-06-19,-2.8302
2020-06-22,0.4481
2020-06-23,0.3717
2020-06-24,-3.7037
2020-06-25,-0.5385
2020-06-26,-5.2591
2020-06-29,8.0816
2020-06-30,1.2085
2020-07-01,2.2388
2020-07-02,-2.5547
2020-07-06,7.9401
2020-07-07,-4.025
2020-07-08,-8.3153
2020-07-09,-1.9716
2020-07-10,1.3677000000000001
2020-07-13,-1.6667
2020-07-14,-0.7264
2020-07-15,2.6829
2020-07-16,-1.4252
2020-07-17,-0.7229
2020-07-20,-2.9126
2020-07-21,1.25
2020-07-22,-0.9053
2020-07-23,1.2458
2020-07-24,1.1485
2020-07-27,-1.2165
2020-07-28,3.202
2020-07-29,-1.9889000000000001
2020-07-30,-0.5682
2020-07-31,-0.7347
